cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,ledger_warning,previous_hash,hash
11,0.001922,0.919221,0.766096,0.837207,0.777425,False,0.056318,False,0.009762,d64b3ab4015264bbed3b81799452bd77e7c980dedd1646e4f3c37df0ef9d19fb,4f698b1e4530d2f30b797ac4f9e658636f3a44fd5a1b0a6ed858465502f670f7
12,0.007782,0.932535,0.761142,0.836918,0.781832,False,0.024011,False,0.011401,4f698b1e4530d2f30b797ac4f9e658636f3a44fd5a1b0a6ed858465502f670f7,50967c548b335e51026de1910e793eb5be2e7d7a6570dd4d9693eb07afa7d894
13,-0.000739,0.921371,0.768403,0.837184,0.777947,False,0.05429,False,0.012772,50967c548b335e51026de1910e793eb5be2e7d7a6570dd4d9693eb07afa7d894,a00e84f236a691e7f1721525aff97306e5603d2d61945906dc36183b410b266f
14,0.01669,0.914151,0.773165,0.837224,0.771288,False,0.054455,False,0.01434,a00e84f236a691e7f1721525aff97306e5603d2d61945906dc36183b410b266f,d9381e90cfd2654aaf347ebbb52b8643fae8ade82c21f34e1e5b2e4223240c2c
15,0.021686,0.933139,0.787677,0.836896,0.77395,False,0.011073,False,0.016001,d9381e90cfd2654aaf347ebbb52b8643fae8ade82c21f34e1e5b2e4223240c2c,b3e14d90e539207f6a8523921da0a08b410ac32d1f803b028111dbb40d40505e
16,0.028831,0.930238,0.780838,0.836993,0.772898,False,0.01395,False,0.01716,b3e14d90e539207f6a8523921da0a08b410ac32d1f803b028111dbb40d40505e,1ec2125af932cdfdecdea57e39891f71aba5d7e6d0a68e8a57cfcfc9baa3c741
17,0.018891,0.929004,0.808429,0.837029,0.768945,False,0.014917,False,0.017971,1ec2125af932cdfdecdea57e39891f71aba5d7e6d0a68e8a57cfcfc9baa3c741,238359ede9616c47bd0383493848d0b6851ee34c59cfbc934bf1e38b2041423f
18,0.015813,0.911252,0.761638,0.837211,0.772751,False,0.053014,False,0.018639,238359ede9616c47bd0383493848d0b6851ee34c59cfbc934bf1e38b2041423f,0aba457680be64f1d2e81742fc1ef6554cfe1baba3249f7a9c959928fdbb640a
19,0.021244,0.927826,0.790819,0.837061,0.771592,False,0.019395,False,0.019763,0aba457680be64f1d2e81742fc1ef6554cfe1baba3249f7a9c959928fdbb640a,7a82a07e3f1103d1c70a11e47e46f09da34a1b02e051c5291202427d6af162ab
20,0.016785,0.939919,0.799261,0.836604,0.774913,False,0.010152,False,0.020806,7a82a07e3f1103d1c70a11e47e46f09da34a1b02e051c5291202427d6af162ab,975f7d3d37985125cb822297a4cedc542928425a65ab4ab17825085e12a0001e
21,0.012024,0.935831,0.789865,0.836791,0.776361,False,0.014976,False,0.021719,975f7d3d37985125cb822297a4cedc542928425a65ab4ab17825085e12a0001e,1f4415e40b3cbbda8b17649f65a980f32d85ea7ef58053aece87bf1b073c8b36
22,0.015742,0.941817,0.765856,0.836506,0.782443,False,0.008654,False,0.022446,1f4415e40b3cbbda8b17649f65a980f32d85ea7ef58053aece87bf1b073c8b36,2b0b93d2975ebc4a2f38ef89871b1e42e9b175362e6da4e40a32c251f5c5f506
23,0.027935,0.931241,0.760099,0.836961,0.777568,False,0.023119,False,0.022939,2b0b93d2975ebc4a2f38ef89871b1e42e9b175362e6da4e40a32c251f5c5f506,9e739da9ce4cd624352f54a0da12972b53d9627cc43ced49acddf16c2ffb72aa
24,0.035533,0.921397,0.746256,0.837184,0.775427,False,0.032312,False,0.023413,9e739da9ce4cd624352f54a0da12972b53d9627cc43ced49acddf16c2ffb72aa,c223a8ad812e4414f778cac100c6877e794e409c219799966d1b1936d9de0061
25,0.024303,0.906853,0.770801,0.837159,0.767667,False,0.064713,False,0.023927,c223a8ad812e4414f778cac100c6877e794e409c219799966d1b1936d9de0061,a637d65bf1fe99fec4726bbf221ce9ab38d64177716d2f421f4222d7b0b2e964
26,0.018819,0.931402,0.810539,0.836956,0.769358,False,0.011364,False,0.024445,a637d65bf1fe99fec4726bbf221ce9ab38d64177716d2f421f4222d7b0b2e964,fb052d3896b12f2c4af906b3c9b5de30367e6fc3e6e020037250d9a42339dc99
27,0.022665,0.926744,0.799707,0.837087,0.769158,False,0.011677,False,0.024806,fb052d3896b12f2c4af906b3c9b5de30367e6fc3e6e020037250d9a42339dc99,0bd743349388b2ab01ece2109d6b0905a3caf9801c00d7f191eaed5e9d457174
28,0.005871,0.906576,0.782039,0.837154,0.769008,False,0.060428,False,0.024593,0bd743349388b2ab01ece2109d6b0905a3caf9801c00d7f191eaed5e9d457174,33d87fb48c3b5b2b3d9db5f309c0891a51e7fdb41cd55cb1adf8dc2663e52f7d
29,0.01796,0.919044,0.803046,0.837209,0.766766,False,0.021517,False,0.024833,33d87fb48c3b5b2b3d9db5f309c0891a51e7fdb41cd55cb1adf8dc2663e52f7d,355c66e73e4b5cfe8c44dddaf128a3489114526fb2d6570b84ff9b408f497db5
30,0.007015,0.930279,0.77056,0.836992,0.779331,False,0.02391,False,0.024655,355c66e73e4b5cfe8c44dddaf128a3489114526fb2d6570b84ff9b408f497db5,93314e6f764454e3a64d5ff5ee94dd4cc397c867dd6061ba7ccc744cbff3736a
31,0.008972,0.937273,0.80091,0.836729,0.775251,False,0.012565,False,0.02417,93314e6f764454e3a64d5ff5ee94dd4cc397c867dd6061ba7ccc744cbff3736a,d248aecc07648cdb3974d901af5d4ffe249d61268d35840e54a82573dfd4acd6
32,0.02306,0.925991,0.743287,0.837104,0.780103,False,0.032547,False,0.023798,d248aecc07648cdb3974d901af5d4ffe249d61268d35840e54a82573dfd4acd6,4ee544776610a072029643f7cb908b3fe969334902a0c445c071473cdd050973
33,0.025189,0.936923,0.793744,0.836744,0.773322,False,0.011788,False,0.02371,4ee544776610a072029643f7cb908b3fe969334902a0c445c071473cdd050973,70785fc3cd4170f1949117af4c014f91c50b4b944d1853f90af4d8b46d5eaf76
34,0.034765,0.925117,0.757657,0.837123,0.774587,False,0.026449,False,0.023605,70785fc3cd4170f1949117af4c014f91c50b4b944d1853f90af4d8b46d5eaf76,b9d4983d37c581ee533a63620a2c83c9b54b316a09414cbacb9c8b96ce892dee
35,0.027757,0.925555,0.798181,0.837114,0.768035,False,0.025624,False,0.023221,b9d4983d37c581ee533a63620a2c83c9b54b316a09414cbacb9c8b96ce892dee,192afd27fb1bcd672021bec531c904701ec5fba7ec561bc4989b41a707f49d8b
36,0.036253,0.923308,0.750925,0.837156,0.775011,False,0.031215,False,0.022985,192afd27fb1bcd672021bec531c904701ec5fba7ec561bc4989b41a707f49d8b,bc6bc63822d95df6c780606d1cff39df278388cea6c31884e33cdb63bdec9d19
37,0.034082,0.929341,0.804043,0.837019,0.766899,False,0.009151,False,0.023033,bc6bc63822d95df6c780606d1cff39df278388cea6c31884e33cdb63bdec9d19,786387b5ddd259dd499c16f58c0194ea18c04184f5c3c870d15d0021f4569c7d
38,0.02364,0.917891,0.799135,0.837217,0.766011,False,0.021061,False,0.023005,786387b5ddd259dd499c16f58c0194ea18c04184f5c3c870d15d0021f4569c7d,9685911a877d3c1d3c4970d72cf88b56550a0eeb1b72ada4640ee22fe43d451f
39,0.014394,0.915207,0.7939,0.837225,0.76797,False,0.026737,False,0.023123,9685911a877d3c1d3c4970d72cf88b56550a0eeb1b72ada4640ee22fe43d451f,db92db550203cae285637963c4ca8dccd3946b85b4b820e928bb4da150280d6f
40,0.012426,0.926577,0.799846,0.837091,0.77112,False,0.014163,False,0.023258,db92db550203cae285637963c4ca8dccd3946b85b4b820e928bb4da150280d6f,fbeb72c412d38263d0c11441716205cb117b5d3d7a1b3ec407f41e165936e8bd
41,0.003818,0.909798,0.774039,0.837198,0.772157,False,0.06317,False,0.023161,fbeb72c412d38263d0c11441716205cb117b5d3d7a1b3ec407f41e165936e8bd,e606a6ba54c4a6aa6cc8d9166919c0a59842995f692e92ebe2335227d8a1b8ed
42,0.009157,0.936836,0.798836,0.836748,0.775481,False,0.012791,False,0.023067,e606a6ba54c4a6aa6cc8d9166919c0a59842995f692e92ebe2335227d8a1b8ed,1d22d10c82ae65c014732dcd8c3cb356e9439f541d98a8b97e4152e01e15c3ae
43,0.002359,0.941857,0.789986,0.836504,0.780307,False,0.016519,False,0.023007,1d22d10c82ae65c014732dcd8c3cb356e9439f541d98a8b97e4152e01e15c3ae,98c592bb5f0c392b01f9240581ceb9faf19e4413eee715b94d85374c61510ed2
44,-0.00487,0.929638,0.785984,0.837011,0.776455,False,0.018766,False,0.023014,98c592bb5f0c392b01f9240581ceb9faf19e4413eee715b94d85374c61510ed2,3e04018269c7f0b35a4e7a8076f1c85fb991f17a3ac8be5462795aeb591501e4
45,0.00249,0.93009,0.785619,0.836997,0.777159,False,0.029557,False,0.022551,3e04018269c7f0b35a4e7a8076f1c85fb991f17a3ac8be5462795aeb591501e4,bbbfb53c006eea4d7e38684708884b8c03374b94eaba4ea198bc259b6f77e359
46,0.026975,0.908567,0.770438,0.837184,0.767812,False,0.047232,False,0.022271,bbbfb53c006eea4d7e38684708884b8c03374b94eaba4ea198bc259b6f77e359,ec6c179d1cf1175158cf449ee8824cd82cd77ea8863e1ddfef4f4f21fd52448c
47,0.013775,0.906381,0.767471,0.837151,0.770272,False,0.071711,False,0.022309,ec6c179d1cf1175158cf449ee8824cd82cd77ea8863e1ddfef4f4f21fd52448c,fbb833d82c6fa6fd624134b739899a4104596b3a44e627f3d51e0f886f74714e
48,0.015464,0.92022,0.788642,0.837198,0.770555,False,0.021753,False,0.023005,fbb833d82c6fa6fd624134b739899a4104596b3a44e627f3d51e0f886f74714e,b128b67e3d4dd92b4e394f4e0ec89e0affd25222f5100d5c3ac33e8d41f70a72
49,0.01397,0.923945,0.83409,0.837145,0.763055,False,0.006895,False,0.023441,b128b67e3d4dd92b4e394f4e0ec89e0affd25222f5100d5c3ac33e8d41f70a72,9d568cfa72a820c9f77a6f0d83fe1a30d589aa6362d221d169a66322d258ecfd
50,0.008228,0.918086,0.813251,0.837215,0.766338,False,0.01629,False,0.023734,9d568cfa72a820c9f77a6f0d83fe1a30d589aa6362d221d169a66322d258ecfd,2c93a4ffee1b0587f4c15b29bfa6e6f6d22a27861945f014167ebd095aba1403
51,0.004207,0.91006,0.785162,0.837201,0.769947,False,0.053324,False,0.023854,2c93a4ffee1b0587f4c15b29bfa6e6f6d22a27861945f014167ebd095aba1403,678ed810c95946952016a310109a8b3c60ea810659ecb555dea5af6b7bcad1c1
52,0.014593,0.901645,0.724191,0.837047,0.777081,False,0.066331,False,0.024262,678ed810c95946952016a310109a8b3c60ea810659ecb555dea5af6b7bcad1c1,06c4cacc7495025efd741842476ffaac80741dc72f1fc99fca66ada06040d5b9
53,0.006648,0.929824,0.811113,0.837005,0.771137,False,0.018859,False,0.024984,06c4cacc7495025efd741842476ffaac80741dc72f1fc99fca66ada06040d5b9,9da1b072da46d4b6c4a987ba27ddb7b16f116a1c323f58d170d235ee73a7233d
54,0.002139,0.937565,0.809202,0.836716,0.775059,False,0.013388,False,0.02567,9da1b072da46d4b6c4a987ba27ddb7b16f116a1c323f58d170d235ee73a7233d,749c6b419206b35e40151baec018717003706e68d6deaaa246f769104188cfd2
55,0.001515,0.947267,0.791597,0.836184,0.781967,False,0.009666,False,0.026133,749c6b419206b35e40151baec018717003706e68d6deaaa246f769104188cfd2,167363d71d7347be62fde8d8d674c99e55f0e0889c326746eb32e5a477fa551e
56,-0.00876,0.935316,0.792255,0.836812,0.776361,False,0.020047,False,0.026311,167363d71d7347be62fde8d8d674c99e55f0e0889c326746eb32e5a477fa551e,e39b0bc782f20c8f0916388dc49843a9a1b0aaf833f72c1ec0570315e4bd5662
57,0.003472,0.931201,0.78298,0.836963,0.777871,False,0.029603,False,0.02652,e39b0bc782f20c8f0916388dc49843a9a1b0aaf833f72c1ec0570315e4bd5662,776bdefbbeaa2f461f2cf69d811d4fbedc20a34509d62e52cf9086cc35741441
58,0.011437,0.927729,0.79604,0.837063,0.772476,False,0.029842,False,0.026309,776bdefbbeaa2f461f2cf69d811d4fbedc20a34509d62e52cf9086cc35741441,a4f6df29cd1e72b62cbb7fa455ce71d88985c445d8fb37acb6634406b4f650b7
59,0.022359,0.912518,0.776612,0.837219,0.768892,False,0.038604,False,0.026332,a4f6df29cd1e72b62cbb7fa455ce71d88985c445d8fb37acb6634406b4f650b7,e28252077f59c5e04523b800ed69396c1d49e9bb93e2d65c96bad4625d088c97
60,0.040112,0.887869,0.791756,0.836489,0.753503,False,0.062054,False,0.026599,e28252077f59c5e04523b800ed69396c1d49e9bb93e2d65c96bad4625d088c97,6ead6a05aff97f6378fe8827fc111e88cf2555ce0828ca40c27c777575531e45
61,0.023278,0.901974,0.818055,0.837055,0.756688,False,0.036134,False,0.0273,6ead6a05aff97f6378fe8827fc111e88cf2555ce0828ca40c27c777575531e45,e89c593e4705040021f7194f969992a22b708215ceb1758b9b8b3ec2027794bf
62,0.015908,0.902769,0.773078,0.837075,0.767441,False,0.064964,False,0.027934,e89c593e4705040021f7194f969992a22b708215ceb1758b9b8b3ec2027794bf,e27be1a7565fb7be827037644445800067c01fac370dca0f23c5f91c18ac4028
63,0.007413,0.917715,0.791373,0.837218,0.770748,False,0.029315,False,0.028642,e27be1a7565fb7be827037644445800067c01fac370dca0f23c5f91c18ac4028,5f952aab64468cfc1d801731439aba88985d9a3ae3b71e738b94d3851f7d294c
64,0.005017,0.909071,0.773325,0.83719,0.771804,False,0.059863,False,0.02873,5f952aab64468cfc1d801731439aba88985d9a3ae3b71e738b94d3851f7d294c,e732ec5c8a96199739150ef6b4e688c603d5b6f75695a8ffc5b66543d6b3b0d6
65,0.00739,0.93014,0.776026,0.836996,0.778115,False,0.027368,False,0.02923,e732ec5c8a96199739150ef6b4e688c603d5b6f75695a8ffc5b66543d6b3b0d6,76c5d423252493079f193db25ff39dfe4adcd80b711256a96234a90edc68272c
66,0.007035,0.940073,0.754736,0.836596,0.78582,False,0.012533,False,0.02986,76c5d423252493079f193db25ff39dfe4adcd80b711256a96234a90edc68272c,375170a2962d79dba10de85ccd00893d500f45d3d2b5c3b8b37122c3cd05b87b
67,0.006362,0.940697,0.763415,0.836565,0.78443,False,0.011625,False,0.030322,375170a2962d79dba10de85ccd00893d500f45d3d2b5c3b8b37122c3cd05b87b,147a0a17220aae8ce9f4bd7e5f650d10ce27d87ab3702fc42e4a5251b4e41452
68,0.01027,0.936249,0.795791,0.836773,0.775668,False,0.013161,False,0.030222,147a0a17220aae8ce9f4bd7e5f650d10ce27d87ab3702fc42e4a5251b4e41452,5db911d891be0b3d4bc9b6e104bdf216ea7e2e41c3feef0da0222a5949d00d82
69,0.015867,0.92517,0.806461,0.837122,0.768624,False,0.028406,False,0.029544,5db911d891be0b3d4bc9b6e104bdf216ea7e2e41c3feef0da0222a5949d00d82,444eba0d2abcd8e79bcfcb704a2e1706b744a0a1330e0b3b3fea72a2930ba284
70,0.013869,0.929623,0.82344,0.837011,0.767159,False,0.003476,False,0.029109,444eba0d2abcd8e79bcfcb704a2e1706b744a0a1330e0b3b3fea72a2930ba284,afac753002cffb89daf911c6f1820ec9db14c35924307a1be36c409bf090c1aa
71,0.007504,0.913731,0.822725,0.837223,0.763066,False,0.027632,False,0.02865,afac753002cffb89daf911c6f1820ec9db14c35924307a1be36c409bf090c1aa,4176c962555406e6f8f8e6111343c727cea7aaf16e414109e3eeee3a1a2132a1
72,-0.012364,0.889999,0.748018,0.8366,0.768573,False,0.058082,False,0.028485,4176c962555406e6f8f8e6111343c727cea7aaf16e414109e3eeee3a1a2132a1,d2711ac2ab5d06eed3caabe5afe3752b486c8d27729c5cf5e3ba0d0a5dee2c7c
73,0.015131,0.881169,0.783117,0.83608,0.75778,False,0.086538,False,0.02878,d2711ac2ab5d06eed3caabe5afe3752b486c8d27729c5cf5e3ba0d0a5dee2c7c,1f4d70b76eb46796555e53a2a77ef28c104dca2fc35f0915e96e7e72e4f946b9
74,0.010289,0.925674,0.806638,0.837111,0.769878,False,0.013215,False,0.029657,1f4d70b76eb46796555e53a2a77ef28c104dca2fc35f0915e96e7e72e4f946b9,64c1a76ac83e4206d53da524805a729da90646e06108a03cee32f6a3afc728f4
75,-0.001994,0.899257,0.709535,0.836977,0.781678,False,0.086578,False,0.030172,64c1a76ac83e4206d53da524805a729da90646e06108a03cee32f6a3afc728f4,c5d957c1e0067d693d3224b5b669f16c823342448fc1499b84ec8c2e45d4b352
76,-0.007492,0.945156,0.778996,0.836316,0.782586,False,0.015086,False,0.031123,c5d957c1e0067d693d3224b5b669f16c823342448fc1499b84ec8c2e45d4b352,6476f7d5a4bac5e4454ac469fd027970dc5f25a47662e73d0ecbf2691f447e53
77,-0.014056,0.921481,0.800439,0.837183,0.768915,False,0.033736,False,0.031355,6476f7d5a4bac5e4454ac469fd027970dc5f25a47662e73d0ecbf2691f447e53,7da5fda7587a0008c44b658eb6c43907affd8a4c548b5dc9248c878b4dce8fef
78,-0.012331,0.924292,0.825302,0.837139,0.76526,False,0.016033,False,0.031515,7da5fda7587a0008c44b658eb6c43907affd8a4c548b5dc9248c878b4dce8fef,44d803608fa626ef1c00a7820d8a9822d9f0b14f397cc81c84ea56064e03c99c
79,-0.017956,0.938093,0.746782,0.836692,0.784558,False,0.014852,False,0.031091,44d803608fa626ef1c00a7820d8a9822d9f0b14f397cc81c84ea56064e03c99c,1c967fc0f9efacf33ebb4e8bdb8c79c364b74bf20c7ec33f2b7422c1ca1094e5
80,-0.000638,0.91352,0.741908,0.837223,0.780529,False,0.057301,False,0.03059,1c967fc0f9efacf33ebb4e8bdb8c79c364b74bf20c7ec33f2b7422c1ca1094e5,97a9b4c29f0b314e5917b0343fd779475d8fcce0dcdf444c3f0320b3f105cfbe
81,0.00964,0.916773,0.818447,0.837222,0.764559,False,0.02528,False,0.03016,97a9b4c29f0b314e5917b0343fd779475d8fcce0dcdf444c3f0320b3f105cfbe,1a0d47bc56bd2f98a2ee878094086d243569071222765f323675c47694b273f8
82,0.005405,0.917759,0.83779,0.837217,0.761881,False,0.0157,False,0.029793,1a0d47bc56bd2f98a2ee878094086d243569071222765f323675c47694b273f8,f928aaf30523f483d1b0cdf1f97d18a338f3dd6b83d74b61235853e9910e4151
83,0.004455,0.921493,0.818458,0.837183,0.767236,False,0.015176,False,0.029535,f928aaf30523f483d1b0cdf1f97d18a338f3dd6b83d74b61235853e9910e4151,bf206b0c0d23cd1f759054990322bb3d6b402f772c8c9937a13cc322f666c35d
84,-0.001337,0.911798,0.827275,0.837215,0.762711,False,0.02056,False,0.029368,bf206b0c0d23cd1f759054990322bb3d6b402f772c8c9937a13cc322f666c35d,38ead21dd3abd853affdb53a9244ed9b1cccb10f9a2f959675314fc1edb1ef3e
85,-0.00933,0.909305,0.841864,0.837193,0.757316,False,0.021181,False,0.029318,38ead21dd3abd853affdb53a9244ed9b1cccb10f9a2f959675314fc1edb1ef3e,b4c0c85a84dd3013ec73dde5a6c4e2b7ca3d8dbc33e2df1e7358379a918944f4
86,0.000172,0.912572,0.781316,0.837219,0.772407,False,0.059754,False,0.029197,b4c0c85a84dd3013ec73dde5a6c4e2b7ca3d8dbc33e2df1e7358379a918944f4,9d4de12e43c87b5ef59e43e23c1a85ab6abac1314a3aff72aa4fedcdf4ec9c02
87,0.007202,0.917601,0.745704,0.837218,0.779884,False,0.063417,False,0.029733,9d4de12e43c87b5ef59e43e23c1a85ab6abac1314a3aff72aa4fedcdf4ec9c02,3c9f0d50d8eb38088db4c8e5e00675c5a1a27ed306cb5cffcf19c2ae3c9fe0a6
88,-0.002472,0.92371,0.757415,0.837149,0.780608,False,0.030525,False,0.030564,3c9f0d50d8eb38088db4c8e5e00675c5a1a27ed306cb5cffcf19c2ae3c9fe0a6,ce5f86d69c79510891ed365a8df916bc3aefbfd6eb734ecaa8aef0e394fc3e72
89,0.018818,0.918552,0.804997,0.837212,0.766033,False,0.041039,False,0.030919,ce5f86d69c79510891ed365a8df916bc3aefbfd6eb734ecaa8aef0e394fc3e72,66c8c977242b36161d1222df05b498e99784209c1d0daec964ebc470b9316cca
90,0.052911,0.886507,0.746108,0.836413,0.759577,False,0.062204,False,0.030692,66c8c977242b36161d1222df05b498e99784209c1d0daec964ebc470b9316cca,940375fda98087267bcab6aedd8a573bae282ec3b8b33dd6987b65b281e7f029
91,0.043113,0.923837,0.795331,0.837147,0.764941,False,0.025182,False,0.031061,940375fda98087267bcab6aedd8a573bae282ec3b8b33dd6987b65b281e7f029,b1248c94addfebe21d444e6849e8e8fa877b43868b463beb74a17da9891c48c6
92,0.039646,0.892098,0.75586,0.8367,0.762308,False,0.070722,False,0.030665,b1248c94addfebe21d444e6849e8e8fa877b43868b463beb74a17da9891c48c6,135621992cde98f4f2c0f3a38049b3adf9e553c009b35107e227bd1f846f33f3
93,0.037703,0.910806,0.791381,0.837207,0.762267,False,0.011381,False,0.030974,135621992cde98f4f2c0f3a38049b3adf9e553c009b35107e227bd1f846f33f3,d21a6e61be6c7bb629edf3ff2490bb5cb142e479422ca56bb237c738d441d274
94,0.049208,0.863438,0.81178,0.834566,0.738647,False,0.086169,False,0.030971,d21a6e61be6c7bb629edf3ff2490bb5cb142e479422ca56bb237c738d441d274,a42792d8512cf1e9e343d2801eb6bcaa2d041ebeea5c648351e5833307fa3abd
95,0.042332,0.886596,0.802011,0.836418,0.750544,False,0.031332,False,0.031756,a42792d8512cf1e9e343d2801eb6bcaa2d041ebeea5c648351e5833307fa3abd,dea28db8c760a54ad0b04a80b2ba17a158ee243a37f2bacb91ddcf600751e47c
96,0.00995,0.880442,0.746755,0.836031,0.765821,False,0.079993,False,0.032571,dea28db8c760a54ad0b04a80b2ba17a158ee243a37f2bacb91ddcf600751e47c,522cd8a72bd70da0ef7a81e18fbd2b8c04b25cbc93047055c3384264b37cc17f
97,-0.006321,0.910569,0.763711,0.837205,0.773994,False,0.045284,False,0.033477,522cd8a72bd70da0ef7a81e18fbd2b8c04b25cbc93047055c3384264b37cc17f,01d88f8afc4cb892576d37d75bf0678de1d80556b40ae2c87227e8417a17ee25
98,0.006311,0.903161,0.779624,0.837085,0.768191,False,0.0637,False,0.034427,01d88f8afc4cb892576d37d75bf0678de1d80556b40ae2c87227e8417a17ee25,4641158c79213af8a7b375efc4ec3a69fd2880f40ff2b2b19343ca9559571f3b
99,0.028626,0.888898,0.788594,0.836544,0.756806,False,0.089258,False,0.035728,4641158c79213af8a7b375efc4ec3a69fd2880f40ff2b2b19343ca9559571f3b,3b2a19069adb734e07d7be50c4634219871bf245b72c59786c372898fdff4569
100,0.021546,0.92475,0.792413,0.83713,0.770153,False,0.02282,False,0.037601,3b2a19069adb734e07d7be50c4634219871bf245b72c59786c372898fdff4569,404116b94fba7dca660b0a6af05dd973858129a93d5f461fc2d63db9f6b5e760
101,0.041804,0.890766,0.725062,0.836638,0.767554,False,0.070595,False,0.039126,404116b94fba7dca660b0a6af05dd973858129a93d5f461fc2d63db9f6b5e760,fbc8b2d0cc10d957229331ff7d1ef021b27efca3faea8fdcdfd5a48eb1423b20
102,0.040152,0.906663,0.804893,0.837155,0.757612,False,0.039502,False,0.040901,fbc8b2d0cc10d957229331ff7d1ef021b27efca3faea8fdcdfd5a48eb1423b20,46e941a3dfc4453fabfcf58ba0268043b8c38517efaec2d477bb68902323d3e3
103,0.020267,0.884036,0.787749,0.836266,0.756876,False,0.078046,False,0.042093,46e941a3dfc4453fabfcf58ba0268043b8c38517efaec2d477bb68902323d3e3,e17c1b3272ef93568b75660ad64470ad2dbffdab8d882e62a86a945a43cddd4a
104,0.04114,0.862006,0.783059,0.834417,0.745467,False,0.072774,False,0.043212,e17c1b3272ef93568b75660ad64470ad2dbffdab8d882e62a86a945a43cddd4a,1476ffa1028dff1e997ef90344c98baa315107b13d0ed3fcb6a3c70dbea02f25
105,0.026938,0.885556,0.854592,0.836358,0.742728,False,0.036814,False,0.044582,1476ffa1028dff1e997ef90344c98baa315107b13d0ed3fcb6a3c70dbea02f25,575debcee40aeffdf5a903d66258fe088a796c27a4d28175afe0d7fc26464e9f
106,0.020071,0.901236,0.856015,0.837036,0.749474,False,0.016153,False,0.045631,575debcee40aeffdf5a903d66258fe088a796c27a4d28175afe0d7fc26464e9f,b0276c69f378bbc2d3b4304b7b5dc3d9b9fd2383ad94a5ca32f50ffb1aed225a
107,0.034268,0.892107,0.808856,0.836701,0.752788,False,0.056346,False,0.045951,b0276c69f378bbc2d3b4304b7b5dc3d9b9fd2383ad94a5ca32f50ffb1aed225a,d4d6e83566523093442a681e7d5f393f2eba38378dd207edafd3a898065d487f
108,-0.011912,0.881858,0.700705,0.836127,0.775159,False,0.092182,False,0.046559,d4d6e83566523093442a681e7d5f393f2eba38378dd207edafd3a898065d487f,3cc36b8f399d0577609e798ac628972cdfa732ce57a1fdebe62e5bc49298d6de
109,-0.012584,0.908941,0.766521,0.837188,0.771605,False,0.061219,False,0.047286,3cc36b8f399d0577609e798ac628972cdfa732ce57a1fdebe62e5bc49298d6de,9a96a4dcfce19a73676af637682772bb2947b205915ab05f30bf6e2dc55ce5da
