cycle,trust,deviation,alert
114,0.777946,0.00236,False
115,0.77652,0.005454,False
116,0.776307,0.005469,False
117,0.776183,0.005653,False
118,0.77659,0.006133,False
119,0.776573,0.006874,False
120,0.776385,0.008163,False
121,0.776059,0.005321,False
122,0.777538,0.006155,False
123,0.776206,0.008664,False
124,0.775929,0.006509,False
125,0.778785,0.000679,False
126,0.778301,0.000323,False
127,0.777587,0.001255,False
128,0.777541,0.002772,False
129,0.776696,0.004068,False
130,0.77908,0.000293,False
131,0.778149,0.001804,False
132,0.778224,0.005826,False
133,0.776715,0.006239,False
134,0.777541,0.003985,False
135,0.778414,0.001335,False
136,0.777343,0.002365,False
137,0.777644,0.00133,False
138,0.777587,0.001365,False
139,0.777146,0.000915,False
140,0.77768,0.001223,False
141,0.777542,0.001466,False
142,0.778417,0.000659,False
143,0.778164,0.001239,False
144,0.778719,0.003222,False
145,0.779735,0.00264,False
146,0.779952,0.000697,False
147,0.777696,0.000704,False
148,0.778417,0.002323,False
149,0.777315,0.004097,False
150,0.777108,0.001981,False
151,0.777256,0.002505,False
152,0.777335,0.003416,False
153,0.777792,0.006574,False
154,0.777791,0.003947,False
155,0.776963,0.005746,False
156,0.776274,0.005539,False
157,0.776151,0.004564,False
158,0.77681,0.003696,False
159,0.776827,0.002899,False
160,0.777295,0.002461,False
161,0.777867,0.00125,False
162,0.777853,0.000201,False
163,0.777863,0.00076,False
164,0.778497,0.000304,False
165,0.776981,6.7e-05,False
166,0.777461,0.000501,False
167,0.77832,0.003013,False
168,0.777668,0.001146,False
169,0.778543,0.004487,False
170,0.776285,0.005392,False
171,0.77842,0.00193,False
172,0.777069,0.003375,False
173,0.776988,0.002886,False
174,0.776364,0.003429,False
175,0.776494,0.003053,False
176,0.777798,0.002792,False
177,0.777676,0.00047,False
178,0.777238,0.001999,False
179,0.777058,0.003264,False
180,0.777358,0.001122,False
181,0.778084,0.000213,False
182,0.777146,0.000861,False
183,0.777499,0.000416,False
184,0.777611,0.000746,False
185,0.77779,0.000738,False
186,0.777893,0.002955,False
187,0.778924,6.2e-05,False
188,0.777917,0.001696,False
189,0.777708,0.002794,False
190,0.778297,0.003519,False
191,0.778724,0.00216,False
192,0.777551,0.002549,False
193,0.776914,0.002806,False
194,0.777362,0.004999,False
195,0.776746,0.005381,False
196,0.77794,0.001854,False
197,0.779256,0.001776,False
198,0.777855,0.001061,False
199,0.777736,0.001141,False
200,0.778008,0.000841,False
201,0.779242,0.000441,False
202,0.778039,0.001394,False
203,0.777974,0.001001,False
204,0.778326,0.001548,False
205,0.778747,0.002613,False
206,0.777256,0.002443,False
207,0.7779,0.002772,False
208,0.776402,0.001826,False
209,0.777296,0.001501,False
210,0.77746,0.001634,False
211,0.778236,0.005326,False
212,0.777541,0.006872,False
213,0.776069,0.005115,False
214,0.777126,0.003302,False
215,0.7777,0.002237,False
216,0.777301,0.004597,False
217,0.778847,0.001552,False
218,0.777023,0.000563,False
219,0.777528,0.001414,False
220,0.777045,0.003004,False
