cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,ledger_warning_input,noise,contradiction,pressure,drift
38,6.2e-05,0.93812,0.83669,0.790473,0.005578,0.007514,0.006515,-0.028143,0.012779,0.0834,0,1,0
39,-0.003361,0.938576,0.836669,0.794417,0.005776,0.024123,0.006256,-0.013629,0.013186,0.0852,0,1,0
40,-0.007231,0.938737,0.836662,0.78264,0.005863,0.028143,0.006023,-0.015409,0.01351,0.087,0,1,0
41,-0.012489,0.918865,0.83721,0.756569,0.006148,0.225364,0.008151,-0.020939,0.013876,0.0888,0,1,0
42,-0.007994,0.937203,0.836732,0.784164,0.006837,0.044081,0.009124,0.017902,0.013702,0.0906,0,1,0
43,0.007533,0.922205,0.837173,0.715813,0.007652,0.120182,0.010217,0.061859,0.014113,0.0924,0,1,0
44,0.005398,0.936358,0.836769,0.819101,0.008325,0.01304,0.011126,-0.008509,0.014517,0.0942,0,1,0
45,0.012296,0.933031,0.8369,0.802961,0.00889,0.01335,0.010783,0.027489,0.015267,0.096,0,1,0
46,0.012206,0.937905,0.8367,0.802914,0.008595,0.021367,0.010402,-0.000356,0.015903,0.0978,0,1,0
47,0.005327,0.937347,0.836726,0.796014,0.008119,0.0079,0.010483,-0.027419,0.016429,0.0996,0,1,0
48,0.007464,0.937075,0.836738,0.81465,0.007544,0.019985,0.009594,0.008517,0.016292,0.1014,0,1,0
49,0.007382,0.938625,0.836667,0.806084,0.006914,0.027178,0.008331,-0.00033,0.016155,0.1032,0,1,0
50,1.2e-05,0.934888,0.836829,0.800357,0.006071,0.01967,0.007188,-0.029358,0.015755,0.105,0,1,0
51,0.002152,0.944207,0.836372,0.798591,0.005396,0.006272,0.006386,0.008524,0.015368,0.1068,0,1,0
52,0.029188,0.910246,0.837202,0.731653,0.004132,0.062395,0.004122,0.107656,0.015151,0.1086,0,1,0
53,0.029076,0.922304,0.837172,0.764964,0.002905,0.185338,0.000934,-0.000446,0.014914,0.1104,0,1,0
54,0.027794,0.936524,0.836762,0.789611,0.00183,0.024632,0.001629,-0.005105,0.015217,0.1122,0,1,0
55,0.027635,0.936819,0.836749,0.79113,0.001096,0.044086,0.002943,-0.00063,0.015746,0.114,0,1,0
56,0.02158,0.93279,0.836908,0.766334,8.3e-05,0.031342,0.004417,-0.024123,0.016108,0.1158,0,1,0
57,0.029752,0.932373,0.836923,0.767001,0.000946,0.039318,0.005527,0.032561,0.016387,0.1176,0,1,0
58,0.02479,0.939035,0.836647,0.789128,0.001824,0.002243,0.005731,-0.01977,0.016646,0.1194,0,1,0
59,0.021687,0.935449,0.836807,0.797674,0.002992,0.043154,0.005113,-0.012362,0.016473,0.1212,0,1,0
60,0.022311,0.936119,0.836779,0.796054,0.003631,0.018475,0.004282,0.002487,0.01624,0.123,0,1,0
61,0.014726,0.93326,0.836892,0.800722,0.003794,0.029952,0.004068,-0.03021,0.015681,0.1248,0,1,0
62,0.015965,0.942733,0.836456,0.800178,0.002806,0.02087,0.004179,0.004935,0.015207,0.1266,0,1,0
63,0.001946,0.929819,0.837005,0.776056,0.002149,0.021367,0.003646,-0.055822,0.014861,0.1284,0,1,0
64,0.009848,0.933791,0.836872,0.791341,0.00139,0.000261,0.003981,0.031466,0.014587,0.1302,0,1,0
65,0.018628,0.911019,0.837209,0.757118,0.000716,0.232627,0.006789,0.034975,0.01449,0.132,0,1,0
66,0.0076,0.930353,0.836989,0.764498,0.000191,0.05063,0.008725,-0.04394,0.014443,0.1338,0,1,0
67,0.000521,0.936258,0.836773,0.780392,0.000693,0.022984,0.009624,-0.028213,0.014995,0.1356,0,1,0
68,-0.004485,0.932347,0.836924,0.794805,0.001545,0.056189,0.010965,-0.019957,0.015566,0.1374,0,1,0
69,-0.011662,0.919284,0.837207,0.76353,0.002521,0.20466,0.009568,-0.028609,0.016142,0.1392,0,1,0
70,-0.019453,0.91593,0.837224,0.772279,0.00342,0.195845,0.006376,-0.031041,0.016271,0.141,0,1,0
71,-0.011314,0.933301,0.83689,0.74738,0.003633,0.051411,0.00438,0.032421,0.016544,0.1428,0,1,0
72,-0.014536,0.931426,0.836955,0.776685,0.00433,0.06082,0.003222,-0.012834,0.017257,0.1446,0,1,0
73,-0.003603,0.937792,0.836706,0.790026,0.005277,0.022552,0.002375,0.043548,0.017968,0.1464,0,1,0
74,-0.011402,0.93131,0.836959,0.768916,0.005782,0.053691,0.00185,-0.031066,0.018558,0.1482,0,1,0
75,-0.012696,0.935899,0.836788,0.781283,0.006178,0.068083,0.002324,-0.005155,0.019026,0.15,0,1,0
76,-0.008305,0.938848,0.836656,0.779812,0.005561,0.06773,0.001491,0.017494,0.019551,0.1518,0,1,0
77,-0.00718,0.940517,0.836574,0.81568,0.004416,0.00273,0.000997,0.004481,0.019994,0.1536,0,1,0
78,-0.040058,0.887546,0.836471,0.732681,0.002797,0.112242,0.002381,-0.131035,0.020509,0.1554,0,1,0
79,-0.031523,0.927836,0.83706,0.783599,0.001703,0.066003,0.005802,0.034037,0.020755,0.1572,0,1,0
80,-0.042693,0.912229,0.837217,0.785291,0.000372,0.177984,0.010657,-0.044582,0.021633,0.159,0,1,0
81,-0.008461,0.903253,0.837087,0.745161,0.002085,0.091728,0.012365,0.136674,0.022358,0.1608,0,1,0
82,-0.011453,0.936004,0.836784,0.800145,0.003685,0.053303,0.014389,-0.011949,0.023402,0.1626,0,1,0
83,0.001744,0.936717,0.836753,0.791543,0.004383,0.015142,0.01558,0.052728,0.02432,0.1644,0,1,0
84,-0.010553,0.927675,0.837064,0.791723,0.005301,0.02213,0.016193,-0.049143,0.024951,0.1662,0,1,0
85,-0.020403,0.908015,0.837176,0.785192,0.005945,0.215222,0.019037,-0.039381,0.025544,0.168,0,1,0
86,-0.013077,0.93549,0.836805,0.788654,0.007176,0.01997,0.02071,0.029301,0.026065,0.1698,0,1,0
87,-0.00068,0.937226,0.836731,0.763294,0.008497,0.007129,0.020156,0.049579,0.026567,0.1716,0,1,0
88,-0.021648,0.91183,0.837215,0.74977,0.011244,0.059933,0.019607,-0.083843,0.026599,0.1734,0,1,0
89,0.013783,0.896716,0.836891,0.769983,0.014381,0.161716,0.016544,0.141596,0.026626,0.1752,0,1,0
90,0.035463,0.902673,0.837073,0.716957,0.016582,0.090101,0.013284,0.086602,0.026951,0.177,0,1,0
91,0.025272,0.931996,0.836936,0.789367,0.018304,0.023866,0.010422,-0.040696,0.027929,0.1788,0,1,0
92,0.028993,0.922829,0.837164,0.7464,0.018913,0.128772,0.009696,0.014862,0.029029,0.1806,0,1,0
93,0.026983,0.938791,0.836659,0.793444,0.019562,0.017828,0.008081,-0.008028,0.029964,0.1824,0,1,0
94,0.046779,0.901655,0.837047,0.716116,0.020305,0.15378,0.002532,0.079006,0.030857,0.1842,0,1,0
95,0.028901,0.912201,0.837217,0.781331,0.021239,0.030057,0.001021,-0.071343,0.031635,0.186,0,1,0
96,0.017251,0.929927,0.837002,0.793191,0.020986,0.014217,0.003819,-0.046518,0.032153,0.1878,0,1,0
97,-0.006039,0.901102,0.837032,0.778853,0.020397,0.234853,0.002508,-0.092982,0.032618,0.1896,0,1,0
98,0.016701,0.90405,0.837105,0.700239,0.019379,0.131875,0.001268,0.090775,0.032613,0.1914,0,1,0
99,0.041511,0.895537,0.836846,0.775593,0.01858,0.188551,0.003346,0.099073,0.032743,0.1932,0,1,0
100,0.03688,0.904242,0.837109,0.70165,0.016985,0.318637,0.001671,-0.018493,0.033294,0.195,0,1,0
101,0.034305,0.927429,0.837071,0.81568,0.0156,0.0205,6.5e-05,-0.01028,0.034273,0.1968,0,1,0
102,0.025154,0.927806,0.837061,0.802458,0.01353,0.01016,0.001852,-0.036565,0.035575,0.1986,0,1,0
103,0.018486,0.91382,0.837224,0.723232,0.011425,0.244818,0.001034,-0.026643,0.036024,0.2004,0,1,0
104,0.042936,0.889546,0.836577,0.740747,0.007804,0.265031,0.002671,0.097742,0.036348,0.2022,0,1,0
105,0.036552,0.930211,0.836994,0.798949,0.003796,0.043577,0.006359,-0.025542,0.037011,0.204,0,1,0
106,0.024876,0.920968,0.837189,0.799394,0.001237,0.040058,0.008537,-0.04674,0.038017,0.2058,0,1,0
107,0.01287,0.919451,0.837205,0.75839,0.001674,0.140227,0.007603,-0.048059,0.038093,0.2076,0,1,0
108,-0.006916,0.924484,0.837135,0.798643,0.003821,0.064534,0.005304,-0.07916,0.037879,0.2094,0,1,0
109,0.016854,0.907891,0.837174,0.764944,0.0062,0.135704,0.005801,0.095099,0.037991,0.2112,0,1,0
110,0.015697,0.912526,0.837219,0.714344,0.009195,0.297418,0.00302,-0.004626,0.03817,0.213,0,1,0
111,0.020281,0.926088,0.837102,0.738345,0.01206,0.121074,0.000112,0.018326,0.038905,0.2148,0,1,0
112,0.015634,0.932518,0.836918,0.801496,0.015166,0.047637,0.001269,-0.01858,0.039534,0.2166,0,1,0
113,0.001507,0.928853,0.837033,0.79599,0.017529,0.026494,0.001994,-0.056487,0.040038,0.2184,0,1,0
114,0.012524,0.932428,0.836921,0.760676,0.019164,0.025044,0.001712,0.044048,0.040405,0.2202,0,1,0
115,0.022567,0.917693,0.837218,0.781617,0.020065,0.063548,0.000782,0.04015,0.04009,0.222,0,1,0
116,0.016362,0.915269,0.837225,0.776575,0.020991,0.203803,0.002065,-0.024804,0.039421,0.2238,0,1,0
117,0.039405,0.897355,0.836914,0.786229,0.021846,0.211476,0.000251,0.092068,0.038375,0.2256,0,1,0
118,0.044425,0.927315,0.837073,0.768538,0.022486,0.028352,0.002471,0.020061,0.037304,0.2274,0,1,0
119,0.05987,0.919026,0.837209,0.760423,0.024628,0.000402,0.005868,0.061738,0.037188,0.2292,0,1,0
120,0.045159,0.91298,0.837221,0.769836,0.026245,0.070635,0.009039,-0.058826,0.037076,0.231,0,1,0
121,0.03346,0.919323,0.837206,0.780814,0.027313,0.078511,0.010277,-0.046781,0.036579,0.2328,0,1,0
122,0.015671,0.913109,0.837221,0.772127,0.028582,0.065291,0.011474,-0.071132,0.035612,0.2346,0,1,0
123,0.042679,0.891276,0.836662,0.680873,0.028397,0.149396,0.012015,0.107991,0.035006,0.2364,0,1,0
124,0.016157,0.903955,0.837103,0.765348,0.028331,0.184216,0.009493,-0.106005,0.034677,0.2382,0,1,0
125,-0.017714,0.884036,0.836266,0.790827,0.028255,0.187488,0.004633,-0.135283,0.034672,0.24,0,1,0
126,-0.026595,0.923851,0.837147,0.813151,0.027973,0.028594,0.001579,-0.035455,0.035049,0.2418,0,1,0
127,-0.008847,0.928132,0.837053,0.787816,0.028002,0.069085,0.000493,0.070857,0.035617,0.2436,0,1,0
128,0.012883,0.910321,0.837203,0.73003,0.02767,0.087358,0.000209,0.086756,0.03558,0.2454,0,1,0
129,0.042614,0.892811,0.836733,0.759713,0.027764,0.161961,0.002208,0.118729,0.035635,0.2472,0,1,0
130,0.020082,0.91775,0.837217,0.756771,0.02844,0.031428,0.001642,-0.089978,0.036024,0.249,0,1,0
131,0.054125,0.894047,0.836786,0.724138,0.030618,0.083476,0.003649,0.136,0.036877,0.2508,0,1,0
132,0.032379,0.918054,0.837216,0.682406,0.033004,0.009129,0.003876,-0.086883,0.037749,0.2526,0,1,0
133,0.020754,0.910375,0.837204,0.794295,0.035034,0.177806,0.002052,-0.046439,0.038861,0.2544,0,1,0
134,0.012254,0.921802,0.837179,0.772908,0.036714,0.181164,0.000828,-0.033957,0.039553,0.2562,0,1,0
135,-0.008715,0.913063,0.837221,0.715144,0.036554,0.116578,0.002426,-0.083781,0.039862,0.258,0,1,0
136,0.006509,0.918616,0.837212,0.764864,0.036633,0.040704,0.002861,0.060842,0.040501,0.2598,0,1,0
137,-0.004146,0.927843,0.83706,0.775621,0.036344,0.068029,0.005903,-0.04261,0.04135,0.2616,0,1,0
138,-0.005869,0.938371,0.836679,0.802013,0.035385,0.009773,0.008651,-0.006892,0.041956,0.2634,0,1,0
139,-0.010982,0.927472,0.837069,0.814018,0.034636,0.022379,0.010074,-0.020464,0.042392,0.2652,0,1,0
140,-0.027145,0.917425,0.837219,0.782589,0.03323,0.021887,0.011342,-0.064703,0.042365,0.267,0,1,0
141,-0.023424,0.934872,0.83683,0.805844,0.031503,0.009696,0.012159,0.014893,0.041721,0.2688,0,1,0
142,-0.016583,0.937582,0.836715,0.765545,0.02975,0.051686,0.012214,0.027386,0.040687,0.2706,0,1,0
143,-0.017439,0.935957,0.836786,0.754763,0.028074,0.078457,0.012797,-0.003425,0.03902,0.2724,0,1,0
144,0.03449,0.87895,0.835925,0.673519,0.02677,0.059667,0.009522,0.207688,0.037732,0.2742,0,1,0
145,-0.003992,0.896443,0.836881,0.706764,0.025854,0.072471,0.009523,-0.153875,0.036494,0.276,0,1,0
146,-0.020124,0.922151,0.837174,0.75524,0.024397,0.111089,0.010979,-0.064516,0.035921,0.2778,0,1,0
147,-0.001513,0.908966,0.837189,0.785008,0.021057,0.180073,0.010034,0.07442,0.035411,0.2796,0,1,0
148,0.010014,0.898633,0.836957,0.755515,0.017068,0.298924,0.004738,0.046065,0.035106,0.2814,0,1,0
149,0.024162,0.925889,0.837106,0.806552,0.014277,0.02313,0.000958,0.056514,0.034861,0.2832,0,1,0
150,-0.001734,0.912274,0.837218,0.763926,0.010966,0.05408,0.001624,-0.103469,0.035163,0.285,0,1,0
151,0.008455,0.93302,0.8369,0.79685,0.008808,0.039719,0.002761,0.04072,0.035092,0.2868,0,1,0
152,0.014111,0.933161,0.836895,0.77751,0.007054,0.093226,0.005292,0.022613,0.035016,0.2886,0,1,0
153,0.01856,0.928114,0.837053,0.749075,0.005254,0.099922,0.007843,0.017792,0.034619,0.2904,0,1,0
154,0.041611,0.891571,0.836676,0.686894,0.005069,0.177529,0.008507,0.092196,0.03428,0.2922,0,1,0
155,0.059068,0.898746,0.836961,0.752055,0.006747,0.024128,0.011132,0.069838,0.033991,0.294,0,1,0
156,0.062233,0.893218,0.836751,0.794929,0.008782,0.255762,0.01705,0.012672,0.03446,0.2958,0,1,0
157,0.053624,0.91479,0.837225,0.813536,0.011433,0.030249,0.022268,-0.034496,0.03503,0.2976,0,1,0
158,0.051829,0.929818,0.837005,0.804836,0.015103,0.009377,0.025982,-0.007198,0.035827,0.2994,0,1,0
159,0.024412,0.884706,0.836307,0.775789,0.017905,0.278632,0.023996,-0.109888,0.036608,0.3012,0,1,0
160,0.022188,0.937587,0.836715,0.799775,0.020007,0.016099,0.022005,-0.008912,0.037092,0.303,0,1,0
161,0.009826,0.922471,0.837169,0.74038,0.021062,0.085047,0.020554,-0.049539,0.038358,0.3048,0,1,0
162,-0.011474,0.910017,0.8372,0.771374,0.022205,0.194729,0.016698,-0.085301,0.038547,0.3066,0,1,0
163,0.018731,0.89025,0.836612,0.750683,0.024731,0.163806,0.016995,0.120955,0.038355,0.3084,0,1,0
164,0.003072,0.937362,0.836725,0.784289,0.026878,0.036323,0.01596,-0.062693,0.038481,0.3102,0,1,0
165,0.016453,0.886131,0.836392,0.812607,0.027403,0.257326,0.019114,0.0536,0.038737,0.312,0,1,0
166,0.013596,0.932623,0.836914,0.814609,0.02861,0.013991,0.020579,-0.011445,0.03844,0.3138,0,1,0
167,-0.0029,0.895721,0.836853,0.788457,0.029551,0.199977,0.01764,-0.066058,0.038759,0.3156,0,1,0
168,-0.008009,0.894952,0.836823,0.750758,0.030385,0.344395,0.009549,-0.020433,0.038616,0.3174,0,1,0
169,0.000546,0.905345,0.837132,0.754568,0.031134,0.258159,0.00653,0.034201,0.038993,0.3192,0,1,0
170,0.032366,0.893525,0.836764,0.765233,0.031047,0.128606,0.006406,0.127244,0.03986,0.321,0,1,0
171,0.015864,0.922975,0.837161,0.806812,0.028825,0.028381,0.006893,-0.066015,0.04097,0.3228,0,1,0
172,0.03986,0.909173,0.837191,0.809331,0.027708,0.023251,0.006589,0.096008,0.041876,0.3246,0,1,0
173,0.027942,0.914931,0.837225,0.788182,0.02732,0.171254,0.004496,-0.047675,0.042586,0.3264,0,1,0
174,0.033839,0.921912,0.837177,0.820109,0.026255,0.019458,0.003425,0.023587,0.042924,0.3282,0,1,0
175,0.025192,0.895055,0.836827,0.796255,0.02634,0.263374,0.002257,-0.034587,0.043522,0.33,0,1,0
176,0.014904,0.93302,0.8369,0.779548,0.026668,0.066589,0.008225,-0.041191,0.044034,0.3318,0,1,0
177,-0.0175,0.881548,0.836106,0.788319,0.026349,0.238254,0.016527,-0.129894,0.044075,0.3336,0,1,0
178,0.015103,0.897109,0.836905,0.756322,0.02611,0.133923,0.019783,0.130758,0.044313,0.3354,0,1,0
179,0.038337,0.899996,0.837,0.753285,0.02507,0.091371,0.022264,0.093233,0.045143,0.3372,0,1,0
180,0.008618,0.885612,0.836361,0.797466,0.023919,0.229565,0.027192,-0.119361,0.045851,0.339,0,1,0
181,-0.001291,0.928664,0.837038,0.818138,0.022675,0.001679,0.029915,-0.039819,0.04616,0.3408,0,1,0
182,-0.002816,0.920097,0.837199,0.800896,0.021904,0.039096,0.034565,-0.006136,0.047082,0.3426,0,1,0
183,-0.002529,0.91637,0.837223,0.775166,0.020998,0.160173,0.032881,0.001157,0.047216,0.3444,0,1,0
184,-0.019512,0.903188,0.837085,0.767687,0.020198,0.207369,0.034578,-0.068316,0.047392,0.3462,0,1,0
185,-0.018985,0.928259,0.837049,0.820798,0.019595,0.008632,0.035121,0.002122,0.04723,0.348,0,1,0
186,-0.009805,0.905421,0.837133,0.673728,0.018603,0.202261,0.035954,0.036932,0.047031,0.3498,0,1,0
187,0.001579,0.916759,0.837222,0.749575,0.018371,0.231291,0.033305,0.045776,0.046252,0.3516,0,1,0
188,-0.010934,0.927878,0.837059,0.808196,0.016629,0.020194,0.030122,-0.05029,0.045518,0.3534,0,1,0
189,-0.006835,0.929127,0.837025,0.793452,0.014144,0.020676,0.026846,0.016467,0.04537,0.3552,0,1,0
190,-0.002069,0.93589,0.836789,0.800378,0.011367,0.056986,0.022413,0.019138,0.045124,0.357,0,1,0
191,-0.016484,0.92415,0.837141,0.764943,0.008131,0.170032,0.021773,-0.057873,0.044519,0.3588,0,1,0
192,-0.02386,0.923142,0.837159,0.779575,0.005029,0.173345,0.022684,-0.029621,0.044146,0.3606,0,1,0
193,-0.029754,0.922433,0.83717,0.803525,0.002626,0.084812,0.025257,-0.023676,0.04377,0.3624,0,1,0
194,-0.041043,0.907551,0.83717,0.750772,0.000878,0.088422,0.026434,-0.045357,0.043698,0.3642,0,1,0
195,-0.040752,0.930618,0.836981,0.805921,0.001315,0.011174,0.026228,0.001167,0.042911,0.366,0,1,0
196,-0.02955,0.921309,0.837185,0.746011,0.002989,0.058236,0.026091,0.044989,0.04187,0.3678,0,1,0
197,0.006533,0.900518,0.837015,0.751257,0.004148,0.287784,0.02205,0.144778,0.040517,0.3696,0,1,0
198,-0.01818,0.908314,0.83718,0.780898,0.005688,0.142548,0.020233,-0.099091,0.038764,0.3714,0,1,0
199,-0.011198,0.92799,0.837056,0.79459,0.006766,0.07332,0.016893,0.027978,0.038386,0.3732,0,1,0
200,-0.012106,0.91205,0.837216,0.729632,0.00742,0.309205,0.018185,-0.00364,0.038637,0.375,0,1,0
201,0.034558,0.853427,0.833434,0.754442,0.007492,0.42347,0.011983,0.186878,0.038708,0.3768,0,1,0
202,0.036129,0.913389,0.837222,0.674675,0.007395,0.185947,0.00816,0.006288,0.038712,0.3786,0,1,0
203,0.03673,0.935613,0.8368,0.785753,0.007627,0.034035,0.004889,0.002405,0.040298,0.3804,0,1,0
204,0.037439,0.935415,0.836808,0.792582,0.00698,0.037659,0.003948,0.00284,0.041351,0.3822,0,1,0
205,0.034096,0.938781,0.836659,0.799312,0.007296,0.015546,0.003149,-0.013382,0.041521,0.384,0,1,0
206,0.057038,0.896047,0.836866,0.789846,0.007349,0.179024,0.000293,0.091779,0.041458,0.3858,0,1,0
207,0.05814,0.926036,0.837103,0.794527,0.006825,0.081187,0.0042,0.004412,0.041331,0.3876,0,1,0
208,0.033907,0.892116,0.836701,0.828564,0.007424,0.055594,0.009424,-0.097073,0.04173,0.3894,0,1,0
209,0.031512,0.926079,0.837102,0.804337,0.006975,0.045618,0.014794,-0.009602,0.041607,0.3912,0,1,0
210,0.023785,0.919936,0.837201,0.825496,0.007344,0.00969,0.019502,-0.030995,0.04147,0.393,0,1,0
211,0.05406,0.889092,0.836554,0.786023,0.007082,0.180746,0.024358,0.121517,0.041195,0.3948,0,1,0
212,0.051685,0.926115,0.837101,0.78692,0.006927,0.009916,0.026186,-0.009531,0.040728,0.3966,0,1,0
213,0.04188,0.906631,0.837155,0.755169,0.006003,0.109359,0.025967,-0.039366,0.041188,0.3984,0,1,0
214,0.020599,0.915247,0.837225,0.798018,0.005285,0.036527,0.023957,-0.085421,0.041314,0.4002,0,1,0
215,0.034359,0.905446,0.837134,0.786726,0.0048,0.10076,0.020242,0.055195,0.040621,0.402,0,1,0
216,0.030749,0.91226,0.837217,0.724172,0.004079,0.123857,0.0176,-0.014471,0.039785,0.4038,0,1,0
217,0.034277,0.919905,0.837201,0.795798,0.003755,0.122984,0.018548,0.014146,0.039289,0.4056,0,1,0
218,0.029515,0.912396,0.837218,0.820697,0.002563,0.029965,0.019122,-0.019094,0.038515,0.4074,0,1,0
219,0.034807,0.892334,0.836711,0.820725,0.000508,0.200011,0.021362,0.021216,0.036578,0.4092,0,1,0
220,0.066863,0.864451,0.83467,0.687559,0.002208,0.143839,0.023537,0.128512,0.034751,0.411,0,1,0
