cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,ledger_warning,previous_hash,hash
19,0.008874,0.939241,0.812665,0.836637,0.773586,False,0.007402,False,0.005347,4c001c3f40f7e82f9b78150e0c80f1e54c3292b19bfc1531b8f36f2add8ea16d,71fb140bbb74f91079799d5446e0d64927a3d7b5c91dfaa80de167876edf603e
20,0.005393,0.943072,0.79847,0.836437,0.778412,False,0.006081,False,0.005477,71fb140bbb74f91079799d5446e0d64927a3d7b5c91dfaa80de167876edf603e,7991a0f5153d03251640d17e8fe53d18da37eb7627aaed0ec72d01d91dd4ce4f
21,0.001814,0.941174,0.787033,0.83654,0.780776,False,0.012685,False,0.005631,7991a0f5153d03251640d17e8fe53d18da37eb7627aaed0ec72d01d91dd4ce4f,f0de6f6e9cfa415763d0d1b66c7a11225edfb2ed98907c74d2e94c1ff2e1dd65
22,-0.005154,0.938311,0.764421,0.836682,0.783664,False,0.019991,False,0.005811,f0de6f6e9cfa415763d0d1b66c7a11225edfb2ed98907c74d2e94c1ff2e1dd65,67121a1e63673637d07f441fb85e89a752f740169b65d589c8ff994a3a837a9c
23,0.002686,0.939526,0.769806,0.836623,0.783491,False,0.018311,False,0.006093,67121a1e63673637d07f441fb85e89a752f740169b65d589c8ff994a3a837a9c,e8d747d1175408748f28a9e22ec959b29e2d6d639dfc43f30ebcf76fc636d812
24,-0.003318,0.923345,0.755111,0.837155,0.780774,False,0.050799,False,0.006438,e8d747d1175408748f28a9e22ec959b29e2d6d639dfc43f30ebcf76fc636d812,56bcb3133450c825eb82bcceef65e70a73ab59511961ece46e799a716645ff5d
25,0.00039,0.940563,0.789479,0.836572,0.780366,False,0.011651,False,0.007186,56bcb3133450c825eb82bcceef65e70a73ab59511961ece46e799a716645ff5d,0eaabf63ea1148924c7ec81e48091c81dbefeff43453bfd0a5f5de6934eab21f
26,0.000868,0.942981,0.807289,0.836442,0.777522,False,0.003705,False,0.007885,0eaabf63ea1148924c7ec81e48091c81dbefeff43453bfd0a5f5de6934eab21f,7238068b9c6487650c2e02469d9bb55cf981db5bdbcd86cd41e40c93d40835d7
27,0.001397,0.941373,0.808729,0.836529,0.776588,False,0.002067,False,0.008449,7238068b9c6487650c2e02469d9bb55cf981db5bdbcd86cd41e40c93d40835d7,60793505258500b970e9e19e92b570d875f77c5d02aeceafed50c025c5a796ea
28,0.000445,0.941542,0.815516,0.836521,0.775478,False,0.00215,False,0.008824,60793505258500b970e9e19e92b570d875f77c5d02aeceafed50c025c5a796ea,9e721dd80e9777e1220ddb8a30fdb49eb4857343978f2d5786dacee92c41402a
29,0.004604,0.937263,0.82063,0.836729,0.772177,False,0.006612,False,0.00899,9e721dd80e9777e1220ddb8a30fdb49eb4857343978f2d5786dacee92c41402a,29abb69a3b4013e55c08c63eb7577aed62b60925d4e0ad0734221d45b05afbe3
30,0.000332,0.941481,0.794766,0.836524,0.77963,False,0.006621,False,0.0091,29abb69a3b4013e55c08c63eb7577aed62b60925d4e0ad0734221d45b05afbe3,97cf0e90a15d5d8efdec9800722dbb39b470835d1f482827988004725cf15a80
31,-0.001423,0.943098,0.789881,0.836435,0.780932,False,0.007815,False,0.009194,97cf0e90a15d5d8efdec9800722dbb39b470835d1f482827988004725cf15a80,724926f71c0bb82e66b8ebe92cbc803a53be1a056786a04641394242dd953c53
32,-0.003242,0.945215,0.792529,0.836312,0.780749,False,0.008353,False,0.009309,724926f71c0bb82e66b8ebe92cbc803a53be1a056786a04641394242dd953c53,09f263ea59c620d99ed5502ace06f8e96f6084432ad3c384699e42c419233518
33,-0.007733,0.940207,0.764845,0.83659,0.783704,False,0.018372,False,0.009439,09f263ea59c620d99ed5502ace06f8e96f6084432ad3c384699e42c419233518,cb75f173740fbfaec96670a4a24284630655248ad3cd8943ea3bac8427802223
34,0.002555,0.935709,0.754161,0.836796,0.785354,False,0.026592,False,0.00969,cb75f173740fbfaec96670a4a24284630655248ad3cd8943ea3bac8427802223,173646f1ed37f37893b13b7882c3e4715b2999289a5dd1d4ad944d3ab6aefdfd
35,0.007954,0.93773,0.77264,0.836708,0.781264,False,0.019113,False,0.010105,173646f1ed37f37893b13b7882c3e4715b2999289a5dd1d4ad944d3ab6aefdfd,31093581c8bf156b3a288f6d7743dcfbdd3814840d8e19b080decf1209435f0f
36,0.012436,0.938181,0.777587,0.836688,0.779531,False,0.012662,False,0.01057,31093581c8bf156b3a288f6d7743dcfbdd3814840d8e19b080decf1209435f0f,e2cf3cd2bb171e0dd0f48e1bcda2f6e2eaee625046306e4d3d1ca5d558536809
37,0.011994,0.940651,0.80542,0.836567,0.774887,False,0.002626,False,0.011015,e2cf3cd2bb171e0dd0f48e1bcda2f6e2eaee625046306e4d3d1ca5d558536809,1d334af9d343105439faa7af5233ea66fffc73da8ea5cb038b7778672c28f3a4
38,0.006515,0.934912,0.819991,0.836828,0.771125,False,0.008183,False,0.011258,1d334af9d343105439faa7af5233ea66fffc73da8ea5cb038b7778672c28f3a4,41ab7d2c2c37a2def0575206a52a2d33dad7f50bdcfd7cab05279af7b8ba2a6b
39,0.004497,0.93693,0.817228,0.836744,0.772766,False,0.004375,False,0.01132,41ab7d2c2c37a2def0575206a52a2d33dad7f50bdcfd7cab05279af7b8ba2a6b,2e1d3a05f35440f9e7f02ae2a43ca5b209790e944422489af2f6363a9b78adeb
40,0.004525,0.93978,0.802169,0.836611,0.776737,False,0.001793,False,0.011213,2e1d3a05f35440f9e7f02ae2a43ca5b209790e944422489af2f6363a9b78adeb,653adcbf6fdef36d203c24774d3f487239b89b2295f4d3533ea2ac84fabd1a3a
41,0.002931,0.940253,0.802234,0.836587,0.777202,False,0.005986,False,0.010575,653adcbf6fdef36d203c24774d3f487239b89b2295f4d3533ea2ac84fabd1a3a,8b3055b144d44d8109c88e68b1c10faa41ac06fdd4e599aa72edc585fc8d6c05
42,0.000557,0.942315,0.784633,0.836479,0.781892,False,0.009657,False,0.010002,8b3055b144d44d8109c88e68b1c10faa41ac06fdd4e599aa72edc585fc8d6c05,6af9f6a6bf6a7293ecc4dffc81e663f1fbd1f4ed1f3602d96276a792a4e3ed4e
43,0.006909,0.927428,0.760625,0.837071,0.780361,False,0.046153,False,0.00961,6af9f6a6bf6a7293ecc4dffc81e663f1fbd1f4ed1f3602d96276a792a4e3ed4e,ec136d03841bf5881d692df8a8a4446051b4d423cbd4e6eb13adc43a6a9b6c6d
44,-0.005695,0.932019,0.737141,0.836935,0.786873,False,0.032475,False,0.009792,ec136d03841bf5881d692df8a8a4446051b4d423cbd4e6eb13adc43a6a9b6c6d,ca4c360e477de087251ada7940b3676be1760d1ce6b87dcea82db5140808d6a3
45,0.009397,0.92985,0.730513,0.837004,0.786716,False,0.035681,False,0.01028,ca4c360e477de087251ada7940b3676be1760d1ce6b87dcea82db5140808d6a3,6260a0ebde86f75a75208486c7bf9d89b5a42f8f569e9b0c894760d4fa416162
46,0.017845,0.930769,0.747028,0.836976,0.782039,False,0.028916,False,0.010996,6260a0ebde86f75a75208486c7bf9d89b5a42f8f569e9b0c894760d4fa416162,04a4d90f18ab89df10f5fe7bfc2083bb9b926b4533107ec52bba1c12767aa995
47,0.019361,0.937593,0.776561,0.836715,0.778152,False,0.010985,False,0.01182,04a4d90f18ab89df10f5fe7bfc2083bb9b926b4533107ec52bba1c12767aa995,e8d7d9674fee16e79a3d450cc933b345047a8447b1647e749a048e03d3f50db8
48,0.019599,0.937168,0.79609,0.836734,0.774054,False,0.001788,False,0.012516,e8d7d9674fee16e79a3d450cc933b345047a8447b1647e749a048e03d3f50db8,4a953acb147915137b25453ecedd882556ff1b3fe236dfc4a12af04493dd1380
49,0.028444,0.907467,0.794358,0.837168,0.762345,False,0.052229,False,0.012998,4a953acb147915137b25453ecedd882556ff1b3fe236dfc4a12af04493dd1380,69f9d6a0e822154ca2b6daff43cdfd5faf21a8770a88e8860c252d4256a634dc
50,0.02262,0.927381,0.819188,0.837072,0.76549,False,0.010465,False,0.013764,69f9d6a0e822154ca2b6daff43cdfd5faf21a8770a88e8860c252d4256a634dc,f7da774c1914648e52852de58152938dc780abea58e5e1d6ef02964793d223c9
51,0.008706,0.907708,0.786806,0.837172,0.767888,False,0.059252,False,0.014196,f7da774c1914648e52852de58152938dc780abea58e5e1d6ef02964793d223c9,7c699998df1e6524c836263e182f05b2b7e78c8da047b738ab10af2a465e0274
52,0.009771,0.937543,0.806659,0.836717,0.774033,False,0.00679,False,0.014993,7c699998df1e6524c836263e182f05b2b7e78c8da047b738ab10af2a465e0274,2cb00c8ca41aa09ff4958329c0d4c54da85746fc868cd0dbcc926c75d19dc6ea
53,0.000445,0.933587,0.758253,0.83688,0.784236,False,0.023111,False,0.015565,2cb00c8ca41aa09ff4958329c0d4c54da85746fc868cd0dbcc926c75d19dc6ea,7f7c3761dac31a3aca5bcad912f1642a498aeef3d7e275e6d4e6f652229a6990
54,-0.008506,0.933833,0.746138,0.83687,0.78513,False,0.028397,False,0.016253,7f7c3761dac31a3aca5bcad912f1642a498aeef3d7e275e6d4e6f652229a6990,8f909ca681cf0b15abe977aad9760e3eba93acbd90cf1b9faa9bca9521978cb1
55,-0.019526,0.932202,0.723198,0.836929,0.786958,False,0.032975,False,0.01703,8f909ca681cf0b15abe977aad9760e3eba93acbd90cf1b9faa9bca9521978cb1,9f1a19f8207b98c965b0d223f18f031f08f47f1407bc00a70895a8cc03e7a3e4
56,-0.005293,0.933428,0.729698,0.836885,0.788923,False,0.034464,False,0.017974,9f1a19f8207b98c965b0d223f18f031f08f47f1407bc00a70895a8cc03e7a3e4,104f131ffe71aa4caced01f9e663e8af11f005012df08274e2748169ac205f69
57,-0.002038,0.926162,0.707542,0.8371,0.791516,False,0.054506,False,0.019097,104f131ffe71aa4caced01f9e663e8af11f005012df08274e2748169ac205f69,68e9815cd1ccdf2732fe63e8e453cb87efb11d33dde60c80e64e05a7323c540f
58,-0.005763,0.924335,0.746706,0.837138,0.782308,False,0.046318,False,0.02054,68e9815cd1ccdf2732fe63e8e453cb87efb11d33dde60c80e64e05a7323c540f,ea3acb6cb95176eb053c0318a0f1e48bf19167ffebe038e9c5f37a8be849a06e
59,-0.002436,0.938115,0.793576,0.836691,0.778311,False,0.005778,False,0.022108,ea3acb6cb95176eb053c0318a0f1e48bf19167ffebe038e9c5f37a8be849a06e,46c91522ab35b47ef9aa273a4a409774e630cf536ec1f988c36ce747e370dde8
60,0.008895,0.908059,0.7949,0.837177,0.766356,False,0.05554,False,0.022908,46c91522ab35b47ef9aa273a4a409774e630cf536ec1f988c36ce747e370dde8,6507879160ed46ef608a4251d50253bb16af1400edd0270d5704def7edf1c091
61,0.012962,0.930046,0.825186,0.836999,0.767136,False,0.007055,False,0.023807,6507879160ed46ef608a4251d50253bb16af1400edd0270d5704def7edf1c091,169f79b7288054de2009e23ce090fe37157d253917c5802b1bd17b76446f21f1
62,0.003343,0.909633,0.800569,0.837196,0.766888,False,0.057072,False,0.024205,169f79b7288054de2009e23ce090fe37157d253917c5802b1bd17b76446f21f1,163aaf0644898a38509f33030daf4b6c44a226c914f49d0e1f777fdc94f41252
63,-0.000762,0.936442,0.787578,0.836765,0.779278,False,0.007693,False,0.024839,163aaf0644898a38509f33030daf4b6c44a226c914f49d0e1f777fdc94f41252,39c56feeb4ff71ee11113a56f90788b88ffd1a99d7c43334ca364ea0bd621cf2
64,0.005587,0.919905,0.747354,0.837201,0.780679,False,0.050947,False,0.02531,39c56feeb4ff71ee11113a56f90788b88ffd1a99d7c43334ca364ea0bd621cf2,33c2d7cd56231ee24c07b3815a4e88af8f7f03494af93b67f08e7120cd18ed97
65,-0.002886,0.93564,0.748077,0.836799,0.786481,False,0.027658,False,0.02624,33c2d7cd56231ee24c07b3815a4e88af8f7f03494af93b67f08e7120cd18ed97,9e0837176c99627c57f1472f2bba04241080f491f5c85eab99f02e5c16950dc5
66,-0.004541,0.931459,0.707284,0.836954,0.792884,False,0.049446,False,0.026707,9e0837176c99627c57f1472f2bba04241080f491f5c85eab99f02e5c16950dc5,b90bb3fa0976d4bd4aabac9a247ec3ae464de1fe32b9977afd07c56a7731b88d
67,0.011114,0.929264,0.71329,0.837022,0.789617,False,0.042013,False,0.027519,b90bb3fa0976d4bd4aabac9a247ec3ae464de1fe32b9977afd07c56a7731b88d,8d8e673a99f762e57dc49b202cc892645a4ffdb86281eb14d1c3ab5a87696739
68,0.017727,0.935513,0.755211,0.836804,0.782043,False,0.022648,False,0.027975,8d8e673a99f762e57dc49b202cc892645a4ffdb86281eb14d1c3ab5a87696739,c8921489dc71d21d0d985d983bb79e323bb63a41ca9fec1ee682ff3363f2475e
69,0.010109,0.91905,0.752143,0.837209,0.778519,False,0.050794,False,0.028519,c8921489dc71d21d0d985d983bb79e323bb63a41ca9fec1ee682ff3363f2475e,8b09ff997a2dca1d69e49c34745d56e5a4a69c6a37369d44e190a9c61603fba7
70,0.008434,0.934133,0.808968,0.836859,0.772681,False,0.009166,False,0.029265,8b09ff997a2dca1d69e49c34745d56e5a4a69c6a37369d44e190a9c61603fba7,1344568aa69cc048dc9605e644c45e818c9bfe7d6c994d7a5e9930d8258879c2
71,0.015192,0.907655,0.801513,0.837171,0.763631,False,0.05333,False,0.029645,1344568aa69cc048dc9605e644c45e818c9bfe7d6c994d7a5e9930d8258879c2,e642767e45c14dc2830efa052aa9f33713fc076ee6d74a79186ef9ddc092aaf3
72,0.011445,0.92715,0.819154,0.837077,0.767652,False,0.008889,False,0.030178,e642767e45c14dc2830efa052aa9f33713fc076ee6d74a79186ef9ddc092aaf3,78b59fa2773f7ce09b87a31c1a4bf5a1fc72f17af57381cbd26921311de650c5
73,0.002914,0.909994,0.791376,0.8372,0.76894,False,0.05295,False,0.030317,78b59fa2773f7ce09b87a31c1a4bf5a1fc72f17af57381cbd26921311de650c5,8350e32df8933c15d99198c5ab0c8126305388485d3ef80a7133466be75d00e9
74,0.004324,0.934657,0.810285,0.836839,0.773418,False,0.008947,False,0.030411,8350e32df8933c15d99198c5ab0c8126305388485d3ef80a7133466be75d00e9,8e00cc54a116419506500f8d60cfe5110585d802ee43fddee2d4f49c2cfb7ed2
75,0.010306,0.920736,0.754372,0.837192,0.77862,False,0.047026,False,0.030065,8e00cc54a116419506500f8d60cfe5110585d802ee43fddee2d4f49c2cfb7ed2,85cb19b2e7d5aad4aae774a00580f19d3a155aa21de57b9bda4aeb5b472de6e5
76,0.001132,0.939107,0.749663,0.836644,0.787689,False,0.024533,False,0.030253,85cb19b2e7d5aad4aae774a00580f19d3a155aa21de57b9bda4aeb5b472de6e5,907abaa816f49fbccca4313e5abfeb4f2dc65fb7d2fda5c61c73506f16bab66e
77,-0.007854,0.924079,0.689502,0.837143,0.793242,False,0.061496,False,0.030054,907abaa816f49fbccca4313e5abfeb4f2dc65fb7d2fda5c61c73506f16bab66e,8716d16731e2fa5a7675870597af7f67407a80a168dd78cb162c4057ca1ad019
78,0.002697,0.92228,0.691627,0.837172,0.793226,False,0.064523,False,0.030508,8716d16731e2fa5a7675870597af7f67407a80a168dd78cb162c4057ca1ad019,2727a4ad52153318afc350a0bfca7e3e286c8fe920d740d2231ad2e0bc6f3299
79,0.01251,0.934117,0.74382,0.83686,0.78489,False,0.028812,False,0.030954,2727a4ad52153318afc350a0bfca7e3e286c8fe920d740d2231ad2e0bc6f3299,a58974f1cdc2f9b6158ee737251aec6815c595aa60ca6c67bd557efcbad444dd
80,0.005428,0.921334,0.755535,0.837185,0.779571,False,0.048,False,0.031549,a58974f1cdc2f9b6158ee737251aec6815c595aa60ca6c67bd557efcbad444dd,2b2759edb8da885760c55a72ca42b8c4ac0abc9b033241fdab399c3157943964
81,0.008164,0.93068,0.818377,0.836979,0.769675,False,0.01361,False,0.031992,2b2759edb8da885760c55a72ca42b8c4ac0abc9b033241fdab399c3157943964,8ddb45ba08f093ee6eac8b7ba9479a91fa919d4ba32c3706aa1c0b4592aff6df
82,0.011715,0.907217,0.787963,0.837164,0.766881,False,0.054376,False,0.032188,8ddb45ba08f093ee6eac8b7ba9479a91fa919d4ba32c3706aa1c0b4592aff6df,22e59588b951f5e307371b5d809e00b686b083ce7ad7364f6ef0ae4f67bc4003
83,0.011399,0.930864,0.831562,0.836973,0.766453,False,0.001986,False,0.032401,22e59588b951f5e307371b5d809e00b686b083ce7ad7364f6ef0ae4f67bc4003,65663992b2be9f1bfb2819423e886431ab80315e4866bb3a0fb9fba572ae5dd2
84,0.002957,0.903957,0.799309,0.837103,0.765208,False,0.061153,False,0.03212,65663992b2be9f1bfb2819423e886431ab80315e4866bb3a0fb9fba572ae5dd2,a14257e51330fd51ab9c38a8c264d5a9be86caf6ce6902fa5a3019a6c77caa12
85,0.007091,0.92756,0.815025,0.837067,0.76949,False,0.018526,False,0.032329,a14257e51330fd51ab9c38a8c264d5a9be86caf6ce6902fa5a3019a6c77caa12,7540c0d03098d04da7450f462cafe0a18f2c5abb4d98b90cbb25ff45e1c3d5a8
86,0.014892,0.920845,0.771105,0.837191,0.774394,False,0.044148,False,0.032133,7540c0d03098d04da7450f462cafe0a18f2c5abb4d98b90cbb25ff45e1c3d5a8,72e0d3f5eafee0c355adfc42c204cd1a4ba32a893e0d3337a9ca365bbd52d0ac
87,0.004287,0.936234,0.742951,0.836774,0.787428,False,0.029659,False,0.03237,72e0d3f5eafee0c355adfc42c204cd1a4ba32a893e0d3337a9ca365bbd52d0ac,4e64a8194659ffce554ae57b2711c93b95f6b1481bbe8c9187da0a7f4ec56173
88,0.002154,0.935169,0.712312,0.836818,0.79362,False,0.046078,False,0.032293,4e64a8194659ffce554ae57b2711c93b95f6b1481bbe8c9187da0a7f4ec56173,5eff4e2e8b83cbbcdba5cb0700b3ea623920974fdeb312940e28080617d9234d
89,0.009066,0.929776,0.70339,0.837007,0.792182,False,0.053438,False,0.03265,5eff4e2e8b83cbbcdba5cb0700b3ea623920974fdeb312940e28080617d9234d,3e2bc259d141e6c183c275a9720df006c75daa78c73c962bcdf634ed44ef51e8
90,0.009341,0.930219,0.731446,0.836993,0.786667,False,0.043803,False,0.032941,3e2bc259d141e6c183c275a9720df006c75daa78c73c962bcdf634ed44ef51e8,d29c69fcbb851db534a0c99bd6d98a11be7df953bf6c94b9e5ece81e668e670a
91,-0.000569,0.922353,0.778433,0.837171,0.776316,False,0.045864,False,0.033566,d29c69fcbb851db534a0c99bd6d98a11be7df953bf6c94b9e5ece81e668e670a,53473a77e04d4764ee042c15276a5f6c4207d5a656440074e098c3162f2a3fc3
92,0.000214,0.931714,0.81443,0.836946,0.772408,False,0.013676,False,0.034053,53473a77e04d4764ee042c15276a5f6c4207d5a656440074e098c3162f2a3fc3,227d93c89384f87222cf349a14ce860df1ef933e47fe360873eda9bda406ba71
93,0.006764,0.902937,0.792399,0.837079,0.765465,False,0.061111,False,0.03432,227d93c89384f87222cf349a14ce860df1ef933e47fe360873eda9bda406ba71,1bf72d332b54dc4063f1b0c3e051c1d5762b9b5bed794759995f0e5b270d86ea
94,0.020003,0.89292,0.797017,0.836737,0.758302,False,0.066737,False,0.03453,1bf72d332b54dc4063f1b0c3e051c1d5762b9b5bed794759995f0e5b270d86ea,c1085b35f9cc5af2eca2738be008a2e052019e7ee0ccd04da09a9c52c777d792
95,0.012751,0.89803,0.792258,0.836937,0.762543,False,0.064478,False,0.034722,c1085b35f9cc5af2eca2738be008a2e052019e7ee0ccd04da09a9c52c777d792,db47a964631300a0970bbd3d8da6eaa8fe42924453fecc81960425a7cf158283
96,0.010431,0.927228,0.813039,0.837075,0.769105,False,0.017317,False,0.035278,db47a964631300a0970bbd3d8da6eaa8fe42924453fecc81960425a7cf158283,7d0e675f8c47530cc6a85132f150b1ada505d7c09f81b0458b10cf7030d2e9d7
97,0.002122,0.93674,0.77907,0.836752,0.780809,False,0.0132,False,0.035377,7d0e675f8c47530cc6a85132f150b1ada505d7c09f81b0458b10cf7030d2e9d7,f6930ba77bbc2fd0c45aaf10fce8640d05c70b85267d6a72f8cf4accf4f11fb3
98,0.003076,0.932494,0.732865,0.836919,0.788414,False,0.042473,False,0.035451,f6930ba77bbc2fd0c45aaf10fce8640d05c70b85267d6a72f8cf4accf4f11fb3,7cf019d664ce0a6ac76605827e0232991b69f3f5208f447304e941894bfae02b
99,0.004462,0.93697,0.718625,0.836742,0.792508,False,0.044709,False,0.035377,7cf019d664ce0a6ac76605827e0232991b69f3f5208f447304e941894bfae02b,a21930db056491daadc2fb77e6d2c7e4bc89c5e3b533493ff462442d9d025170
100,0.006225,0.935834,0.713342,0.836791,0.792826,False,0.046836,False,0.035798,a21930db056491daadc2fb77e6d2c7e4bc89c5e3b533493ff462442d9d025170,723e8d3ac93037683e656ce0ddf0541d9103b8320a351919af861e041cfaa61c
101,0.004738,0.932512,0.745142,0.836918,0.785633,False,0.041259,False,0.035974,723e8d3ac93037683e656ce0ddf0541d9103b8320a351919af861e041cfaa61c,c9e18d81e76d4067ae085d4f9d2e6252dfbb8a029b320315e38ed9ff0493f1dd
102,0.006252,0.941092,0.800744,0.836544,0.777119,False,0.004086,False,0.036371,c9e18d81e76d4067ae085d4f9d2e6252dfbb8a029b320315e38ed9ff0493f1dd,4d0d39484e4ea0a10e479d6c7b7c286d32deb8c174601ec0d41ddbd0544eba1e
103,0.006076,0.929844,0.817134,0.837005,0.770055,False,0.014291,False,0.036237,4d0d39484e4ea0a10e479d6c7b7c286d32deb8c174601ec0d41ddbd0544eba1e,9bdef2da4bfa262827a5c879cdb2b1569ff5d3874fdc0fecaf7472c206f36820
104,0.010882,0.898446,0.776884,0.836951,0.766141,False,0.065792,False,0.035958,9bdef2da4bfa262827a5c879cdb2b1569ff5d3874fdc0fecaf7472c206f36820,30d6161b53641b3b4cf8f5fbe6e375477127b833d8f679ece1022badcc2cb900
105,0.009281,0.925522,0.837343,0.837114,0.763886,False,0.004695,False,0.035956,30d6161b53641b3b4cf8f5fbe6e375477127b833d8f679ece1022badcc2cb900,7148498b7e2917ce230707dbd5fa0415fd1ff5fcfae6d36eb2d037582c3b2f90
106,-0.001368,0.900516,0.785913,0.837015,0.766978,False,0.060678,False,0.035406,7148498b7e2917ce230707dbd5fa0415fd1ff5fcfae6d36eb2d037582c3b2f90,cbd579cd683ed4d95896c08ea39530d271de3b0620733dbe05d56ad94d6485d1
107,0.005202,0.920136,0.789553,0.837199,0.772396,False,0.030532,False,0.035156,cbd579cd683ed4d95896c08ea39530d271de3b0620733dbe05d56ad94d6485d1,491da0eb92cf32b0202726eba4d733f58540597b8664161239bc000ca7a10b62
108,0.001105,0.938554,0.802361,0.83667,0.776968,False,0.012562,False,0.034783,491da0eb92cf32b0202726eba4d733f58540597b8664161239bc000ca7a10b62,9e1bd8ae858d7b594e9b96db8b81adc542bd4533ae495943bb98969416ee3671
109,0.003104,0.93451,0.74671,0.836844,0.786327,False,0.039925,False,0.034472,9e1bd8ae858d7b594e9b96db8b81adc542bd4533ae495943bb98969416ee3671,e79ec6f2a7b1ed6c4ca878625c94631f53371f7950d27729cce7928d8539de44
