cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,ledger_warning,previous_hash,hash
30,-0.011215,0.941181,0.794794,0.83654,0.777347,False,0.006988,False,0.016808,dc4eaf374fa84b08a48f96eefbf1f69f3e4d68b19bc5345a6cf2d28fb8d5ca42,d85244aa6bb8eac5e43ff80f03714984b70ef6a6a1eb05fa33be07f5d576e976
31,-0.008507,0.941464,0.806771,0.836525,0.775588,False,0.007461,False,0.017763,d85244aa6bb8eac5e43ff80f03714984b70ef6a6a1eb05fa33be07f5d576e976,749717333f79094f5cf81429a97f7dc50b1bc50c0b2031817e58b641ea9a9479
32,-0.003456,0.94136,0.783033,0.83653,0.781311,False,0.01308,False,0.018548,749717333f79094f5cf81429a97f7dc50b1bc50c0b2031817e58b641ea9a9479,f495c8a38645f36b70c874775b24367e857e15620e4d5b8d922e3498873a7592
33,-0.006121,0.942577,0.798743,0.836465,0.778045,False,0.010084,False,0.018748,f495c8a38645f36b70c874775b24367e857e15620e4d5b8d922e3498873a7592,3d03abb7514a546d8d4de2d9b866733fadb0ab38be336c287187aec90acf5928
34,-0.011113,0.923348,0.762336,0.837155,0.777771,False,0.047638,False,0.018897,3d03abb7514a546d8d4de2d9b866733fadb0ab38be336c287187aec90acf5928,8c7b2006bb1b1ce0d3d205886bb3db524444cf97d9547f23f0fa4f873f07be9b
35,-0.023252,0.913565,0.780353,0.837223,0.768332,False,0.056751,False,0.019444,8c7b2006bb1b1ce0d3d205886bb3db524444cf97d9547f23f0fa4f873f07be9b,43d09e1991ffac6f359fb97e301d8c4da9ead50ba625086862068c6c2d5a495f
36,-0.014688,0.932898,0.777943,0.836905,0.777214,False,0.02149,False,0.020391,43d09e1991ffac6f359fb97e301d8c4da9ead50ba625086862068c6c2d5a495f,3c3c3ad80dea0450f2881e3fbfa94acd78d24920efa4db88ab49ddb09d9c865e
37,-0.013472,0.939813,0.812811,0.836609,0.77283,False,0.005108,False,0.021305,3c3c3ad80dea0450f2881e3fbfa94acd78d24920efa4db88ab49ddb09d9c865e,951ae507bb48a892416f2704dc238d342d69a0e958a7b0db37bee1fae7d47c51
38,-0.016902,0.933414,0.810423,0.836886,0.770451,False,0.009654,False,0.021975,951ae507bb48a892416f2704dc238d342d69a0e958a7b0db37bee1fae7d47c51,560877051dfb4a6058d99a0a1b823d7caf03399c8001c7d5fb5932efa7025c17
39,-0.017394,0.933357,0.807386,0.836888,0.770941,False,0.008765,False,0.022386,560877051dfb4a6058d99a0a1b823d7caf03399c8001c7d5fb5932efa7025c17,60a6a1dc84024ef1d4d27fac4f2da864f238661e1a9775519cc7a7c34dd153f7
40,-0.017198,0.933872,0.790543,0.836869,0.774524,False,0.011121,False,0.022241,60a6a1dc84024ef1d4d27fac4f2da864f238661e1a9775519cc7a7c34dd153f7,6c961376fa9477f329b1f50571f725d597ef6708f5eb89fde002b25771da0d06
41,-0.013834,0.934112,0.802918,0.83686,0.772804,False,0.01488,False,0.02161,6c961376fa9477f329b1f50571f725d597ef6708f5eb89fde002b25771da0d06,d860524e5069148c9e757abc15203fe0479f6fb6e41579fd7c7ab8c40b4a1cf1
42,-0.010328,0.939853,0.807295,0.836607,0.774576,False,0.009118,False,0.020635,d860524e5069148c9e757abc15203fe0479f6fb6e41579fd7c7ab8c40b4a1cf1,cc273fdea9f285672adf29be8ec6300178e0f8c7a8d86c779bd83e4c167ab7f5
43,-0.007508,0.941014,0.776465,0.836548,0.781697,False,0.01517,False,0.019915,cc273fdea9f285672adf29be8ec6300178e0f8c7a8d86c779bd83e4c167ab7f5,17fd6b5a5c82c0ee4f572286167b9d9184de671b0ef3eb2e65c17eeeebe3d29f
44,-0.015947,0.931764,0.775919,0.836944,0.77698,False,0.018084,False,0.019451,17fd6b5a5c82c0ee4f572286167b9d9184de671b0ef3eb2e65c17eeeebe3d29f,6f9f051efa89cddea023f8d7c83c315ef8da2737cd657a0998a6271a985ad5f2
45,-0.001913,0.93015,0.757343,0.836995,0.78295,False,0.028713,False,0.018601,6f9f051efa89cddea023f8d7c83c315ef8da2737cd657a0998a6271a985ad5f2,85c7c9103cec6dba0c7e0b863840325a93f6a2255224ae62e2c69d7ddeeb7866
46,0.009527,0.927749,0.766456,0.837062,0.778781,False,0.028961,False,0.018077,85c7c9103cec6dba0c7e0b863840325a93f6a2255224ae62e2c69d7ddeeb7866,3653abaf3c12f775fad496e923be96cd3b9dc8536f5eedd6a8004a3b55e45026
47,-0.004265,0.912737,0.778039,0.83722,0.772302,False,0.063732,False,0.017905,3653abaf3c12f775fad496e923be96cd3b9dc8536f5eedd6a8004a3b55e45026,55347d1cc449600d8375c316df301539bcfcc270e92c0988c50f2c26e0d81075
48,0.000502,0.935189,0.801253,0.836817,0.776169,False,0.01048,False,0.0184,55347d1cc449600d8375c316df301539bcfcc270e92c0988c50f2c26e0d81075,50b8d985793ef4e8832944e819baa209847c689bf6f1892bbfcc2423d1abc59f
49,-0.001595,0.935669,0.820814,0.836798,0.772202,False,0.006647,False,0.018767,50b8d985793ef4e8832944e819baa209847c689bf6f1892bbfcc2423d1abc59f,170b54cafae101c0457449ee3d3871b9703de63a1e70e23dba3a99dcf5e4d469
50,-0.004852,0.932663,0.814586,0.836913,0.771773,False,0.009564,False,0.019022,170b54cafae101c0457449ee3d3871b9703de63a1e70e23dba3a99dcf5e4d469,d1cb854289ab6c0c351c4dd002908940f889688fc67dd1eee9f9d8c9ad83a0be
51,-0.007828,0.936229,0.802689,0.836774,0.77477,False,0.007906,False,0.018798,d1cb854289ab6c0c351c4dd002908940f889688fc67dd1eee9f9d8c9ad83a0be,81a2de3cea789b60a0919b42181e48f8b41063f81b4834c5b5e805ee4c81c34a
52,0.010148,0.91302,0.771421,0.837221,0.772548,False,0.050868,False,0.018069,81a2de3cea789b60a0919b42181e48f8b41063f81b4834c5b5e805ee4c81c34a,ef554051a9cf40208086f45e0848cc0557f2eaf25e3200b699851f414b1f7066
53,-0.001265,0.928135,0.761662,0.837052,0.781525,False,0.030335,False,0.017816,ef554051a9cf40208086f45e0848cc0557f2eaf25e3200b699851f414b1f7066,340158c2dc37140156f9e9155e58a7f48ea21bb83344c2b0d2887f8da3288822
54,-0.006952,0.937302,0.789353,0.836728,0.777977,False,0.016137,False,0.017898,340158c2dc37140156f9e9155e58a7f48ea21bb83344c2b0d2887f8da3288822,47203cb10154a1a558a6e08da6bf2c41273eb73e85bf7ab66b31cb4c68a4854d
55,-0.012235,0.939099,0.771039,0.836644,0.781191,False,0.016071,False,0.018036,47203cb10154a1a558a6e08da6bf2c41273eb73e85bf7ab66b31cb4c68a4854d,0dca8cdc1a2c6375fad1ddc29d8816d8115e185eed2ecaf16a5d17ab4d99f848
56,-0.011659,0.944718,0.803834,0.836342,0.776638,False,0.00493,False,0.018229,0dca8cdc1a2c6375fad1ddc29d8816d8115e185eed2ecaf16a5d17ab4d99f848,9790ec42bd07844828bc2a256d027199df3f3ca6f526ba89aa36410977d6eca1
57,-0.000523,0.93102,0.732627,0.836968,0.788469,False,0.034295,False,0.018314,9790ec42bd07844828bc2a256d027199df3f3ca6f526ba89aa36410977d6eca1,98104eca37e0363a1208e1e47ac7d52f192271af830fc003b6af9466f20e0b91
58,0.002652,0.93863,0.788752,0.836667,0.779406,False,0.016585,False,0.0186,98104eca37e0363a1208e1e47ac7d52f192271af830fc003b6af9466f20e0b91,309ee8f718690433a735dac16e4e348b3b269d7bba7f667654f47da903fde782
59,0.00633,0.933416,0.785684,0.836886,0.777514,False,0.016023,False,0.018913,309ee8f718690433a735dac16e4e348b3b269d7bba7f667654f47da903fde782,6cd25bb5bf8a6c20c861601a7571618597e7e2c0befbffb92c738af648af8573
60,0.020156,0.907255,0.783459,0.837165,0.766108,False,0.051711,False,0.019173,6cd25bb5bf8a6c20c861601a7571618597e7e2c0befbffb92c738af648af8573,05e81bff0fba36305de090b9b55b54612c8c50fe3fedbad7f9b91365cb5e4ba9
61,0.011472,0.92616,0.815045,0.8371,0.768128,False,0.016244,False,0.019759,05e81bff0fba36305de090b9b55b54612c8c50fe3fedbad7f9b91365cb5e4ba9,5710484ae9eb18959db3ddb86d6c372c41e9fa234a0440b4e7993925e97f8d09
62,0.010028,0.938457,0.805135,0.836675,0.774596,False,0.002539,False,0.020088,5710484ae9eb18959db3ddb86d6c372c41e9fa234a0440b4e7993925e97f8d09,c159b77acfc963d2a14007e52cf9060cf46e8bd303704d9415bcd7d31577c403
63,-0.002558,0.925725,0.772247,0.83711,0.77832,False,0.024797,False,0.020053,c159b77acfc963d2a14007e52cf9060cf46e8bd303704d9415bcd7d31577c403,05814dfaf9a5e2b2cd8c21fa98e19d7319ac8c112ac1fe173156a4fa743666d8
64,-0.006623,0.933884,0.799423,0.836868,0.774867,False,0.015399,False,0.019588,05814dfaf9a5e2b2cd8c21fa98e19d7319ac8c112ac1fe173156a4fa743666d8,7357371bfd0c65a741c3781f8590bf6650aaaecf9d8278bbfa0d13361d533a1b
65,-0.015049,0.924945,0.73153,0.837126,0.783696,False,0.036097,False,0.019271,7357371bfd0c65a741c3781f8590bf6650aaaecf9d8278bbfa0d13361d533a1b,c7f232c8f4a6c3816c0e2bd43cd22850e91413b92b855cf3074cd9b232269bef
66,-0.013333,0.940973,0.761605,0.83655,0.78349,False,0.011784,False,0.019349,c7f232c8f4a6c3816c0e2bd43cd22850e91413b92b855cf3074cd9b232269bef,7fc3dac3bb20e53bfea7a349532106b3cac814d9732837aec54c5e73052d8f2d
67,-0.00388,0.935098,0.766488,0.836821,0.782416,False,0.022861,False,0.019436,7fc3dac3bb20e53bfea7a349532106b3cac814d9732837aec54c5e73052d8f2d,de10165d69c4085790fd72015287dffe3c0f12d168be532468bf37d2f33beded
68,0.000953,0.937428,0.771507,0.836722,0.782788,False,0.017941,False,0.019674,de10165d69c4085790fd72015287dffe3c0f12d168be532468bf37d2f33beded,022f2c1f5e0dcaab1cb097887fdbd735981e0990e9f2e5fc7682ace31693100b
69,0.008322,0.928061,0.75234,0.837054,0.781952,False,0.030769,False,0.019494,022f2c1f5e0dcaab1cb097887fdbd735981e0990e9f2e5fc7682ace31693100b,98aa206af9b6477ceae904e794af9c2dac119c95edcea5c073d63d22511fced7
70,0.002394,0.917451,0.763352,0.837219,0.777263,False,0.048894,False,0.019354,98aa206af9b6477ceae904e794af9c2dac119c95edcea5c073d63d22511fced7,c8812f20183c46dd67aa2665d4bb44a6969c4ebc060d62bdbc71032ce55565eb
71,-0.007497,0.921099,0.774863,0.837188,0.77521,False,0.030951,False,0.019612,c8812f20183c46dd67aa2665d4bb44a6969c4ebc060d62bdbc71032ce55565eb,d85e856a231ad2929d9e95bce0e553bd930d9b6e9ba14844c0a670f08775d115
72,-0.014222,0.92213,0.789851,0.837174,0.771224,False,0.020789,False,0.019985,d85e856a231ad2929d9e95bce0e553bd930d9b6e9ba14844c0a670f08775d115,5638b72d48ce37648fbcfe922e6f86853bf7a36e44ce06804427c8ecdd26102a
73,-0.00425,0.930106,0.810669,0.836997,0.771803,False,0.015496,False,0.020462,5638b72d48ce37648fbcfe922e6f86853bf7a36e44ce06804427c8ecdd26102a,56bf7cac6fc6ac44db23f68f31edd39b15decbc2e84d7484a4b9105364e4de96
74,-0.012457,0.924861,0.763103,0.837128,0.777871,False,0.026218,False,0.020632,56bf7cac6fc6ac44db23f68f31edd39b15decbc2e84d7484a4b9105364e4de96,73e0fec7b83209d86e44d90fd737183a0080a669ff58686a9575a58b2438260f
75,-0.010971,0.918218,0.731858,0.837215,0.782114,False,0.055632,False,0.020876,73e0fec7b83209d86e44d90fd737183a0080a669ff58686a9575a58b2438260f,ec09257a178db686f9d319452c6b40b9cae7cbc7c08bb344e5eb57a7510f9ac8
76,-0.017586,0.939891,0.762185,0.836605,0.782159,False,0.016122,False,0.021517,ec09257a178db686f9d319452c6b40b9cae7cbc7c08bb344e5eb57a7510f9ac8,956753f049cb887700223bcc150fbf8b0e0304f719698bf56e7361b83d7e0f46
77,-0.025333,0.926081,0.742468,0.837102,0.779844,False,0.03286,False,0.02163,956753f049cb887700223bcc150fbf8b0e0304f719698bf56e7361b83d7e0f46,14357c5a986d78840b22e9b38a06580f930dd84f11672bcdda844b0d9465c139
78,-0.020046,0.931669,0.79917,0.836947,0.771478,False,0.014873,False,0.021907,14357c5a986d78840b22e9b38a06580f930dd84f11672bcdda844b0d9465c139,85afb8fe129e397ea098a7ec0d47c77f2cb92fa10dc940a42c765a5fd17637f1
79,-0.032263,0.921817,0.735918,0.837179,0.778295,False,0.041012,False,0.022267,85afb8fe129e397ea098a7ec0d47c77f2cb92fa10dc940a42c765a5fd17637f1,63e4adf4781f66b787194717517496e52f316e944a8e8ee1d65297e4339856c1
80,-0.019461,0.924051,0.765543,0.837143,0.775703,False,0.033876,False,0.022738,63e4adf4781f66b787194717517496e52f316e944a8e8ee1d65297e4339856c1,9002dadab77e57dc1b095a5dacb46a91ef0223f3f8dce5ff462b6dd8f09c012a
81,-0.004504,0.920221,0.753339,0.837198,0.779808,False,0.035253,False,0.023322,9002dadab77e57dc1b095a5dacb46a91ef0223f3f8dce5ff462b6dd8f09c012a,ce0239fdc33accab946ba3021a047f24f5de43b969cad2bdde1e81b20ff52e41
82,-0.004907,0.934414,0.80573,0.836848,0.77413,False,0.006719,False,0.02378,ce0239fdc33accab946ba3021a047f24f5de43b969cad2bdde1e81b20ff52e41,cc88d53826b7f17c85b5ed430d2eb684415c5c7a587d11f8e4c5dd75c963f484
83,-0.00323,0.935054,0.815306,0.836823,0.772767,False,0.008034,False,0.02409,cc88d53826b7f17c85b5ed430d2eb684415c5c7a587d11f8e4c5dd75c963f484,4bf56837cf65bbbac075e05c16d2d94d2d0ea7accd1518bfb0292b64be8e57cf
84,-0.009178,0.927079,0.799581,0.837079,0.771996,False,0.013334,False,0.02417,4bf56837cf65bbbac075e05c16d2d94d2d0ea7accd1518bfb0292b64be8e57cf,7337563f0375ecda082688a322332795859ce5ca9fbd6c06b4afd683c5b3782c
85,-0.012996,0.930136,0.802734,0.836996,0.771651,False,0.009938,False,0.024183,7337563f0375ecda082688a322332795859ce5ca9fbd6c06b4afd683c5b3782c,85e7d95c5aca272c8cc8874bec9a07e46cc8f0310151bd828d5abac72d47caa4
86,-0.017426,0.933388,0.773472,0.836887,0.777728,False,0.019789,False,0.023959,85e7d95c5aca272c8cc8874bec9a07e46cc8f0310151bd828d5abac72d47caa4,3c3f2f447464502e067059cd787227704ce3b6d8b68a2dfa790a83079427103e
87,-0.020712,0.93794,0.764522,0.836699,0.780407,False,0.0203,False,0.023452,3c3f2f447464502e067059cd787227704ce3b6d8b68a2dfa790a83079427103e,810b6db69132f385181b1fa64276754d1fe459b98be65c1e5c0afd05b1e5840e
88,-0.023566,0.940511,0.797817,0.836574,0.774046,False,0.005686,False,0.022927,810b6db69132f385181b1fa64276754d1fe459b98be65c1e5c0afd05b1e5840e,020285a5da02bfb96fb47ca936d665db83bd3c547e7f5002a5a9ded7fa13452a
89,-0.006756,0.93354,0.793453,0.836881,0.775917,False,0.026559,False,0.022337,020285a5da02bfb96fb47ca936d665db83bd3c547e7f5002a5a9ded7fa13452a,ecb33a1a1cdd4754da507ff35c9101879d23b5d8293de7c0a9cfb35f96083dd0
90,-0.00187,0.935722,0.756818,0.836796,0.784964,False,0.018484,False,0.021989,ecb33a1a1cdd4754da507ff35c9101879d23b5d8293de7c0a9cfb35f96083dd0,6393a2111c96b64692f31beda9422516129bca7a5b719edd7e62c7fdbb8944b5
91,0.002676,0.936978,0.763642,0.836742,0.783864,False,0.021872,False,0.021624,6393a2111c96b64692f31beda9422516129bca7a5b719edd7e62c7fdbb8944b5,1cf51cc82cf8c92a21481270aec9c3bc98b3f8f6e1a42a9049ed0f5cad75e2a1
92,-0.00092,0.933667,0.765495,0.836877,0.78272,False,0.015411,False,0.020952,1cf51cc82cf8c92a21481270aec9c3bc98b3f8f6e1a42a9049ed0f5cad75e2a1,3275e6082ddf30e98b8dadf3a35ae86834fed141b618b5623f8adac799e75585
93,0.001424,0.9356,0.799979,0.836801,0.77638,False,0.004747,False,0.020407,3275e6082ddf30e98b8dadf3a35ae86834fed141b618b5623f8adac799e75585,07e59751322ba96d70d9a9723ee4f3e1d40bba8717571bd00f41edcc9a38a0d6
94,-0.008444,0.912322,0.759392,0.837218,0.77505,False,0.037807,False,0.019654,07e59751322ba96d70d9a9723ee4f3e1d40bba8717571bd00f41edcc9a38a0d6,91cd39e6abccdc92cb712de7710614e44b9ac0d468c27b3510f308884972c2b3
95,-0.014615,0.919648,0.794418,0.837203,0.769371,False,0.01652,False,0.01931,91cd39e6abccdc92cb712de7710614e44b9ac0d468c27b3510f308884972c2b3,6972c572ffc389cce86dfca9767bcf7d209dcab12da63601e519ae2442c85349
96,-0.017646,0.932369,0.792318,0.836923,0.773567,False,0.008254,False,0.018759,6972c572ffc389cce86dfca9767bcf7d209dcab12da63601e519ae2442c85349,760c10fb9ff380e1a833d12009e3fae481c8da1008b436bd7db4b2e509650962
97,-0.021066,0.93657,0.801005,0.83676,0.772575,False,0.007332,False,0.01803,760c10fb9ff380e1a833d12009e3fae481c8da1008b436bd7db4b2e509650962,c35c08b3130e98626e4bbaddae2e1fa278f829cf780486376fadc7521dd5426d
98,-0.022609,0.93794,0.808453,0.836699,0.771241,False,0.007619,False,0.017133,c35c08b3130e98626e4bbaddae2e1fa278f829cf780486376fadc7521dd5426d,79a41e59aa09cafa610e04326642b2c869571991f1cef0a591127fde9ce57b27
99,-0.018706,0.936348,0.781311,0.836769,0.776911,False,0.018744,False,0.016426,79a41e59aa09cafa610e04326642b2c869571991f1cef0a591127fde9ce57b27,fc9dbfbfbadb18e25a863370ef01b8d110e63d87d4a09651ec388a3d299334be
100,-0.010636,0.935816,0.798812,0.836792,0.774844,False,0.021786,False,0.01598,fc9dbfbfbadb18e25a863370ef01b8d110e63d87d4a09651ec388a3d299334be,01ce174b2f18af450824fe69519ec8ec19c0a842d0d8682416f6a95da1903b67
101,-0.008078,0.939892,0.773524,0.836605,0.781793,False,0.007631,False,0.015718,01ce174b2f18af450824fe69519ec8ec19c0a842d0d8682416f6a95da1903b67,d0680dd59ff9aa38908644f922e6cc4ce8ca9077171cc93ae18aa59b56a48ab7
102,-0.001822,0.925943,0.762843,0.837105,0.780423,False,0.033309,False,0.015483,d0680dd59ff9aa38908644f922e6cc4ce8ca9077171cc93ae18aa59b56a48ab7,ef846ec222afdda021bfb721c23e5974c7c9c35ae142813f4ae6b114db323fb9
103,-0.003509,0.937572,0.817533,0.836716,0.773121,False,0.004613,False,0.015447,ef846ec222afdda021bfb721c23e5974c7c9c35ae142813f4ae6b114db323fb9,2d22dea094faecd78cc7f3e358fdc3919f4091e045a5f13b2418c0b8ae41f837
104,0.012411,0.910428,0.827101,0.837204,0.760048,False,0.033537,False,0.015242,2d22dea094faecd78cc7f3e358fdc3919f4091e045a5f13b2418c0b8ae41f837,cf19f367a67c74ca31df01f7f4651171020370a1aca97758880496d9ebbfe1c0
105,0.006058,0.925159,0.832243,0.837122,0.765426,False,0.011482,False,0.015391,cf19f367a67c74ca31df01f7f4651171020370a1aca97758880496d9ebbfe1c0,76767779e6ddf3c39dc5e07ffa14cfb6a45c0e6794aaaeacad4b908926f88e6a
106,0.003962,0.929472,0.828714,0.837016,0.768034,False,0.004999,False,0.015341,76767779e6ddf3c39dc5e07ffa14cfb6a45c0e6794aaaeacad4b908926f88e6a,5966e79bad503ca8fce5a578a8d29ab3d113eea8a428a609559a528654e1a5b5
107,0.011181,0.926474,0.791438,0.837093,0.773015,False,0.020367,False,0.015149,5966e79bad503ca8fce5a578a8d29ab3d113eea8a428a609559a528654e1a5b5,6c3f0975eb69eb2b695b513fc56d6ca16c80553b9673200a5bc041602d0cd1d8
108,-0.016658,0.911087,0.738239,0.83721,0.777204,False,0.054974,False,0.014978,6c3f0975eb69eb2b695b513fc56d6ca16c80553b9673200a5bc041602d0cd1d8,6d2b3aea1553d52d59df6f0bf056556f90a249a6b5c798045d9d5e54f515742e
109,-0.019491,0.936146,0.801823,0.836778,0.772583,False,0.016107,False,0.015287,6d2b3aea1553d52d59df6f0bf056556f90a249a6b5c798045d9d5e54f515742e,0b57de288c1158cb4d4c051c600ac329ab157a5d603094922ba1ffc49beadf18
