cycle,trust,deviation,alert
110,0.791747,0.003676,False
111,0.78673,0.001788,False
112,0.785538,0.003631,False
113,0.77514,0.006421,False
114,0.772223,0.01096,False
115,0.767284,0.003958,False
116,0.76421,0.0035,False
117,0.767007,0.004673,False
118,0.772558,0.002708,False
119,0.7753,0.00305,False
120,0.785965,0.004107,False
121,0.787678,0.005923,False
122,0.7824,0.003115,False
123,0.787435,0.005096,False
124,0.776069,0.002701,False
125,0.777856,0.001264,False
126,0.766749,0.006993,False
127,0.762924,0.006458,False
128,0.765075,0.002245,False
129,0.771561,0.009205,False
130,0.775548,0.009311,False
131,0.786681,0.0084,False
132,0.786774,0.006307,False
133,0.785173,0.001368,False
134,0.782729,0.004597,False
135,0.776428,0.003617,False
136,0.769694,0.012328,False
137,0.766402,0.002378,False
138,0.76258,0.002322,False
139,0.76445,0.009946,False
140,0.772456,0.002884,False
141,0.776384,0.007592,False
142,0.781086,0.010882,False
143,0.788076,0.009817,False
144,0.788012,0.007839,False
145,0.782903,0.002463,False
146,0.777469,0.005359,False
147,0.769805,0.01787,False
148,0.766089,0.004865,False
149,0.761565,0.002626,False
150,0.763867,0.011223,False
151,0.773612,0.00948,False
152,0.778779,0.002251,False
153,0.779455,0.008435,False
154,0.788501,0.010829,False
155,0.79114,0.004139,False
156,0.778993,0.002538,False
157,0.775616,0.010563,False
158,0.770196,0.012641,False
159,0.765278,0.003149,False
160,0.75998,0.003077,False
161,0.763833,0.011716,False
162,0.770205,0.007217,False
163,0.775807,0.000692,False
164,0.779807,0.005013,False
165,0.788126,0.006815,False
166,0.789817,0.004179,False
167,0.777833,0.00495,False
168,0.774166,0.012508,False
169,0.766474,0.015127,False
170,0.764317,0.003468,False
171,0.758859,0.007058,False
172,0.762523,0.010989,False
173,0.766979,0.003947,False
174,0.77595,0.008204,False
175,0.775819,0.016191,False
176,0.787131,0.011811,False
177,0.786293,0.007921,False
178,0.782556,0.003329,False
179,0.778173,0.004759,False
180,0.764172,0.011684,False
181,0.762637,0.004864,False
182,0.756277,0.003629,False
183,0.762154,0.010678,False
184,0.761729,0.001196,False
185,0.773477,0.010998,False
186,0.781644,0.012609,False
187,0.789726,0.009111,False
188,0.789718,0.010797,False
189,0.780964,0.007732,False
190,0.778739,0.002148,False
191,0.757356,0.014537,False
192,0.762105,0.005299,False
193,0.755033,0.004729,False
194,0.761732,0.013986,False
195,0.759144,0.001303,False
196,0.781702,0.00316,False
197,0.78297,0.003276,False
198,0.793583,0.000732,False
199,0.79303,0.006378,False
200,0.780923,0.003349,False
201,0.776479,0.002851,False
202,0.755223,0.016772,False
203,0.76077,0.007758,False
204,0.755056,0.004726,False
205,0.760547,0.008444,False
206,0.757176,0.009004,False
207,0.76946,0.01237,False
208,0.779043,0.012887,False
209,0.794963,0.000411,False
210,0.791988,0.011255,False
211,0.779211,0.008881,False
212,0.773867,0.00512,False
213,0.754306,0.014722,False
214,0.76026,0.008307,False
215,0.752299,0.008844,False
216,0.757769,0.011251,False
217,0.757119,0.016152,False
218,0.770403,0.015585,False
219,0.778645,0.016993,False
220,0.793496,0.004855,False
