cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,ledger_warning_input,noise,contradiction,pressure,drift
42,0.000557,0.942315,0.836479,0.784633,0.002733,0.029992,0.002339,-0.009441,0.010575,0.025,0,1,0.168
43,0.006909,0.927428,0.837071,0.760625,0.003357,0.187214,0.000864,0.025256,0.010002,0.025,0,1,0.172
44,-0.005695,0.932019,0.836935,0.737141,0.003687,0.07732,0.000362,-0.050108,0.00961,0.025,0,1,0.176
45,0.009397,0.92985,0.837004,0.730513,0.003942,0.075723,0.001261,0.060008,0.009792,0.025,0,1,0.18
46,0.017845,0.930769,0.836976,0.747028,0.004176,0.086422,0.001379,0.033596,0.01028,0.025,0,1,0.184
47,0.019361,0.937593,0.836715,0.776561,0.004206,0.043343,0.001395,0.006027,0.010996,0.025,0,1,0.188
48,0.019599,0.937168,0.836734,0.79609,0.004042,0.004927,0.002414,0.000947,0.01182,0.025,0,1,0.192
49,0.028444,0.907467,0.837168,0.794358,0.003676,0.195646,0.006006,0.035213,0.012516,0.025,0,1,0.196
50,0.02262,0.927381,0.837072,0.819188,0.003174,0.004683,0.008454,-0.023197,0.012998,0.025,0,1,0.2
51,0.008706,0.907708,0.837172,0.786806,0.003088,0.195556,0.007086,-0.055415,0.013764,0.025,0,1,0.204
52,0.009771,0.937543,0.836717,0.806659,0.003409,0.021674,0.005112,0.00424,0.014196,0.025,0,1,0.208
53,0.000445,0.933587,0.83688,0.758253,0.003914,0.049454,0.003368,-0.037131,0.014993,0.025,0,1,0.212
54,-0.008506,0.933833,0.83687,0.746138,0.004549,0.079331,0.002451,-0.035633,0.015565,0.025,0,1,0.216
55,-0.019526,0.932202,0.836929,0.723198,0.004886,0.088852,0.001892,-0.043877,0.016253,0.025,0,1,0.22
56,-0.005293,0.933428,0.836885,0.729698,0.005,0.075189,0.001382,0.056673,0.01703,0.025,0,1,0.224
57,-0.002038,0.926162,0.8371,0.707542,0.005014,0.24966,0.000972,0.012961,0.017974,0.025,0,1,0.228
58,-0.005763,0.924335,0.837138,0.746706,0.004812,0.202338,0.004178,-0.014844,0.019097,0.025,0,1,0.232
59,-0.002436,0.938115,0.836691,0.793576,0.004329,0.000926,0.005558,0.013265,0.02054,0.025,0,1,0.236
60,0.008895,0.908059,0.837177,0.7949,0.003719,0.197885,0.003512,0.045181,0.022108,0.025,0,1,0.24
61,0.012962,0.930046,0.836999,0.825186,0.004268,0.006,0.001895,0.016211,0.022908,0.025,0,1,0.244
62,0.003343,0.909633,0.837196,0.800569,0.005168,0.216801,0.00377,-0.038363,0.023807,0.025,0,1,0.248
63,-0.000762,0.936442,0.836765,0.787578,0.006263,0.004632,0.006175,-0.01638,0.024205,0.025,0,1,0.252
64,0.005587,0.919905,0.837201,0.747354,0.007555,0.205766,0.006192,0.025333,0.024839,0.025,0,1,0.256
65,-0.002886,0.93564,0.836799,0.748077,0.008946,0.075561,0.005639,-0.033809,0.02531,0.025,0,1,0.26
66,-0.004541,0.931459,0.836954,0.707284,0.009951,0.232644,0.003439,-0.006601,0.02624,0.025,0,1,0.264
67,0.011114,0.929264,0.837022,0.71329,0.010662,0.102483,0.002129,0.062447,0.026707,0.025,0,1,0.268
68,0.017727,0.935513,0.836804,0.755211,0.010999,0.067259,0.001433,0.026381,0.027519,0.025,0,1,0.272
69,0.010109,0.91905,0.837209,0.752143,0.011174,0.200263,0.002384,-0.030395,0.027975,0.025,0,1,0.276
70,0.008434,0.934133,0.836859,0.808968,0.011123,0.032795,0.001749,-0.006685,0.028519,0.025,0,1,0.28
71,0.015192,0.907655,0.837171,0.801513,0.01071,0.219027,0.002078,0.026975,0.029265,0.025,0,1,0.284
72,0.011445,0.92715,0.837077,0.819154,0.01023,0.014351,0.004834,-0.014964,0.029645,0.025,0,1,0.288
73,0.002914,0.909994,0.8372,0.791376,0.010346,0.203829,0.003419,-0.034059,0.030178,0.025,0,1,0.292
74,0.004324,0.934657,0.836839,0.810285,0.010847,0.034087,0.001149,0.005626,0.030317,0.025,0,1,0.296
75,0.010306,0.920736,0.837192,0.754372,0.01167,0.193763,0.001052,0.023877,0.030411,0.025,0,1,0.3
76,0.001132,0.939107,0.836644,0.749663,0.012768,0.05971,0.001134,-0.036613,0.030065,0.025,0,1,0.304
77,-0.007854,0.924079,0.837143,0.689502,0.011294,0.244139,0.002775,-0.035873,0.030253,0.025,0,1,0.308
78,0.002697,0.92228,0.837172,0.691627,0.010524,0.249301,0.002201,0.042119,0.030054,0.025,0,1,0.312
79,0.01251,0.934117,0.83686,0.74382,0.009738,0.07649,0.001435,0.03917,0.030508,0.025,0,1,0.316
80,0.005428,0.921334,0.837185,0.755535,0.008852,0.191796,0.000476,-0.028268,0.030954,0.025,0,1,0.32
81,0.008164,0.93068,0.836979,0.818377,0.008929,0.049225,0.00039,0.010919,0.031549,0.025,0,1,0.324
82,0.011715,0.907217,0.837164,0.787963,0.008653,0.24484,0.003096,0.014183,0.031992,0.025,0,1,0.328
83,0.011399,0.930864,0.836973,0.831562,0.00817,0.002303,0.005498,-0.001261,0.032188,0.025,0,1,0.332
84,0.002957,0.903957,0.837103,0.799309,0.008254,0.245458,0.003379,-0.033725,0.032401,0.025,0,1,0.336
85,0.007091,0.92756,0.837067,0.815025,0.008787,0.06455,0.000214,0.016506,0.03212,0.025,0,1,0.34
86,0.014892,0.920845,0.837191,0.771105,0.009663,0.16741,0.000736,0.031152,0.032329,0.025,0,1,0.344
87,0.004287,0.936234,0.836774,0.742951,0.010906,0.075825,0.000979,-0.042346,0.032133,0.025,0,1,0.348
88,0.002154,0.935169,0.836818,0.712312,0.011792,0.215711,0.000304,-0.008512,0.03237,0.025,0,1,0.352
89,0.009066,0.929776,0.837007,0.70339,0.012184,0.220401,0.000204,0.027592,0.032293,0.025,0,1,0.356
90,0.009341,0.930219,0.836993,0.731446,0.012438,0.214858,0.002301,0.0011,0.03265,0.025,0,1,0.36
91,-0.000569,0.922353,0.837171,0.778433,0.012454,0.157701,0.004786,-0.039593,0.032941,0.025,0,1,0.364
92,0.000214,0.931714,0.836946,0.81443,0.013158,0.058049,0.005052,0.003126,0.033566,0.025,0,1,0.368
93,0.006764,0.902937,0.837079,0.792399,0.014295,0.260207,0.001183,0.026162,0.034053,0.025,0,1,0.372
94,0.020003,0.89292,0.836737,0.797017,0.014202,0.23953,0.004856,0.052904,0.03432,0.025,0,1,0.376
95,0.012751,0.89803,0.836937,0.792258,0.014618,0.268442,0.00503,-0.028981,0.03453,0.025,0,1,0.38
96,0.010431,0.927228,0.837075,0.813039,0.014329,0.067438,0.003503,-0.009269,0.034722,0.025,0,1,0.384
97,0.002122,0.93674,0.836752,0.77907,0.013324,0.008308,0.001652,-0.033199,0.035278,0.025,0,1,0.388
98,0.003076,0.932494,0.836919,0.732865,0.012866,0.204049,0.001881,0.003813,0.035377,0.025,0,1,0.392
99,0.004462,0.93697,0.836742,0.718625,0.012324,0.21065,0.003546,0.005537,0.035451,0.025,0,1,0.396
100,0.006225,0.935834,0.836791,0.713342,0.011507,0.219246,0.003041,0.007047,0.035377,0.025,0,1,0.4
101,0.004738,0.932512,0.836918,0.745142,0.010601,0.195296,0.000966,-0.005943,0.035798,0.025,0,1,0.404
102,0.006252,0.941092,0.836544,0.800744,0.009594,0.009861,0.000358,0.00605,0.035974,0.025,0,1,0.408
103,0.006076,0.929844,0.837005,0.817134,0.009498,0.068556,0.001713,-0.000704,0.036371,0.025,0,1,0.412
104,0.010882,0.898446,0.836951,0.776884,0.009093,0.289576,0.006946,0.019223,0.036237,0.025,0,1,0.416
105,0.009281,0.925522,0.837114,0.837343,0.008416,0.002068,0.010597,-0.006407,0.035958,0.025,0,1,0.42
106,-0.001368,0.900516,0.837015,0.785913,0.008318,0.222772,0.008732,-0.042601,0.035956,0.025,0,1,0.424
107,0.005202,0.920136,0.837199,0.789553,0.007841,0.103055,0.005271,0.02627,0.035406,0.025,0,1,0.428
108,0.001105,0.938554,0.83667,0.802361,0.006738,0.033499,0.001675,-0.016374,0.035156,0.025,0,1,0.432
109,0.003104,0.93451,0.836844,0.74671,0.006131,0.185567,0.000576,0.007986,0.034783,0.025,0,1,0.436
110,0.003676,0.942276,0.836481,0.732171,0.005474,0.184748,0.001118,0.002287,0.034472,0.025,0,1,0.44
111,-0.001788,0.939268,0.836636,0.754077,0.004363,0.170395,5.9e-05,-0.021827,0.033986,0.025,0,1,0.444
112,-0.003631,0.936153,0.836778,0.752918,0.004316,0.169599,0.002212,-0.007366,0.033272,0.025,0,1,0.448
113,-0.006421,0.936256,0.836773,0.802292,0.004034,0.051489,0.002519,-0.011144,0.032443,0.025,0,1,0.452
114,-0.01096,0.920565,0.837194,0.785404,0.00453,0.10631,0.000713,-0.018128,0.031999,0.025,0,1,0.456
115,0.003958,0.895633,0.83685,0.773041,0.004375,0.213435,0.005097,0.059609,0.031659,0.025,0,1,0.46
116,0.0035,0.925096,0.837123,0.84077,0.004003,0.010741,0.008864,-0.001833,0.031219,0.025,0,1,0.464
117,-0.004673,0.901436,0.837041,0.784106,0.004314,0.218534,0.007043,-0.032659,0.031082,0.025,0,1,0.468
118,0.002708,0.91875,0.837211,0.788826,0.004182,0.105427,0.003456,0.029479,0.030496,0.025,0,1,0.472
119,0.00305,0.939838,0.836608,0.810927,0.003458,0.04217,0.000213,0.001363,0.030196,0.025,0,1,0.476
120,0.004107,0.936955,0.836743,0.751669,0.003002,0.170912,0.001528,0.004221,0.030266,0.025,0,1,0.48
121,0.005923,0.944073,0.83638,0.753288,0.002442,0.157367,0.001084,0.007251,0.030262,0.025,0,1,0.484
122,-0.003115,0.9387,0.836663,0.773438,0.001254,0.144602,0.002248,-0.036091,0.029923,0.025,0,1,0.488
123,-0.005096,0.934112,0.83686,0.738502,6.5e-05,0.181018,0.00422,-0.007913,0.029982,0.025,0,1,0.492
124,-0.002701,0.93611,0.836779,0.801118,0.00017,0.063324,0.004091,0.009567,0.029815,0.025,0,1,0.496
125,-0.001264,0.931165,0.836964,0.785202,0.000186,0.018173,0.001748,0.005736,0.029785,0.025,0,1,0.5
126,0.006993,0.898787,0.836962,0.778344,0.000252,0.226734,0.004621,0.032985,0.029807,0.025,0,1,0.504
127,0.006458,0.923905,0.837146,0.84219,0.000728,0.008685,0.009268,-0.002138,0.029442,0.025,0,1,0.508
128,-0.002245,0.897498,0.836919,0.78915,0.000539,0.242033,0.007513,-0.034778,0.029369,0.025,0,1,0.512
129,0.009205,0.910511,0.837205,0.772889,0.000566,0.127164,0.003958,0.045725,0.028893,0.025,0,1,0.516
130,0.009311,0.935675,0.836798,0.79638,0.001119,0.073365,3.6e-05,0.000425,0.028791,0.025,0,1,0.52
131,0.0084,0.937167,0.836734,0.744156,0.001186,0.164714,0.00189,-0.003638,0.029015,0.025,0,1,0.524
132,0.006307,0.957015,0.83546,0.778925,0.001343,0.028464,0.002753,-0.008355,0.02905,0.025,0,1,0.528
133,-0.001368,0.941615,0.836517,0.766238,0.002288,0.145324,0.004748,-0.03065,0.02875,0.025,0,1,0.532
134,-0.004597,0.937558,0.836716,0.768382,0.002317,0.144027,0.007179,-0.012898,0.02856,0.025,0,1,0.536
135,-0.003617,0.935128,0.83682,0.796742,0.001668,0.072811,0.007137,0.003912,0.028231,0.025,0,1,0.54
136,-0.012328,0.910693,0.837206,0.779421,0.000328,0.131937,0.00443,-0.034783,0.027999,0.025,0,1,0.544
137,-0.002378,0.897518,0.836919,0.782417,0.000154,0.228946,0.002181,0.039717,0.027909,0.025,0,1,0.548
138,-0.002322,0.923256,0.837157,0.846922,0.00052,0.002182,0.006801,0.000224,0.027871,0.025,0,1,0.552
139,-0.009946,0.896116,0.836868,0.782092,0.002395,0.230421,0.004954,-0.030442,0.028128,0.025,0,1,0.556
140,0.002884,0.907725,0.837172,0.769821,0.002863,0.144859,0.000935,0.051201,0.027887,0.025,0,1,0.56
141,0.007592,0.92991,0.837003,0.784086,0.003045,0.086704,0.003393,0.01879,0.027892,0.025,0,1,0.564
142,0.010882,0.937295,0.836728,0.769862,0.003827,0.137923,0.005386,0.01314,0.028231,0.025,0,1,0.568
143,0.009817,0.958646,0.83532,0.771586,0.004418,0.011103,0.006505,-0.004254,0.02871,0.025,0,1,0.572
144,0.007839,0.957542,0.835415,0.77207,0.004203,0.007431,0.007399,-0.007903,0.028819,0.025,0,1,0.576
145,0.002463,0.93579,0.836793,0.766648,0.004641,0.138703,0.008688,-0.021477,0.028914,0.025,0,1,0.58
146,-0.005359,0.924726,0.83713,0.771977,0.004793,0.106507,0.007552,-0.031244,0.02836,0.025,0,1,0.584
147,-0.01787,0.902692,0.837074,0.759159,0.005516,0.156696,0.003938,-0.049941,0.027861,0.025,0,1,0.588
148,-0.004865,0.89,0.8366,0.767939,0.005295,0.237115,0.004213,0.051913,0.02767,0.025,0,1,0.592
149,-0.002626,0.917788,0.837217,0.842198,0.005092,0.016974,0.009639,0.008942,0.02768,0.025,0,1,0.596
150,-0.011223,0.89254,0.836721,0.777288,0.005512,0.234693,0.007926,-0.034338,0.028326,0.025,0,1,0.6
151,-0.00948,0.924959,0.837126,0.787545,0.00488,0.034386,0.003818,0.00696,0.028483,0.025,0,1,0.604
152,0.002251,0.92146,0.837183,0.762888,0.004053,0.112499,0.000735,0.04682,0.028896,0.025,0,1,0.608
153,0.008435,0.935807,0.836792,0.77794,0.004011,0.123291,0.003197,0.024688,0.029143,0.025,0,1,0.612
154,0.010829,0.957043,0.835457,0.765814,0.004025,0.014605,0.004647,0.009564,0.029335,0.025,0,1,0.616
155,0.004139,0.952477,0.83582,0.751772,0.003088,0.030649,0.00575,-0.026723,0.029196,0.025,0,1,0.62
156,-0.002538,0.9361,0.83678,0.786648,0.002843,0.117815,0.007198,-0.026677,0.029143,0.025,0,1,0.624
157,-0.010563,0.921246,0.837186,0.77002,0.002339,0.115832,0.006016,-0.032049,0.028639,0.025,0,1,0.628
158,-0.012641,0.921561,0.837182,0.795587,0.002263,0.052837,0.00208,-0.008296,0.028096,0.025,0,1,0.632
159,-0.003149,0.892115,0.836701,0.777537,0.001269,0.236626,0.006008,0.037907,0.027783,0.025,0,1,0.636
160,-0.003077,0.919717,0.837203,0.853034,0.000264,0.000297,0.011606,0.00029,0.027316,0.025,0,1,0.64
161,-0.011716,0.891545,0.836675,0.775165,8.1e-05,0.234258,0.009849,-0.034521,0.027576,0.025,0,1,0.644
162,-0.007217,0.919826,0.837202,0.797955,8.2e-05,0.062077,0.005233,0.017965,0.027749,0.025,0,1,0.648
163,-0.000692,0.926464,0.837094,0.787951,0.000458,0.099743,5.2e-05,0.02604,0.028154,0.025,0,1,0.652
164,0.005013,0.940693,0.836565,0.787873,6.4e-05,0.098261,0.00331,0.02278,0.028323,0.025,0,1,0.656
165,0.006815,0.959637,0.835233,0.775962,0.000277,0.000729,0.005255,0.007195,0.02823,0.025,0,1,0.66
166,0.004179,0.960611,0.835145,0.771734,0.000264,0.004723,0.006739,-0.010527,0.02773,0.025,0,1,0.664
167,-0.00495,0.933949,0.836866,0.78638,0.000307,0.106255,0.008331,-0.036467,0.027278,0.025,0,1,0.668
168,-0.012508,0.921275,0.837186,0.775374,0.000665,0.110576,0.00729,-0.030183,0.026305,0.025,0,1,0.672
169,-0.015127,0.917284,0.83722,0.804274,0.000625,0.064324,0.003239,-0.010452,0.025811,0.025,0,1,0.676
170,-0.003468,0.887944,0.836493,0.774467,0.001569,0.246952,0.005424,0.046534,0.025363,0.025,0,1,0.68
171,-0.007058,0.911993,0.837216,0.841157,0.002426,0.015252,0.011371,-0.014335,0.024818,0.025,0,1,0.684
172,-0.010989,0.891613,0.836678,0.782567,0.002238,0.258466,0.009271,-0.015697,0.025047,0.025,0,1,0.688
173,-0.003947,0.915494,0.837225,0.809806,0.002034,0.070168,0.004478,0.0281,0.025161,0.025,0,1,0.692
174,0.008204,0.915011,0.837225,0.759846,0.001698,0.138435,0.001185,0.048472,0.025531,0.025,0,1,0.696
175,0.016191,0.934993,0.836825,0.786985,0.000441,0.083095,0.004891,0.031877,0.025707,0.025,0,1,0.7
176,0.011811,0.958062,0.835371,0.773354,0.000749,0.007179,0.007412,-0.017489,0.02619,0.025,0,1,0.704
177,0.007921,0.957904,0.835384,0.781176,0.000824,0.011638,0.00932,-0.015537,0.026206,0.025,0,1,0.708
178,0.003329,0.938676,0.836664,0.772405,0.001288,0.114985,0.010858,-0.018347,0.02629,0.025,0,1,0.712
179,-0.004759,0.918525,0.837213,0.758311,0.002075,0.145397,0.009162,-0.032299,0.025784,0.025,0,1,0.716
180,-0.011684,0.912884,0.837221,0.811529,0.00305,0.066377,0.004702,-0.027637,0.025511,0.025,0,1,0.72
181,-0.004864,0.889008,0.836549,0.783403,0.002766,0.256792,0.004428,0.027215,0.02544,0.025,0,1,0.724
182,-0.003629,0.912585,0.837219,0.858535,0.002465,0.007846,0.010927,0.004933,0.025333,0.025,0,1,0.728
183,-0.010678,0.887378,0.836462,0.77704,0.003078,0.249003,0.009166,-0.028149,0.025898,0.025,0,1,0.732
184,0.001196,0.907064,0.837162,0.823971,0.00374,0.100074,0.004126,0.047387,0.026345,0.025,0,1,0.736
185,0.010998,0.916463,0.837223,0.771958,0.004429,0.132582,0.001915,0.039114,0.026995,0.025,0,1,0.74
186,0.012609,0.944014,0.836383,0.776673,0.005989,0.056591,0.006997,0.006431,0.027549,0.025,0,1,0.744
187,0.009111,0.958877,0.8353,0.764417,0.007476,0.015975,0.010434,-0.013977,0.028251,0.025,0,1,0.748
188,0.010797,0.958521,0.835331,0.762188,0.007628,0.022278,0.012664,0.00674,0.028236,0.025,0,1,0.752
189,0.007732,0.945605,0.836288,0.787617,0.007937,0.037432,0.013167,-0.012253,0.028222,0.025,0,1,0.756
190,-0.002148,0.916164,0.837224,0.753974,0.008315,0.150872,0.010585,-0.039469,0.027653,0.025,0,1,0.76
191,-0.014537,0.903771,0.837099,0.826656,0.008679,0.104556,0.005352,-0.049451,0.027084,0.025,0,1,0.764
192,-0.005299,0.88518,0.836336,0.77866,0.007868,0.256534,0.004596,0.036867,0.026643,0.025,0,1,0.768
193,-0.004729,0.911754,0.837214,0.862194,0.00716,0.003739,0.011381,0.00228,0.026407,0.025,0,1,0.772
194,-0.013986,0.882737,0.836184,0.767373,0.007348,0.246824,0.009319,-0.036972,0.026846,0.025,0,1,0.776
195,0.001303,0.90138,0.837039,0.826689,0.007036,0.115347,0.004099,0.061021,0.027134,0.025,0,1,0.78
196,-0.00316,0.931817,0.836942,0.765186,0.006459,0.025332,0.002217,-0.01781,0.027728,0.025,0,1,0.784
197,0.003276,0.942695,0.836458,0.777161,0.007106,0.051573,0.007502,0.025703,0.028234,0.025,0,1,0.788
198,-0.000732,0.958884,0.835299,0.753524,0.007734,0.025272,0.011154,-0.016015,0.028503,0.025,0,1,0.792
199,0.006378,0.952616,0.83581,0.740311,0.007256,0.040312,0.013418,0.02842,0.028257,0.025,0,1,0.796
200,0.003349,0.944308,0.836366,0.790033,0.006893,0.046402,0.013662,-0.012109,0.028143,0.025,0,1,0.8
201,0.002851,0.93006,0.836998,0.788607,0.006002,0.069743,0.010357,-0.001991,0.027592,0.025,0,1,0.804
202,-0.016772,0.890935,0.836646,0.812055,0.005049,0.133194,0.004156,-0.078318,0.026919,0.025,0,1,0.808
203,-0.007758,0.882127,0.836144,0.777296,0.003051,0.268961,0.006968,0.035987,0.026116,0.025,0,1,0.812
204,-0.004726,0.907437,0.837168,0.85447,0.001338,0.01476,0.014547,0.012118,0.025913,0.025,0,1,0.816
205,-0.008444,0.886126,0.836391,0.785029,0.000981,0.274728,0.012866,-0.014857,0.026396,0.025,0,1,0.82
206,0.009004,0.896657,0.836889,0.820377,0.000373,0.119386,0.007939,0.069687,0.02679,0.025,0,1,0.824
207,0.01237,0.924419,0.837136,0.804484,0.000134,0.087625,0.001412,0.013433,0.027648,0.025,0,1,0.828
208,0.012887,0.9433,0.836424,0.788201,0.000514,0.059428,0.004474,0.002064,0.028373,0.025,0,1,0.832
209,0.000411,0.949196,0.836056,0.730938,0.000421,0.046511,0.008698,-0.049854,0.028769,0.025,0,1,0.836
210,0.011255,0.947633,0.83616,0.732363,3.3e-05,0.04663,0.0113,0.04335,0.028509,0.025,0,1,0.84
211,0.008881,0.941443,0.836526,0.788245,0.000302,0.071933,0.011254,-0.009491,0.028573,0.025,0,1,0.844
212,0.00512,0.925262,0.83712,0.791156,0.000361,0.078109,0.007586,-0.015024,0.028202,0.025,0,1,0.848
213,-0.014722,0.889965,0.836598,0.816934,0.00053,0.136146,0.000997,-0.079187,0.027628,0.025,0,1,0.852
214,-0.008307,0.881618,0.836111,0.778365,0.002012,0.270982,0.010489,0.025632,0.027289,0.025,0,1,0.856
215,-0.008844,0.906767,0.837157,0.862951,0.003342,0.005438,0.018315,-0.002147,0.027396,0.025,0,1,0.86
216,-0.011251,0.881909,0.83613,0.788405,0.00332,0.284627,0.016234,-0.009627,0.02807,0.025,0,1,0.864
217,0.016152,0.878482,0.835891,0.78046,0.002842,0.170748,0.010577,0.109516,0.028442,0.025,0,1,0.868
218,0.015585,0.924976,0.837125,0.797513,0.002285,0.081962,0.003204,-0.002267,0.029272,0.025,0,1,0.872
219,0.016993,0.94055,0.836572,0.781459,0.000575,0.074413,0.003525,0.005625,0.030572,0.025,0,1,0.876
220,0.004855,0.947802,0.836149,0.731503,0.000201,0.050433,0.008304,-0.048523,0.031206,0.025,0,1,0.88
