cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,ledger_warning_input,noise,contradiction,pressure,drift
127,7.9e-05,0.938921,0.836653,0.821545,0.000721,0.008685,5.4e-05,0.006095,0.004529,0.025,0.508,1,0
128,0.00217,0.936268,0.836773,0.815727,0.000704,0.011358,0.000228,0.008303,0.004587,0.025,0.512,1,0
129,0.003275,0.938248,0.836685,0.820358,0.000812,0.001699,0.000454,0.004392,0.004582,0.025,0.516,1,0
130,0.003245,0.937277,0.836729,0.806756,0.000803,0.025586,0.000397,-0.000121,0.004602,0.025,0.52,1,0
131,0.005028,0.936818,0.836749,0.815487,0.000722,0.007919,0.000418,0.007082,0.004544,0.025,0.524,1,0
132,0.009158,0.932192,0.836929,0.801466,0.000732,0.024087,0.000458,0.016405,0.00451,0.025,0.528,1,0
133,0.008851,0.936691,0.836755,0.817597,0.000697,0.012327,0.000357,-0.00122,0.004437,0.025,0.532,1,0
134,0.008936,0.937539,0.836717,0.820768,0.000796,0.006423,0.000238,0.000339,0.004458,0.025,0.536,1,0
135,0.007758,0.935718,0.836796,0.81271,0.00081,0.014961,0.000123,-0.004677,0.004474,0.025,0.54,1,0
136,0.007376,0.936522,0.836762,0.823713,0.000891,0.004395,4e-05,-0.001517,0.004475,0.025,0.544,1,0
137,0.004739,0.936863,0.836747,0.821056,0.000986,0.000505,8.6e-05,-0.010476,0.004511,0.025,0.548,1,0
138,0.004226,0.938028,0.836695,0.823752,0.001046,0.002182,0.000145,-0.002035,0.004532,0.025,0.552,1,0
139,0.004357,0.937614,0.836714,0.825724,0.001012,0.00058,0.000236,0.00052,0.00454,0.025,0.556,1,0
140,0.003391,0.937454,0.836721,0.824408,0.00099,0.002128,0.000253,-0.003838,0.004482,0.025,0.56,1,0
141,0.003684,0.938051,0.836694,0.824446,0.001125,0.000627,0.000325,0.001166,0.004336,0.025,0.564,1,0
142,0.003486,0.937959,0.836698,0.824956,0.001331,0.005355,0.000203,-0.000787,0.004199,0.025,0.568,1,0
143,0.001799,0.936874,0.836747,0.824216,0.001453,0.005621,0.00031,-0.006701,0.003932,0.025,0.572,1,0
144,0.004178,0.935322,0.836812,0.824431,0.001611,0.000536,0.000283,0.009449,0.003707,0.025,0.576,1,0
145,0.001888,0.93601,0.836784,0.822564,0.001709,0.003916,0.000252,-0.009095,0.003523,0.025,0.58,1,0
146,0.002547,0.938099,0.836691,0.82224,0.001951,0.001288,0.000289,0.002616,0.003356,0.025,0.584,1,0
147,0.003009,0.936556,0.83676,0.826501,0.002138,0.00277,0.000253,0.001835,0.003244,0.025,0.588,1,0
148,0.003838,0.935769,0.836794,0.825479,0.002252,0.008683,1e-05,0.00329,0.00311,0.025,0.592,1,0
149,0.004963,0.935297,0.836813,0.824427,0.002399,0.010697,6e-05,0.004467,0.00297,0.025,0.596,1,0
150,0.003397,0.935214,0.836816,0.824414,0.002453,0.003373,0.000104,-0.006215,0.002773,0.025,0.6,1,0
151,0.003913,0.936554,0.83676,0.827185,0.00261,7.4e-05,8e-05,0.00205,0.002623,0.025,0.604,1,0
152,0.004047,0.936711,0.836754,0.82446,0.002712,0.004171,0.000182,0.000529,0.002519,0.025,0.608,1,0
153,0.004363,0.935753,0.836794,0.822056,0.002875,0.013431,0.000636,0.001255,0.002392,0.025,0.612,1,0
154,0.00298,0.935529,0.836804,0.82646,0.002958,0.003374,0.00103,-0.005491,0.002286,0.025,0.616,1,0
155,0.00116,0.933309,0.83689,0.819671,0.002932,0.014716,0.001423,-0.007224,0.002196,0.025,0.62,1,0
156,0.002195,0.934514,0.836844,0.825558,0.002895,0.002914,0.001764,0.004107,0.002143,0.025,0.624,1,0
157,0.002571,0.935481,0.836806,0.827892,0.002815,0.001039,0.002026,0.001494,0.00216,0.025,0.628,1,0
158,0.002471,0.937326,0.836727,0.827015,0.002775,0.001103,0.002219,-0.000395,0.00218,0.025,0.632,1,0
159,0.002404,0.935283,0.836814,0.82636,0.002803,0.008548,0.002156,-0.000269,0.002202,0.025,0.636,1,0
160,0.001355,0.93609,0.83678,0.827906,0.0027,0.000297,0.00212,-0.004165,0.002213,0.025,0.64,1,0
161,0.000527,0.935725,0.836795,0.823063,0.002635,0.006278,0.002071,-0.003287,0.002208,0.025,0.644,1,0
162,0.001223,0.935599,0.836801,0.826013,0.002565,0.011584,0.001702,0.002764,0.002187,0.025,0.648,1,0
163,0.000848,0.935387,0.836809,0.827854,0.002393,0.000169,0.001528,-0.00149,0.002158,0.025,0.652,1,0
164,-0.000441,0.936574,0.83676,0.825536,0.002163,0.002792,0.001225,-0.005117,0.002162,0.025,0.656,1,0
165,0.000712,0.933329,0.836889,0.830999,0.001957,0.006157,0.001153,0.004577,0.00216,0.025,0.66,1,0
166,0.000771,0.935707,0.836796,0.830164,0.001771,0.003103,0.000947,0.000236,0.002156,0.025,0.664,1,0
167,0.00473,0.928488,0.837043,0.810779,0.001669,0.030929,0.000489,0.015718,0.002145,0.025,0.668,1,0
168,0.001501,0.931627,0.836949,0.82419,0.00157,0.004331,3.3e-05,-0.01282,0.002114,0.025,0.672,1,0
169,0.00631,0.927723,0.837063,0.808356,0.001522,0.02369,0.000272,0.019091,0.002213,0.025,0.676,1,0
170,0.006767,0.933591,0.836879,0.829405,0.001561,0.001025,0.000391,0.001814,0.002338,0.025,0.68,1,0
171,0.003204,0.930706,0.836978,0.814895,0.001616,0.015252,0.000509,-0.014143,0.002528,0.025,0.684,1,0
172,0.006136,0.931494,0.836953,0.826117,0.001813,0.008568,0.000697,0.011641,0.00266,0.025,0.688,1,0
173,0.004571,0.932985,0.836902,0.830532,0.001934,0.003509,0.000886,-0.006213,0.00279,0.025,0.692,1,0
174,0.004356,0.933363,0.836888,0.83248,0.00203,0.000976,0.00104,-0.000857,0.002934,0.025,0.696,1,0
175,0.003085,0.932773,0.836909,0.831752,0.002064,0.002431,0.001185,-0.005044,0.00307,0.025,0.7,1,0
176,0.004056,0.93228,0.836926,0.827233,0.002195,0.014125,0.001559,0.003854,0.003177,0.025,0.704,1,0
177,0.001101,0.931416,0.836956,0.826026,0.002267,0.0019,0.001963,-0.011734,0.003265,0.025,0.708,1,0
178,0.002101,0.932935,0.836903,0.829455,0.002242,0.003108,0.002171,0.003971,0.003364,0.025,0.712,1,0
179,0.002089,0.934062,0.836862,0.828216,0.00224,0.001637,0.002064,-5e-05,0.003466,0.025,0.716,1,0
180,-0.000251,0.931642,0.836948,0.828129,0.002233,0.00297,0.002008,-0.009295,0.003534,0.025,0.72,1,0
181,-0.00102,0.932584,0.836916,0.826883,0.002176,0.008219,0.00188,-0.003054,0.003587,0.025,0.724,1,0
182,-0.001109,0.932534,0.836918,0.831571,0.002187,0.007846,0.001589,-0.000353,0.003647,0.025,0.728,1,0
183,-0.001221,0.933436,0.836885,0.830865,0.002032,0.003953,0.00131,-0.000445,0.003696,0.025,0.732,1,0
184,-0.001582,0.933318,0.836889,0.83137,0.001944,0.004775,0.00129,-0.001431,0.003748,0.025,0.736,1,0
185,-0.000212,0.931791,0.836943,0.830834,0.001813,0.004434,0.001252,0.005438,0.003672,0.025,0.74,1,0
186,-0.002288,0.930719,0.836978,0.820985,0.001659,0.011667,0.001238,-0.008242,0.003573,0.025,0.744,1,0
187,0.001111,0.929993,0.837,0.819823,0.001591,0.016578,0.001334,0.013497,0.003399,0.025,0.748,1,0
188,-0.0009,0.930668,0.83698,0.825442,0.001347,0.011584,0.001302,-0.007985,0.003311,0.025,0.752,1,0
189,-0.003599,0.928903,0.837032,0.825282,0.001028,0.015964,0.001044,-0.010718,0.003243,0.025,0.756,1,0
190,-0.005043,0.929555,0.837013,0.824496,0.00069,0.014915,0.000679,-0.005735,0.003183,0.025,0.76,1,0
191,-0.003634,0.930796,0.836975,0.823809,0.000399,0.014867,0.000512,0.005595,0.00318,0.025,0.764,1,0
192,-0.00321,0.931947,0.836938,0.832883,9.7e-05,0.002975,0.000563,0.001682,0.003227,0.025,0.768,1,0
193,-0.003707,0.931231,0.836962,0.835269,0.00017,0.003739,0.000699,-0.001972,0.003293,0.025,0.772,1,0
194,-0.005664,0.92741,0.837071,0.823766,0.000442,0.015278,0.000764,-0.007773,0.003311,0.025,0.776,1,0
195,-0.005365,0.930376,0.836989,0.833181,0.00063,0.004591,0.000809,0.001189,0.003289,0.025,0.78,1,0
196,-0.001098,0.926746,0.837087,0.824296,0.000677,0.015306,0.000938,0.016944,0.00331,0.025,0.784,1,0
197,0.002801,0.928081,0.837054,0.818823,0.000647,0.011811,0.000827,0.015482,0.003335,0.025,0.788,1,0
198,0.000764,0.930818,0.836975,0.834164,0.000713,0.000653,0.000831,-0.008089,0.003409,0.025,0.792,1,0
199,0.002276,0.92984,0.837005,0.834329,0.000647,0.005209,0.000906,0.006007,0.003522,0.025,0.796,1,0
200,0.00256,0.930139,0.836996,0.833532,0.000594,0.009993,0.001102,0.001128,0.003623,0.025,0.8,1,0
201,0.001256,0.929211,0.837023,0.823891,0.000566,0.014951,0.001185,-0.005177,0.003728,0.025,0.804,1,0
202,-0.000666,0.928875,0.837032,0.828233,0.000547,0.006561,0.001377,-0.007636,0.003821,0.025,0.808,1,0
203,-0.000963,0.930383,0.836988,0.832797,0.000584,0.01058,0.001285,-0.001178,0.003919,0.025,0.812,1,0
204,0.001403,0.92791,0.837058,0.82701,0.000544,0.01476,0.001377,0.009395,0.003983,0.025,0.816,1,0
205,0.003715,0.928512,0.837042,0.826252,0.000293,0.005811,0.001202,0.009185,0.003974,0.025,0.82,1,0
206,0.004361,0.928928,0.837031,0.837855,3.2e-05,0.005585,0.000921,0.002568,0.00398,0.025,0.824,1,0
207,0.004792,0.930383,0.836988,0.832822,0.000353,0.002816,0.000433,0.001709,0.003956,0.025,0.828,1,0
208,0.004029,0.928694,0.837037,0.838997,0.000603,0.002941,4.2e-05,-0.003029,0.003905,0.025,0.832,1,0
209,0.003944,0.929063,0.837027,0.839136,0.000867,0.004173,0.000299,-0.000336,0.003821,0.025,0.836,1,0
210,0.00347,0.928389,0.837046,0.838171,0.001136,0.000833,0.000631,-0.001885,0.003758,0.025,0.84,1,0
211,0.008571,0.923679,0.83715,0.817603,0.001516,0.016413,0.001062,0.020258,0.003702,0.025,0.844,1,0
212,0.009942,0.926936,0.837083,0.824418,0.001784,0.011122,0.001531,0.005447,0.003602,0.025,0.848,1,0
213,0.009046,0.926502,0.837093,0.837532,0.001983,0.004292,0.001885,-0.003559,0.003621,0.025,0.852,1,0
214,0.006736,0.926489,0.837093,0.833947,0.002196,0.002156,0.001829,-0.009175,0.003585,0.025,0.856,1,0
215,0.005195,0.926793,0.837086,0.833369,0.002338,0.005438,0.001712,-0.006119,0.003496,0.025,0.86,1,0
216,0.007535,0.923868,0.837146,0.828839,0.0025,0.014503,0.001572,0.009293,0.003435,0.025,0.864,1,0
217,0.003459,0.922425,0.83717,0.823283,0.002549,0.027113,0.001816,-0.016187,0.003388,0.025,0.868,1,0
218,0.003871,0.927453,0.83707,0.841112,0.002638,0.001049,0.001956,0.001636,0.003393,0.025,0.872,1,0
219,0.005331,0.924937,0.837126,0.834011,0.00279,0.015615,0.001756,0.005796,0.003468,0.025,0.876,1,0
220,0.00701,0.924385,0.837137,0.834745,0.002948,0.004555,0.001801,0.00667,0.003494,0.025,0.88,1,0
