cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,noise,contradiction,pressure,drift
122,-0.007696,0.935613,0.8368,0.810729,0.001088,0.010123,0.00281,0.025,0.488,1.0,0.0
123,-0.003093,0.934629,0.83684,0.814248,0.001064,0.008643,0.002632,0.025,0.492,1.0,0.0
124,-0.003332,0.938996,0.836649,0.822886,0.001113,0.004239,0.002524,0.025,0.496,1.0,0.0
125,0.000796,0.934771,0.836834,0.806324,0.001113,0.017195,0.002426,0.025,0.5,1.0,0.0
126,0.000577,0.939298,0.836635,0.822268,0.001128,0.004201,0.002231,0.025,0.504,1.0,0.0
127,0.002594,0.937021,0.83674,0.814554,0.001172,0.005719,0.002193,0.025,0.508,1.0,0.0
128,0.001212,0.938825,0.836657,0.821404,0.001227,0.001276,0.002023,0.025,0.512,1.0,0.0
129,-0.00049,0.937464,0.83672,0.818525,0.001326,0.011539,0.002042,0.025,0.516,1.0,0.0
130,-0.000405,0.938172,0.836688,0.809326,0.001317,0.012546,0.001869,0.025,0.52,1.0,0.0
131,-0.003747,0.936125,0.836779,0.809818,0.001326,0.008592,0.001501,0.025,0.524,1.0,0.0
132,-0.00447,0.938319,0.836681,0.823098,0.001408,0.00205,0.001195,0.025,0.528,1.0,0.0
133,-0.001873,0.935991,0.836784,0.812041,0.001477,0.011708,0.000989,0.025,0.532,1.0,0.0
134,-0.003474,0.936964,0.836743,0.824889,0.001563,0.004138,0.000919,0.025,0.536,1.0,0.0
135,-0.006057,0.93607,0.836781,0.813904,0.001645,0.005239,0.000637,0.025,0.54,1.0,0.0
136,-0.01003,0.932415,0.836922,0.805207,0.001693,0.016895,0.000259,0.025,0.544,1.0,0.0
137,-0.00824,0.93521,0.836817,0.823527,0.00178,0.00768,0.000238,0.025,0.548,1.0,0.0
138,-0.006588,0.935807,0.836792,0.818996,0.00181,0.005523,0.000565,0.025,0.552,1.0,0.0
139,-0.005381,0.93755,0.836717,0.821574,0.001902,0.003337,0.000832,0.025,0.556,1.0,0.0
140,-0.002027,0.935839,0.836791,0.823524,0.001833,0.003549,0.000892,0.025,0.56,1.0,0.0
141,-0.003164,0.937274,0.836729,0.823471,0.001859,0.003683,0.00089,0.025,0.564,1.0,0.0
142,-0.002489,0.936603,0.836758,0.824903,0.001853,0.007718,0.001075,0.025,0.568,1.0,0.0
143,-0.001895,0.937374,0.836724,0.822058,0.001879,0.002316,0.001114,0.025,0.572,1.0,0.0
144,-0.001942,0.937529,0.836717,0.825881,0.001878,0.003196,0.001251,0.025,0.576,1.0,0.0
145,0.000625,0.935896,0.836788,0.819084,0.001781,0.005617,0.001256,0.025,0.58,1.0,0.0
146,0.001059,0.937649,0.836712,0.825778,0.00176,0.002878,0.001351,0.025,0.584,1.0,0.0
147,0.002253,0.935328,0.836812,0.823426,0.001699,0.001954,0.001256,0.025,0.588,1.0,0.0
148,0.00162,0.935385,0.836809,0.824593,0.00161,0.010593,0.00136,0.025,0.592,1.0,0.0
149,0.001128,0.936025,0.836783,0.825168,0.001602,0.00806,0.001242,0.025,0.596,1.0,0.0
150,-0.000508,0.935879,0.836789,0.826179,0.001583,0.002055,0.001126,0.025,0.6,1.0,0.0
151,-0.004514,0.932729,0.836911,0.818262,0.001637,0.010776,0.000982,0.025,0.604,1.0,0.0
152,-0.003612,0.936639,0.836757,0.822255,0.001617,0.004416,0.000854,0.025,0.608,1.0,0.0
153,-0.002424,0.934471,0.836846,0.824739,0.001529,0.015736,0.001147,0.025,0.612,1.0,0.0
154,-0.001731,0.935711,0.836796,0.825119,0.001452,0.000567,0.001182,0.025,0.616,1.0,0.0
155,-0.000387,0.935143,0.836819,0.829812,0.001345,0.000727,0.001195,0.025,0.62,1.0,0.0
156,-0.000647,0.936476,0.836764,0.823183,0.001336,0.005507,0.001191,0.025,0.624,1.0,0.0
157,6.6e-05,0.93614,0.836778,0.828229,0.001243,0.0051,0.001298,0.025,0.628,1.0,0.0
158,0.00339,0.931742,0.836945,0.8148,0.001134,0.014443,0.001289,0.025,0.632,1.0,0.0
159,0.000891,0.933007,0.836901,0.828737,0.001068,0.004157,0.001426,0.025,0.636,1.0,0.0
160,0.001415,0.935864,0.83679,0.825426,0.000944,0.002619,0.001542,0.025,0.64,1.0,0.0
161,0.001042,0.934438,0.836847,0.826668,0.000837,0.00715,0.001934,0.025,0.644,1.0,0.0
162,-0.002165,0.931839,0.836941,0.824817,0.000868,0.00448,0.002253,0.025,0.648,1.0,0.0
163,-0.002252,0.93669,0.836755,0.823903,0.000924,0.001777,0.002203,0.025,0.652,1.0,0.0
164,-0.003612,0.934088,0.836861,0.823717,0.000993,0.007726,0.002183,0.025,0.656,1.0,0.0
165,-0.002817,0.933432,0.836885,0.824566,0.001034,0.015041,0.002454,0.025,0.66,1.0,0.0
166,0.000744,0.932418,0.836922,0.820352,0.000901,0.007704,0.00252,0.025,0.664,1.0,0.0
167,-0.001396,0.93225,0.836927,0.820535,0.000667,0.009011,0.002615,0.025,0.668,1.0,0.0
168,-0.002246,0.934495,0.836845,0.829765,0.000462,0.003472,0.002743,0.025,0.672,1.0,0.0
169,0.001721,0.930077,0.836998,0.814226,0.000285,0.020657,0.002906,0.025,0.676,1.0,0.0
170,0.003759,0.933008,0.836901,0.826164,3.5e-05,0.00337,0.002891,0.025,0.68,1.0,0.0
171,0.006937,0.93159,0.83695,0.820103,0.000202,0.002539,0.002534,0.025,0.684,1.0,0.0
172,0.005929,0.933305,0.83689,0.82861,0.000412,0.00879,0.00245,0.025,0.688,1.0,0.0
173,0.001592,0.929996,0.837,0.816285,0.000458,0.014448,0.002369,0.025,0.692,1.0,0.0
174,0.001556,0.935031,0.836824,0.829797,0.000438,0.003116,0.002299,0.025,0.696,1.0,0.0
175,0.000549,0.932621,0.836915,0.830883,0.000486,0.005894,0.002479,0.025,0.7,1.0,0.0
176,0.001125,0.934555,0.836843,0.825454,0.000414,0.003259,0.002436,0.025,0.704,1.0,0.0
177,-0.004587,0.926045,0.837103,0.806055,0.000212,0.023603,0.00251,0.025,0.708,1.0,0.0
178,-0.003394,0.932299,0.836926,0.826379,3.3e-05,0.003665,0.002419,0.025,0.712,1.0,0.0
179,-0.001632,0.932874,0.836906,0.828568,6.5e-05,0.000142,0.002152,0.025,0.716,1.0,0.0
180,0.003476,0.926869,0.837084,0.815233,2.6e-05,0.01712,0.001792,0.025,0.72,1.0,0.0
181,0.003739,0.933787,0.836872,0.832218,0.00018,0.000105,0.001425,0.025,0.724,1.0,0.0
182,0.002038,0.932123,0.836932,0.831207,0.000192,0.004068,0.001056,0.025,0.728,1.0,0.0
183,-0.000708,0.931598,0.83695,0.830691,0.000109,0.002418,0.000777,0.025,0.732,1.0,0.0
184,4.6e-05,0.932702,0.836912,0.829651,5.3e-05,0.001663,0.000419,0.025,0.736,1.0,0.0
185,0.004776,0.927424,0.837071,0.817942,4.8e-05,0.012798,2.3e-05,0.025,0.74,1.0,0.0
186,0.004691,0.931558,0.836951,0.832698,3.8e-05,0.007327,0.000199,0.025,0.744,1.0,0.0
187,0.003576,0.930888,0.836973,0.832303,1.2e-05,0.007878,0.000165,0.025,0.748,1.0,0.0
188,0.004509,0.932107,0.836932,0.831419,9e-06,0.003081,0.000161,0.025,0.752,1.0,0.0
189,0.001754,0.929441,0.837016,0.822379,0.000101,0.010653,0.000114,0.025,0.756,1.0,0.0
190,0.002722,0.931809,0.836942,0.833739,0.00025,0.001994,0.000192,0.025,0.76,1.0,0.0
191,0.001235,0.930378,0.836989,0.823635,0.000367,0.013948,0.0003,0.025,0.764,1.0,0.0
192,0.001036,0.932343,0.836924,0.830215,0.000427,0.008239,0.000267,0.025,0.768,1.0,0.0
193,0.002584,0.931,0.836969,0.833226,0.000649,0.000287,0.000377,0.025,0.772,1.0,0.0
194,0.004869,0.929251,0.837022,0.826184,0.000963,0.004839,0.000635,0.025,0.776,1.0,0.0
195,0.004454,0.930356,0.836989,0.835215,0.001266,0.000293,0.000712,0.025,0.78,1.0,0.0
196,0.003036,0.930404,0.836988,0.827927,0.001448,0.007788,0.000754,0.025,0.784,1.0,0.0
197,0.002274,0.930972,0.83697,0.83171,0.001516,0.0088,0.000621,0.025,0.788,1.0,0.0
198,0.001111,0.930168,0.836995,0.835797,0.001572,0.001924,0.000337,0.025,0.792,1.0,0.0
199,-0.000123,0.930563,0.836983,0.833586,0.001704,6.7e-05,3.7e-05,0.025,0.796,1.0,0.0
200,0.002871,0.928513,0.837042,0.823927,0.001906,0.009742,0.000181,0.025,0.8,1.0,0.0
201,0.003207,0.930993,0.836969,0.83513,0.002008,0.002251,8.5e-05,0.025,0.804,1.0,0.0
202,-0.001391,0.925824,0.837108,0.822738,0.001963,0.015595,3.2e-05,0.025,0.808,1.0,0.0
203,-0.001539,0.930035,0.836999,0.83008,0.001888,0.012891,0.000192,0.025,0.812,1.0,0.0
204,-0.001999,0.928958,0.83703,0.836785,0.001708,0.011247,0.000663,0.025,0.816,1.0,0.0
205,-0.00052,0.929061,0.837027,0.837621,0.001533,0.001587,0.001097,0.025,0.82,1.0,0.0
206,0.002271,0.924383,0.837137,0.82018,0.001375,0.030247,0.001052,0.025,0.824,1.0,0.0
207,-0.001205,0.925827,0.837108,0.819218,0.001198,0.018697,0.000945,0.025,0.828,1.0,0.0
208,-0.00023,0.929762,0.837007,0.834351,0.001116,0.005541,0.000816,0.025,0.832,1.0,0.0
209,0.003761,0.924951,0.837126,0.823944,0.001055,0.015943,0.000706,0.025,0.836,1.0,0.0
210,0.004123,0.928952,0.83703,0.839499,0.000956,0.001886,0.000704,0.025,0.84,1.0,0.0
211,0.003215,0.929463,0.837016,0.835548,0.000241,0.001637,0.000895,0.025,0.844,1.0,0.0
212,0.001663,0.926444,0.837094,0.819922,0.000156,0.028036,0.00134,0.025,0.848,1.0,0.0
213,-0.002678,0.926924,0.837083,0.830485,1.3e-05,0.000518,0.001393,0.025,0.852,1.0,0.0
214,-0.001234,0.928571,0.837041,0.833757,9.7e-05,0.003346,0.001481,0.025,0.856,1.0,0.0
215,0.001088,0.927045,0.83708,0.833115,0.00013,0.009246,0.001417,0.025,0.86,1.0,0.0
216,0.00051,0.92892,0.837031,0.835348,0.000241,0.003506,0.001226,0.025,0.864,1.0,0.0
217,0.002132,0.927461,0.83707,0.830635,0.000328,0.006103,0.001219,0.025,0.868,1.0,0.0
218,0.005364,0.924748,0.83713,0.837911,0.000344,0.002467,0.001236,0.025,0.872,1.0,0.0
219,0.003038,0.926025,0.837103,0.831462,0.00093,0.008657,0.001197,0.025,0.876,1.0,0.0
220,0.003212,0.928539,0.837042,0.840833,0.001528,8.6e-05,0.00115,0.025,0.88,1.0,0.0
