cycle,trust,deviation,alert
159,0.769706,0.004735,False
160,0.770001,0.007243,False
161,0.768952,0.007006,False
162,0.769904,0.005936,False
163,0.771395,0.001791,False
164,0.771341,0.003257,False
165,0.769898,0.004592,False
166,0.771888,0.000695,False
167,0.770904,0.001076,False
168,0.771033,0.002926,False
169,0.772724,0.003276,False
170,0.771306,0.000662,False
171,0.770607,0.000277,False
172,0.770937,0.002963,False
173,0.76948,0.008243,False
174,0.768483,0.010711,False
175,0.767517,0.007594,False
176,0.767542,0.007809,False
177,0.768015,0.007807,False
178,0.766238,0.008937,False
179,0.76833,0.007552,False
180,0.768555,0.008165,False
181,0.768977,0.004694,False
182,0.768536,0.01013,False
183,0.767024,0.008793,False
184,0.766931,0.008881,False
185,0.768041,0.007819,False
186,0.768831,0.007934,False
187,0.767849,0.008117,False
188,0.76686,0.010648,False
189,0.766333,0.008037,False
190,0.766858,0.006566,False
191,0.766806,0.007152,False
192,0.767106,0.004803,False
193,0.767164,0.005845,False
194,0.766976,0.005605,False
195,0.765837,0.007349,False
196,0.767581,0.005134,False
197,0.766696,0.00391,False
198,0.768778,0.00245,False
199,0.769357,0.002201,False
200,0.767762,0.003657,False
201,0.767208,0.003925,False
202,0.767782,0.001955,False
203,0.76848,0.00054,False
204,0.768057,0.00085,False
205,0.768371,0.002376,False
206,0.76753,0.004646,False
207,0.768756,0.000746,False
208,0.767994,0.000765,False
209,0.766756,0.003618,False
210,0.766908,0.001651,False
211,0.767601,0.000947,False
212,0.765839,0.001492,False
213,0.76698,0.005886,False
214,0.76619,0.005048,False
215,0.766987,0.005708,False
216,0.766366,0.006188,False
217,0.766186,0.004706,False
218,0.767161,0.005871,False
219,0.764794,0.006384,False
220,0.766739,0.000164,False
