cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
57,0.000688,0.924244,0.83714,0.703056,0.000319,0.267283,0.001268,0.011113,0.025,0,1,0.228
58,-0.003782,0.925051,0.837124,0.749285,0.000265,0.194667,0.001536,-0.017742,0.025,0,1,0.232
59,-0.001384,0.938558,0.83667,0.794701,6.5e-05,0.01387,0.002334,0.009517,0.025,0,1,0.236
60,0.006048,0.911974,0.837216,0.802944,0.000469,0.21256,0.000108,0.029493,0.025,0,1,0.24
61,0.002597,0.932918,0.836904,0.8168,0.001231,0.014352,0.001938,-0.013699,0.025,0,1,0.244
62,-0.007232,0.908554,0.837183,0.798531,0.001436,0.215734,1.9e-05,-0.039003,0.025,0,1,0.248
63,-0.008121,0.940016,0.836599,0.795487,0.001382,3.7e-05,0.002195,-0.003527,0.025,0,1,0.252
64,-0.0012,0.922831,0.837164,0.758526,0.000989,0.186567,0.002404,0.027473,0.025,0,1,0.256
65,0.000663,0.930357,0.836989,0.718473,0.000313,0.237557,0.000513,0.007394,0.025,0,1,0.26
66,-0.015834,0.929264,0.837022,0.70646,2e-05,0.09948,0.000958,-0.065475,0.025,0,1,0.264
67,-0.035098,0.9244,0.837137,0.711839,0.000494,0.063604,5.1e-05,-0.076442,0.025,0,1,0.268
68,-0.018758,0.926063,0.837103,0.728076,0.001106,0.089441,0.000937,0.064845,0.025,0,1,0.272
69,-0.021226,0.921242,0.837186,0.74213,0.001767,0.205122,0.003085,-0.009798,0.025,0,1,0.276
70,-0.018375,0.933104,0.836897,0.801201,0.002722,0.018026,0.003508,0.011319,0.025,0,1,0.28
71,-0.008451,0.90852,0.837183,0.79259,0.003894,0.20558,0.000617,0.039377,0.025,0,1,0.284
72,-0.004949,0.92868,0.837038,0.819992,0.00519,0.015391,0.001362,0.013898,0.025,0,1,0.288
73,-0.01134,0.905797,0.83714,0.797985,0.005949,0.241194,0.000932,-0.025359,0.025,0,1,0.292
74,-0.007592,0.932945,0.836903,0.815335,0.006241,0.02822,0.003494,0.014877,0.025,0,1,0.296
75,-5.1e-05,0.922104,0.837175,0.761193,0.006105,0.186964,0.003759,0.029931,0.025,0,1,0.3
76,-0.000426,0.931682,0.836947,0.719516,0.005582,0.232288,0.001968,-0.001487,0.025,0,1,0.304
77,-0.006687,0.929045,0.837028,0.698802,0.005313,0.226876,0.000682,-0.024841,0.025,0,1,0.308
78,0.008605,0.933629,0.836878,0.710318,0.005355,0.091633,0.002487,0.060688,0.025,0,1,0.312
79,0.004771,0.928179,0.837051,0.734294,0.005542,0.215241,0.001959,-0.015214,0.025,0,1,0.316
80,0.012594,0.933022,0.8369,0.764186,0.005815,0.031551,0.002216,0.031048,0.025,0,1,0.32
81,0.014568,0.930433,0.836987,0.810066,0.005241,0.042759,0.003954,0.007833,0.025,0,1,0.324
82,0.0186,0.906223,0.837148,0.80012,0.005016,0.234592,0.008626,0.016017,0.025,0,1,0.328
83,0.007278,0.901845,0.837052,0.804086,0.002922,0.22149,0.008761,-0.044977,0.025,0,1,0.332
84,-0.000595,0.905812,0.837141,0.795951,0.00053,0.244533,0.005005,-0.031263,0.025,0,1,0.336
85,0.000325,0.932712,0.836911,0.809418,0.001077,0.063121,0.000791,0.003651,0.025,0,1,0.34
86,-0.001236,0.943134,0.836434,0.799296,0.00302,0.006456,0.002786,-0.006196,0.025,0,1,0.344
87,0.000778,0.930375,0.836989,0.731239,0.005262,0.219119,0.00346,0.007994,0.025,0,1,0.348
88,-0.00325,0.933681,0.836876,0.704721,0.006952,0.218873,0.00251,-0.015985,0.025,0,1,0.352
89,-0.003385,0.937957,0.836698,0.726482,0.008025,0.206783,0.003486,-0.000537,0.025,0,1,0.356
90,-0.001734,0.930771,0.836976,0.728749,0.008897,0.220253,0.005926,0.006557,0.025,0,1,0.36
91,0.0031,0.939564,0.836622,0.792709,0.009473,0.00787,0.006602,0.019193,0.025,0,1,0.364
92,0.002479,0.932493,0.836919,0.815815,0.010732,0.055915,0.005532,-0.002467,0.025,0,1,0.368
93,0.009793,0.905521,0.837135,0.795107,0.011384,0.21856,0.000919,0.029016,0.025,0,1,0.372
94,0.009515,0.928506,0.837043,0.836065,0.011789,0.004131,0.002312,-0.001106,0.025,0,1,0.376
95,0.000287,0.905082,0.837127,0.788086,0.0128,0.212834,0.000744,-0.036604,0.025,0,1,0.38
96,0.003921,0.926606,0.83709,0.807185,0.013154,0.076293,0.002068,0.014418,0.025,0,1,0.384
97,-0.000115,0.939509,0.836624,0.793892,0.012786,0.016234,0.004907,-0.016019,0.025,0,1,0.388
98,-0.001242,0.933975,0.836865,0.731541,0.012753,0.199697,0.00536,-0.004475,0.025,0,1,0.392
99,-0.002518,0.939653,0.836617,0.716009,0.011056,0.198108,0.004323,-0.005061,0.025,0,1,0.396
100,-0.003386,0.939271,0.836636,0.735609,0.009183,0.191993,0.005117,-0.003448,0.025,0,1,0.4
101,-0.003484,0.93473,0.836836,0.746667,0.00839,0.187123,0.007097,-0.000389,0.025,0,1,0.404
102,-0.00052,0.938662,0.836665,0.804517,0.007447,0.028228,0.007317,0.011771,0.025,0,1,0.408
103,-0.004915,0.922432,0.83717,0.783433,0.00731,0.106865,0.005355,-0.017447,0.025,0,1,0.412
104,0.004567,0.902482,0.837068,0.790632,0.006687,0.225878,0.000175,0.037617,0.025,0,1,0.416
105,0.002611,0.925577,0.837113,0.83562,0.005957,0.004715,0.004044,-0.007765,0.025,0,1,0.42
106,-0.008485,0.900573,0.837017,0.775665,0.005821,0.207106,0.002473,-0.044036,0.025,0,1,0.424
107,-0.003094,0.922689,0.837166,0.793789,0.005151,0.096448,0.000426,0.021391,0.025,0,1,0.428
108,-0.004876,0.940626,0.836568,0.800013,0.004022,0.023488,0.003367,-0.007075,0.025,0,1,0.432
109,-0.002342,0.934386,0.836849,0.744586,0.003582,0.180837,0.004092,0.010057,0.025,0,1,0.436
110,0.001229,0.94171,0.836512,0.744532,0.002974,0.171093,0.003113,0.014178,0.025,0,1,0.44
111,0.003156,0.941903,0.836501,0.727923,0.001879,0.181644,0.003671,0.00765,0.025,0,1,0.444
112,-0.004547,0.929267,0.837021,0.747771,0.00075,0.186558,0.005559,-0.03059,0.025,0,1,0.448
113,-0.003487,0.938027,0.836695,0.811865,0.000424,0.045451,0.005496,0.004208,0.025,0,1,0.452
114,-0.006235,0.923935,0.837145,0.806277,0.000616,0.08333,0.003427,-0.010911,0.025,0,1,0.456
115,0.003459,0.901098,0.837032,0.784393,0.001429,0.215152,0.002177,0.03848,0.025,0,1,0.46
116,-0.000752,0.921894,0.837177,0.830037,0.002436,0.013811,0.006093,-0.016723,0.025,0,1,0.464
117,-0.00775,0.902081,0.837058,0.786462,0.002646,0.221906,0.004438,-0.027788,0.025,0,1,0.468
118,0.000705,0.917712,0.837218,0.780509,0.003242,0.118874,0.001019,0.033553,0.025,0,1,0.472
119,0.001154,0.940742,0.836562,0.811202,0.004227,0.039191,0.002361,0.001783,0.025,0,1,0.476
120,0.00678,0.930989,0.836969,0.747417,0.003719,0.181539,0.003322,0.02233,0.025,0,1,0.48
121,0.00983,0.941858,0.836504,0.755172,0.003371,0.160307,0.00248,0.012107,0.025,0,1,0.484
122,0.00636,0.942019,0.836495,0.746028,0.00366,0.163373,0.003151,-0.013773,0.025,0,1,0.488
123,0.000772,0.934304,0.836852,0.764949,0.003011,0.158799,0.004862,-0.022187,0.025,0,1,0.492
124,-0.003208,0.933296,0.83689,0.797939,0.002697,0.06966,0.00443,-0.015804,0.025,0,1,0.496
125,-0.010621,0.916156,0.837224,0.784038,0.00174,0.1111,0.001984,-0.02942,0.025,0,1,0.5
126,-0.004617,0.898172,0.836942,0.799909,0.001639,0.25688,0.00447,0.023839,0.025,0,1,0.504
127,0.012145,0.886425,0.836408,0.812347,0.001715,0.240787,0.012457,0.066626,0.025,0,1,0.508
128,-0.000285,0.896215,0.836872,0.776503,0.000248,0.223431,0.01317,-0.049415,0.025,0,1,0.512
129,0.00557,0.918373,0.837214,0.794388,0.000629,0.105959,0.011199,0.02327,0.025,0,1,0.516
130,0.006601,0.934654,0.836839,0.800575,0.000963,0.066847,0.00825,0.004094,0.025,0,1,0.52
131,0.011724,0.932453,0.83692,0.757726,0.002767,0.15669,0.007071,0.020349,0.025,0,1,0.524
132,0.007563,0.954246,0.835685,0.784352,0.004303,0.021734,0.00647,-0.016525,0.025,0,1,0.528
133,0.00636,0.957723,0.8354,0.785258,0.004834,0.022016,0.005507,-0.004777,0.025,0,1,0.532
134,0.002929,0.936723,0.836753,0.760546,0.006109,0.153129,0.003617,-0.013618,0.025,0,1,0.536
135,0.001591,0.935646,0.836799,0.806538,0.007096,0.06287,0.003797,-0.00531,0.025,0,1,0.54
136,-0.011201,0.905038,0.837126,0.76236,0.007713,0.144635,0.006217,-0.050793,0.025,0,1,0.544
137,-0.003068,0.894674,0.836812,0.785921,0.007419,0.246595,0.01281,0.032323,0.025,0,1,0.548
138,-0.001603,0.918764,0.837211,0.842142,0.007018,0.014714,0.016988,0.005825,0.025,0,1,0.552
139,-0.008434,0.895469,0.836844,0.786273,0.007307,0.237211,0.014624,-0.027154,0.025,0,1,0.556
140,0.007062,0.903846,0.837101,0.755882,0.007367,0.14985,0.01031,0.061564,0.025,0,1,0.56
141,0.009068,0.932152,0.836931,0.795986,0.006951,0.081306,0.005404,0.007965,0.025,0,1,0.564
142,0.016984,0.932134,0.836931,0.771155,0.008257,0.131496,0.002684,0.031413,0.025,0,1,0.568
143,0.014509,0.95613,0.835533,0.78327,0.009339,0.012065,0.001054,-0.009818,0.025,0,1,0.572
144,0.006113,0.943197,0.83643,0.770158,0.009612,0.123509,0.001381,-0.033314,0.025,0,1,0.576
145,0.001004,0.937674,0.836711,0.777661,0.010561,0.127962,0.003993,-0.020274,0.025,0,1,0.58
146,-0.002424,0.932315,0.836925,0.798207,0.011233,0.070451,0.004203,-0.013608,0.025,0,1,0.584
147,-0.000948,0.925958,0.837105,0.782019,0.011362,0.027523,0.001384,0.005858,0.025,0,1,0.588
148,0.010578,0.891305,0.836664,0.775716,0.01081,0.224756,0.005591,0.045754,0.025,0,1,0.592
149,0.006399,0.914495,0.837225,0.837943,0.010238,0.011677,0.010344,-0.016602,0.025,0,1,0.596
150,-0.003169,0.893038,0.836743,0.770757,0.010419,0.235542,0.007951,-0.037995,0.025,0,1,0.6
151,-0.0007,0.92519,0.837121,0.793262,0.010379,0.040375,0.003243,0.009799,0.025,0,1,0.604
152,0.00953,0.91899,0.837209,0.765537,0.010143,0.119228,0.00193,0.04059,0.025,0,1,0.608
153,0.011249,0.936577,0.836759,0.760846,0.010682,0.143437,0.004728,0.006824,0.025,0,1,0.612
154,0.016306,0.952749,0.8358,0.760066,0.011265,0.023313,0.006443,0.020074,0.025,0,1,0.616
155,0.010765,0.955089,0.835618,0.760387,0.010868,0.017664,0.007686,-0.022001,0.025,0,1,0.62
156,0.005106,0.933934,0.836866,0.762733,0.011083,0.143405,0.009169,-0.022476,0.025,0,1,0.624
157,-0.001268,0.92549,0.837115,0.783024,0.011109,0.100966,0.008041,-0.025311,0.025,0,1,0.628
158,-0.000194,0.926465,0.837094,0.78368,0.010557,0.032525,0.004175,0.004265,0.025,0,1,0.632
159,0.008294,0.891896,0.836691,0.781866,0.009177,0.23793,0.00387,0.033686,0.025,0,1,0.636
160,0.004718,0.915185,0.837225,0.84537,0.007781,0.000688,0.009202,-0.014202,0.025,0,1,0.64
161,0.000523,0.894121,0.836789,0.788201,0.007463,0.255515,0.007109,-0.01666,0.025,0,1,0.644
162,0.005998,0.916964,0.837221,0.806191,0.00712,0.069782,0.002359,0.021728,0.025,0,1,0.648
163,0.012545,0.923144,0.837159,0.783083,0.006759,0.10726,0.003002,0.025984,0.025,0,1,0.652
164,0.017715,0.935093,0.836821,0.78513,0.007104,0.11266,0.006022,0.020527,0.025,0,1,0.656
165,0.013563,0.956521,0.835501,0.781308,0.007437,0.004204,0.007953,-0.016489,0.025,0,1,0.66
166,0.012247,0.959049,0.835285,0.780187,0.006773,0.002714,0.009249,-0.005229,0.025,0,1,0.664
167,0.005691,0.936059,0.836782,0.778647,0.006561,0.110859,0.010341,-0.026047,0.025,0,1,0.668
168,-0.005909,0.917553,0.837218,0.754941,0.005958,0.135427,0.008668,-0.046076,0.025,0,1,0.672
169,-0.009893,0.915982,0.837224,0.813341,0.005862,0.070114,0.004264,-0.015814,0.025,0,1,0.676
170,0.00375,0.88595,0.836381,0.765821,0.004739,0.244676,0.004996,0.054164,0.025,0,1,0.68
171,0.002377,0.915934,0.837224,0.853896,0.003744,0.002222,0.011271,-0.005456,0.025,0,1,0.684
172,-0.008575,0.887657,0.836477,0.766846,0.003614,0.233835,0.009555,-0.043512,0.025,0,1,0.688
173,-0.003416,0.918128,0.837215,0.804657,0.003424,0.057855,0.005156,0.020486,0.025,0,1,0.692
174,0.0055,0.921333,0.837185,0.776387,0.00324,0.113411,3e-06,0.035375,0.025,0,1,0.696
175,0.014832,0.933426,0.836885,0.788165,0.003978,0.097823,0.00312,0.03704,0.025,0,1,0.7
176,0.009106,0.95519,0.83561,0.772106,0.004569,0.018969,0.005087,-0.022734,0.025,0,1,0.704
177,0.009029,0.960312,0.835172,0.778026,0.003993,0.01676,0.006561,-0.000303,0.025,0,1,0.708
178,0.002849,0.935079,0.836822,0.770633,0.003789,0.132687,0.008162,-0.02455,0.025,0,1,0.712
179,0.007858,0.930494,0.836985,0.767535,0.003758,0.027298,0.00645,0.019891,0.025,0,1,0.716
180,0.000766,0.913561,0.837223,0.810613,0.003979,0.080034,0.001516,-0.028144,0.025,0,1,0.72
181,0.009727,0.886403,0.836407,0.769044,0.00312,0.242121,0.008093,0.035597,0.025,0,1,0.724
182,0.004305,0.909213,0.837192,0.840648,0.002236,0.010578,0.014417,-0.021559,0.025,0,1,0.728
183,-0.002431,0.887967,0.836494,0.779913,0.002402,0.2614,0.012248,-0.026771,0.025,0,1,0.732
184,0.010072,0.903187,0.837085,0.83092,0.002791,0.107967,0.00687,0.049657,0.025,0,1,0.736
185,0.00986,0.932364,0.836923,0.783668,0.00333,0.049108,0.000412,-0.00084,0.025,0,1,0.74
186,0.017433,0.935309,0.836813,0.789685,0.004674,0.092265,0.003875,0.03006,0.025,0,1,0.744
187,0.012757,0.954068,0.835699,0.760375,0.005882,0.029484,0.0067,-0.018569,0.025,0,1,0.748
188,0.015459,0.955103,0.835617,0.750294,0.006073,0.039119,0.008641,0.010732,0.025,0,1,0.752
189,0.015364,0.947242,0.836185,0.796673,0.006584,0.03203,0.008844,-0.000377,0.025,0,1,0.756
190,0.018697,0.929354,0.837019,0.769581,0.007124,0.027998,0.006084,0.013234,0.025,0,1,0.76
191,0.001421,0.898915,0.836966,0.826561,0.007608,0.119356,0.00028,-0.068539,0.025,0,1,0.764
192,0.009907,0.885557,0.836358,0.775415,0.007125,0.246891,0.009841,0.033712,0.025,0,1,0.768
193,0.009605,0.910134,0.837201,0.858828,0.006653,0.007609,0.016752,-0.001199,0.025,0,1,0.772
194,0.003128,0.88443,0.83629,0.779616,0.007209,0.270265,0.01449,-0.025748,0.025,0,1,0.776
195,0.01614,0.899191,0.836975,0.830815,0.007417,0.117329,0.008919,0.051686,0.025,0,1,0.78
196,0.008418,0.92615,0.837101,0.76569,0.007227,0.039049,0.001941,-0.030642,0.025,0,1,0.784
197,0.011544,0.943389,0.836419,0.78544,0.008125,0.047029,0.003885,0.012408,0.025,0,1,0.788
198,0.005823,0.954808,0.83564,0.744006,0.009002,0.043845,0.007849,-0.022721,0.025,0,1,0.792
199,0.011192,0.955026,0.835623,0.762302,0.009301,0.017308,0.01037,0.021327,0.025,0,1,0.796
200,0.009397,0.945111,0.836318,0.789003,0.009638,0.04745,0.01084,-0.007129,0.025,0,1,0.8
201,0.010569,0.930033,0.836999,0.777741,0.009684,0.044277,0.008009,0.004653,0.025,0,1,0.804
202,-0.007175,0.895262,0.836835,0.813705,0.009708,0.133137,0.002107,-0.070407,0.025,0,1,0.808
203,0.002918,0.881635,0.836112,0.769129,0.008601,0.264589,0.008996,0.040091,0.025,0,1,0.812
204,0.003685,0.909234,0.837192,0.861435,0.007566,0.011593,0.016401,0.003046,0.025,0,1,0.816
205,0.000388,0.886337,0.836403,0.790751,0.007725,0.27443,0.014707,-0.013103,0.025,0,1,0.82
206,0.01809,0.892833,0.836734,0.824165,0.007726,0.120967,0.009644,0.070317,0.025,0,1,0.824
207,0.015964,0.924963,0.837126,0.786609,0.007723,0.071795,0.002764,-0.008436,0.025,0,1,0.828
208,0.016839,0.943042,0.836439,0.786613,0.008837,0.062186,0.003416,0.003472,0.025,0,1,0.832
209,0.007327,0.951792,0.835871,0.743225,0.009311,0.029978,0.00793,-0.037773,0.025,0,1,0.836
210,0.017979,0.946645,0.836224,0.731205,0.009335,0.049174,0.010816,0.042315,0.025,0,1,0.84
211,0.013232,0.93957,0.836621,0.784257,0.009338,0.059829,0.011362,-0.01886,0.025,0,1,0.844
212,0.009176,0.923731,0.837149,0.79945,0.009713,0.07257,0.008429,-0.016106,0.025,0,1,0.848
213,-0.01179,0.887109,0.836447,0.798178,0.009971,0.162771,0.002052,-0.08319,0.025,0,1,0.852
214,0.000185,0.87785,0.835845,0.765927,0.009115,0.269133,0.009828,0.047568,0.025,0,1,0.856
215,0.002935,0.904478,0.837114,0.856892,0.007769,0.020972,0.01772,0.010937,0.025,0,1,0.86
216,-0.001881,0.884081,0.836269,0.782618,0.007693,0.270471,0.016094,-0.019149,0.025,0,1,0.864
217,0.020223,0.881082,0.836075,0.793384,0.007593,0.178814,0.010058,0.08781,0.025,0,1,0.868
218,0.019735,0.923846,0.837147,0.794103,0.007556,0.085788,0.002284,-0.001934,0.025,0,1,0.872
219,0.018421,0.942583,0.836464,0.793262,0.00866,0.041414,0.004545,-0.005219,0.025,0,1,0.876
220,0.011906,0.954164,0.835691,0.764,0.009077,0.0067,0.009587,-0.025876,0.025,0,1,0.88
