cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
118,0.001094,0.9455,0.836295,0.807974,0.000608,0.006713,0.000853,0.003949,0.02,0,1,0
119,0.002291,0.945081,0.83632,0.809065,0.000309,0.002702,0.000788,0.004751,0.02,0,1,0
120,0.001769,0.945851,0.836273,0.812895,6.3e-05,0.003685,0.000648,-0.002071,0.02,0,1,0
121,0.001039,0.945705,0.836282,0.81073,0.000147,0.005463,0.000462,-0.002896,0.02,0,1,0
122,0.001565,0.945135,0.836317,0.811885,0.000373,0.009101,0.000134,0.002089,0.02,0,1,0
123,0.002442,0.943994,0.836384,0.800787,0.000592,0.022099,0.000116,0.003477,0.02,0,1,0
124,-0.000459,0.943667,0.836403,0.804615,0.000743,0.006002,0.000182,-0.011511,0.02,0,1,0
125,0.000737,0.945345,0.836304,0.811109,0.000886,0.002893,0.000221,0.004748,0.02,0,1,0
126,-0.003213,0.939934,0.836603,0.795593,0.000866,0.023985,0.000144,-0.015676,0.02,0,1,0
127,-0.003211,0.945171,0.836315,0.807932,0.000717,0.012731,7.9e-05,1e-05,0.02,0,1,0
128,-0.003427,0.94589,0.836271,0.811027,0.000538,0.002261,0.000205,-0.000858,0.02,0,1,0
129,-0.00273,0.945839,0.836274,0.812777,0.000365,3e-06,0.000304,0.002766,0.02,0,1,0
130,-0.001844,0.944079,0.836379,0.810554,0.000185,0.009217,0.000248,0.003514,0.02,0,1,0
131,-0.005859,0.940354,0.836582,0.795758,0.000121,0.019125,0.000197,-0.01593,0.02,0,1,0
132,-0.005824,0.945435,0.836299,0.810539,0.000365,0.005355,0.000204,0.000136,0.02,0,1,0
133,-0.002132,0.942275,0.836481,0.795875,0.000568,0.016964,0.000201,0.014652,0.02,0,1,0
134,-0.001983,0.946138,0.836255,0.811856,0.000797,0.004513,0.000122,0.000594,0.02,0,1,0
135,-0.001538,0.94575,0.836279,0.814054,0.000994,0.000579,5.3e-05,0.001765,0.02,0,1,0
136,-0.000599,0.94468,0.836344,0.810509,0.001144,0.006126,4.4e-05,0.003723,0.02,0,1,0
137,-0.001855,0.943955,0.836387,0.809086,0.001308,0.008543,4.8e-05,-0.004981,0.02,0,1,0
138,-1.8e-05,0.94414,0.836376,0.808994,0.00143,0.004292,0.0,0.007289,0.02,0,1,0
139,4.1e-05,0.945849,0.836273,0.810688,0.001569,0.004657,2.9e-05,0.000234,0.02,0,1,0
140,-0.001025,0.94479,0.836338,0.80568,0.00168,0.013907,0.000186,-0.004229,0.02,0,1,0
141,0.000855,0.944943,0.836328,0.804517,0.001775,0.007954,0.00031,0.007457,0.02,0,1,0
142,0.000671,0.946149,0.836255,0.810972,0.001753,0.008277,0.000257,-0.000729,0.02,0,1,0
143,-0.002445,0.942686,0.836458,0.798829,0.001702,0.013431,0.000173,-0.012365,0.02,0,1,0
144,-0.002879,0.945278,0.836308,0.807231,0.001668,0.008734,0.000152,-0.001721,0.02,0,1,0
145,-0.001972,0.945066,0.836321,0.812635,0.001596,0.005067,0.000263,0.0036,0.02,0,1,0
146,-0.003825,0.944253,0.836369,0.80748,0.001567,0.000736,0.000162,-0.007354,0.02,0,1,0
147,-0.004986,0.942861,0.836449,0.810479,0.001505,0.008977,0.000177,-0.004607,0.02,0,1,0
148,-0.002985,0.943247,0.836427,0.805937,0.001401,0.012475,7.2e-05,0.007941,0.02,0,1,0
149,-0.004169,0.94334,0.836422,0.803836,0.001366,0.014106,6.1e-05,-0.004701,0.02,0,1,0
150,-0.005649,0.94402,0.836383,0.805491,0.001338,0.004316,8.4e-05,-0.005873,0.02,0,1,0
151,-0.003628,0.943272,0.836426,0.804765,0.00133,0.013329,0.000313,0.008023,0.02,0,1,0
152,-0.002002,0.943972,0.836386,0.813342,0.001273,0.001973,0.000486,0.006452,0.02,0,1,0
153,-0.00335,0.944033,0.836382,0.807445,0.001218,0.006914,0.000621,-0.005349,0.02,0,1,0
154,-0.002886,0.944927,0.836329,0.803158,0.001169,0.014746,0.000605,0.00184,0.02,0,1,0
155,-0.003678,0.945259,0.836309,0.809553,0.001168,0.008129,0.000474,-0.003143,0.02,0,1,0
156,-0.007598,0.940271,0.836586,0.798098,0.001221,0.013377,0.000475,-0.015554,0.02,0,1,0
157,-0.007758,0.943631,0.836405,0.810114,0.001368,0.00888,0.000394,-0.000638,0.02,0,1,0
158,-0.008293,0.944484,0.836356,0.808889,0.001585,0.005154,0.000335,-0.002121,0.02,0,1,0
159,-0.007383,0.943952,0.836387,0.812425,0.001743,0.004439,0.00039,0.003611,0.02,0,1,0
160,-0.008635,0.943251,0.836427,0.807464,0.001923,0.005997,0.000473,-0.004969,0.02,0,1,0
161,-0.004936,0.94128,0.836534,0.807342,0.001984,0.006781,0.000527,0.014679,0.02,0,1,0
162,-0.003922,0.944554,0.836352,0.811482,0.001997,0.004352,0.000618,0.004025,0.02,0,1,0
163,-0.001655,0.943636,0.836405,0.803926,0.001945,0.007149,0.000594,0.008993,0.02,0,1,0
164,-0.003816,0.942843,0.83645,0.802743,0.001963,0.009273,0.000655,-0.008575,0.02,0,1,0
165,-0.004805,0.944924,0.83633,0.809976,0.001981,0.002942,0.000854,-0.003924,0.02,0,1,0
166,-0.001978,0.942828,0.836451,0.801918,0.001978,0.010563,0.000941,0.011219,0.02,0,1,0
167,-0.00314,0.943832,0.836394,0.809921,0.002034,0.00833,0.000902,-0.004612,0.02,0,1,0
168,-0.004615,0.944124,0.836377,0.805051,0.002208,0.012104,0.000766,-0.005852,0.02,0,1,0
169,0.000676,0.938002,0.836696,0.785751,0.002246,0.036824,0.000846,0.020998,0.02,0,1,0
170,0.004173,0.942411,0.836474,0.80388,0.002226,0.002502,0.000669,0.013874,0.02,0,1,0
171,0.003914,0.945279,0.836308,0.810986,0.00209,0.004779,0.000481,-0.001025,0.02,0,1,0
172,0.000118,0.942138,0.836489,0.801118,0.001949,0.01197,0.000364,-0.015066,0.02,0,1,0
173,-0.003542,0.941579,0.836519,0.797859,0.001828,0.016301,0.000286,-0.01452,0.02,0,1,0
174,-0.006625,0.941812,0.836506,0.801056,0.001736,0.010597,0.000304,-0.012235,0.02,0,1,0
175,-0.005183,0.944122,0.836377,0.813013,0.001672,0.000948,0.000275,0.005722,0.02,0,1,0
176,-0.00593,0.944047,0.836381,0.813665,0.001659,0.004609,0.00016,-0.002966,0.02,0,1,0
177,-0.005959,0.944663,0.836345,0.811875,0.001776,0.003174,9.9e-05,-0.000114,0.02,0,1,0
178,-0.00601,0.944598,0.836349,0.813427,0.001895,0.002453,0.000173,-0.000204,0.02,0,1,0
179,-0.005007,0.944532,0.836353,0.810931,0.001994,0.004336,0.000283,0.003983,0.02,0,1,0
180,-0.005852,0.943036,0.836439,0.805196,0.002093,0.013933,0.000267,-0.003353,0.02,0,1,0
181,-0.003261,0.942397,0.836474,0.803406,0.00215,0.010571,0.000242,0.010279,0.02,0,1,0
182,-0.007923,0.940743,0.836562,0.800075,0.002325,0.004132,0.00049,-0.018496,0.02,0,1,0
183,-0.007142,0.943425,0.836417,0.811711,0.002443,0.006911,0.000776,0.003096,0.02,0,1,0
184,-0.006634,0.944076,0.83638,0.812761,0.002469,0.006348,0.001134,0.002016,0.02,0,1,0
185,-0.004861,0.943626,0.836406,0.808972,0.002542,0.005471,0.001403,0.007037,0.02,0,1,0
186,-0.005939,0.944429,0.836359,0.805797,0.002767,0.008269,0.001559,-0.004279,0.02,0,1,0
187,-0.005995,0.943296,0.836424,0.806101,0.003061,0.019133,0.001389,-0.000221,0.02,0,1,0
188,-0.00799,0.943035,0.836439,0.805354,0.003304,0.002477,0.001412,-0.007919,0.02,0,1,0
189,-0.006152,0.943733,0.836399,0.81087,0.00347,0.005776,0.001251,0.007298,0.02,0,1,0
190,-0.005071,0.945019,0.836324,0.812742,0.003506,0.000121,0.00115,0.004287,0.02,0,1,0
191,-0.005071,0.94455,0.836352,0.811856,0.003553,0.007258,0.000961,1e-06,0.02,0,1,0
192,-0.003635,0.944547,0.836352,0.810812,0.003466,0.004595,0.000882,0.0057,0.02,0,1,0
193,-0.003758,0.945001,0.836325,0.809075,0.003397,0.006871,0.000848,-0.00049,0.02,0,1,0
194,-0.00309,0.94447,0.836357,0.812642,0.003323,0.002988,0.000842,0.00265,0.02,0,1,0
195,-0.003757,0.944726,0.836341,0.812483,0.003271,0.006183,0.000955,-0.002648,0.02,0,1,0
196,-0.002769,0.943293,0.836424,0.805402,0.00317,0.018317,0.001265,0.003922,0.02,0,1,0
197,-0.002075,0.945101,0.836319,0.812824,0.003083,0.004462,0.001392,0.002755,0.02,0,1,0
198,-0.000482,0.945072,0.836321,0.806089,0.002878,0.004469,0.001371,0.006324,0.02,0,1,0
199,0.000904,0.944291,0.836367,0.80365,0.002624,0.012801,0.001394,0.005499,0.02,0,1,0
200,-0.000169,0.944928,0.836329,0.806421,0.002415,0.011606,0.001277,-0.00426,0.02,0,1,0
201,-0.000865,0.946005,0.836264,0.811203,0.002259,0.000676,0.001254,-0.002759,0.02,0,1,0
202,0.000686,0.944437,0.836358,0.807776,0.001999,0.010896,0.001333,0.006154,0.02,0,1,0
203,0.002374,0.944486,0.836356,0.808802,0.001682,0.002041,0.001175,0.006697,0.02,0,1,0
204,0.002202,0.945323,0.836305,0.809775,0.001313,0.011098,0.001218,-0.000682,0.02,0,1,0
205,0.00518,0.942107,0.83649,0.801551,0.0009,0.009007,0.001114,0.01182,0.02,0,1,0
206,0.00676,0.942938,0.836444,0.803363,0.000515,0.007974,0.000891,0.006271,0.02,0,1,0
207,0.003353,0.942254,0.836482,0.80083,0.000172,0.010868,0.000751,-0.013524,0.02,0,1,0
208,0.003366,0.946151,0.836255,0.808905,0.000128,0.007355,0.000697,5.4e-05,0.02,0,1,0
209,0.000952,0.944262,0.836369,0.802691,0.000376,0.010793,0.000633,-0.009579,0.02,0,1,0
210,0.001939,0.94528,0.836308,0.810043,0.000614,0.004417,0.000582,0.003916,0.02,0,1,0
211,0.003164,0.944714,0.836342,0.808867,0.000891,0.003502,0.000489,0.00486,0.02,0,1,0
212,0.002747,0.945501,0.836295,0.813771,0.001144,0.000579,0.000405,-0.001654,0.02,0,1,0
213,0.006531,0.94067,0.836566,0.795165,0.001466,0.019438,0.000334,0.015014,0.02,0,1,0
214,0.008703,0.942699,0.836458,0.807892,0.001819,0.001897,0.000125,0.008619,0.02,0,1,0
215,0.009306,0.943374,0.83642,0.805322,0.002148,0.011052,1e-06,0.002392,0.02,0,1,0
216,0.008755,0.944368,0.836363,0.807963,0.002425,0.002999,0.000212,-0.002184,0.02,0,1,0
217,0.003948,0.941165,0.83654,0.806259,0.002594,0.003213,0.000101,-0.019074,0.02,0,1,0
218,0.005961,0.941997,0.836496,0.799317,0.002753,0.021103,0.000112,0.007985,0.02,0,1,0
219,0.006693,0.944353,0.836363,0.81174,0.002894,0.000205,0.000151,0.002907,0.02,0,1,0
220,0.004493,0.942266,0.836482,0.800088,0.003002,0.015266,0.000131,-0.008729,0.02,0,1,0
