cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
23,-0.003003,0.938951,0.836651,0.813087,0.005713,0.002093,0.000654,0.022259,0.0564,0,1,0
24,-0.001045,0.939877,0.836606,0.811475,0.005475,0.011619,0.000128,0.007771,0.0582,0,1,0
25,-0.0043,0.940559,0.836572,0.798453,0.005467,0.017698,0.000273,-0.012917,0.06,0,1,0
26,-0.00088,0.941773,0.836508,0.800615,0.005237,0.025176,0.00089,0.013572,0.0618,0,1,0
27,0.003717,0.937133,0.836735,0.802613,0.004716,0.013729,0.001222,0.018241,0.0636,0,1,0
28,-0.003007,0.938067,0.836693,0.788079,0.004213,0.011194,0.001904,-0.026685,0.0654,0,1,0
29,0.000754,0.938401,0.836677,0.785578,0.003722,0.034981,0.002454,0.014927,0.0672,0,1,0
30,0.003478,0.945315,0.836306,0.79521,0.003258,0.003407,0.002346,0.010813,0.069,0,1,0
31,-0.007235,0.93507,0.836822,0.761475,0.002803,0.021846,0.002958,-0.042524,0.0708,0,1,0
32,-0.008595,0.937283,0.836728,0.793678,0.002233,0.041675,0.002937,-0.005401,0.0726,0,1,0
33,0.005888,0.916813,0.837222,0.793671,0.001841,0.174263,0.000802,0.057476,0.0744,0,1,0
34,-0.016888,0.907843,0.837174,0.76446,0.0015,0.157608,0.001841,-0.090398,0.0762,0,1,0
35,-0.000816,0.929068,0.837027,0.760325,0.00097,0.042709,0.002333,0.063796,0.078,0,1,0
36,-0.000606,0.947057,0.836197,0.806218,0.000461,0.004678,0.002918,0.000831,0.0798,0,1,0
37,0.001655,0.941397,0.836528,0.805015,0.00013,0.022797,0.003629,0.00898,0.0816,0,1,0
38,0.010314,0.9329,0.836905,0.762105,0.000934,0.061041,0.004319,0.034381,0.0834,0,1,0
39,0.016661,0.931272,0.83696,0.777122,0.001597,0.051938,0.004995,0.0252,0.0852,0,1,0
40,0.009449,0.936506,0.836762,0.778137,0.00285,0.03249,0.00537,-0.028637,0.087,0,1,0
41,0.00744,0.943985,0.836385,0.80266,0.004016,0.01586,0.005676,-0.007975,0.0888,0,1,0
42,-0.007118,0.912749,0.83722,0.789918,0.005051,0.207204,0.008581,-0.057827,0.0906,0,1,0
43,-0.007681,0.944235,0.83637,0.805447,0.005636,0.019814,0.010114,-0.002238,0.0924,0,1,0
44,-0.000966,0.936207,0.836775,0.789009,0.006276,0.027578,0.011039,0.02668,0.0942,0,1,0
45,0.001382,0.940912,0.836554,0.80281,0.006904,0.017061,0.011562,0.00933,0.096,0,1,0
46,-0.002169,0.937985,0.836697,0.782236,0.007424,0.04607,0.011289,-0.01411,0.0978,0,1,0
47,0.011599,0.931213,0.836962,0.778275,0.008212,0.020085,0.009572,0.054694,0.0996,0,1,0
48,0.007468,0.932745,0.83691,0.777899,0.009792,0.066791,0.007341,-0.016406,0.1014,0,1,0
49,0.006113,0.939651,0.836617,0.798751,0.011142,0.032424,0.005103,-0.005379,0.1032,0,1,0
50,-0.0041,0.931522,0.836952,0.770536,0.012247,0.042012,0.00344,-0.040527,0.105,0,1,0
51,0.010943,0.923612,0.837151,0.774818,0.012934,0.149261,0.000293,0.059665,0.1068,0,1,0
52,-0.002467,0.924782,0.837129,0.746954,0.013291,0.08062,0.002271,-0.053202,0.1086,0,1,0
53,-0.011719,0.931159,0.836964,0.793834,0.013073,0.019057,0.003925,-0.036714,0.1104,0,1,0
54,0.007891,0.917326,0.83722,0.765176,0.01321,0.039951,0.005616,0.077839,0.1122,0,1,0
55,-0.002869,0.933994,0.836864,0.757079,0.012888,0.058513,0.006929,-0.042719,0.114,0,1,0
56,-0.003488,0.943554,0.83641,0.803815,0.010885,0.014471,0.007838,-0.002459,0.1158,0,1,0
57,0.016125,0.914984,0.837225,0.746936,0.009676,0.07304,0.008271,0.07789,0.1176,0,1,0
58,0.025216,0.933586,0.83688,0.772097,0.008671,0.012499,0.009238,0.036108,0.1194,0,1,0
59,0.015665,0.928107,0.837053,0.766273,0.007963,0.064438,0.010349,-0.037942,0.1212,0,1,0
60,0.007477,0.938073,0.836693,0.802685,0.006918,0.000853,0.010727,-0.032531,0.123,0,1,0
61,0.005664,0.927104,0.837078,0.742458,0.005514,0.211108,0.012635,-0.007207,0.1248,0,1,0
62,0.009808,0.932882,0.836905,0.765297,0.004545,0.06898,0.013252,0.016473,0.1266,0,1,0
63,-3.3e-05,0.932732,0.836911,0.750426,0.003187,0.084135,0.014074,-0.039125,0.1284,0,1,0
64,-0.011525,0.926222,0.837099,0.752021,0.001089,0.050072,0.013833,-0.04569,0.1302,0,1,0
65,0.007936,0.920492,0.837195,0.758997,0.001553,0.147572,0.015555,0.07739,0.132,0,1,0
66,-0.007256,0.933561,0.83688,0.769631,0.003977,0.006728,0.015812,-0.06041,0.1338,0,1,0
67,-0.019778,0.907167,0.837164,0.765484,0.006397,0.193996,0.012012,-0.04976,0.1356,0,1,0
68,-0.032184,0.922452,0.837169,0.738434,0.008613,0.077175,0.008967,-0.049278,0.1374,0,1,0
69,-0.039322,0.923096,0.837159,0.771112,0.010444,0.061245,0.006816,-0.028337,0.1392,0,1,0
70,-0.035685,0.932797,0.836908,0.801801,0.012651,0.034799,0.004282,0.014432,0.141,0,1,0
71,-0.037003,0.939416,0.836629,0.787703,0.014752,0.017651,0.002327,-0.005228,0.1428,0,1,0
72,-0.016186,0.90985,0.837198,0.741382,0.015314,0.089024,0.000589,0.082564,0.1446,0,1,0
73,-0.021068,0.907166,0.837164,0.7454,0.016238,0.26608,0.003752,-0.01937,0.1464,0,1,0
74,-0.019967,0.931592,0.83695,0.774775,0.017252,0.101164,0.005264,0.004368,0.1482,0,1,0
75,-0.012866,0.932928,0.836904,0.803798,0.018028,0.000734,0.005988,0.02818,0.15,0,1,0
76,0.00674,0.917913,0.837217,0.765718,0.018322,0.140464,0.004352,0.077792,0.1518,0,1,0
77,-0.034452,0.896103,0.836868,0.695991,0.018692,0.050349,0.005472,-0.163461,0.1536,0,1,0
78,-0.031706,0.930615,0.836981,0.777654,0.019517,0.091361,0.004906,0.010894,0.1554,0,1,0
79,-0.02113,0.90964,0.837196,0.775361,0.020196,0.203645,0.002405,0.041949,0.1572,0,1,0
80,-0.009698,0.928021,0.837055,0.775421,0.021595,0.030856,0.000275,0.045326,0.159,0,1,0
81,-0.014743,0.926273,0.837098,0.761696,0.022094,0.091924,0.002063,-0.020008,0.1608,0,1,0
82,-0.014208,0.94041,0.836579,0.803743,0.022144,0.015612,0.00368,0.002122,0.1626,0,1,0
83,-0.027768,0.907978,0.837176,0.758436,0.021927,0.233508,0.00193,-0.053777,0.1644,0,1,0
84,-0.033319,0.930131,0.836996,0.77705,0.021656,0.041216,0.000572,-0.02201,0.1662,0,1,0
85,-0.012707,0.902667,0.837073,0.78643,0.020883,0.20921,0.001938,0.08175,0.168,0,1,0
86,-0.004982,0.93105,0.836967,0.805105,0.019713,0.026105,0.002559,0.03064,0.1698,0,1,0
87,0.014497,0.91337,0.837222,0.731529,0.017927,0.067832,0.00366,0.07728,0.1716,0,1,0
88,0.004099,0.933749,0.836873,0.806254,0.016933,0.010343,0.003962,-0.041257,0.1734,0,1,0
89,-0.004212,0.913072,0.837221,0.736701,0.016043,0.258036,0.00127,-0.032964,0.1752,0,1,0
90,-0.012307,0.931833,0.836942,0.749948,0.015683,0.036263,0.001581,-0.032109,0.177,0,1,0
91,-0.003236,0.939009,0.836649,0.795602,0.015353,0.000469,0.003087,0.035986,0.1788,0,1,0
92,-0.013998,0.931919,0.836939,0.765258,0.01447,0.029463,0.004684,-0.042708,0.1806,0,1,0
93,-0.010336,0.939936,0.836603,0.752842,0.012957,0.037254,0.005221,0.014536,0.1824,0,1,0
94,-0.00719,0.938466,0.836674,0.796424,0.011334,0.039642,0.006088,0.012488,0.1842,0,1,0
95,0.000111,0.935406,0.836809,0.790925,0.00948,0.027789,0.006596,0.028988,0.186,0,1,0
96,0.010228,0.934233,0.836855,0.80777,0.007176,0.002086,0.006965,0.040173,0.1878,0,1,0
97,-0.023552,0.895605,0.836849,0.744191,0.005467,0.1589,0.010055,-0.134205,0.1896,0,1,0
98,-0.019695,0.934504,0.836845,0.721895,0.003766,0.097717,0.012423,0.015331,0.1914,0,1,0
99,-0.029526,0.932228,0.836928,0.762547,0.0025,0.028973,0.01434,-0.039086,0.1932,0,1,0
100,-0.03442,0.926132,0.837101,0.808884,0.001377,0.03126,0.016702,-0.019468,0.195,0,1,0
101,-0.010169,0.902572,0.837071,0.780536,0.000645,0.160136,0.015762,0.096448,0.1968,0,1,0
102,0.005734,0.903473,0.837092,0.795549,0.00056,0.228589,0.011306,0.063205,0.1986,0,1,0
103,0.015767,0.915346,0.837225,0.778704,0.001281,0.214048,0.005227,0.03984,0.2004,0,1,0
104,0.020393,0.935455,0.836807,0.798559,0.00155,0.04526,0.000677,0.018358,0.2022,0,1,0
105,0.008728,0.920138,0.837199,0.779168,0.001935,0.05257,0.00501,-0.04632,0.204,0,1,0
106,-0.010402,0.905773,0.83714,0.795661,0.001942,0.198591,0.005239,-0.075961,0.2058,0,1,0
107,-0.034475,0.908914,0.837188,0.740245,0.002163,0.080967,0.003715,-0.09557,0.2076,0,1,0
108,-0.030507,0.929157,0.837025,0.778566,0.003101,0.075226,0.001309,0.015749,0.2094,0,1,0
109,-0.016678,0.923663,0.83715,0.77674,0.003866,0.040173,0.000559,0.054869,0.2112,0,1,0
110,-0.025974,0.927826,0.83706,0.708693,0.00494,0.066805,0.003016,-0.036894,0.213,0,1,0
111,0.016415,0.893009,0.836741,0.749113,0.005371,0.16716,0.001758,0.168215,0.2148,0,1,0
112,0.001128,0.909465,0.837194,0.795169,0.005136,0.202727,0.003548,-0.06068,0.2166,0,1,0
113,-0.001416,0.931549,0.836951,0.819742,0.004738,0.041887,0.005857,-0.010102,0.2184,0,1,0
114,-0.004064,0.924863,0.837128,0.803474,0.005359,0.052148,0.009736,-0.01052,0.2202,0,1,0
115,-0.016221,0.901186,0.837034,0.795264,0.00531,0.24654,0.016142,-0.048342,0.222,0,1,0
116,-0.010455,0.922782,0.837164,0.7145,0.005555,0.083397,0.019452,0.022941,0.2238,0,1,0
117,0.00698,0.911281,0.837211,0.779015,0.005416,0.192592,0.019257,0.069356,0.2256,0,1,0
118,0.006465,0.92659,0.837091,0.733551,0.004657,0.214405,0.020271,-0.00205,0.2274,0,1,0
119,0.018249,0.919462,0.837205,0.752262,0.003416,0.097465,0.021398,0.046896,0.2292,0,1,0
120,0.029833,0.906985,0.837161,0.786149,0.001889,0.229571,0.018323,0.046084,0.231,0,1,0
121,0.01784,0.928088,0.837054,0.7759,0.00068,0.04722,0.015169,-0.047691,0.2328,0,1,0
122,0.032934,0.898747,0.836961,0.773114,0.00071,0.262313,0.008695,0.059968,0.2346,0,1,0
123,0.011994,0.90405,0.837105,0.77706,0.002077,0.249354,0.007455,-0.083177,0.2364,0,1,0
124,0.001974,0.930122,0.836996,0.785324,0.00277,0.049332,0.006808,-0.039793,0.2382,0,1,0
125,0.005899,0.936777,0.836751,0.791201,0.003628,0.014783,0.006703,0.015587,0.24,0,1,0
126,0.023684,0.903563,0.837094,0.664457,0.005535,0.124266,0.005136,0.070608,0.2418,0,1,0
127,0.038292,0.898511,0.836953,0.782042,0.006174,0.259231,0.000184,0.057955,0.2436,0,1,0
128,0.02566,0.920391,0.837196,0.766262,0.006263,0.084717,0.005032,-0.050146,0.2454,0,1,0
129,0.032815,0.92998,0.837001,0.812391,0.007202,0.005164,0.00833,0.028415,0.2472,0,1,0
130,0.021058,0.890526,0.836626,0.758659,0.008944,0.313974,0.006058,-0.046676,0.249,0,1,0
131,-0.005106,0.917401,0.837219,0.796588,0.008888,0.016486,0.004251,-0.103849,0.2508,0,1,0
132,-0.025185,0.910061,0.837201,0.789221,0.008731,0.147624,0.001794,-0.079674,0.2526,0,1,0
133,-0.016734,0.913846,0.837224,0.680884,0.008596,0.288576,0.002238,0.033537,0.2544,0,1,0
134,-0.010311,0.9323,0.836926,0.788886,0.008234,0.057805,0.005945,0.0255,0.2562,0,1,0
135,-0.006474,0.932626,0.836914,0.815384,0.007881,0.022199,0.009127,0.015241,0.258,0,1,0
136,-0.010286,0.905843,0.837141,0.796878,0.007437,0.243412,0.014613,-0.015151,0.2598,0,1,0
137,-0.008025,0.930661,0.83698,0.787334,0.006675,0.00997,0.01723,0.008989,0.2616,0,1,0
138,0.018005,0.899551,0.836986,0.75282,0.007685,0.064838,0.018005,0.103523,0.2634,0,1,0
139,0.014932,0.925493,0.837115,0.796181,0.008274,0.049147,0.018384,-0.012223,0.2652,0,1,0
140,0.026311,0.91601,0.837224,0.773641,0.008957,0.167929,0.015658,0.04524,0.267,0,1,0
141,0.038104,0.922041,0.837175,0.707571,0.009311,0.127329,0.014008,0.046874,0.2688,0,1,0
142,0.047711,0.917874,0.837217,0.784014,0.009064,0.09675,0.011735,0.038171,0.2706,0,1,0
143,0.044257,0.932015,0.836935,0.797192,0.010072,0.013457,0.009643,-0.013722,0.2724,0,1,0
144,0.055308,0.908366,0.837181,0.787334,0.010958,0.185692,0.005374,0.043867,0.2742,0,1,0
145,0.067425,0.896957,0.836899,0.788279,0.011305,0.230804,0.001606,0.048073,0.276,0,1,0
146,0.023522,0.886744,0.836427,0.703108,0.012285,0.133402,0.002715,-0.174199,0.2778,0,1,0
147,-0.002298,0.896244,0.836873,0.788179,0.013456,0.096993,0.005281,-0.102481,0.2796,0,1,0
148,-0.012445,0.912908,0.837221,0.757338,0.015876,0.183406,0.003525,-0.040261,0.2814,0,1,0
149,-0.036171,0.893339,0.836756,0.679017,0.017195,0.170729,0.002725,-0.094122,0.2832,0,1,0
150,-0.043981,0.901555,0.837044,0.766111,0.018139,0.248922,0.001136,-0.030975,0.285,0,1,0
151,-0.007014,0.899235,0.836976,0.742666,0.019962,0.089958,0.004663,0.146676,0.2868,0,1,0
152,0.010927,0.908607,0.837184,0.815326,0.021254,0.028468,0.007054,0.071205,0.2886,0,1,0
153,-0.008835,0.910635,0.837206,0.718841,0.022715,0.100397,0.008745,-0.078448,0.2904,0,1,0
154,0.012104,0.898778,0.836962,0.724164,0.021715,0.289999,0.006153,0.083089,0.2922,0,1,0
155,-0.000993,0.932536,0.836917,0.769077,0.021197,0.052315,0.003812,-0.051952,0.294,0,1,0
156,0.003175,0.892029,0.836697,0.637096,0.02346,0.410912,0.005614,0.016533,0.2958,0,1,0
157,-0.00565,0.911894,0.837215,0.746451,0.026223,0.128008,0.005525,-0.03501,0.2976,0,1,0
158,-0.009416,0.918999,0.837209,0.732779,0.027761,0.243163,0.003,-0.014935,0.2994,0,1,0
159,-0.024103,0.905785,0.83714,0.796536,0.028085,0.186882,0.003438,-0.058244,0.3012,0,1,0
160,-0.030567,0.90226,0.837063,0.690649,0.028866,0.307998,0.006199,-0.025643,0.303,0,1,0
161,0.002786,0.870212,0.835219,0.706475,0.031009,0.329254,0.011279,0.132398,0.3048,0,1,0
162,0.011862,0.922448,0.83717,0.785817,0.032462,0.066718,0.015345,0.036047,0.3066,0,1,0
163,0.024508,0.921627,0.837181,0.785444,0.035005,0.00548,0.01687,0.050232,0.3084,0,1,0
164,0.015427,0.921447,0.837183,0.775838,0.036647,0.005757,0.019307,-0.036079,0.3102,0,1,0
165,-0.017401,0.89482,0.836818,0.728635,0.038489,0.199008,0.024691,-0.130522,0.312,0,1,0
166,0.023615,0.889415,0.83657,0.724469,0.040567,0.09499,0.025584,0.163082,0.3138,0,1,0
167,0.01452,0.910532,0.837205,0.760958,0.041435,0.074532,0.025609,-0.036163,0.3156,0,1,0
168,0.012112,0.927922,0.837058,0.757274,0.041939,0.186245,0.023022,-0.009568,0.3174,0,1,0
169,0.021643,0.898498,0.836953,0.768791,0.041746,0.15248,0.023439,0.037881,0.3192,0,1,0
170,0.037429,0.881366,0.836094,0.692545,0.041669,0.355182,0.018973,0.062705,0.321,0,1,0
171,0.040424,0.924187,0.837141,0.782588,0.041408,0.035376,0.015436,0.011892,0.3228,0,1,0
172,0.033651,0.919866,0.837201,0.813267,0.039612,0.037263,0.012911,-0.026885,0.3246,0,1,0
173,0.009274,0.894458,0.836803,0.757449,0.037285,0.258701,0.013836,-0.096777,0.3264,0,1,0
174,0.002723,0.922057,0.837175,0.803826,0.03611,0.06054,0.01101,-0.025998,0.3282,0,1,0
175,0.013687,0.921707,0.83718,0.816601,0.035136,0.023357,0.007833,0.043496,0.33,0,1,0
176,-0.002808,0.914155,0.837224,0.822817,0.034014,0.029413,0.004737,-0.06541,0.3318,0,1,0
177,-0.012286,0.913672,0.837223,0.767551,0.031139,0.091117,0.001576,-0.037576,0.3336,0,1,0
178,-0.04911,0.864477,0.834672,0.78566,0.027281,0.218882,0.003725,-0.146044,0.3354,0,1,0
179,-0.052751,0.914399,0.837225,0.795969,0.023674,0.13759,0.006572,-0.014445,0.3372,0,1,0
180,-0.049089,0.882144,0.836145,0.677626,0.018799,0.422138,0.00311,0.014525,0.339,0,1,0
181,-0.034188,0.912209,0.837217,0.811378,0.014726,0.021515,0.000433,0.059101,0.3408,0,1,0
182,-0.06983,0.872752,0.83544,0.77232,0.011417,0.290475,0.002013,-0.141414,0.3426,0,1,0
183,-0.062272,0.904553,0.837116,0.786131,0.008078,0.118908,0.006216,0.030008,0.3444,0,1,0
184,-0.069146,0.893411,0.836759,0.784095,0.00555,0.270897,0.013922,-0.027324,0.3462,0,1,0
185,-0.04399,0.905913,0.837142,0.80513,0.004419,0.012912,0.019126,0.100074,0.348,0,1,0
186,-0.022465,0.916139,0.837224,0.732425,0.003073,0.139819,0.019845,0.085644,0.3498,0,1,0
187,-0.034473,0.886621,0.83642,0.672372,0.001381,0.332153,0.01452,-0.047744,0.3516,0,1,0
188,-0.047543,0.917077,0.837221,0.779223,0.000426,0.020212,0.012287,-0.051954,0.3534,0,1,0
189,-0.018183,0.900264,0.837008,0.776149,0.002829,0.199087,0.006793,0.116605,0.3552,0,1,0
190,-0.012922,0.940435,0.836578,0.790299,0.00551,0.0027,0.003338,0.020885,0.357,0,1,0
191,-0.023232,0.916068,0.837224,0.779796,0.008161,0.067099,0.000335,-0.040903,0.3588,0,1,0
192,-0.014212,0.931395,0.836956,0.801999,0.010759,0.04516,0.000107,0.035777,0.3606,0,1,0
193,-0.058274,0.869904,0.835191,0.77842,0.013273,0.184945,0.002613,-0.174819,0.3624,0,1,0
194,-0.058533,0.890664,0.836633,0.764396,0.014235,0.292417,0.008715,-0.001027,0.3642,0,1,0
195,-0.077803,0.886969,0.836439,0.788835,0.014731,0.222522,0.016599,-0.076601,0.366,0,1,0
196,-0.078972,0.886188,0.836395,0.74104,0.013612,0.310994,0.026264,-0.004654,0.3678,0,1,0
197,-0.056906,0.899425,0.836982,0.800899,0.01335,0.082459,0.030872,0.087897,0.3696,0,1,0
198,-0.028634,0.907847,0.837174,0.711234,0.013594,0.062193,0.032667,0.112644,0.3714,0,1,0
199,-0.045943,0.897,0.836901,0.783205,0.013604,0.209092,0.03653,-0.069001,0.3732,0,1,0
200,-0.039972,0.901181,0.837034,0.681527,0.014327,0.343464,0.035181,0.023797,0.375,0,1,0
201,-0.02139,0.914007,0.837224,0.782389,0.015242,0.078318,0.033311,0.074037,0.3768,0,1,0
202,-0.001342,0.915957,0.837224,0.809744,0.015435,0.056041,0.032802,0.079874,0.3786,0,1,0
203,0.023025,0.907756,0.837173,0.736764,0.014648,0.006988,0.028881,0.097028,0.3804,0,1,0
204,0.009654,0.901675,0.837047,0.762684,0.013753,0.277099,0.02979,-0.053251,0.3822,0,1,0
205,0.042723,0.870436,0.835239,0.795136,0.011896,0.282864,0.024802,0.131621,0.384,0,1,0
206,0.072129,0.884255,0.83628,0.734111,0.009356,0.087139,0.017883,0.116938,0.3858,0,1,0
207,0.045767,0.900061,0.837002,0.716507,0.005765,0.078739,0.013182,-0.104778,0.3876,0,1,0
208,0.020878,0.912536,0.837219,0.749091,0.002139,0.164526,0.011945,-0.098923,0.3894,0,1,0
209,0.044857,0.901433,0.837041,0.698097,0.002083,0.106976,0.010097,0.095281,0.3912,0,1,0
210,0.040423,0.923152,0.837159,0.786829,0.00532,0.055192,0.009046,-0.017615,0.393,0,1,0
211,0.045746,0.923955,0.837145,0.781722,0.007933,0.026543,0.007745,0.021138,0.3948,0,1,0
212,0.024741,0.889593,0.836579,0.797793,0.010322,0.213945,0.010315,-0.083439,0.3966,0,1,0
213,0.047522,0.894899,0.836821,0.797813,0.013103,0.175283,0.009815,0.09048,0.3984,0,1,0
214,0.094008,0.853088,0.833392,0.786993,0.016012,0.280927,0.003991,0.184454,0.4002,0,1,0
215,0.077857,0.877487,0.835818,0.747576,0.01937,0.32203,0.003994,-0.064081,0.402,0,1,0
216,0.060198,0.894556,0.836807,0.797489,0.02315,0.175534,0.005244,-0.070061,0.4038,0,1,0
217,0.002796,0.850476,0.833062,0.78524,0.026739,0.355385,0.013468,-0.227973,0.4056,0,1,0
218,-0.011844,0.904816,0.837121,0.770863,0.030194,0.202689,0.022586,-0.058209,0.4074,0,1,0
219,0.019422,0.874306,0.835569,0.788495,0.032912,0.278432,0.023017,0.124308,0.4092,0,1,0
220,0.076339,0.853527,0.833446,0.741543,0.036388,0.122501,0.019485,0.226152,0.411,0,1,0
