cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
38,-0.004725,0.940198,0.83659,0.799147,0.007583,0.011088,0.003412,0.017372,0.025,0.152,1,0
39,-0.001877,0.941346,0.836531,0.803942,0.008574,0.010708,0.003277,0.011301,0.025,0.156,1,0
40,0.0,0.94305,0.836438,0.805446,0.008591,0.01281,0.003046,0.007452,0.025,0.16,1,0
41,0.004161,0.941455,0.836525,0.812524,0.007597,0.001141,0.0028,0.016511,0.025,0.164,1,0
42,-0.002457,0.938045,0.836694,0.812271,0.007768,0.011028,0.002936,-0.026265,0.025,0.168,1,0
43,0.001751,0.941448,0.836526,0.811982,0.007024,0.0073,0.002826,0.016702,0.025,0.172,1,0
44,0.002229,0.944126,0.836377,0.809857,0.006367,0.003482,0.00262,0.001897,0.025,0.176,1,0
45,0.001606,0.944473,0.836356,0.811889,0.005773,0.005218,0.002466,-0.002475,0.025,0.18,1,0
46,-0.00512,0.93805,0.836694,0.80805,0.006271,0.005865,0.002333,-0.02669,0.025,0.184,1,0
47,-0.002362,0.943025,0.83644,0.805603,0.005692,0.002809,0.00204,0.010945,0.025,0.188,1,0
48,-0.004842,0.940928,0.836553,0.808136,0.005247,0.010808,0.001729,-0.00984,0.025,0.192,1,0
49,-0.004541,0.943711,0.836401,0.813004,0.004866,0.005862,0.001403,0.001194,0.025,0.196,1,0
50,-0.006531,0.941796,0.836507,0.806391,0.004507,0.006003,0.001253,-0.007899,0.025,0.2,1,0
51,-0.00542,0.944918,0.83633,0.809613,0.004317,0.000387,0.000939,0.004408,0.025,0.204,1,0
52,-0.007755,0.939854,0.836607,0.801476,0.004213,0.018267,0.000723,-0.009263,0.025,0.208,1,0
53,-0.008262,0.942453,0.836471,0.812278,0.003159,0.00396,0.000509,-0.002012,0.025,0.212,1,0
54,-0.00436,0.938428,0.836676,0.803534,0.002247,0.017107,0.000434,0.015483,0.025,0.216,1,0
55,-0.006025,0.942997,0.836441,0.80479,0.001504,0.007397,0.000457,-0.006607,0.025,0.22,1,0
56,-0.004223,0.942673,0.836459,0.814302,0.001717,0.004646,0.000409,0.007148,0.025,0.224,1,0
57,-0.00015,0.939407,0.836629,0.801591,0.002811,0.017932,0.000426,0.016165,0.025,0.228,1,0
58,0.001804,0.943026,0.83644,0.806398,0.002729,0.009062,0.000418,0.007752,0.025,0.232,1,0
59,-0.000176,0.942066,0.836492,0.80616,0.003651,0.016072,0.000243,-0.007854,0.025,0.236,1,0
60,-0.001003,0.94432,0.836365,0.813662,0.004466,0.004977,4.3e-05,-0.003281,0.025,0.24,1,0
61,-0.003279,0.941878,0.836503,0.806382,0.005241,0.011202,0.000131,-0.00903,0.025,0.244,1,0
62,-0.002474,0.942233,0.836483,0.806569,0.00491,0.015264,0.000108,0.003194,0.025,0.248,1,0
63,-0.004374,0.941894,0.836502,0.80566,0.004658,0.012528,0.00013,-0.007539,0.025,0.252,1,0
64,-0.007098,0.939054,0.836646,0.80167,0.004442,0.01884,0.00019,-0.010808,0.025,0.256,1,0
65,-0.004219,0.942492,0.836469,0.80877,0.004215,0.004158,0.000254,0.011424,0.025,0.26,1,0
66,-0.005905,0.94217,0.836487,0.809149,0.004021,0.006506,0.000268,-0.006691,0.025,0.264,1,0
67,-0.001304,0.93713,0.836735,0.801216,0.003708,0.024179,7e-05,0.018256,0.025,0.268,1,0
68,-0.004406,0.940177,0.836591,0.80249,0.003427,0.014912,7.9e-05,-0.012307,0.025,0.272,1,0
69,-0.006144,0.940316,0.836584,0.80952,0.003233,0.011351,0.000136,-0.006897,0.025,0.276,1,0
70,-0.005483,0.943109,0.836435,0.815739,0.003094,0.000377,0.000183,0.002622,0.025,0.28,1,0
71,-0.007587,0.940946,0.836552,0.807402,0.003043,0.012652,0.000138,-0.00835,0.025,0.284,1,0
72,-0.00388,0.938246,0.836685,0.80425,0.002983,0.015918,0.000159,0.01471,0.025,0.288,1,0
73,-0.002409,0.940649,0.836567,0.806483,0.003009,0.015326,0.000271,0.005835,0.025,0.292,1,0
74,-0.003535,0.941727,0.836511,0.810809,0.003158,0.01373,0.000154,-0.004468,0.025,0.296,1,0
75,-0.002848,0.941931,0.8365,0.815131,0.003247,0.008129,0.000216,0.002726,0.025,0.3,1,0
76,-0.001247,0.943085,0.836436,0.812655,0.003297,0.000434,0.000129,0.006352,0.025,0.304,1,0
77,-0.00578,0.937334,0.836726,0.798408,0.003359,0.015857,0.000215,-0.017984,0.025,0.308,1,0
78,-0.005423,0.942281,0.836481,0.811736,0.003394,0.013327,7.1e-05,0.001414,0.025,0.312,1,0
79,-0.005761,0.941736,0.83651,0.814051,0.003403,0.007821,0.000105,-0.001339,0.025,0.316,1,0
80,-0.002655,0.939634,0.836618,0.81067,0.003258,0.011105,0.000116,0.012321,0.025,0.32,1,0
81,-0.003391,0.941004,0.836549,0.810124,0.003169,0.013446,0.000228,-0.002919,0.025,0.324,1,0
82,-0.003951,0.9426,0.836463,0.816511,0.003113,0.002593,0.000311,-0.002222,0.025,0.328,1,0
83,-0.003714,0.942424,0.836473,0.809592,0.003219,0.009062,0.00033,0.000941,0.025,0.332,1,0
84,-0.00446,0.941431,0.836526,0.812707,0.00326,0.008047,0.000364,-0.002961,0.025,0.336,1,0
85,-0.002051,0.940441,0.836578,0.809711,0.003226,0.005434,0.000487,0.009558,0.025,0.34,1,0
86,-0.001866,0.942018,0.836495,0.817229,0.003207,0.005828,0.000465,0.000734,0.025,0.344,1,0
87,0.000711,0.939974,0.836601,0.806796,0.003103,0.00647,0.000631,0.010226,0.025,0.348,1,0
88,-0.000563,0.941834,0.836505,0.817274,0.003068,0.005825,0.000555,-0.005052,0.025,0.352,1,0
89,-0.000477,0.94232,0.836479,0.810584,0.003067,0.011007,0.00042,0.000338,0.025,0.356,1,0
90,0.001369,0.939732,0.836613,0.809563,0.002939,0.015483,0.000168,0.007326,0.025,0.36,1,0
91,0.002629,0.942294,0.83648,0.816723,0.002755,0.000791,2.1e-05,0.004999,0.025,0.364,1,0
92,-0.003587,0.935542,0.836803,0.79556,0.002742,0.018726,0.000251,-0.024663,0.025,0.368,1,0
93,-0.005477,0.940558,0.836572,0.808269,0.002706,0.007842,0.000533,-0.0075,0.025,0.372,1,0
94,-0.003537,0.940635,0.836568,0.817074,0.002609,0.001727,0.000722,0.007699,0.025,0.376,1,0
95,-0.002689,0.941675,0.836513,0.816553,0.00251,0.000896,0.00074,0.003363,0.025,0.38,1,0
96,0.000667,0.939661,0.836617,0.815299,0.002368,0.002218,0.000669,0.013317,0.025,0.384,1,0
97,-0.002097,0.939816,0.836609,0.812889,0.002261,0.00203,0.000764,-0.010969,0.025,0.388,1,0
98,-0.005751,0.937673,0.836711,0.807935,0.002217,0.013358,0.000786,-0.0145,0.025,0.392,1,0
99,-0.006379,0.941571,0.836519,0.814271,0.002141,0.001015,0.000971,-0.00249,0.025,0.396,1,0
100,-0.007126,0.939244,0.836637,0.813205,0.002056,0.00845,0.00111,-0.002967,0.025,0.4,1,0
101,-0.004744,0.938908,0.836653,0.817277,0.00196,0.004236,0.000997,0.009453,0.025,0.404,1,0
102,-0.003187,0.939058,0.836646,0.820403,0.001815,0.006325,0.000727,0.006178,0.025,0.408,1,0
103,-0.001541,0.940265,0.836587,0.818542,0.001616,0.008477,0.000332,0.006532,0.025,0.412,1,0
104,-0.001991,0.941794,0.836507,0.811444,0.001416,0.007023,9.3e-05,-0.001785,0.025,0.416,1,0
105,-0.003227,0.939314,0.836634,0.817283,0.001243,0.004243,2.9e-05,-0.004906,0.025,0.42,1,0
106,-0.006351,0.937362,0.836725,0.810442,0.00124,0.006846,4.3e-05,-0.012394,0.025,0.424,1,0
107,-0.007829,0.938334,0.836681,0.81006,0.001357,0.010218,0.00017,-0.005867,0.025,0.428,1,0
108,-0.005531,0.937008,0.836741,0.807256,0.001335,0.019238,0.000414,0.009121,0.025,0.432,1,0
109,-0.001689,0.936179,0.836776,0.798955,0.001275,0.02417,0.000642,0.015244,0.025,0.436,1,0
110,0.001424,0.938102,0.836691,0.805828,0.001231,0.012582,0.00069,0.012357,0.025,0.44,1,0
111,0.005782,0.9364,0.836767,0.806987,0.001064,0.00877,0.000536,0.017293,0.025,0.444,1,0
112,0.002681,0.938172,0.836688,0.821048,0.00114,0.001001,0.000397,-0.012306,0.025,0.448,1,0
113,0.003459,0.939644,0.836618,0.821821,0.001084,0.002739,0.000212,0.003088,0.025,0.452,1,0
114,0.002946,0.939595,0.83662,0.817645,0.000867,0.002519,0.000162,-0.002038,0.025,0.456,1,0
115,0.001075,0.938939,0.836652,0.82193,0.00072,0.004325,0.000236,-0.007422,0.025,0.46,1,0
116,-0.002997,0.936134,0.836778,0.81055,0.000702,0.008281,0.000425,-0.016161,0.025,0.464,1,0
117,-0.001438,0.940261,0.836587,0.818,0.000692,0.001897,0.000513,0.006186,0.025,0.468,1,0
118,-0.001001,0.940182,0.836591,0.814554,0.000751,0.012285,0.000716,0.001737,0.025,0.472,1,0
119,0.001531,0.937171,0.836733,0.816173,0.000794,0.011819,0.00099,0.010049,0.025,0.476,1,0
120,0.000709,0.939406,0.836629,0.821983,0.000897,0.007333,0.000961,-0.003263,0.025,0.48,1,0
121,-0.000236,0.939814,0.836609,0.820125,0.000967,0.002772,0.000925,-0.00375,0.025,0.484,1,0
122,0.000298,0.94014,0.836593,0.821255,0.000916,0.003535,0.000843,0.002119,0.025,0.488,1,0
123,0.002787,0.936706,0.836754,0.807398,0.000727,0.020575,0.000902,0.009876,0.025,0.492,1,0
124,-0.000656,0.936873,0.836747,0.810904,0.000597,0.01097,0.000961,-0.013664,0.025,0.496,1,0
125,0.000192,0.938983,0.83665,0.820426,0.000479,0.005303,0.001038,0.003365,0.025,0.5,1,0
126,-0.004091,0.93316,0.836895,0.80134,0.000478,0.023924,0.001097,-0.016995,0.025,0.504,1,0
127,-0.002303,0.937147,0.836735,0.81559,0.000514,0.018806,0.000799,0.007095,0.025,0.508,1,0
128,-0.00384,0.937258,0.83673,0.819637,0.000525,0.010613,0.000373,-0.006099,0.025,0.512,1,0
129,-0.001123,0.937051,0.836739,0.823305,0.000515,0.003204,0.000113,0.010783,0.025,0.516,1,0
130,-6.6e-05,0.936722,0.836753,0.820383,0.000511,0.015376,0.000219,0.004192,0.025,0.52,1,0
131,-0.004801,0.932944,0.836903,0.801875,0.000521,0.021625,0.000352,-0.01879,0.025,0.524,1,0
132,-0.006107,0.936834,0.836748,0.821598,0.0005,0.004268,0.000453,-0.005182,0.025,0.528,1,0
133,-0.002164,0.9341,0.83686,0.801921,0.000481,0.027895,0.000707,0.015645,0.025,0.532,1,0
134,-0.001732,0.939351,0.836632,0.8219,0.000427,0.004042,0.000942,0.001715,0.025,0.536,1,0
135,-0.001773,0.938597,0.836668,0.825324,0.000473,0.001846,0.001045,-0.000162,0.025,0.54,1,0
136,0.000153,0.935733,0.836795,0.822697,0.000377,0.011776,0.001346,0.007643,0.025,0.544,1,0
137,-0.001093,0.936458,0.836765,0.817951,0.00029,0.015119,0.001316,-0.004945,0.025,0.548,1,0
138,0.00054,0.935576,0.836802,0.818532,0.000211,0.014714,0.001457,0.006481,0.025,0.552,1,0
139,0.000995,0.937622,0.836713,0.821452,0.000232,0.00566,0.001528,0.001808,0.025,0.556,1,0
140,6.4e-05,0.938167,0.836688,0.816375,0.000213,0.007459,0.001586,-0.003694,0.025,0.56,1,0
141,0.000284,0.939215,0.836639,0.825254,0.000192,0.000476,0.001589,0.00087,0.025,0.564,1,0
142,0.001424,0.938035,0.836694,0.822749,4e-05,0.003308,0.001383,0.004525,0.025,0.568,1,0
143,-0.001103,0.936011,0.836784,0.824578,8.5e-05,0.008088,0.000985,-0.01003,0.025,0.572,1,0
144,-0.000135,0.93748,0.83672,0.82454,5e-06,0.008719,0.000465,0.003843,0.025,0.576,1,0
145,-0.000501,0.937503,0.836719,0.826246,8.8e-05,0.007071,0.000118,-0.001452,0.025,0.58,1,0
146,-0.001898,0.935832,0.836791,0.827398,0.00025,0.005573,0.000375,-0.005542,0.025,0.584,1,0
147,-0.003262,0.934769,0.836834,0.821998,0.000351,0.009338,0.000617,-0.005414,0.025,0.588,1,0
148,-0.002319,0.93612,0.836779,0.826643,0.000297,0.00086,0.000668,0.00374,0.025,0.592,1,0
149,-0.002995,0.936195,0.836776,0.823837,0.000305,0.003199,0.000615,-0.002682,0.025,0.596,1,0
150,-0.004149,0.936047,0.836782,0.822315,0.000409,0.009393,0.000406,-0.00458,0.025,0.6,1,0
151,-0.00261,0.934628,0.83684,0.821632,0.000378,0.014201,0.000466,0.00611,0.025,0.604,1,0
152,-0.001508,0.93516,0.836819,0.826857,0.000427,0.006335,0.000367,0.004373,0.025,0.608,1,0
153,-0.001781,0.936728,0.836753,0.827111,0.000452,0.000116,0.000217,-0.001081,0.025,0.612,1,0
154,0.000528,0.935878,0.836789,0.823888,0.000453,0.004628,7.8e-05,0.00916,0.025,0.616,1,0
155,-0.000581,0.937297,0.836728,0.824429,0.000502,0.005887,8.7e-05,-0.004402,0.025,0.62,1,0
156,-0.004308,0.932316,0.836925,0.825658,0.00066,0.00048,8.5e-05,-0.014789,0.025,0.624,1,0
157,-0.004593,0.934567,0.836842,0.82971,0.000882,0.004974,5.2e-05,-0.00113,0.025,0.628,1,0
158,-0.004342,0.93501,0.836825,0.822038,0.001118,0.013672,0.000172,0.000997,0.025,0.632,1,0
159,-0.004735,0.935242,0.836815,0.829428,0.00124,0.001068,0.000277,-0.00156,0.025,0.636,1,0
160,-0.007243,0.933122,0.836897,0.821835,0.001463,0.000688,8.1e-05,-0.009952,0.025,0.64,1,0
161,-0.007006,0.934576,0.836842,0.829793,0.001668,0.000853,0.000164,0.000943,0.025,0.644,1,0
162,-0.005936,0.934262,0.836854,0.825568,0.001836,0.006242,0.000422,0.004244,0.025,0.648,1,0
163,-0.001791,0.93093,0.836971,0.816574,0.001878,0.015448,0.000675,0.016449,0.025,0.652,1,0
164,-0.003257,0.933152,0.836896,0.819173,0.001965,0.01232,0.000845,-0.005817,0.025,0.656,1,0
165,-0.004592,0.933784,0.836872,0.82613,0.002032,0.003165,0.001201,-0.0053,0.025,0.66,1,0
166,-0.000695,0.931352,0.836958,0.815929,0.001953,0.011764,0.001322,0.015469,0.025,0.664,1,0
167,-0.001076,0.934653,0.836839,0.826093,0.002062,0.006404,0.001038,-0.001513,0.025,0.668,1,0
168,-0.002926,0.93286,0.836906,0.820549,0.002212,0.013975,0.000705,-0.007343,0.025,0.672,1,0
169,-0.003276,0.932958,0.836903,0.811911,0.002193,0.018145,0.000551,-0.001389,0.025,0.676,1,0
170,0.000662,0.930695,0.836979,0.817746,0.0022,0.00998,0.000276,0.015627,0.025,0.68,1,0
171,0.000277,0.934987,0.836826,0.828949,0.002166,0.002222,0.000258,-0.001529,0.025,0.684,1,0
172,-0.002963,0.930212,0.836994,0.816466,0.00204,0.015789,0.000271,-0.012855,0.025,0.688,1,0
173,-0.008243,0.927239,0.837075,0.81337,0.002028,0.016529,0.000392,-0.020951,0.025,0.692,1,0
174,-0.010711,0.92791,0.837058,0.817038,0.002138,0.02264,0.000262,-0.009793,0.025,0.696,1,0
175,-0.007594,0.930538,0.836984,0.829495,0.002163,0.005942,2.7e-05,0.012365,0.025,0.7,1,0
176,-0.007809,0.932364,0.836923,0.83227,0.002178,0.003256,0.000309,-0.000853,0.025,0.704,1,0
177,-0.007807,0.932215,0.836929,0.829654,0.00217,0.005102,0.00052,8e-06,0.025,0.708,1,0
178,-0.008937,0.93015,0.836995,0.833881,0.002214,0.000187,0.000566,-0.004482,0.025,0.712,1,0
179,-0.007552,0.931873,0.83694,0.827751,0.002343,0.008329,0.000413,0.005493,0.025,0.716,1,0
180,-0.008165,0.929386,0.837018,0.82176,0.002509,0.023969,0.000649,-0.00243,0.025,0.72,1,0
181,-0.004694,0.928251,0.837049,0.821173,0.002622,0.011336,0.000881,0.013771,0.025,0.724,1,0
182,-0.01013,0.926754,0.837087,0.815366,0.002862,0.010578,0.000728,-0.02157,0.025,0.728,1,0
183,-0.008793,0.930725,0.836978,0.83108,0.002995,0.002526,0.000586,0.005306,0.025,0.732,1,0
184,-0.008881,0.931483,0.836953,0.832748,0.003109,0.005745,0.000287,-0.000348,0.025,0.736,1,0
185,-0.007819,0.93156,0.836951,0.828397,0.003431,0.000564,0.000274,0.004212,0.025,0.74,1,0
186,-0.007934,0.931654,0.836948,0.82449,0.003742,0.012682,0.000367,-0.000457,0.025,0.744,1,0
187,-0.008117,0.929521,0.837014,0.825565,0.004068,0.018837,0.000663,-0.000725,0.025,0.748,1,0
188,-0.010648,0.927185,0.837077,0.823974,0.004368,0.013761,0.000871,-0.010045,0.025,0.752,1,0
189,-0.008037,0.928966,0.83703,0.832277,0.004452,0.005306,0.001176,0.010365,0.025,0.756,1,0
190,-0.006566,0.93069,0.836979,0.834075,0.004412,0.000258,0.00129,0.005835,0.025,0.76,1,0
191,-0.007152,0.930127,0.836996,0.832787,0.004481,0.006092,0.001352,-0.002325,0.025,0.764,1,0
192,-0.004803,0.928808,0.837034,0.831371,0.004406,0.012452,0.00104,0.00932,0.025,0.768,1,0
193,-0.005845,0.92923,0.837022,0.830764,0.0044,0.007609,0.000721,-0.004133,0.025,0.772,1,0
194,-0.005605,0.929881,0.837004,0.833062,0.004355,0.01031,0.000197,0.00095,0.025,0.776,1,0
195,-0.007349,0.928844,0.837033,0.835232,0.004402,0.003403,0.000264,-0.006917,0.025,0.78,1,0
196,-0.005134,0.927093,0.837079,0.825721,0.004355,0.021312,0.000945,0.008788,0.025,0.784,1,0
197,-0.00391,0.929546,0.837013,0.835581,0.004316,0.005987,0.001277,0.004856,0.025,0.788,1,0
198,-0.00245,0.930158,0.836995,0.827681,0.004206,0.003238,0.001321,0.005795,0.025,0.792,1,0
199,-0.002201,0.930118,0.836996,0.824967,0.004192,0.01236,0.001328,0.000987,0.025,0.796,1,0
200,-0.003657,0.928647,0.837039,0.828964,0.004199,0.013249,0.001168,-0.005775,0.025,0.8,1,0
201,-0.003925,0.93052,0.836984,0.834676,0.004139,0.001939,0.00106,-0.001066,0.025,0.804,1,0
202,-0.001955,0.929094,0.837026,0.831332,0.004011,0.004214,0.000867,0.007818,0.025,0.808,1,0
203,-0.00054,0.929932,0.837002,0.830695,0.003868,0.004478,0.000649,0.005616,0.025,0.812,1,0
204,-0.00085,0.930146,0.836996,0.832864,0.003708,0.011593,0.000712,-0.001231,0.025,0.816,1,0
205,0.002376,0.926593,0.837091,0.82367,0.003585,0.008077,0.000428,0.012802,0.025,0.82,1,0
206,0.004646,0.92629,0.837098,0.825082,0.003472,0.013354,0.000156,0.009005,0.025,0.824,1,0
207,0.000746,0.92633,0.837097,0.822925,0.003337,0.013717,4.7e-05,-0.015475,0.025,0.828,1,0
208,0.000765,0.930098,0.836997,0.833183,0.003271,0.010593,0.000141,7.8e-05,0.025,0.832,1,0
209,-0.003618,0.924668,0.837132,0.827187,0.003685,0.014429,0.00012,-0.017393,0.025,0.836,1,0
210,-0.001651,0.927525,0.837068,0.833311,0.003952,0.012323,0.000374,0.007807,0.025,0.84,1,0
211,-0.000947,0.928807,0.837034,0.832751,0.004133,0.007279,0.000565,0.002793,0.025,0.844,1,0
212,-0.001492,0.928246,0.83705,0.840055,0.00438,0.004063,0.000846,-0.002165,0.025,0.848,1,0
213,0.005886,0.920936,0.83719,0.817338,0.003858,0.016766,0.000818,0.029277,0.025,0.852,1,0
214,0.005048,0.927221,0.837076,0.832982,0.003997,0.004257,0.000601,-0.003326,0.025,0.856,1,0
215,0.005708,0.926664,0.837089,0.827379,0.004023,0.020972,0.000736,0.002621,0.025,0.86,1,0
216,0.006188,0.928158,0.837052,0.832572,0.003956,0.001964,0.000586,0.001905,0.025,0.864,1,0
217,0.004706,0.926722,0.837088,0.832486,0.00324,0.001269,0.000799,-0.00588,0.025,0.868,1,0
218,0.005871,0.925268,0.83712,0.823945,0.002671,0.021157,0.001037,0.004624,0.025,0.872,1,0
219,0.006384,0.926862,0.837084,0.838012,0.002117,0.003024,0.000898,0.002033,0.025,0.876,1,0
220,-0.000164,0.921258,0.837186,0.824824,0.002353,0.018564,0.000716,-0.025982,0.025,0.88,1,0
