cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
83,-0.001408,0.945222,0.836312,0.804298,0.000805,0.016174,0.000623,0.001493,0.025,0,1.83,0
84,-0.002574,0.94469,0.836344,0.807652,0.000883,0.0062,0.000518,-0.005509,0.025,0,1.84,0
85,-0.000536,0.943667,0.836403,0.804857,0.000845,0.008123,0.000465,0.009649,0.025,0,1.85,0
86,0.000287,0.945103,0.836319,0.812638,0.000738,0.003633,0.000381,0.003904,0.025,0,1.86,0
87,0.002976,0.94248,0.83647,0.802263,0.000521,0.00463,0.000527,0.012791,0.025,0,1.87,0
88,0.001727,0.945089,0.83632,0.812757,0.000426,0.001491,0.000564,-0.005955,0.025,0,1.88,0
89,0.002359,0.944528,0.836353,0.805276,0.000316,0.013668,0.000452,0.003019,0.025,0,1.89,0
90,0.003756,0.943379,0.83642,0.803927,0.00015,0.015024,0.000252,0.006692,0.025,0,1.9,0
91,0.004186,0.946012,0.836263,0.811942,2e-06,6.6e-05,0.000163,0.002064,0.025,0,1.91,0
92,-0.00021,0.940753,0.836562,0.788936,5.5e-05,0.023398,5e-05,-0.02115,0.025,0,1.92,0
93,-0.001979,0.944035,0.836382,0.801787,0.000161,0.014539,4.4e-05,-0.008532,0.025,0,1.93,0
94,-0.001447,0.945762,0.836279,0.811257,0.000328,0.00538,3.5e-05,0.002571,0.025,0,1.94,0
95,-0.000518,0.945409,0.8363,0.810712,0.000533,0.003735,9.1e-05,0.004502,0.025,0,1.95,0
96,0.001309,0.944404,0.83636,0.808928,0.000679,0.005543,0.000144,0.008871,0.025,0,1.96,0
97,-0.00096,0.944152,0.836375,0.806997,0.000767,0.001083,0.000327,-0.011045,0.025,0,1.97,0
98,-0.003789,0.943608,0.836407,0.801983,0.000755,0.00414,0.000639,-0.013803,0.025,0,1.98,0
99,-0.004497,0.945582,0.83629,0.807613,0.000708,0.002862,0.000933,-0.003461,0.025,0,1.99,0
100,-0.006425,0.942826,0.836451,0.806752,0.000598,0.003382,0.001262,-0.009454,0.025,0,2.0,0
101,-0.004979,0.943574,0.836409,0.811345,0.000456,0.001998,0.001445,0.007106,0.025,0,2.01,0
102,-0.004481,0.944132,0.836376,0.813206,0.000196,0.006322,0.0014,0.002454,0.025,0,2.02,0
103,-0.004071,0.945474,0.836296,0.812363,0.000146,0.003833,0.001282,0.002023,0.025,0,2.03,0
104,-0.003891,0.944821,0.836336,0.804291,0.000413,0.016071,0.00101,0.000895,0.025,0,2.04,0
105,-0.004187,0.94403,0.836382,0.810256,0.000707,0.006442,0.000789,-0.001471,0.025,0,2.05,0
106,-0.005781,0.94284,0.83645,0.802902,0.001063,0.009845,0.000685,-0.007926,0.025,0,2.06,0
107,-0.006682,0.94328,0.836425,0.802293,0.001414,0.01292,0.000583,-0.004492,0.025,0,2.07,0
108,-0.004984,0.942367,0.836476,0.799432,0.001676,0.019263,0.00064,0.008486,0.025,0,2.08,0
109,-0.001379,0.941051,0.836546,0.7925,0.001823,0.017143,0.00055,0.018052,0.025,0,2.09,0
110,0.000925,0.942539,0.836467,0.797084,0.00189,0.022065,0.000611,0.011568,0.025,0,2.1,0
111,0.004273,0.942182,0.836486,0.798793,0.001893,0.008407,0.000483,0.016849,0.025,0,2.11,0
112,0.003676,0.945156,0.836316,0.813345,0.001898,0.000141,0.000371,-0.003015,0.025,0,2.12,0
113,0.002838,0.944157,0.836375,0.813597,0.00188,0.004809,0.000403,-0.004234,0.025,0,2.13,0
114,0.002142,0.944128,0.836377,0.810134,0.001746,0.003257,0.000633,-0.003531,0.025,0,2.14,0
115,0.001752,0.944764,0.836339,0.81377,0.001553,0.006583,0.000932,-0.001978,0.025,0,2.15,0
116,-0.000798,0.941677,0.836513,0.801364,0.001323,0.017352,0.001038,-0.012993,0.025,0,2.16,0
117,0.000173,0.945893,0.836271,0.810366,0.00108,0.001305,0.001045,0.004961,0.025,0,2.17,0
118,0.001126,0.945266,0.836309,0.806485,0.00074,0.008392,0.001062,0.004876,0.025,0,2.18,0
119,0.00232,0.944766,0.836339,0.807824,0.000371,0.003377,0.000985,0.006127,0.025,0,2.19,0
120,0.001891,0.945754,0.836279,0.81272,7e-05,0.004606,0.00081,-0.002203,0.025,0,2.2,0
121,0.001223,0.945495,0.836295,0.80993,0.000187,0.006829,0.00058,-0.003444,0.025,0,2.21,0
122,0.001723,0.944768,0.836339,0.811349,0.000464,0.011377,0.000172,0.002582,0.025,0,2.22,0
123,0.002584,0.943386,0.836419,0.797482,0.000732,0.027623,0.00015,0.00446,0.025,0,2.23,0
124,-0.000121,0.943227,0.836428,0.802331,0.000913,0.007503,0.000234,-0.014049,0.025,0,2.24,0
125,0.000928,0.945124,0.836318,0.810511,0.001086,0.003617,0.000284,0.005463,0.025,0,2.25,0
126,-0.002819,0.938734,0.836662,0.791022,0.001055,0.029982,0.000188,-0.019563,0.025,0,2.26,0
127,-0.003016,0.944709,0.836342,0.806245,0.000863,0.015914,8.7e-05,-0.001035,0.025,0,2.27,0
128,-0.003369,0.945664,0.836285,0.810206,0.000637,0.002826,0.000244,-0.00185,0.025,0,2.28,0
129,-0.00283,0.945861,0.836273,0.812576,0.000421,4e-06,0.000367,0.002835,0.025,0,2.29,0
130,-0.002065,0.943552,0.83641,0.809738,0.000199,0.011521,0.000295,0.004035,0.025,0,2.3,0
131,-0.005846,0.939314,0.836634,0.791225,0.000181,0.023907,0.000232,-0.019994,0.025,0,2.31,0
132,-0.006047,0.945121,0.836318,0.809492,0.000481,0.006694,0.000241,-0.001065,0.025,0,2.32,0
133,-0.002769,0.941564,0.836519,0.79146,0.000731,0.021205,0.000237,0.017419,0.025,0,2.33,0
134,-0.002572,0.945853,0.836273,0.811232,0.001011,0.005641,0.000142,0.00105,0.025,0,2.34,0
135,-0.00213,0.945404,0.836301,0.814057,0.001251,0.000724,5.8e-05,0.002361,0.025,0,2.35,0
136,-0.00121,0.944025,0.836383,0.809605,0.001434,0.007658,6e-05,0.004927,0.025,0,2.36,0
137,-0.002289,0.943401,0.836418,0.80795,0.001632,0.010678,6.1e-05,-0.005793,0.025,0,2.37,0
138,-0.000607,0.943472,0.836414,0.807778,0.001779,0.005365,1e-06,0.009053,0.025,0,2.38,0
139,-0.000452,0.945373,0.836303,0.809773,0.001948,0.005821,4.2e-05,0.000838,0.025,0,2.39,0
140,-0.001353,0.944403,0.83636,0.803669,0.002082,0.017384,0.00024,-0.004872,0.025,0,2.4,0
141,0.000366,0.944744,0.83634,0.802173,0.002197,0.009943,0.000396,0.009324,0.025,0,2.41,0
142,0.000307,0.946187,0.836252,0.810131,0.002166,0.010346,0.00033,-0.000319,0.025,0,2.42,0
143,-0.002449,0.9421,0.836491,0.795097,0.002099,0.016788,0.000227,-0.01503,0.025,0,2.43,0
144,-0.002949,0.944907,0.836331,0.805419,0.002054,0.010917,0.000199,-0.002738,0.025,0,2.44,0
145,-0.002221,0.944826,0.836335,0.812382,0.001964,0.006334,0.000336,0.003993,0.025,0,2.45,0
146,-0.00392,0.943891,0.83639,0.805855,0.001928,0.00092,0.000209,-0.009336,0.025,0,2.46,0
147,-0.005098,0.942022,0.836495,0.80949,0.00185,0.011221,0.000227,-0.006497,0.025,0,2.47,0
148,-0.003459,0.942732,0.836456,0.804064,0.00172,0.015594,9.4e-05,0.009061,0.025,0,2.48,0
149,-0.004537,0.942659,0.83646,0.801338,0.001678,0.017633,8.1e-05,-0.005973,0.025,0,2.49,0
150,-0.00594,0.943554,0.83641,0.803311,0.001642,0.005395,0.0001,-0.007793,0.025,0,2.5,0
151,-0.004283,0.942748,0.836455,0.802604,0.001633,0.016661,0.000387,0.009227,0.025,0,2.51,0
152,-0.002841,0.943302,0.836424,0.813157,0.00156,0.002466,0.000601,0.008055,0.025,0,2.52,0
153,-0.003963,0.943557,0.836409,0.805905,0.001491,0.008643,0.000766,-0.006284,0.025,0,2.53,0
154,-0.00358,0.944494,0.836355,0.800432,0.001427,0.018432,0.000745,0.002149,0.025,0,2.54,0
155,-0.004265,0.94499,0.836326,0.808482,0.001424,0.010162,0.000579,-0.003853,0.025,0,2.55,0
156,-0.00774,0.939298,0.836635,0.794113,0.001489,0.016721,0.000579,-0.01962,0.025,0,2.56,0
157,-0.008132,0.942847,0.83645,0.808912,0.00167,0.011101,0.000479,-0.002219,0.025,0,2.57,0
158,-0.008794,0.944015,0.836383,0.807491,0.001936,0.006443,0.000407,-0.003762,0.025,0,2.58,0
159,-0.008198,0.943735,0.836399,0.812265,0.002127,0.005549,0.000476,0.003392,0.025,0,2.59,0
160,-0.009393,0.942618,0.836462,0.805793,0.002346,0.007496,0.00058,-0.00682,0.025,0,2.6,0
161,-0.006341,0.940367,0.836581,0.805825,0.002414,0.008476,0.000647,0.017467,0.025,0,2.61,0
162,-0.005388,0.943861,0.836392,0.810726,0.002423,0.00544,0.000757,0.005473,0.025,0,2.62,0
163,-0.003341,0.942656,0.83646,0.801315,0.002351,0.008936,0.000721,0.011782,0.025,0,2.63,0
164,-0.004989,0.942234,0.836483,0.800147,0.002367,0.011591,0.000792,-0.00951,0.025,0,2.64,0
165,-0.00581,0.944592,0.836349,0.808966,0.002386,0.003677,0.001039,-0.004753,0.025,0,2.65,0
166,-0.003416,0.941918,0.8365,0.798941,0.002379,0.013204,0.001146,0.013891,0.025,0,2.66,0
167,-0.004244,0.943294,0.836424,0.809088,0.002447,0.010412,0.001095,-0.004815,0.025,0,2.67,0
168,-0.005456,0.943685,0.836402,0.802832,0.002665,0.01513,0.000924,-0.007074,0.025,0,2.68,0
169,-0.00103,0.936341,0.83677,0.778784,0.002714,0.04603,0.001027,0.025901,0.025,0,2.69,0
170,0.002204,0.941938,0.836499,0.801063,0.00269,0.003128,0.000803,0.018979,0.025,0,2.7,0
171,0.002406,0.945428,0.836299,0.810612,0.002523,0.005974,0.000565,0.00119,0.025,0,2.71,0
172,-0.000474,0.941643,0.836515,0.79812,0.002352,0.014962,0.000418,-0.016996,0.025,0,2.72,0
173,-0.003502,0.940865,0.836556,0.793769,0.002209,0.020376,0.000324,-0.017921,0.025,0,2.73,0
174,-0.006249,0.941066,0.836546,0.797627,0.002102,0.013246,0.000354,-0.016309,0.025,0,2.74,0
175,-0.005344,0.944165,0.836374,0.813091,0.002031,0.001184,0.000326,0.005387,0.025,0,2.75,0
176,-0.006103,0.943504,0.836413,0.81374,0.002023,0.005762,0.000189,-0.004528,0.025,0,2.76,0
177,-0.006301,0.94412,0.836377,0.8112,0.002178,0.003967,0.000119,-0.001183,0.025,0,2.77,0
178,-0.00649,0.944041,0.836382,0.813194,0.002336,0.003067,0.000218,-0.00114,0.025,0,2.78,0
179,-0.005787,0.94428,0.836368,0.810268,0.002466,0.00542,0.000358,0.004237,0.025,0,2.79,0
180,-0.006522,0.94226,0.836482,0.803003,0.002595,0.017417,0.000338,-0.00444,0.025,0,2.8,0
181,-0.004499,0.941574,0.836519,0.800851,0.002671,0.013214,0.000308,0.012249,0.025,0,2.81,0
182,-0.008218,0.940171,0.836591,0.796736,0.002891,0.005164,0.000615,-0.022588,0.025,0,2.82,0
183,-0.007817,0.943148,0.836433,0.811415,0.003042,0.008639,0.000974,0.002445,0.025,0,2.83,0
184,-0.00752,0.943713,0.836401,0.8126,0.003074,0.007935,0.001422,0.001813,0.025,0,2.84,0
185,-0.006156,0.943058,0.836438,0.807769,0.003164,0.006838,0.001756,0.008359,0.025,0,2.85,0
186,-0.006983,0.944062,0.83638,0.803843,0.003442,0.010336,0.001949,-0.005082,0.025,0,2.86,0
187,-0.007078,0.942404,0.836474,0.804099,0.003805,0.023916,0.001733,-0.000587,0.025,0,2.87,0
188,-0.008714,0.942503,0.836469,0.803194,0.004102,0.003096,0.001759,-0.010111,0.025,0,2.88,0
189,-0.007398,0.943391,0.836419,0.810293,0.004301,0.00722,0.001556,0.00816,0.025,0,2.89,0
190,-0.006533,0.944614,0.836348,0.81249,0.004335,0.000151,0.001427,0.005375,0.025,0,2.9,0
191,-0.006483,0.943854,0.836392,0.811404,0.004385,0.009072,0.001187,0.000313,0.025,0,2.91,0
192,-0.005312,0.94391,0.836389,0.809994,0.004269,0.005744,0.001085,0.007329,0.025,0,2.92,0
193,-0.0053,0.944507,0.836354,0.807727,0.004176,0.008589,0.001039,7.5e-05,0.025,0,2.93,0
194,-0.004691,0.943651,0.836404,0.812249,0.00408,0.003735,0.001029,0.00383,0.025,0,2.94,0
195,-0.005106,0.944303,0.836366,0.812006,0.004013,0.007728,0.001168,-0.002617,0.025,0,2.95,0
196,-0.004289,0.942266,0.836482,0.803254,0.003886,0.022896,0.001554,0.005168,0.025,0,2.96,0
197,-0.003638,0.944363,0.836363,0.812666,0.003778,0.005578,0.001711,0.004137,0.025,0,2.97,0
198,-0.00227,0.944282,0.836368,0.804015,0.003524,0.005586,0.001684,0.008718,0.025,0,2.98,0
199,-0.000993,0.943565,0.836409,0.800889,0.003209,0.016001,0.00171,0.008159,0.025,0,2.99,0
200,-0.001571,0.944595,0.836349,0.804758,0.002954,0.014508,0.001563,-0.003703,0.025,0,3.0,0
201,-0.00197,0.945843,0.836274,0.810585,0.002767,0.000845,0.001536,-0.002566,0.025,0,3.01,0
202,-0.000694,0.943922,0.836389,0.806214,0.002452,0.01362,0.001638,0.008232,0.025,0,3.02,0
203,0.000771,0.944314,0.836366,0.80737,0.002067,0.002551,0.001442,0.009481,0.025,0,3.03,0
204,0.000888,0.945342,0.836304,0.808521,0.001618,0.013872,0.001497,0.000758,0.025,0,3.04,0
205,0.003342,0.941683,0.836513,0.798335,0.001116,0.011259,0.001371,0.015975,0.025,0,3.05,0
206,0.004899,0.942409,0.836474,0.800388,0.000651,0.009967,0.001094,0.01017,0.025,0,3.06,0
207,0.002707,0.942325,0.836478,0.797881,0.000241,0.013585,0.00092,-0.014361,0.025,0,3.07,0
208,0.002816,0.946112,0.836257,0.807677,0.000114,0.009194,0.000859,0.000715,0.025,0,3.08,0
209,0.001122,0.944064,0.83638,0.799944,0.000403,0.013491,0.000788,-0.011166,0.025,0,3.09,0
210,0.001802,0.945195,0.836313,0.809211,0.000681,0.005522,0.000735,0.004499,0.025,0,3.1,0
211,0.002755,0.944516,0.836354,0.807572,0.001008,0.004378,0.000628,0.006323,0.025,0,3.11,0
212,0.002555,0.945521,0.836293,0.813804,0.001305,0.000723,0.000531,-0.001333,0.025,0,3.12,0
213,0.005418,0.940099,0.836595,0.790454,0.001689,0.024298,0.000449,0.019118,0.025,0,3.13,0
214,0.007332,0.942265,0.836482,0.80604,0.002114,0.002371,0.000192,0.012818,0.025,0,3.14,0
215,0.008154,0.942784,0.836453,0.802812,0.002507,0.013816,3.5e-05,0.005528,0.025,0,3.15,0
216,0.008103,0.944868,0.836333,0.806184,0.002836,0.003749,0.000227,-0.000345,0.025,0,3.16,0
217,0.00484,0.940744,0.836562,0.804509,0.003029,0.004016,8.4e-05,-0.022068,0.025,0,3.17,0
218,0.00622,0.941411,0.836527,0.795876,0.003209,0.026379,0.000192,0.009363,0.025,0,3.18,0
219,0.006851,0.943992,0.836384,0.811074,0.003368,0.000256,0.000247,0.004299,0.025,0,3.19,0
220,0.005389,0.941627,0.836516,0.796702,0.003488,0.019083,0.000227,-0.009991,0.025,0,3.2,0
