cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
26,-0.005411,0.939086,0.836645,0.795977,0.004531,0.018739,0.004362,0.017893,0.046,0.078,1.156,0.065
27,-0.015277,0.911444,0.837212,0.78299,0.004277,0.197706,0.007289,-0.040434,0.047,0.081,1.162,0.0675
28,-0.022644,0.930152,0.836995,0.801498,0.005269,0.008216,0.00959,-0.030234,0.048,0.084,1.168,0.07
29,-0.016306,0.930842,0.836974,0.798838,0.006007,0.025507,0.01125,0.026047,0.049,0.087,1.174,0.0725
30,-0.001893,0.917036,0.837221,0.790971,0.00656,0.172073,0.010178,0.059293,0.05,0.09,1.18,0.075
31,-0.011343,0.931677,0.836947,0.755813,0.006991,0.047817,0.009444,-0.038915,0.051,0.093,1.186,0.0775
32,-0.004242,0.918034,0.837216,0.753822,0.00721,0.226504,0.006441,0.029263,0.052,0.096,1.192,0.08
33,-0.009346,0.938566,0.83667,0.777575,0.007614,0.037083,0.004077,-0.021051,0.053,0.099,1.198,0.0825
34,-0.020227,0.916656,0.837222,0.782052,0.007958,0.191497,0.004606,-0.044942,0.054,0.102,1.204,0.085
35,-0.004709,0.926668,0.837089,0.745074,0.008147,0.068615,0.004985,0.06417,0.055,0.105,1.21,0.0875
36,-0.001131,0.9414,0.836528,0.794726,0.00834,0.023911,0.005368,0.014815,0.056,0.108,1.216,0.09
37,0.002317,0.938519,0.836672,0.798242,0.008436,0.015925,0.005436,0.014291,0.057,0.111,1.222,0.0925
38,0.008235,0.934076,0.836861,0.779507,0.008357,0.025725,0.00501,0.024561,0.058,0.114,1.228,0.095
39,0.012505,0.932229,0.836928,0.796399,0.008398,0.025271,0.004566,0.017738,0.059,0.117,1.234,0.0975
40,0.004162,0.93192,0.836939,0.787923,0.008617,0.030743,0.004157,-0.034702,0.06,0.12,1.24,0.1
41,0.001041,0.941638,0.836515,0.80405,0.00872,0.009858,0.003811,-0.012995,0.061,0.123,1.246,0.1025
42,-0.01622,0.911834,0.837215,0.774341,0.00878,0.164739,0.005899,-0.071983,0.062,0.126,1.252,0.105
43,-0.006584,0.920467,0.837195,0.756144,0.008085,0.209362,0.005184,0.04023,0.063,0.129,1.258,0.1075
44,-0.010363,0.939418,0.836629,0.783374,0.006415,0.039486,0.00429,-0.015794,0.064,0.132,1.264,0.11
45,-0.012432,0.925522,0.837114,0.73694,0.004895,0.220369,0.005487,-0.00866,0.065,0.135,1.27,0.1125
46,-0.007709,0.939561,0.836622,0.790106,0.003521,0.034535,0.006595,0.019798,0.066,0.138,1.276,0.115
47,0.005021,0.933072,0.836898,0.763598,0.00209,0.023665,0.00664,0.053427,0.067,0.141,1.282,0.1175
48,0.006185,0.937745,0.836708,0.811776,0.000127,0.029126,0.005786,0.004893,0.068,0.144,1.288,0.12
49,0.003459,0.936655,0.836756,0.819231,0.001936,0.016179,0.004604,-0.011466,0.069,0.147,1.294,0.1225
50,-0.003118,0.932051,0.836934,0.794946,0.003457,0.016808,0.003981,-0.027692,0.07,0.15,1.3,0.125
51,-0.000654,0.943316,0.836423,0.813896,0.004714,0.0011,0.003329,0.010385,0.071,0.153,1.306,0.1275
52,-0.009841,0.925343,0.837118,0.754576,0.005754,0.075604,0.002585,-0.038764,0.072,0.156,1.312,0.13
53,-0.017368,0.928422,0.837045,0.768093,0.006408,0.067109,0.001547,-0.031797,0.073,0.159,1.318,0.1325
54,-0.013096,0.9374,0.836723,0.812328,0.007007,0.008764,0.000636,0.018067,0.074,0.162,1.324,0.135
55,-0.022003,0.933767,0.836873,0.741432,0.007224,0.062668,4.9e-05,-0.037704,0.075,0.165,1.33,0.1375
56,-0.006469,0.930024,0.836999,0.758287,0.00778,0.047477,0.000319,0.065837,0.076,0.168,1.336,0.14
57,0.007927,0.92066,0.837193,0.721487,0.007694,0.117932,1.3e-05,0.061091,0.077,0.171,1.342,0.1425
58,0.018093,0.928523,0.837042,0.751178,0.00774,0.068561,0.000214,0.04319,0.078,0.174,1.348,0.145
59,0.013829,0.93411,0.83686,0.808357,0.006986,0.024916,0.000247,-0.018139,0.079,0.177,1.354,0.1475
60,0.020416,0.914267,0.837224,0.797026,0.006177,0.187298,0.003109,0.02807,0.08,0.18,1.36,0.15
61,0.011273,0.926522,0.837092,0.788308,0.005206,0.036295,0.005208,-0.039023,0.081,0.183,1.366,0.1525
62,0.011989,0.931488,0.836953,0.803769,0.004359,0.050064,0.005779,0.003062,0.082,0.186,1.372,0.155
63,0.002183,0.928592,0.83704,0.753904,0.003331,0.076244,0.006409,-0.041964,0.083,0.189,1.378,0.1575
64,0.00679,0.932164,0.83693,0.741817,0.001205,0.070605,0.006875,0.019742,0.084,0.192,1.384,0.16
65,0.012807,0.926361,0.837096,0.749695,0.000636,0.205416,0.00908,0.025825,0.085,0.195,1.39,0.1625
66,0.002097,0.938271,0.836683,0.773358,0.002449,0.03269,0.010641,-0.046031,0.086,0.198,1.396,0.165
67,0.002297,0.943999,0.836384,0.79069,0.004417,0.004128,0.010642,0.000861,0.087,0.201,1.402,0.1675
68,0.002438,0.947365,0.836178,0.801494,0.005907,0.022311,0.010002,0.000608,0.088,0.204,1.408,0.17
69,0.002584,0.940226,0.836589,0.806233,0.006753,0.03233,0.008829,0.000631,0.089,0.207,1.414,0.1725
70,0.004572,0.936325,0.83677,0.789025,0.007489,0.039858,0.007558,0.008581,0.09,0.21,1.42,0.175
71,-0.001951,0.930803,0.836975,0.799466,0.007453,0.046052,0.007166,-0.028191,0.091,0.213,1.426,0.1775
72,0.007398,0.918402,0.837213,0.781192,0.007493,0.058578,0.006523,0.040449,0.092,0.216,1.432,0.18
73,0.012586,0.922793,0.837164,0.799048,0.006573,0.057013,0.005128,0.02247,0.093,0.219,1.438,0.1825
74,0.003846,0.925652,0.837112,0.764221,0.006072,0.087113,0.004899,-0.037904,0.094,0.222,1.444,0.185
75,-0.002653,0.932733,0.836911,0.782173,0.005777,0.051609,0.005043,-0.028217,0.095,0.225,1.45,0.1875
76,-0.008691,0.935391,0.836809,0.762859,0.005607,0.085265,0.006028,-0.026259,0.096,0.228,1.456,0.19
77,-0.01815,0.933937,0.836866,0.781156,0.005736,0.019467,0.006267,-0.041184,0.097,0.231,1.462,0.1925
78,-0.017912,0.941247,0.836536,0.743531,0.005712,0.085168,0.006782,0.001039,0.098,0.234,1.468,0.195
79,-0.009445,0.932401,0.836922,0.765571,0.005547,0.055931,0.006727,0.036959,0.099,0.237,1.474,0.1975
80,0.00303,0.922812,0.837164,0.739945,0.005709,0.098599,0.006009,0.05452,0.1,0.24,1.48,0.2
81,0.003685,0.93591,0.836788,0.817403,0.00556,0.02552,0.00598,0.002866,0.101,0.243,1.486,0.2025
82,0.007107,0.932687,0.836912,0.818224,0.004145,0.010579,0.006318,0.014994,0.102,0.246,1.492,0.205
83,0.006062,0.931617,0.836949,0.795486,0.002862,0.037335,0.006306,-0.004582,0.103,0.249,1.498,0.2075
84,-0.001441,0.92692,0.837083,0.786043,0.002058,0.033476,0.005749,-0.032961,0.104,0.252,1.504,0.21
85,0.002687,0.934925,0.836828,0.816073,0.001421,0.006509,0.005579,0.018158,0.105,0.255,1.51,0.2125
86,-0.002871,0.931088,0.836966,0.774506,0.000988,0.069551,0.006031,-0.02448,0.106,0.258,1.516,0.215
87,0.005215,0.918179,0.837215,0.7853,0.001427,0.206487,0.008939,0.035672,0.107,0.261,1.522,0.2175
88,-0.006886,0.935003,0.836825,0.762766,0.002295,0.026936,0.010381,-0.053462,0.108,0.264,1.528,0.22
89,-0.01453,0.935875,0.836789,0.759731,0.003437,0.034202,0.010683,-0.033813,0.109,0.267,1.534,0.2225
90,-0.004815,0.932424,0.836921,0.80451,0.00344,0.045091,0.009447,0.043023,0.11,0.27,1.54,0.225
91,-0.003615,0.942344,0.836477,0.764127,0.002816,0.036408,0.008034,0.005318,0.111,0.273,1.546,0.2275
92,-0.019105,0.919935,0.837201,0.752361,0.002156,0.03755,0.005896,-0.068742,0.112,0.276,1.552,0.23
93,-0.0267,0.923747,0.837148,0.794305,0.001525,0.035447,0.004405,-0.033739,0.113,0.279,1.558,0.2325
94,-0.018704,0.922512,0.837169,0.821267,0.00095,0.007874,0.003245,0.035562,0.114,0.282,1.564,0.235
95,-0.013444,0.927661,0.837065,0.828239,0.000362,0.004123,0.002302,0.023424,0.115,0.285,1.57,0.2375
96,-0.009165,0.932459,0.83692,0.809744,0.000321,0.018577,0.001453,0.019077,0.116,0.288,1.576,0.24
97,-0.006889,0.935232,0.836816,0.735135,0.000335,0.0764,0.001005,0.010156,0.117,0.291,1.582,0.2425
98,-0.020848,0.92685,0.837085,0.77096,0.000775,0.068786,0.001461,-0.062386,0.118,0.294,1.588,0.245
99,-0.028116,0.940097,0.836595,0.766271,0.001898,0.016657,0.001201,-0.032526,0.119,0.297,1.594,0.2475
100,-0.028875,0.937416,0.836723,0.770829,0.002395,0.035158,0.000582,-0.003402,0.12,0.3,1.6,0.25
101,-0.020717,0.931939,0.836938,0.778204,0.002458,0.041213,0.000199,0.036594,0.121,0.303,1.606,0.2525
102,-0.013021,0.93084,0.836974,0.812296,0.001962,0.001086,0.000463,0.034573,0.122,0.306,1.612,0.255
103,-0.008524,0.933203,0.836894,0.818633,0.001129,0.017528,0.000344,0.020222,0.123,0.309,1.618,0.2575
104,-0.011101,0.930379,0.836988,0.804116,0.000187,0.034833,0.000104,-0.011602,0.124,0.312,1.624,0.26
105,-0.016749,0.916855,0.837222,0.817678,0.000425,0.021215,0.000142,-0.025471,0.125,0.315,1.63,0.2625
106,-0.017418,0.924554,0.837134,0.827347,7.9e-05,0.043646,0.001438,-0.003023,0.126,0.318,1.636,0.265
107,-0.027733,0.91634,0.837223,0.752459,0.000967,0.077459,0.002618,-0.046649,0.127,0.321,1.642,0.2675
108,-0.029892,0.93528,0.836814,0.806609,0.002022,0.0203,0.002771,-0.009776,0.128,0.324,1.648,0.27
109,-0.022907,0.935545,0.836803,0.7812,0.002772,0.012137,0.00246,0.031671,0.129,0.327,1.654,0.2725
110,-0.021481,0.94142,0.836527,0.779607,0.003744,0.055575,0.001578,0.006472,0.13,0.33,1.66,0.275
111,-0.00691,0.934592,0.836841,0.793034,0.00483,0.01593,0.000463,0.066212,0.131,0.333,1.666,0.2775
112,0.003418,0.926561,0.837091,0.722402,0.005046,0.117916,0.000429,0.046992,0.132,0.336,1.672,0.28
113,0.006576,0.93663,0.836757,0.801621,0.004282,0.001459,0.001109,0.014392,0.133,0.339,1.678,0.2825
114,0.012663,0.925107,0.837123,0.825078,0.002979,0.001007,0.001846,0.027778,0.134,0.342,1.684,0.285
115,0.015484,0.923382,0.837155,0.816707,0.000358,0.023354,0.002325,0.012892,0.135,0.345,1.69,0.2875
116,0.011023,0.912261,0.837217,0.768997,0.001086,0.104326,0.003479,-0.020416,0.136,0.348,1.696,0.29
117,0.015785,0.926801,0.837086,0.822926,0.002338,0.010398,0.004714,0.021825,0.137,0.351,1.702,0.2925
118,0.010153,0.933062,0.836899,0.810511,0.00287,0.005469,0.00595,-0.025852,0.138,0.354,1.708,0.295
119,0.005814,0.933169,0.836895,0.779962,0.003094,0.065185,0.005872,-0.019941,0.139,0.357,1.714,0.2975
120,-0.008556,0.917693,0.837218,0.738905,0.00258,0.144313,0.003748,-0.066116,0.14,0.36,1.72,0.3
121,-0.004869,0.941441,0.836526,0.758876,0.001955,0.041844,0.001898,0.01698,0.141,0.363,1.726,0.3025
122,0.000509,0.944178,0.836374,0.785435,0.001812,0.019633,0.000621,0.024803,0.142,0.366,1.732,0.305
123,-0.003605,0.923392,0.837155,0.761421,0.002539,0.233295,0.002515,-0.019003,0.143,0.369,1.738,0.3075
124,-0.005866,0.938957,0.836651,0.809555,0.003546,0.02823,0.004445,-0.010458,0.144,0.372,1.744,0.31
125,0.006435,0.913452,0.837223,0.757639,0.004825,0.099507,0.006555,0.056988,0.145,0.375,1.75,0.3125
126,-0.007165,0.9042,0.837108,0.779477,0.005809,0.085441,0.007248,-0.063092,0.146,0.378,1.756,0.315
127,0.000439,0.915118,0.837225,0.817023,0.00716,0.082876,0.0056,0.035315,0.147,0.381,1.762,0.3175
128,-0.002758,0.9264,0.837095,0.832248,0.007782,0.003894,0.003761,-0.014864,0.148,0.384,1.768,0.32
129,-0.001433,0.932638,0.836914,0.806984,0.007975,0.028229,0.002348,0.006164,0.149,0.387,1.774,0.3225
130,-0.010052,0.923345,0.837155,0.78033,0.00737,0.050741,0.001104,-0.040163,0.15,0.39,1.78,0.325
131,-0.009181,0.943094,0.836436,0.774933,0.006042,0.015374,0.000473,0.004066,0.151,0.393,1.786,0.3275
132,-0.004336,0.933934,0.836866,0.734129,0.005652,0.073636,0.001791,0.022639,0.152,0.396,1.792,0.33
133,-0.00988,0.942439,0.836472,0.774907,0.004771,0.020452,0.001438,-0.025944,0.153,0.399,1.798,0.3325
134,0.000565,0.935185,0.836818,0.786667,0.005057,0.065713,3.1e-05,0.048938,0.154,0.402,1.804,0.335
135,0.006722,0.930591,0.836982,0.809305,0.006184,0.03553,0.002299,0.028891,0.155,0.405,1.81,0.3375
136,0.021339,0.901372,0.837039,0.787392,0.008798,0.091058,0.005062,0.068704,0.156,0.408,1.816,0.34
137,0.015415,0.911998,0.837216,0.822957,0.011088,0.052363,0.004454,-0.02788,0.157,0.411,1.822,0.3425
138,0.020818,0.901077,0.837031,0.804679,0.012874,0.0921,0.005236,0.025464,0.158,0.414,1.828,0.345
139,0.020585,0.917732,0.837218,0.838099,0.014086,0.035999,0.006639,-0.001103,0.159,0.417,1.834,0.3475
140,0.021354,0.912921,0.837221,0.743646,0.014971,0.232414,0.005583,0.003637,0.16,0.42,1.84,0.35
141,0.013709,0.931336,0.836958,0.794893,0.015759,0.039651,0.004041,-0.036166,0.161,0.423,1.846,0.3525
142,0.012664,0.942393,0.836475,0.781477,0.016761,0.058167,0.001016,-0.004944,0.162,0.426,1.852,0.355
143,0.008015,0.938017,0.836695,0.789095,0.017255,0.041125,0.002602,-0.022049,0.163,0.429,1.858,0.3575
144,0.014708,0.937085,0.836737,0.792284,0.01852,0.044156,0.005911,0.031796,0.164,0.432,1.864,0.36
145,0.016956,0.936824,0.836749,0.770321,0.020088,0.042613,0.008207,0.010696,0.165,0.435,1.87,0.3625
146,0.010669,0.907191,0.837164,0.782053,0.022354,0.266255,0.005519,-0.029942,0.166,0.438,1.876,0.365
147,0.004147,0.915114,0.837225,0.836196,0.023783,0.027438,0.004648,-0.031095,0.167,0.441,1.882,0.3675
148,0.01863,0.900548,0.837016,0.811237,0.025607,0.037,0.004142,0.069142,0.168,0.444,1.888,0.37
149,0.003381,0.895629,0.83685,0.765132,0.027099,0.078934,0.003216,-0.072887,0.169,0.447,1.894,0.3725
150,0.002997,0.895702,0.836853,0.735063,0.027734,0.337186,0.001769,-0.001835,0.17,0.45,1.9,0.375
151,0.006824,0.924764,0.83713,0.829844,0.027749,0.016818,0.004803,0.018344,0.171,0.453,1.906,0.3775
152,0.005417,0.929553,0.837013,0.821405,0.026486,0.02125,0.00604,-0.006758,0.172,0.456,1.912,0.38
153,-0.004649,0.927702,0.837064,0.799687,0.024981,0.043215,0.00602,-0.048398,0.173,0.459,1.918,0.3825
154,0.015843,0.909959,0.8372,0.782513,0.02324,0.169572,0.003796,0.098646,0.174,0.462,1.924,0.385
155,0.010558,0.945326,0.836305,0.76014,0.02159,0.045755,0.001902,-0.025474,0.175,0.465,1.93,0.3875
156,-0.010911,0.89348,0.836762,0.788085,0.020045,0.228367,0.004486,-0.103661,0.176,0.468,1.936,0.39
157,-0.013061,0.90456,0.837116,0.760165,0.017996,0.280752,0.009822,-0.010402,0.177,0.471,1.942,0.3925
158,-0.005586,0.924256,0.837139,0.817144,0.016373,0.010443,0.012594,0.036238,0.178,0.474,1.948,0.395
159,-0.001375,0.918083,0.837215,0.820877,0.015173,0.007647,0.013471,0.020447,0.179,0.477,1.954,0.3975
160,-0.007475,0.904874,0.837122,0.816393,0.01308,0.093758,0.015913,-0.029673,0.18,0.48,1.96,0.4
161,0.005623,0.896591,0.836886,0.838816,0.011357,0.063238,0.019327,0.06384,0.181,0.483,1.966,0.4025
162,-0.002965,0.921405,0.837184,0.803662,0.008793,0.009727,0.022695,-0.04194,0.182,0.486,1.972,0.405
163,-0.004568,0.934919,0.836828,0.812154,0.006409,0.038595,0.023677,-0.007841,0.183,0.489,1.978,0.4075
164,-0.008709,0.93496,0.836827,0.793431,0.002817,0.03594,0.022648,-0.020285,0.184,0.492,1.984,0.41
165,-0.014762,0.927843,0.83706,0.76506,0.000887,0.087792,0.022468,-0.029697,0.185,0.495,1.99,0.4125
166,-0.010008,0.931211,0.836962,0.760239,0.003979,0.06706,0.021602,0.023352,0.186,0.498,1.996,0.415
167,0.004159,0.920545,0.837194,0.741195,0.0066,0.067005,0.020242,0.069655,0.187,0.501,2.002,0.4175
168,0.009786,0.930295,0.836991,0.781753,0.008403,0.077629,0.020087,0.027706,0.188,0.504,2.008,0.42
169,0.006997,0.902446,0.837067,0.814539,0.008378,0.202558,0.022436,-0.013754,0.189,0.507,2.014,0.4225
170,0.034533,0.863743,0.834598,0.784143,0.00762,0.226262,0.018362,0.135926,0.19,0.51,2.02,0.425
171,0.028529,0.905963,0.837143,0.828962,0.006953,0.016977,0.016613,-0.029672,0.191,0.513,2.026,0.4275
172,0.017912,0.904998,0.837125,0.820742,0.006274,0.008886,0.016424,-0.052548,0.192,0.516,2.032,0.43
173,-0.004322,0.901065,0.837031,0.778521,0.005235,0.053844,0.016006,-0.110197,0.193,0.519,2.038,0.4325
174,-0.025686,0.886378,0.836406,0.737494,0.004918,0.210014,0.010972,-0.105965,0.194,0.522,2.044,0.435
175,-0.025549,0.927815,0.837061,0.749881,0.005239,0.158982,0.004653,0.000684,0.195,0.525,2.05,0.4375
176,-0.025281,0.93408,0.836861,0.807678,0.004645,0.031507,0.001008,0.001327,0.196,0.528,2.056,0.44
177,-0.009776,0.914104,0.837224,0.719505,0.004529,0.11549,0.004767,0.077172,0.197,0.531,2.062,0.4425
178,-0.005179,0.918277,0.837214,0.792808,0.003676,0.108731,0.005038,0.02291,0.198,0.534,2.068,0.445
179,-0.001832,0.935264,0.836814,0.814086,0.002023,0.041761,0.004103,0.016709,0.199,0.537,2.074,0.4475
180,0.002319,0.913873,0.837224,0.80952,0.000586,0.092755,0.005862,0.020754,0.2,0.54,2.08,0.45
181,0.002404,0.907573,0.83717,0.849193,0.003623,0.066234,0.009551,0.000424,0.201,0.543,2.086,0.4525
182,-0.012071,0.865426,0.834767,0.710342,0.006168,0.4242,0.00589,-0.072568,0.202,0.546,2.092,0.455
183,-0.011929,0.916045,0.837224,0.836996,0.00807,0.020509,0.001664,0.000712,0.203,0.549,2.098,0.4575
184,-0.004847,0.90824,0.837179,0.808085,0.009271,0.126628,0.000622,0.035578,0.204,0.552,2.104,0.46
185,-0.012691,0.919382,0.837206,0.800937,0.008659,0.098407,0.000141,-0.039462,0.205,0.555,2.11,0.4625
186,-0.003995,0.926349,0.837096,0.759128,0.007075,0.162395,0.003685,0.043835,0.206,0.558,2.116,0.465
187,0.00623,0.922318,0.837171,0.786814,0.005809,0.053823,0.008571,0.051652,0.207,0.561,2.122,0.4675
188,0.00071,0.9258,0.837108,0.744859,0.004046,0.092309,0.011531,-0.027939,0.208,0.564,2.128,0.47
189,0.009826,0.914969,0.837225,0.761516,0.002934,0.208228,0.011449,0.046212,0.209,0.567,2.134,0.4725
190,0.02209,0.914551,0.837225,0.778127,0.002424,0.110627,0.009044,0.06224,0.21,0.57,2.14,0.475
191,0.016877,0.912789,0.83722,0.805078,0.002604,0.051777,0.007681,-0.02649,0.211,0.573,2.146,0.4775
192,0.034623,0.887913,0.836491,0.787665,0.003418,0.105594,0.005037,0.090269,0.212,0.576,2.152,0.48
193,0.023426,0.889549,0.836577,0.819782,0.00315,0.064824,0.002624,-0.057025,0.213,0.579,2.158,0.4825
194,0.020211,0.89869,0.836959,0.840752,0.00262,0.08825,0.003396,-0.016395,0.214,0.582,2.164,0.485
195,-0.006451,0.891637,0.836679,0.773787,0.001331,0.068129,0.007501,-0.136277,0.215,0.585,2.17,0.4875
196,-0.024498,0.901076,0.837031,0.784697,7.4e-05,0.138545,0.011887,-0.092446,0.216,0.588,2.176,0.49
197,-0.008741,0.90523,0.83713,0.754276,0.0017,0.21086,0.010545,0.080811,0.217,0.591,2.182,0.4925
198,0.000972,0.920871,0.837191,0.774332,0.00335,0.168695,0.006843,0.049858,0.218,0.594,2.188,0.495
199,-0.017864,0.902507,0.837069,0.774202,0.005031,0.15992,0.006665,-0.096818,0.219,0.597,2.194,0.4975
200,-0.002957,0.927142,0.837078,0.776601,0.005857,0.045776,0.006841,0.076734,0.22,0.6,2.2,0.5
201,-0.001907,0.937506,0.836718,0.764422,0.005491,0.013576,0.00901,0.005415,0.221,0.603,2.206,0.5025
202,0.028441,0.877681,0.835832,0.702728,0.003123,0.148118,0.010116,0.15678,0.222,0.606,2.212,0.505
203,0.041104,0.873663,0.835516,0.819918,0.000996,0.27056,0.005611,0.065478,0.223,0.609,2.218,0.5075
204,0.033504,0.896906,0.836898,0.844314,0.001798,0.060813,0.004343,-0.039349,0.224,0.612,2.224,0.51
205,0.042681,0.894082,0.836787,0.821706,0.004008,0.010824,0.001559,0.047563,0.225,0.615,2.23,0.5125
206,0.02997,0.897142,0.836906,0.793313,0.005505,0.099225,0.002632,-0.065984,0.226,0.618,2.236,0.515
207,0.009464,0.906474,0.837152,0.774989,0.005597,0.073805,0.006359,-0.106663,0.227,0.621,2.242,0.5175
208,-0.00096,0.931611,0.836949,0.7882,0.004702,0.035625,0.0092,-0.054323,0.228,0.624,2.248,0.52
209,-0.018345,0.910608,0.837206,0.752242,0.004605,0.026184,0.010755,-0.090756,0.229,0.627,2.254,0.5225
210,-0.010871,0.923182,0.837158,0.766854,0.003942,0.109029,0.009662,0.039069,0.23,0.63,2.26,0.525
211,-0.001676,0.926186,0.8371,0.782591,0.003621,0.088462,0.006997,0.048124,0.231,0.633,2.266,0.5275
212,0.000142,0.900984,0.837029,0.792479,0.003466,0.330656,0.001371,0.009522,0.232,0.636,2.272,0.53
213,0.007763,0.913795,0.837224,0.822388,0.004593,0.052249,0.005473,0.039995,0.233,0.639,2.278,0.5325
214,0.037782,0.871747,0.835354,0.7848,0.006694,0.004833,0.004376,0.157743,0.234,0.642,2.284,0.535
215,0.046815,0.87704,0.835784,0.747461,0.009074,0.196757,0.006692,0.047549,0.235,0.645,2.29,0.5375
216,0.044894,0.909563,0.837195,0.832869,0.011767,0.001378,0.007298,-0.010123,0.236,0.648,2.296,0.54
217,0.009363,0.879177,0.835942,0.767705,0.013547,0.004409,0.011596,-0.187701,0.237,0.651,2.302,0.5425
218,0.002922,0.927188,0.837076,0.78897,0.013363,0.019924,0.013593,-0.034084,0.238,0.654,2.308,0.545
219,0.005402,0.904787,0.837121,0.771822,0.012006,0.3156,0.00926,0.013136,0.239,0.657,2.314,0.5475
220,0.025092,0.885665,0.836364,0.803277,0.011142,0.231136,0.002073,0.104364,0.24,0.66,2.32,0.55
