cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
42,-0.00965,0.936842,0.836748,0.76833,0.003657,0.041148,0.006093,-0.021137,0.025,0,1,0.168
43,-0.005718,0.925844,0.837107,0.732905,0.003155,0.225704,0.004448,0.015613,0.025,0,1,0.172
44,-0.017288,0.930928,0.836971,0.729461,0.00294,0.086163,0.002972,-0.045928,0.025,0,1,0.176
45,-0.011279,0.923519,0.837152,0.701761,0.002724,0.240882,0.003553,0.023855,0.025,0,1,0.18
46,-0.01444,0.923133,0.837159,0.740835,0.00273,0.224135,0.005997,-0.012554,0.025,0,1,0.184
47,-0.001584,0.929011,0.837029,0.750281,0.002741,0.057284,0.007423,0.051064,0.025,0,1,0.188
48,0.001789,0.938619,0.836667,0.787112,0.002951,0.008799,0.00761,0.013396,0.025,0,1,0.192
49,0.01312,0.908493,0.837183,0.793579,0.003277,0.206293,0.004538,0.04499,0.025,0,1,0.196
50,0.007605,0.931327,0.836958,0.810326,0.003772,0.016442,0.002177,-0.02189,0.025,0,1,0.2
51,0.008849,0.936713,0.836754,0.815066,0.003843,0.001478,0.00074,0.004938,0.025,0,1,0.204
52,0.003438,0.936523,0.836762,0.789572,0.003533,0.006617,0.000702,-0.021472,0.025,0,1,0.208
53,0.009046,0.92204,0.837175,0.74819,0.002894,0.203688,0.000964,0.022253,0.025,0,1,0.212
54,0.008441,0.927705,0.837064,0.722222,0.002013,0.234411,0.004108,-0.0024,0.025,0,1,0.216
55,-0.008184,0.929422,0.837017,0.710036,0.001479,0.09794,0.006401,-0.066029,0.025,0,1,0.22
56,0.008233,0.928898,0.837032,0.71024,0.001017,0.09955,0.007743,0.065214,0.025,0,1,0.224
57,0.006356,0.927147,0.837077,0.718754,0.000721,0.240399,0.006554,-0.007456,0.025,0,1,0.228
58,0.000313,0.922607,0.837167,0.752809,0.00056,0.199066,0.004034,-0.023991,0.025,0,1,0.232
59,-0.000259,0.938157,0.836689,0.806802,0.000652,0.023527,0.003246,-0.002273,0.025,0,1,0.236
60,-0.003813,0.93378,0.836872,0.814187,0.000978,0.005772,0.003114,-0.014106,0.025,0,1,0.24
61,-0.003153,0.932727,0.836911,0.797744,0.002782,0.029626,0.003012,0.002618,0.025,0,1,0.244
62,-0.013593,0.907775,0.837173,0.795121,0.003917,0.210786,0.000315,-0.041423,0.025,0,1,0.248
63,-0.011765,0.935611,0.8368,0.799682,0.004611,0.015596,0.003791,0.007255,0.025,0,1,0.252
64,-0.006591,0.920861,0.837191,0.744249,0.004948,0.204684,0.004851,0.020542,0.025,0,1,0.256
65,-0.007349,0.927794,0.837061,0.712996,0.005008,0.242995,0.003572,-0.003008,0.025,0,1,0.26
66,-0.020521,0.930658,0.83698,0.722437,0.005301,0.088705,0.002429,-0.052276,0.025,0,1,0.264
67,-0.003517,0.931168,0.836964,0.719166,0.005628,0.08907,0.001813,0.067476,0.025,0,1,0.268
68,-0.00644,0.927515,0.837068,0.727301,0.006086,0.234182,0.00343,-0.011603,0.025,0,1,0.272
69,-0.006962,0.927073,0.837079,0.735723,0.00663,0.205393,0.005802,-0.002072,0.025,0,1,0.276
70,-0.004805,0.934995,0.836825,0.796465,0.007409,0.02645,0.005913,0.008566,0.025,0,1,0.28
71,0.001084,0.909387,0.837193,0.791703,0.008395,0.237765,0.002628,0.023368,0.025,0,1,0.284
72,0.001443,0.934281,0.836853,0.829375,0.009553,0.001271,0.000186,0.001426,0.025,0,1,0.288
73,-0.003926,0.907734,0.837172,0.798335,0.010065,0.233304,0.001813,-0.021305,0.025,0,1,0.292
74,-0.010753,0.929299,0.837021,0.798686,0.011325,0.019467,0.004199,-0.027093,0.025,0,1,0.296
75,-0.000538,0.919745,0.837202,0.76987,0.011986,0.180361,0.004382,0.040541,0.025,0,1,0.3
76,0.003575,0.927056,0.83708,0.739728,0.012147,0.219551,0.002382,0.016316,0.025,0,1,0.304
77,-0.002645,0.928953,0.83703,0.704906,0.011928,0.233042,0.000685,-0.024673,0.025,0,1,0.308
78,0.001574,0.930671,0.836979,0.701283,0.011926,0.235049,0.001137,0.016737,0.025,0,1,0.312
79,-0.004763,0.926492,0.837093,0.746031,0.012215,0.210982,0.000556,-0.025134,0.025,0,1,0.316
80,0.000414,0.940575,0.836571,0.781992,0.012571,0.012617,0.001174,0.020534,0.025,0,1,0.32
81,0.000958,0.933682,0.836876,0.81958,0.012102,0.048942,0.00017,0.002159,0.025,0,1,0.324
82,0.003993,0.907741,0.837172,0.784362,0.011976,0.253356,0.004032,0.012044,0.025,0,1,0.328
83,0.010781,0.925033,0.837124,0.826665,0.010614,0.004449,0.006985,0.026951,0.025,0,1,0.332
84,3.9e-05,0.905231,0.83713,0.79261,0.008807,0.217312,0.005369,-0.042642,0.025,0,1,0.336
85,-0.00017,0.935341,0.836811,0.817775,0.00786,0.048702,0.002841,-0.000831,0.025,0,1,0.34
86,-0.006667,0.936798,0.83675,0.774741,0.006586,0.019313,0.000402,-0.025773,0.025,0,1,0.344
87,-0.006037,0.931782,0.836943,0.72925,0.005075,0.212196,0.000258,0.002496,0.025,0,1,0.348
88,-0.006344,0.935625,0.8368,0.713264,0.003992,0.224262,0.001765,-0.001217,0.025,0,1,0.352
89,0.006476,0.937938,0.836699,0.728361,0.00348,0.076754,0.002555,0.050884,0.025,0,1,0.356
90,0.014954,0.938021,0.836695,0.753393,0.002048,0.053065,0.003033,0.033655,0.025,0,1,0.36
91,0.01762,0.939047,0.836647,0.802184,3.6e-05,0.009474,0.004009,0.010583,0.025,0,1,0.364
92,0.013725,0.926829,0.837085,0.806423,0.00245,0.064385,0.006141,-0.015465,0.025,0,1,0.368
93,0.022011,0.900368,0.837011,0.787928,0.004939,0.220803,0.01157,0.032927,0.025,0,1,0.372
94,0.025264,0.921635,0.837181,0.832379,0.00846,0.000323,0.015092,0.012932,0.025,0,1,0.376
95,0.014136,0.898426,0.83695,0.792904,0.012265,0.225836,0.01338,-0.044218,0.025,0,1,0.38
96,0.012037,0.925833,0.837108,0.803427,0.014994,0.084632,0.010047,-0.008338,0.025,0,1,0.384
97,0.00779,0.938111,0.836691,0.795016,0.01684,0.010106,0.006741,-0.016857,0.025,0,1,0.388
98,0.008512,0.934588,0.836841,0.745887,0.018891,0.180881,0.005669,0.002867,0.025,0,1,0.392
99,0.007094,0.936619,0.836758,0.721863,0.019048,0.196967,0.006087,-0.005628,0.025,0,1,0.396
100,0.008386,0.934818,0.836832,0.719632,0.018724,0.210633,0.004644,0.005127,0.025,0,1,0.4
101,0.007455,0.930114,0.836997,0.737428,0.019326,0.212359,0.001695,-0.003692,0.025,0,1,0.404
102,0.011982,0.937855,0.836703,0.79372,0.019733,0.010286,0.000548,0.01795,0.025,0,1,0.408
103,0.008033,0.922993,0.837161,0.804839,0.020834,0.084608,0.001708,-0.01566,0.025,0,1,0.412
104,0.019055,0.898044,0.836937,0.780002,0.021336,0.203554,0.006411,0.043738,0.025,0,1,0.416
105,0.018343,0.924527,0.837134,0.835283,0.021664,0.000571,0.009673,-0.002824,0.025,0,1,0.42
106,0.005683,0.89995,0.836998,0.774767,0.022569,0.202261,0.007798,-0.050249,0.025,0,1,0.424
107,0.009057,0.923504,0.837153,0.795435,0.021865,0.088984,0.00466,0.013388,0.025,0,1,0.428
108,0.009288,0.940115,0.836594,0.803144,0.020742,0.020252,0.001623,0.000913,0.025,0,1,0.432
109,0.012313,0.930261,0.836992,0.752053,0.020233,0.17995,0.000881,0.011998,0.025,0,1,0.436
110,0.016828,0.936999,0.836741,0.756791,0.018157,0.158544,0.001754,0.017907,0.025,0,1,0.44
111,0.013789,0.936497,0.836763,0.733221,0.01575,0.191201,0.000807,-0.012056,0.025,0,1,0.444
112,0.003215,0.928816,0.837034,0.774065,0.013579,0.151803,0.00116,-0.041943,0.025,0,1,0.448
113,0.004935,0.936791,0.83675,0.809376,0.011494,0.047119,0.00114,0.006826,0.025,0,1,0.452
114,-0.002541,0.917696,0.837218,0.785887,0.010322,0.112924,0.00102,-0.029661,0.025,0,1,0.456
115,0.006285,0.898783,0.836962,0.785766,0.008588,0.234541,0.007066,0.035046,0.025,0,1,0.46
116,0.007902,0.923832,0.837147,0.830083,0.006898,0.011119,0.011266,0.006427,0.025,0,1,0.464
117,-0.000812,0.901353,0.837039,0.786141,0.005982,0.227822,0.009621,-0.03462,0.025,0,1,0.468
118,0.008394,0.915233,0.837225,0.778226,0.00476,0.112823,0.006365,0.036557,0.025,0,1,0.472
119,0.006847,0.936374,0.836768,0.812083,0.00313,0.049065,0.002757,-0.006139,0.025,0,1,0.476
120,0.005338,0.934361,0.83685,0.73933,0.002045,0.187336,0.001482,-0.005988,0.025,0,1,0.48
121,0.009328,0.940465,0.836577,0.752254,0.000981,0.16366,0.001982,0.015838,0.025,0,1,0.484
122,0.004969,0.941298,0.836533,0.743617,0.000548,0.172865,0.00082,-0.0173,0.025,0,1,0.488
123,-0.001845,0.932296,0.836926,0.756543,0.00184,0.174004,0.00151,-0.027043,0.025,0,1,0.492
124,-0.004895,0.933146,0.836896,0.789119,0.003235,0.079726,0.001552,-0.012103,0.025,0,1,0.496
125,-0.012176,0.914342,0.837225,0.781733,0.003843,0.124473,0.000807,-0.028893,0.025,0,1,0.5
126,0.000882,0.896046,0.836866,0.773073,0.005126,0.224519,0.007182,0.051859,0.025,0,1,0.504
127,-0.000261,0.924501,0.837135,0.841172,0.006408,0.002083,0.011463,-0.004542,0.025,0,1,0.508
128,-0.012301,0.894327,0.836798,0.773243,0.006026,0.211319,0.009587,-0.047829,0.025,0,1,0.512
129,-0.000233,0.910001,0.8372,0.771008,0.006053,0.137366,0.005616,0.047913,0.025,0,1,0.516
130,0.001794,0.936715,0.836753,0.801977,0.006476,0.060142,0.001451,0.008046,0.025,0,1,0.52
131,0.006265,0.934977,0.836826,0.756885,0.005377,0.156676,0.000505,0.017737,0.025,0,1,0.524
132,0.009467,0.942561,0.836465,0.76218,0.004657,0.154038,0.000433,0.012707,0.025,0,1,0.528
133,0.000272,0.942035,0.836494,0.772402,0.004801,0.128918,0.00171,-0.03649,0.025,0,1,0.532
134,-0.007601,0.93187,0.83694,0.760843,0.005152,0.156105,0.003796,-0.031251,0.025,0,1,0.536
135,-0.008101,0.934213,0.836856,0.786296,0.004755,0.084277,0.003566,-0.001986,0.025,0,1,0.54
136,-0.02041,0.903427,0.837091,0.760151,0.003743,0.157494,0.000673,-0.048842,0.025,0,1,0.544
137,-0.011124,0.894702,0.836813,0.781776,0.003815,0.232245,0.006076,0.036874,0.025,0,1,0.548
138,-0.007604,0.91662,0.837222,0.838323,0.003996,0.013109,0.010632,0.013986,0.025,0,1,0.552
139,-0.016703,0.892534,0.83672,0.776766,0.002743,0.234044,0.008337,-0.036143,0.025,0,1,0.556
140,-0.017259,0.928414,0.837045,0.777566,0.001925,0.01122,0.004202,-0.002208,0.025,0,1,0.56
141,-0.014352,0.93144,0.836955,0.809714,0.001586,0.067119,0.0005,0.011533,0.025,0,1,0.564
142,-0.006754,0.933149,0.836896,0.767849,0.000735,0.146971,0.002791,0.030162,0.025,0,1,0.568
143,-0.003182,0.958899,0.835298,0.765938,4.4e-05,0.006812,0.004047,0.014185,0.025,0,1,0.572
144,-0.001505,0.96008,0.835193,0.784082,0.000113,0.017647,0.005219,0.006659,0.025,0,1,0.576
145,-0.002556,0.938286,0.836683,0.751544,0.000514,0.15784,0.006926,-0.004178,0.025,0,1,0.58
146,-0.011951,0.921693,0.83718,0.76494,0.000762,0.113157,0.006177,-0.037309,0.025,0,1,0.584
147,-0.02391,0.9029,0.837079,0.772497,0.000662,0.140041,0.003019,-0.047478,0.025,0,1,0.588
148,-0.011718,0.890597,0.836629,0.77148,0.000201,0.233888,0.004481,0.048412,0.025,0,1,0.592
149,-0.013112,0.917444,0.837219,0.838364,0.001094,0.013101,0.009652,-0.005539,0.025,0,1,0.596
150,-0.019521,0.891901,0.836691,0.779162,0.000259,0.245047,0.007492,-0.02546,0.025,0,1,0.6
151,-0.015742,0.9223,0.837172,0.789414,0.000465,0.037408,0.003043,0.015004,0.025,0,1,0.604
152,-0.007225,0.925144,0.837122,0.785088,0.000835,0.090468,0.001788,0.033805,0.025,0,1,0.608
153,-0.001227,0.937438,0.836722,0.778071,0.000411,0.122696,0.004452,0.023814,0.025,0,1,0.612
154,-0.001001,0.96156,0.835057,0.784518,0.000115,0.01172,0.005993,0.0009,0.025,0,1,0.616
155,-0.002461,0.960568,0.835149,0.777092,0.000701,0.002929,0.007283,-0.005801,0.025,0,1,0.62
156,-0.003741,0.938586,0.836669,0.759457,0.000565,0.143713,0.008868,-0.005083,0.025,0,1,0.624
157,-0.010097,0.924834,0.837128,0.788891,0.000754,0.097225,0.007711,-0.025248,0.025,0,1,0.628
158,-0.010449,0.925301,0.837119,0.791082,0.000485,0.033965,0.004108,-0.001398,0.025,0,1,0.632
159,-0.002473,0.894266,0.836795,0.78239,0.001205,0.244556,0.003757,0.031665,0.025,0,1,0.636
160,0.001174,0.913742,0.837223,0.837513,0.001857,0.025341,0.008989,0.014488,0.025,0,1,0.64
161,-0.006953,0.891344,0.836665,0.781874,0.001742,0.245921,0.00689,-0.032277,0.025,0,1,0.644
162,-0.005219,0.924027,0.837144,0.787542,0.001629,0.037687,0.002288,0.006879,0.025,0,1,0.648
163,0.005632,0.917886,0.837217,0.759076,0.001669,0.132989,0.003019,0.043077,0.025,0,1,0.652
164,0.009814,0.938767,0.83666,0.778869,0.000863,0.112374,0.006146,0.016608,0.025,0,1,0.656
165,0.007706,0.959474,0.835247,0.783285,0.00011,0.00925,0.008016,-0.008375,0.025,0,1,0.66
166,0.005814,0.959798,0.835218,0.777657,0.000373,0.005057,0.009294,-0.007517,0.025,0,1,0.664
167,-0.00014,0.938648,0.836666,0.775607,0.000194,0.118514,0.010607,-0.02366,0.025,0,1,0.668
168,-0.006235,0.924467,0.837135,0.782074,0.000344,0.108565,0.009114,-0.024217,0.025,0,1,0.672
169,-0.009627,0.918249,0.837214,0.803466,9.9e-05,0.064011,0.004716,-0.013469,0.025,0,1,0.676
170,-0.001944,0.891347,0.836666,0.778427,0.000927,0.253522,0.004286,0.030504,0.025,0,1,0.68
171,-0.003723,0.914913,0.837225,0.850002,0.001713,0.008182,0.010573,-0.007068,0.025,0,1,0.684
172,-0.008904,0.89055,0.836627,0.783494,0.001616,0.258469,0.008759,-0.020587,0.025,0,1,0.688
173,-0.004811,0.918609,0.837212,0.800273,0.001482,0.062579,0.004024,0.01625,0.025,0,1,0.692
174,0.005263,0.917081,0.837221,0.757478,0.002019,0.141197,0.001566,0.039985,0.025,0,1,0.696
175,0.012641,0.9358,0.836792,0.790052,0.001624,0.095766,0.005086,0.029295,0.025,0,1,0.7
176,0.008333,0.956581,0.835496,0.770964,0.001365,0.019601,0.007341,-0.017113,0.025,0,1,0.704
177,0.011968,0.958317,0.835349,0.770141,0.001957,0.010545,0.008746,0.014442,0.025,0,1,0.708
178,0.000115,0.933613,0.836879,0.785798,0.00218,0.099504,0.010077,-0.047097,0.025,0,1,0.712
179,-0.01146,0.91407,0.837224,0.760048,0.002834,0.143945,0.008276,-0.045982,0.025,0,1,0.716
180,-0.020808,0.905466,0.837134,0.829394,0.003247,0.095788,0.00354,-0.03711,0.025,0,1,0.72
181,-0.012853,0.885681,0.836365,0.783366,0.0047,0.263641,0.005862,0.03159,0.025,0,1,0.724
182,-0.013254,0.911893,0.837215,0.855641,0.006068,0.007501,0.01242,-0.001594,0.025,0,1,0.728
183,-0.014106,0.891109,0.836654,0.793334,0.006297,0.266083,0.010805,-0.003385,0.025,0,1,0.732
184,-0.001717,0.907149,0.837163,0.825135,0.00633,0.087633,0.006161,0.049193,0.025,0,1,0.736
185,0.00491,0.920067,0.837199,0.768858,0.0069,0.139598,0.000244,0.02629,0.025,0,1,0.74
186,0.013146,0.935118,0.83682,0.787759,0.006352,0.092078,0.003528,0.032691,0.025,0,1,0.744
187,0.003519,0.951252,0.835911,0.742399,0.005875,0.04113,0.006123,-0.038227,0.025,0,1,0.748
188,0.005773,0.958804,0.835306,0.759734,0.006547,0.026756,0.007876,0.008954,0.025,0,1,0.752
189,-0.004976,0.933641,0.836878,0.78547,0.006848,0.093546,0.009392,-0.042699,0.025,0,1,0.756
190,-0.013896,0.913197,0.837222,0.760028,0.006349,0.155464,0.007464,-0.035427,0.025,0,1,0.76
191,-0.027813,0.896915,0.836898,0.831157,0.005863,0.10926,0.002573,-0.055233,0.025,0,1,0.764
192,-0.018849,0.882136,0.836145,0.774266,0.006661,0.253695,0.007094,0.035596,0.025,0,1,0.768
193,-0.016513,0.907774,0.837173,0.858512,0.007521,0.009319,0.01409,0.009287,0.025,0,1,0.772
194,-0.020316,0.885647,0.836363,0.783062,0.00727,0.260896,0.012338,-0.015112,0.025,0,1,0.776
195,-0.003003,0.896318,0.836876,0.81712,0.00674,0.135377,0.006898,0.068747,0.025,0,1,0.78
196,-0.005262,0.933136,0.836896,0.775673,0.006469,0.035339,0.000454,-0.008961,0.025,0,1,0.784
197,0.011913,0.931008,0.836969,0.766141,0.005001,0.049179,0.004024,0.06818,0.025,0,1,0.788
198,0.00532,0.955973,0.835546,0.75188,0.003606,0.02733,0.007165,-0.026186,0.025,0,1,0.792
199,0.011218,0.95432,0.835679,0.743584,0.003553,0.032178,0.009081,0.023431,0.025,0,1,0.796
200,0.006318,0.940974,0.83655,0.782846,0.003495,0.058417,0.009054,-0.019465,0.025,0,1,0.8
201,0.002337,0.927549,0.837068,0.800171,0.002936,0.071793,0.005995,-0.015809,0.025,0,1,0.804
202,-0.016873,0.892713,0.836728,0.807153,0.002532,0.138858,6.6e-05,-0.076226,0.025,0,1,0.808
203,-0.010394,0.883118,0.836209,0.779236,0.003343,0.270535,0.010721,0.025749,0.025,0,1,0.812
204,-0.004994,0.902441,0.837067,0.847327,0.00396,0.027421,0.017806,0.021475,0.025,0,1,0.816
205,-0.012043,0.881562,0.836107,0.77542,0.003498,0.266371,0.015445,-0.028026,0.025,0,1,0.82
206,0.009013,0.888924,0.836545,0.803625,0.003297,0.153043,0.009403,0.083652,0.025,0,1,0.824
207,0.007077,0.927474,0.837069,0.790177,0.003163,0.07476,0.001833,-0.007682,0.025,0,1,0.828
208,0.010358,0.941831,0.836505,0.77633,0.001686,0.072264,0.004858,0.013028,0.025,0,1,0.832
209,0.003165,0.955349,0.835597,0.759285,0.000921,0.018317,0.009644,-0.028582,0.025,0,1,0.836
210,0.012446,0.950137,0.83599,0.733398,0.00068,0.039658,0.012601,0.036894,0.025,0,1,0.84
211,0.008532,0.941978,0.836497,0.789325,0.000497,0.059003,0.013012,-0.015559,0.025,0,1,0.844
212,0.00626,0.927626,0.837066,0.790008,8.6e-05,0.066941,0.00989,-0.009027,0.025,0,1,0.848
213,-0.016843,0.884436,0.836291,0.801972,2.3e-05,0.153341,0.003495,-0.091726,0.025,0,1,0.852
214,-0.006362,0.878732,0.83591,0.767868,0.001077,0.264143,0.008161,0.041637,0.025,0,1,0.856
215,-0.001326,0.902394,0.837066,0.845223,0.001977,0.026891,0.016144,0.02003,0.025,0,1,0.86
216,-0.007283,0.880314,0.836022,0.777956,0.00161,0.278249,0.014025,-0.023685,0.025,0,1,0.864
217,0.019646,0.87877,0.835912,0.788149,0.001155,0.166756,0.00829,0.106979,0.025,0,1,0.868
218,0.02375,0.919407,0.837206,0.807368,0.000544,0.094886,0.000984,0.016287,0.025,0,1,0.872
219,0.019603,0.94096,0.836551,0.786136,0.001274,0.042004,0.005607,-0.016469,0.025,0,1,0.876
220,0.008933,0.951567,0.835888,0.746112,0.002207,0.02278,0.010429,-0.042397,0.025,0,1,0.88
