cycle,trust,deviation,alert
148,0.757314,0.032434,False
149,0.758388,0.026685,False
150,0.753518,0.02849,False
151,0.761485,0.032685,False
152,0.763036,0.034323,False
153,0.772643,0.037613,False
154,0.777345,0.022232,False
155,0.783747,0.017338,False
156,0.766705,0.021957,False
157,0.777099,0.009116,False
158,0.769485,0.0167,False
159,0.763109,0.014187,False
160,0.758168,0.021795,False
161,0.754532,0.017311,False
162,0.763983,0.014669,False
163,0.76738,0.005277,False
164,0.780231,0.000406,False
165,0.783124,0.009165,False
166,0.770968,0.001868,False
167,0.777548,0.007309,False
168,0.764092,0.027249,False
169,0.756055,0.034917,False
170,0.752604,0.025146,False
171,0.756299,0.019385,False
172,0.752693,0.024256,False
173,0.766748,0.008763,False
174,0.773354,0.008799,False
175,0.78462,0.006429,False
176,0.770279,0.0182,False
177,0.77797,0.000223,False
178,0.78424,0.004872,False
179,0.771683,0.00297,False
180,0.769378,0.009756,False
181,0.760007,0.013537,False
182,0.763815,0.004567,False
183,0.756976,0.018936,False
184,0.759368,0.02105,False
185,0.772938,0.002137,False
186,0.782633,0.008056,False
187,0.774561,0.016884,False
188,0.782545,0.006305,False
189,0.7739,0.002709,False
190,0.765087,0.012595,False
191,0.755622,0.001668,False
192,0.758046,0.012332,False
193,0.748057,0.008319,False
194,0.752453,0.020655,False
195,0.773091,0.00247,False
196,0.772708,0.002762,False
197,0.769852,0.017182,False
198,0.787564,0.001537,False
199,0.768718,0.01335,False
200,0.765622,0.019467,False
201,0.768053,0.017405,False
202,0.765273,0.013327,False
203,0.758617,0.008574,False
204,0.761588,0.013608,False
205,0.7593,0.002197,False
206,0.76836,0.013313,False
207,0.768284,0.01518,False
208,0.771663,0.013232,False
209,0.771302,0.001511,False
210,0.786423,0.029393,False
211,0.777546,0.025336,False
212,0.773584,0.017464,False
213,0.761017,0.030581,False
214,0.746634,0.017724,False
215,0.743079,0.002717,False
216,0.747624,0.010867,False
217,0.749984,0.01314,False
218,0.759481,0.028676,False
219,0.766333,0.029205,False
220,0.776011,0.01267,False
