cycle,trust,deviation,alert
134,0.777094,0.007042,False
135,0.776688,0.005564,False
136,0.776446,0.007311,False
137,0.776163,0.005096,False
138,0.776195,0.006744,False
139,0.776673,0.004794,False
140,0.777844,0.004429,False
141,0.779131,0.00019,False
142,0.778153,0.000815,False
143,0.778204,2.7e-05,False
144,0.778114,0.001895,False
145,0.777267,0.003087,False
146,0.777223,0.00122,False
147,0.77705,0.001082,False
148,0.777695,0.00262,False
149,0.778966,0.000322,False
150,0.777704,0.000578,False
151,0.778492,0.003067,False
152,0.777357,0.004696,False
153,0.777505,0.003046,False
154,0.776768,0.004227,False
155,0.776759,0.004576,False
156,0.776328,0.005486,False
157,0.776527,0.004694,False
158,0.77671,0.004016,False
159,0.777527,0.003161,False
160,0.777278,0.006033,False
161,0.77594,0.005223,False
162,0.776426,0.00541,False
163,0.775758,0.00588,False
164,0.776524,0.004632,False
165,0.776924,0.003421,False
166,0.776403,0.003193,False
167,0.777274,0.004452,False
168,0.776413,0.004571,False
169,0.77743,0.003397,False
170,0.776967,0.002024,False
171,0.778108,0.000471,False
172,0.777223,0.001814,False
173,0.778112,0.000109,False
174,0.777835,0.000411,False
175,0.778546,0.001224,False
176,0.778197,0.004411,False
177,0.778675,2.9e-05,False
178,0.777889,0.00023,False
179,0.778383,0.002007,False
180,0.777382,0.001212,False
181,0.778114,0.002206,False
182,0.777158,0.003423,False
183,0.779033,0.000311,False
184,0.77744,0.002331,False
185,0.777495,0.001255,False
186,0.778514,0.000943,False
187,0.77765,0.001232,False
188,0.777665,0.001056,False
189,0.777366,0.003264,False
190,0.778188,0.000625,False
191,0.776626,0.00284,False
192,0.776991,0.002792,False
193,0.777531,0.001609,False
194,0.778128,0.000198,False
195,0.777318,0.001639,False
196,0.778871,0.002847,False
197,0.778588,0.00185,False
198,0.777919,0.003005,False
199,0.777014,0.003071,False
200,0.776785,0.002032,False
201,0.778077,0.00314,False
202,0.778037,0.003252,False
203,0.777905,0.00177,False
204,0.777615,0.004415,False
205,0.776862,0.003654,False
206,0.77777,0.001816,False
207,0.778098,0.000679,False
208,0.777914,0.000186,False
209,0.777309,0.000541,False
210,0.77853,0.000221,False
211,0.778891,0.001281,False
212,0.778101,0.000925,False
213,0.777247,0.000712,False
214,0.777468,0.002014,False
215,0.777856,0.006243,False
216,0.775572,0.004861,False
217,0.7761,0.007295,False
218,0.775953,0.008869,False
219,0.776295,0.009135,False
220,0.775243,0.008181,False
