cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,previous_hash,hash
21,-0.001879,0.945678,0.811899,0.836284,0.777303,False,0.001794,False,d39a3b9af66d8a8672563789db33e08d26ab6ff47e7108b3a40fa9ca7d35533d,faf478224520d0c3be329f2584388a25dade4faee493aeadc1a7af943489fae3
22,-0.002097,0.945401,0.812977,0.836301,0.776951,False,0.000598,False,faf478224520d0c3be329f2584388a25dade4faee493aeadc1a7af943489fae3,21c915cfc2b179f74e9480bfcf66cf423efd41932b080e7f467dd18cdc16c52a
23,-0.002478,0.94622,0.811228,0.83625,0.777498,False,0.000788,False,21c915cfc2b179f74e9480bfcf66cf423efd41932b080e7f467dd18cdc16c52a,fe8ab50e0abccc75570260d01d9f1602e3579e6a6f34c6201e1ae93843783a47
24,-0.006123,0.94166,0.795918,0.836514,0.778301,False,0.007552,False,fe8ab50e0abccc75570260d01d9f1602e3579e6a6f34c6201e1ae93843783a47,e27351cf3c351fcf995a21500f0a884a748f0671bf30e3a2f513681c6698a1cd
25,-0.005419,0.945052,0.812368,0.836322,0.776291,False,0.001151,False,e27351cf3c351fcf995a21500f0a884a748f0671bf30e3a2f513681c6698a1cd,f41d0797235d9399b067eb78d86c181324b7a24a2bd366cf71409a63e4701182
26,-0.006468,0.943615,0.807678,0.836406,0.776538,False,0.003333,False,f41d0797235d9399b067eb78d86c181324b7a24a2bd366cf71409a63e4701182,f768ac4a096d138b0c6175b34f4149bf34ea38fb85552a9fac50b3c9c20f9cfb
27,-0.004563,0.943427,0.806353,0.836417,0.777121,False,0.003971,False,f768ac4a096d138b0c6175b34f4149bf34ea38fb85552a9fac50b3c9c20f9cfb,4cb0bf3ba6fcf54d71668a3996e30b1047aa3d66e8905e63886a5998f7c6ae70
28,-0.003972,0.944298,0.810005,0.836367,0.776801,False,0.003017,False,4cb0bf3ba6fcf54d71668a3996e30b1047aa3d66e8905e63886a5998f7c6ae70,df1eeade14a5b6601bceedff7cd618f257c8c62afe4ef13a932188690b645314
29,-0.004917,0.94376,0.804676,0.836398,0.777497,False,0.003986,False,df1eeade14a5b6601bceedff7cd618f257c8c62afe4ef13a932188690b645314,971ccdfcf680e009c0f8ba357d3c015a8f783e3a99f03854b95cfa984a3374b6
30,-0.00265,0.942894,0.805591,0.836447,0.777476,False,0.005402,False,971ccdfcf680e009c0f8ba357d3c015a8f783e3a99f03854b95cfa984a3374b6,d929ead352a687f3d31b5676e38e01cf712a22589157db76ea86a147d986ec49
31,-0.001643,0.945975,0.809796,0.836266,0.77787,False,0.001706,False,d929ead352a687f3d31b5676e38e01cf712a22589157db76ea86a147d986ec49,758353b22f5396b910f4388d6b03243e04d33e7129cb665d8ca269a2da3e498b
32,-1.1e-05,0.94464,0.811207,0.836346,0.777467,False,0.002494,False,758353b22f5396b910f4388d6b03243e04d33e7129cb665d8ca269a2da3e498b,0d219a5d7122cc37768403c32976b4e64dc8cefa2866df61c968ce845df4a622
33,-0.000329,0.945156,0.807742,0.836316,0.778269,False,0.002982,False,0d219a5d7122cc37768403c32976b4e64dc8cefa2866df61c968ce845df4a622,31bb4f031aadbd868a03c75db3bbffabf0c1136b95faa072e22f5e60137e7bdb
34,-0.000315,0.946116,0.810795,0.836257,0.777983,False,0.001924,False,31bb4f031aadbd868a03c75db3bbffabf0c1136b95faa072e22f5e60137e7bdb,345f6e4d96fcab99d1a67ac425f632f5a802619d9998c68b5db70de5c257d0dd
35,-0.002254,0.943784,0.810188,0.836397,0.776935,False,0.003357,False,345f6e4d96fcab99d1a67ac425f632f5a802619d9998c68b5db70de5c257d0dd,e462866090d93d58bc632fec293898d1bc98a72f8be877bec5a260f884858f69
36,-0.003647,0.943926,0.805742,0.836388,0.777593,False,0.004487,False,e462866090d93d58bc632fec293898d1bc98a72f8be877bec5a260f884858f69,6d09b315555a9378a02c307113c351f25eb751f5a3464d2e88f9503c5ff25e47
37,-0.006,0.941729,0.802715,0.836511,0.77699,False,0.004989,False,6d09b315555a9378a02c307113c351f25eb751f5a3464d2e88f9503c5ff25e47,c0aa797616dd0f9ea55eaf7225438046a60c0b5c3b424494285ffc7fabea5629
38,-0.007078,0.943715,0.8113,0.8364,0.775725,False,0.002902,False,c0aa797616dd0f9ea55eaf7225438046a60c0b5c3b424494285ffc7fabea5629,95080c2a08c3d84b9528ac514585a588bd3f5723228e617ee5d85fd4ff9cbd49
39,-0.005605,0.943981,0.810873,0.836385,0.776194,False,0.002145,False,95080c2a08c3d84b9528ac514585a588bd3f5723228e617ee5d85fd4ff9cbd49,4011d169652e2017dcfe79e1ab904f668970e0cd807951ac1a460535e571fa28
40,-0.003776,0.944182,0.807339,0.836373,0.777334,False,0.003796,False,4011d169652e2017dcfe79e1ab904f668970e0cd807951ac1a460535e571fa28,bee774bee0599b47fd31db28a70c8f89956c3ccbcecbaf4fbadf0d38d718869f
41,-0.002172,0.943833,0.805863,0.836394,0.777833,False,0.004558,False,bee774bee0599b47fd31db28a70c8f89956c3ccbcecbaf4fbadf0d38d718869f,fd9cae18687e87eddb9c41ef5831c45821651503462e1c37515e178cd57fc6df
42,-0.002475,0.946286,0.808664,0.836246,0.778034,False,0.001274,False,fd9cae18687e87eddb9c41ef5831c45821651503462e1c37515e178cd57fc6df,9b2aba553656464878026ff13e7ff02a3573b0a0d871721a0655ab143dde1b61
43,-0.002873,0.946341,0.810651,0.836243,0.777575,False,0.000828,False,9b2aba553656464878026ff13e7ff02a3573b0a0d871721a0655ab143dde1b61,8155f041982ee3cc92d62fc4e6f8e52ec9ea4be1952c09fa01236f39486afbc7
44,-0.004576,0.942907,0.800162,0.836446,0.778181,False,0.005734,False,8155f041982ee3cc92d62fc4e6f8e52ec9ea4be1952c09fa01236f39486afbc7,9dbe495291df7409fe8797ca5b0dcb76e8dd93a2e963f67b70126f6aba8aabfb
45,-0.002385,0.943303,0.802283,0.836424,0.778328,False,0.005879,False,9dbe495291df7409fe8797ca5b0dcb76e8dd93a2e963f67b70126f6aba8aabfb,5061b22daacdcf821c16066895e27754ba0897020c30b2f73965cbadd207d17e
46,-0.004085,0.942714,0.809031,0.836457,0.776441,False,0.003892,False,5061b22daacdcf821c16066895e27754ba0897020c30b2f73965cbadd207d17e,5a4879ee25287887a3cea5eed94258bb0d4baa4380a61f588c18695b5ec7f63e
47,0.000438,0.941076,0.798953,0.836545,0.778635,False,0.008835,False,5a4879ee25287887a3cea5eed94258bb0d4baa4380a61f588c18695b5ec7f63e,437fd3b2acfc42a082e489ff1df198f2eb11bb8f8d0ec63e8affccb5ae499067
48,0.001753,0.944314,0.803182,0.836366,0.778614,False,0.004567,False,437fd3b2acfc42a082e489ff1df198f2eb11bb8f8d0ec63e8affccb5ae499067,a30b4fcd7cba0e6c09cc8aa11ae3e23946cf683407863212520a82e448ad1645
49,0.001507,0.945315,0.808167,0.836306,0.778002,False,0.002806,False,a30b4fcd7cba0e6c09cc8aa11ae3e23946cf683407863212520a82e448ad1645,8b9c64593564de8a820d5e3e990bf57ed21301c2df64f6d6f4d2b2f212c1531f
50,-0.00131,0.943302,0.802793,0.836424,0.778441,False,0.00654,False,8b9c64593564de8a820d5e3e990bf57ed21301c2df64f6d6f4d2b2f212c1531f,df2ce6dedcfa41935f2a006e407b2e9549230c00dccf78af2fc5a82c867e87da
51,-0.000985,0.946119,0.80985,0.836257,0.778039,False,0.000751,False,df2ce6dedcfa41935f2a006e407b2e9549230c00dccf78af2fc5a82c867e87da,6010989871d906eee2a483e6978a54e7275c1de2a7852a3a385744d26e6707ef
52,-0.001813,0.945196,0.812905,0.836313,0.776953,False,0.002236,False,6010989871d906eee2a483e6978a54e7275c1de2a7852a3a385744d26e6707ef,1fd5590971d25359013c149ec87716a0f5da84878bed846c4c19255032c84f1b
53,-0.000971,0.946171,0.812996,0.836253,0.77743,False,0.001364,False,1fd5590971d25359013c149ec87716a0f5da84878bed846c4c19255032c84f1b,7ec3aa7114f490b5c37b273595909aba4dc63020228e40d4e3967d48373e29f0
54,-0.00178,0.945587,0.808392,0.836289,0.777993,False,0.001514,False,7ec3aa7114f490b5c37b273595909aba4dc63020228e40d4e3967d48373e29f0,b91f2ce09a5f1150361f03b433854275219d4661e3bf6782795044d0606dc98b
55,-0.003739,0.944258,0.801609,0.836369,0.778513,False,0.004685,False,b91f2ce09a5f1150361f03b433854275219d4661e3bf6782795044d0606dc98b,53b79d1780aea05d88dc795712f2b20c2dab9ba81ea6cdafc73936d7810e9848
56,-0.002505,0.945443,0.811978,0.836298,0.777083,False,0.001933,False,53b79d1780aea05d88dc795712f2b20c2dab9ba81ea6cdafc73936d7810e9848,bf3ed3465a6f06b964c61f9a7fbd50c33101f0fcae0be597e3cb47a2a90b1d28
57,-0.002292,0.946416,0.812557,0.836238,0.777335,False,0.000842,False,bf3ed3465a6f06b964c61f9a7fbd50c33101f0fcae0be597e3cb47a2a90b1d28,d3071797f01140d846c55f5d9991e1ecc4afb34ab34ba50a443f3ba21f4983ee
58,-0.002343,0.944739,0.808576,0.836341,0.77756,False,0.002145,False,d3071797f01140d846c55f5d9991e1ecc4afb34ab34ba50a443f3ba21f4983ee,4aab16a875fe94b99d2910691158cad34b37ea3467562fb26252b88aa99b14da
59,-0.005341,0.940324,0.798509,0.836584,0.777489,False,0.007914,False,4aab16a875fe94b99d2910691158cad34b37ea3467562fb26252b88aa99b14da,37241009f7f7918f6f113d9c05606e0aafad2473bb8478bd5f1772d813be27ac
60,-0.004836,0.944799,0.810942,0.836337,0.776608,False,0.001716,False,37241009f7f7918f6f113d9c05606e0aafad2473bb8478bd5f1772d813be27ac,f09f01b6e3df10a6d802e3a643b3c2cc8f42bdb18aa411ad83b61c92f8f90257
61,0.001535,0.938543,0.788982,0.836671,0.779554,False,0.013385,False,f09f01b6e3df10a6d802e3a643b3c2cc8f42bdb18aa411ad83b61c92f8f90257,e76c7dccd399c4d0847bef85db552c835caf125bc0019e7e4d0bd88fc572f261
62,0.000231,0.945822,0.811966,0.836275,0.777667,False,0.002982,False,e76c7dccd399c4d0847bef85db552c835caf125bc0019e7e4d0bd88fc572f261,5fb939410b81a90742de02745c85b0684ed624ac403a3d7d9ba2556e2dc09aa8
63,0.001865,0.944158,0.807711,0.836375,0.777634,False,0.003977,False,5fb939410b81a90742de02745c85b0684ed624ac403a3d7d9ba2556e2dc09aa8,f6e0fb56bb15f7b239b1d0295324238a320ac98d140c873ff57b7d865c89defa
64,0.000244,0.944384,0.811849,0.836362,0.777206,False,0.002944,False,f6e0fb56bb15f7b239b1d0295324238a320ac98d140c873ff57b7d865c89defa,5b475084fd3be05d314b657ca3e3893dfeaf2e20572140c80c87acd87ae128fa
65,0.00021,0.946158,0.809887,0.836254,0.778199,False,0.001897,False,5b475084fd3be05d314b657ca3e3893dfeaf2e20572140c80c87acd87ae128fa,081868a822d32700a5d1a7d193fb00bb6c888e3169789ecc4dbdf04e55421f89
66,-0.001677,0.943923,0.806075,0.836388,0.77792,False,0.00399,False,081868a822d32700a5d1a7d193fb00bb6c888e3169789ecc4dbdf04e55421f89,4a1feba7c5233987bd44a2bc59b6d2afb5093198f45dda41d361efacd0472c5f
67,-0.001217,0.945946,0.813415,0.836267,0.777221,False,0.001059,False,4a1feba7c5233987bd44a2bc59b6d2afb5093198f45dda41d361efacd0472c5f,dce1c15fedf624e015ec2a0eace40ea11926111f29786fa4a3675e98fe40fc9b
68,-0.001383,0.946497,0.809146,0.836233,0.778226,False,0.001529,False,dce1c15fedf624e015ec2a0eace40ea11926111f29786fa4a3675e98fe40fc9b,03c39ad44ac2387e25032022f0c6caf4ba05bf9ec25bed1dbb26d6f1acfbd5fd
69,-5.1e-05,0.945941,0.808758,0.836268,0.778385,False,0.003225,False,03c39ad44ac2387e25032022f0c6caf4ba05bf9ec25bed1dbb26d6f1acfbd5fd,4b72c5f4808d53e6e7c0e7724d96f9cf11610fe8c265ea91eb3092e6509b8091
70,-0.001602,0.943188,0.799101,0.83643,0.779083,False,0.006515,False,4b72c5f4808d53e6e7c0e7724d96f9cf11610fe8c265ea91eb3092e6509b8091,7f2a2addb2e1629f04e9e91bdf46b36be29ebc7b78d10bd3df68305bf7ff36f2
71,-0.000174,0.944613,0.804859,0.836348,0.778695,False,0.004048,False,7f2a2addb2e1629f04e9e91bdf46b36be29ebc7b78d10bd3df68305bf7ff36f2,5a43bd3685fc6b0c8646316a5b20e84ba9b0e52c9cbac333ac2d49afcf25dd81
72,0.000829,0.945755,0.811289,0.836279,0.77766,False,0.001683,False,5a43bd3685fc6b0c8646316a5b20e84ba9b0e52c9cbac333ac2d49afcf25dd81,c1c1c8e4e2795ea880f1901b27d414dd6e94f29f5cc23508916d128a12363d83
73,0.002558,0.943093,0.812135,0.836436,0.776253,False,0.00319,False,c1c1c8e4e2795ea880f1901b27d414dd6e94f29f5cc23508916d128a12363d83,7ee4296a0c1f1ef4b70ef157241e5c6ae345cba3650badd8698b6ec01db1be2f
74,0.002192,0.945621,0.813745,0.836287,0.776852,False,0.000935,False,7ee4296a0c1f1ef4b70ef157241e5c6ae345cba3650badd8698b6ec01db1be2f,a34ff4821a5f6192102f19bec4a62d3c521af57229f971c6f1f982ab02fc10f2
75,0.003355,0.944839,0.810438,0.836335,0.777019,False,0.001768,False,a34ff4821a5f6192102f19bec4a62d3c521af57229f971c6f1f982ab02fc10f2,41cf9db61e0fab456bbe59256426c0b6e9e1b36fea49bfdf15fa38c759bcc110
76,0.004747,0.94376,0.814076,0.836398,0.775651,False,0.002654,False,41cf9db61e0fab456bbe59256426c0b6e9e1b36fea49bfdf15fa38c759bcc110,4f331ff615bf4a89788cee4fdc3b66e5526c2050a10393ed02527b35a650e0a0
77,0.007035,0.942497,0.804815,0.836469,0.776621,False,0.004582,False,4f331ff615bf4a89788cee4fdc3b66e5526c2050a10393ed02527b35a650e0a0,1690d4b16706a4caf44b80160b4f6a5983bd6f04894af6f4e58ad66b8ea9f665
78,0.009821,0.939534,0.79174,0.836623,0.77768,False,0.009609,False,1690d4b16706a4caf44b80160b4f6a5983bd6f04894af6f4e58ad66b8ea9f665,ae7854a0c974ec7c5180d84a6f50915fd41504e44a4ba1c373b3232676bea65b
79,0.005206,0.940627,0.8026,0.836568,0.7768,False,0.008551,False,ae7854a0c974ec7c5180d84a6f50915fd41504e44a4ba1c373b3232676bea65b,5bd071a76c50da751b7b2f31b5debb794414bc9acb379e78a170db7ebf0b9337
80,0.005874,0.945368,0.810409,0.836303,0.776698,False,0.001935,False,5bd071a76c50da751b7b2f31b5debb794414bc9acb379e78a170db7ebf0b9337,e49de93ca8f672a438f4a93f7bbc5ba1a89677e57fb0692bfceb97dbed6b0295
81,0.005524,0.944717,0.810819,0.836342,0.776468,False,0.001598,False,e49de93ca8f672a438f4a93f7bbc5ba1a89677e57fb0692bfceb97dbed6b0295,2ed3415ac0cf6c6a92f0a2740540c25bc23a57e183acdbdba0b7a1c8134dea3d
82,0.005711,0.944491,0.809575,0.836355,0.776603,False,0.001864,False,2ed3415ac0cf6c6a92f0a2740540c25bc23a57e183acdbdba0b7a1c8134dea3d,ca7cb59d255066767510d484aec1b1f1c5b9c7869e614d6279531de9b5ff5108
83,0.005709,0.94612,0.807776,0.836257,0.777509,False,0.001022,False,ca7cb59d255066767510d484aec1b1f1c5b9c7869e614d6279531de9b5ff5108,1f4b69e49cf2bfd37bcfbef1e1d8e5ce1209348ccbf3f65d75e5ac76498357c9
84,0.006853,0.944055,0.807341,0.836381,0.776676,False,0.002326,False,1f4b69e49cf2bfd37bcfbef1e1d8e5ce1209348ccbf3f65d75e5ac76498357c9,f0120ba51b94cbaa95a4869278c93407d588792567ff55fa71ab5454a5cbc030
85,0.008413,0.943867,0.803885,0.836392,0.776992,False,0.003559,False,f0120ba51b94cbaa95a4869278c93407d588792567ff55fa71ab5454a5cbc030,9421a182ca93a2c79ed3913e997ea4fdf23ac824d20b382ad0e1ff26baaf3ca5
86,0.007974,0.943812,0.809194,0.836395,0.775999,False,0.00261,False,9421a182ca93a2c79ed3913e997ea4fdf23ac824d20b382ad0e1ff26baaf3ca5,d4ec27242bb3d943975932dc9c56b3dd4f7db478d4ccfd166bf6952200e5ef9d
87,0.006488,0.943994,0.811166,0.836384,0.775963,False,0.002224,False,d4ec27242bb3d943975932dc9c56b3dd4f7db478d4ccfd166bf6952200e5ef9d,b187df8f7add595077ede8b88a32e0109afc69604d2395515cc7979d921832db
88,0.004611,0.942528,0.806415,0.836467,0.776796,False,0.005393,False,b187df8f7add595077ede8b88a32e0109afc69604d2395515cc7979d921832db,25c7c61d38df593fc1536c14d3ed5163ad93d5ef65cfd5344a3f8b64d3b4c9f4
89,0.006162,0.943684,0.807864,0.836402,0.776585,False,0.002725,False,25c7c61d38df593fc1536c14d3ed5163ad93d5ef65cfd5344a3f8b64d3b4c9f4,fd29398bf280588fa82c8eff4124d5b655b4403e2ca521a914e4ac15435d7724
90,0.005698,0.943932,0.808483,0.836388,0.776637,False,0.003561,False,fd29398bf280588fa82c8eff4124d5b655b4403e2ca521a914e4ac15435d7724,4b47790d5d6295447315885b489e40c6b3b389d26548b1fbdd15971bc782d2dd
91,0.004545,0.944805,0.812034,0.836337,0.77645,False,0.002402,False,4b47790d5d6295447315885b489e40c6b3b389d26548b1fbdd15971bc782d2dd,e880127e60e47a4166677587dce8c5b5c177b4356b22f481295effb6e88503f7
92,0.005597,0.944086,0.802408,0.836379,0.777924,False,0.004243,False,e880127e60e47a4166677587dce8c5b5c177b4356b22f481295effb6e88503f7,9d9bf0ccb9176a30a1d4e750cc92a056c41c58ac18e37b5bf9f754dfc25f908e
93,0.005618,0.9446,0.812152,0.836349,0.776143,False,0.001361,False,9d9bf0ccb9176a30a1d4e750cc92a056c41c58ac18e37b5bf9f754dfc25f908e,b87d39a815441dfc3be9ef190bcfdeed8cb9953a7d047e4ae63c2b051a1854b2
94,0.003921,0.943921,0.812442,0.836389,0.776197,False,0.002638,False,b87d39a815441dfc3be9ef190bcfdeed8cb9953a7d047e4ae63c2b051a1854b2,54adc90582676e6e66303897a959aa5013fd7124e7f1708d7ed242996a36011d
95,0.005653,0.942687,0.803376,0.836458,0.777249,False,0.005092,False,54adc90582676e6e66303897a959aa5013fd7124e7f1708d7ed242996a36011d,10a20e214e5ccb0ba1e267a1300d66bf8bfc43555332d0f90844984b22054f8d
96,0.000573,0.941974,0.795323,0.836497,0.779636,False,0.009326,False,10a20e214e5ccb0ba1e267a1300d66bf8bfc43555332d0f90844984b22054f8d,ba717d9831dc0fe956bb95974d49936366f68af553c4093e673aa845139f56ec
97,0.001077,0.945497,0.80798,0.836295,0.778186,False,0.002419,False,ba717d9831dc0fe956bb95974d49936366f68af553c4093e673aa845139f56ec,55fc39e1342a779948b76b78b07cebbb497dbbb7ee7ec66c863d89e4836f65bb
98,0.000588,0.947117,0.81123,0.836194,0.778176,False,0.000864,False,55fc39e1342a779948b76b78b07cebbb497dbbb7ee7ec66c863d89e4836f65bb,b87b107d38ae5763d7bd74803069549f8a04f43c950c20ec807b2b9c6dabd569
99,0.000845,0.945095,0.813015,0.836319,0.777091,False,0.002022,False,b87b107d38ae5763d7bd74803069549f8a04f43c950c20ec807b2b9c6dabd569,9aab21c8768e95f0eef85c8757972d4953c556aaa454902b5c437410b7fe0ee4
100,0.001799,0.944006,0.810101,0.836384,0.777118,False,0.002371,False,9aab21c8768e95f0eef85c8757972d4953c556aaa454902b5c437410b7fe0ee4,55905db96f283f05813385387f9fedeca58bfc2ff76c22c5c06e4dc868d83f2e
101,0.001736,0.945006,0.814005,0.836325,0.776685,False,0.001313,False,55905db96f283f05813385387f9fedeca58bfc2ff76c22c5c06e4dc868d83f2e,ab1ee8ce9d8a06221d20fd1094d69361697906ffdf5d7d8baa820c1e9ae61678
102,0.002952,0.945401,0.81102,0.836301,0.777171,False,0.002088,False,ab1ee8ce9d8a06221d20fd1094d69361697906ffdf5d7d8baa820c1e9ae61678,52813e696042819d8629b80087efeee4c985c5b07151889cea0a87a8a0bb1137
103,0.001469,0.943694,0.804987,0.836402,0.778102,False,0.005026,False,52813e696042819d8629b80087efeee4c985c5b07151889cea0a87a8a0bb1137,66aa3950b2c702cc413f9ca91bf07201acc1f7e390129e91832fda3601cc20f2
104,0.00266,0.944103,0.806582,0.836378,0.777682,False,0.003684,False,66aa3950b2c702cc413f9ca91bf07201acc1f7e390129e91832fda3601cc20f2,98b7edb71bd22f5eaab65aa22a9ba5e788fbf6d32435dc9cc415c66d11b149be
105,0.003245,0.946132,0.811501,0.836256,0.777261,False,0.001397,False,98b7edb71bd22f5eaab65aa22a9ba5e788fbf6d32435dc9cc415c66d11b149be,85b005ba84d7dedb550fea5a6d24c172e0ec52657d9a729cb6535b3cb700c8b0
106,0.00159,0.944662,0.80451,0.836345,0.778498,False,0.004534,False,85b005ba84d7dedb550fea5a6d24c172e0ec52657d9a729cb6535b3cb700c8b0,f9c23974c6d2647770a5eecc75bf816c5634784177b806e16f3b2a831b102fe7
107,-0.004469,0.938101,0.782679,0.836691,0.780078,False,0.015394,False,f9c23974c6d2647770a5eecc75bf816c5634784177b806e16f3b2a831b102fe7,f03e9d4f5bb2866740fc3fccdb3efcf6ea2eea9e23fe2e0ca7e20c0ff277896a
108,-0.000568,0.943028,0.805985,0.836439,0.777859,False,0.005744,False,f03e9d4f5bb2866740fc3fccdb3efcf6ea2eea9e23fe2e0ca7e20c0ff277896a,e7d78c289d37b7f98f8a407348976e001c4e2bcedb1b35a57d70ea77a15af174
109,3.4e-05,0.945278,0.812329,0.836308,0.777452,False,0.00173,False,e7d78c289d37b7f98f8a407348976e001c4e2bcedb1b35a57d70ea77a15af174,dd1911a7264c244fd5c717bf6a1cd84b8d17b20b1281f452a1c3718b99738b5c
110,-7.7e-05,0.946302,0.812216,0.836245,0.777808,False,0.0008,False,dd1911a7264c244fd5c717bf6a1cd84b8d17b20b1281f452a1c3718b99738b5c,a4c4589ee9dec0e1b2a0ad6df1661063c0cb6e42f9433c07bae6904d2eee6c00
111,-0.001484,0.944549,0.808725,0.836352,0.777638,False,0.002713,False,a4c4589ee9dec0e1b2a0ad6df1661063c0cb6e42f9433c07bae6904d2eee6c00,e4fa324d968b9d87b5a26a2154e3fa04b5f717cd62a4b7fdec289b29d4d79816
112,0.000494,0.943767,0.80356,0.836397,0.778607,False,0.005167,False,e4fa324d968b9d87b5a26a2154e3fa04b5f717cd62a4b7fdec289b29d4d79816,2d67952099f575b01e4f897e5b54071072d1e29a1b0ff4d1223646d72037bdef
113,-0.000744,0.943919,0.806656,0.836389,0.777989,False,0.004256,False,2d67952099f575b01e4f897e5b54071072d1e29a1b0ff4d1223646d72037bdef,7832fde01a10eb19732bd26c06eba368fa88ec89c83af227d1275690e2434e4c
