cycle,trust,deviation,alert
105,0.777212,0.003873,False
106,0.778666,0.002259,False
107,0.781286,0.003788,False
108,0.778174,0.000223,False
109,0.777331,0.000333,False
110,0.7778,0.0002,False
111,0.777818,0.001217,False
112,0.778898,0.000619,False
113,0.77818,0.000574,False
114,0.77767,0.002125,False
115,0.777498,0.002128,False
116,0.779753,3.1e-05,False
117,0.77886,0.0004,False
118,0.777946,0.000337,False
119,0.778766,0.002216,False
120,0.777344,0.00147,False
121,0.776768,0.001578,False
122,0.777374,0.001681,False
123,0.779359,0.001648,False
124,0.778125,0.002772,False
125,0.777923,0.004516,False
126,0.776879,0.006242,False
127,0.776965,0.004171,False
128,0.778289,0.00153,False
129,0.778249,0.004204,False
130,0.777749,0.004963,False
131,0.776572,0.002676,False
132,0.777709,0.005347,False
133,0.777515,0.006842,False
134,0.777249,0.007586,False
135,0.77667,0.006374,False
136,0.776453,0.008044,False
137,0.775932,0.006145,False
138,0.776064,0.00766,False
139,0.776499,0.00597,False
140,0.777873,0.005605,False
141,0.779209,0.001709,False
142,0.778152,0.002034,False
143,0.77801,0.001171,False
144,0.778223,0.002692,False
145,0.77724,0.003739,False
146,0.77701,0.002075,False
147,0.776738,0.001866,False
148,0.777787,0.003178,False
149,0.779153,0.001154,False
150,0.777625,0.001276,False
151,0.778897,0.003423,False
152,0.777563,0.004947,False
153,0.777584,0.003627,False
154,0.776726,0.004682,False
155,0.776692,0.005076,False
156,0.776235,0.005962,False
157,0.776414,0.005384,False
158,0.776546,0.004842,False
159,0.777475,0.004107,False
160,0.777536,0.006561,False
161,0.775755,0.006005,False
162,0.776242,0.006221,False
163,0.775445,0.006694,False
164,0.776317,0.005697,False
165,0.776674,0.00465,False
166,0.775963,0.004385,False
167,0.777273,0.005391,False
168,0.77613,0.005511,False
169,0.777328,0.004534,False
170,0.776605,0.003326,False
171,0.777888,0.0019,False
172,0.777037,0.002846,False
173,0.777922,0.001354,False
174,0.777723,0.001442,False
175,0.779192,2.3e-05,False
176,0.779106,0.002862,False
177,0.779058,0.000417,False
178,0.777974,0.00025,False
179,0.778941,0.001258,False
180,0.777572,0.000753,False
181,0.778533,0.001633,False
182,0.777448,0.002748,False
183,0.779622,0.000116,False
184,0.777733,0.001848,False
185,0.777702,0.001151,False
186,0.778984,0.000558,False
187,0.777815,0.000872,False
188,0.777845,0.000806,False
189,0.777751,0.002618,False
190,0.778477,0.000699,False
191,0.77675,0.002423,False
192,0.777025,0.00252,False
193,0.777656,0.001679,False
194,0.778212,0.000579,False
195,0.777402,0.001642,False
196,0.779459,0.002627,False
197,0.779396,0.000939,False
198,0.778447,0.002054,False
199,0.777109,0.00233,False
200,0.776876,0.00171,False
201,0.778534,0.002647,False
202,0.778409,0.002887,False
203,0.778144,0.001884,False
204,0.778116,0.003919,False
205,0.777003,0.003532,False
206,0.777907,0.002235,False
207,0.77845,0.000322,False
208,0.77788,0.000802,False
209,0.77735,0.000183,False
210,0.778764,0.000306,False
211,0.779496,0.000554,False
212,0.778494,0.000406,False
213,0.77727,0.000733,False
214,0.777678,0.001733,False
215,0.778835,0.004945,False
216,0.775788,0.004291,False
217,0.776525,0.006259,False
218,0.776408,0.00774,False
219,0.776705,0.008294,False
220,0.775491,0.007921,False
