cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
56,-0.002505,0.945443,0.836298,0.811978,0.001176,0.000792,0.000594,0.004896,0.02,0,1,0
57,-0.002292,0.946416,0.836238,0.812557,0.001019,0.00209,0.000688,0.000846,0.02,0,1,0
58,-0.002343,0.944739,0.836341,0.808576,0.000865,0.009707,0.000677,-0.000203,0.02,0,1,0
59,-0.005341,0.940324,0.836584,0.798509,0.00078,0.018821,0.000634,-0.011895,0.02,0,1,0
60,-0.004836,0.944799,0.836337,0.810942,0.000713,0.004618,0.000578,0.002002,0.02,0,1,0
61,0.001535,0.938543,0.836671,0.788982,0.000551,0.023701,0.00047,0.025285,0.02,0,1,0
62,0.000231,0.945822,0.836275,0.811966,0.000369,0.005672,0.000486,-0.005175,0.02,0,1,0
63,0.001865,0.944158,0.836375,0.807711,0.000244,0.008384,0.000534,0.006485,0.02,0,1,0
64,0.000244,0.944384,0.836362,0.811849,0.000156,0.003138,0.000703,-0.006435,0.02,0,1,0
65,0.00021,0.946158,0.836254,0.809887,9.2e-05,0.008352,0.000909,-0.000133,0.02,0,1,0
66,-0.001677,0.943923,0.836388,0.806075,2.1e-05,0.006182,0.001101,-0.007491,0.02,0,1,0
67,-0.001217,0.945946,0.836267,0.813415,0.000154,0.001028,0.001181,0.001825,0.02,0,1,0
68,-0.001383,0.946497,0.836233,0.809146,0.000271,0.005284,0.001249,-0.000656,0.02,0,1,0
69,-5.1e-05,0.945941,0.836268,0.808758,0.000417,0.005977,0.001212,0.005285,0.02,0,1,0
70,-0.001602,0.943188,0.83643,0.799101,0.000508,0.02116,0.001007,-0.006156,0.02,0,1,0
71,-0.000174,0.944613,0.836348,0.804859,0.000612,0.009803,0.00085,0.00567,0.02,0,1,0
72,0.000829,0.945755,0.836279,0.811289,0.000671,0.001017,0.000671,0.003978,0.02,0,1,0
73,0.002558,0.943093,0.836436,0.812135,0.000773,0.003836,0.000515,0.00686,0.02,0,1,0
74,0.002192,0.945621,0.836287,0.813745,0.000858,0.001815,0.000404,-0.001453,0.02,0,1,0
75,0.003355,0.944839,0.836335,0.810438,0.001023,0.00085,0.000184,0.004618,0.02,0,1,0
76,0.004747,0.94376,0.836398,0.814076,0.001258,0.003842,8.8e-05,0.005524,0.02,0,1,0
77,0.007035,0.942497,0.836469,0.804815,0.001418,0.007188,0.000366,0.00908,0.02,0,1,0
78,0.009821,0.939534,0.836623,0.79174,0.001631,0.028913,0.000439,0.011053,0.02,0,1,0
79,0.005206,0.940627,0.836568,0.8026,0.00167,0.011283,0.000504,-0.018314,0.02,0,1,0
80,0.005874,0.945368,0.836303,0.810409,0.001813,0.004693,0.000495,0.002653,0.02,0,1,0
81,0.005524,0.944717,0.836342,0.810819,0.001932,0.00518,0.000463,-0.001388,0.02,0,1,0
82,0.005711,0.944491,0.836355,0.809575,0.002061,0.007689,0.000377,0.000742,0.02,0,1,0
83,0.005709,0.94612,0.836257,0.807776,0.002205,0.004758,0.000336,-1.1e-05,0.02,0,1,0
84,0.006853,0.944055,0.836381,0.807341,0.002382,0.00354,0.000408,0.004542,0.02,0,1,0
85,0.008413,0.943867,0.836392,0.803885,0.002495,0.006786,0.000541,0.006189,0.02,0,1,0
86,0.007974,0.943812,0.836395,0.809194,0.002655,0.009553,0.000548,-0.001743,0.02,0,1,0
87,0.006488,0.943994,0.836384,0.811166,0.002811,0.000647,0.000506,-0.005894,0.02,0,1,0
88,0.004611,0.942528,0.836467,0.806415,0.002888,0.013735,0.000633,-0.007449,0.02,0,1,0
89,0.006162,0.943684,0.836402,0.807864,0.002925,0.00238,0.00084,0.006154,0.02,0,1,0
90,0.005698,0.943932,0.836388,0.808483,0.002964,0.013492,0.001201,-0.001838,0.02,0,1,0
91,0.004545,0.944805,0.836337,0.812034,0.002965,0.002897,0.001372,-0.004578,0.02,0,1,0
92,0.005597,0.944086,0.836379,0.802408,0.002917,0.012712,0.001439,0.004177,0.02,0,1,0
93,0.005618,0.9446,0.836349,0.812152,0.002853,0.005124,0.001545,8e-05,0.02,0,1,0
94,0.003921,0.943921,0.836389,0.812442,0.002712,0.000258,0.001547,-0.006734,0.02,0,1,0
95,0.005653,0.942687,0.836458,0.803376,0.002738,0.012332,0.001504,0.006875,0.02,0,1,0
96,0.000573,0.941974,0.836497,0.795323,0.002606,0.011249,0.00129,-0.020159,0.02,0,1,0
97,0.001077,0.945497,0.836295,0.80798,0.002488,0.007638,0.001074,0.001999,0.02,0,1,0
98,0.000588,0.947117,0.836194,0.81123,0.002391,0.000166,0.000871,-0.001942,0.02,0,1,0
99,0.000845,0.945095,0.836319,0.813015,0.002328,0.007837,0.000548,0.001022,0.02,0,1,0
100,0.001799,0.944006,0.836384,0.810101,0.002238,0.005134,0.000324,0.003783,0.02,0,1,0
101,0.001736,0.945006,0.836325,0.814005,0.002121,0.0061,4.1e-05,-0.000251,0.02,0,1,0
102,0.002952,0.945401,0.836301,0.81102,0.002046,0.002143,0.000137,0.004826,0.02,0,1,0
103,0.001469,0.943694,0.836402,0.804987,0.001929,0.015067,0.000112,-0.005885,0.02,0,1,0
104,0.00266,0.944103,0.836378,0.806582,0.001916,0.010283,0.000139,0.004729,0.02,0,1,0
105,0.003245,0.946132,0.836256,0.811501,0.001898,0.002882,0.00018,0.00232,0.02,0,1,0
106,0.00159,0.944662,0.836345,0.80451,0.001856,0.011446,0.000121,-0.006566,0.02,0,1,0
107,-0.004469,0.938101,0.836691,0.782679,0.001699,0.036252,6.1e-05,-0.024044,0.02,0,1,0
108,-0.000568,0.943028,0.836439,0.805985,0.001598,0.002212,0.000333,0.015479,0.02,0,1,0
109,3.4e-05,0.945278,0.836308,0.812329,0.001512,0.004053,0.000556,0.00239,0.02,0,1,0
110,-7.7e-05,0.946302,0.836245,0.812216,0.001467,0.002652,0.000602,-0.00044,0.02,0,1,0
111,-0.001484,0.944549,0.836352,0.808725,0.001352,0.003568,0.000555,-0.005585,0.02,0,1,0
112,0.000494,0.943767,0.836397,0.80356,0.00132,0.012088,0.000471,0.007853,0.02,0,1,0
113,-0.000744,0.943919,0.836389,0.806656,0.001248,0.012468,0.0005,-0.004915,0.02,0,1,0
114,-0.002279,0.943847,0.836393,0.807446,0.001128,0.008292,0.000523,-0.006093,0.02,0,1,0
115,-0.002173,0.945506,0.836294,0.810975,0.00097,0.007183,0.000625,0.000422,0.02,0,1,0
116,5.6e-05,0.945139,0.836317,0.802945,0.000849,0.005583,0.000795,0.008847,0.02,0,1,0
117,0.000459,0.946466,0.836235,0.808225,0.000716,0.006115,0.000867,0.001598,0.02,0,1,0
118,0.000354,0.946289,0.836246,0.811611,0.000512,0.005816,0.000998,-0.000418,0.02,0,1,0
119,-0.002317,0.942709,0.836457,0.80123,0.000359,0.008342,0.000925,-0.0106,0.02,0,1,0
120,-0.001432,0.9454,0.836301,0.811818,0.000193,2.3e-05,0.000924,0.003514,0.02,0,1,0
121,-0.001505,0.945841,0.836274,0.814529,1.7e-05,0.000838,0.000883,-0.000291,0.02,0,1,0
122,-0.001575,0.946488,0.836234,0.813115,0.000204,0.002518,0.000771,-0.000278,0.02,0,1,0
123,0.001932,0.941669,0.836514,0.797678,0.000142,0.022214,0.000529,0.013918,0.02,0,1,0
124,0.002963,0.9452,0.836313,0.807345,0.000139,0.005606,0.000363,0.004093,0.02,0,1,0
125,0.004642,0.943742,0.836399,0.804451,0.000146,0.008932,0.000268,0.00666,0.02,0,1,0
126,0.006252,0.944232,0.83637,0.808107,9.1e-05,0.000739,0.000342,0.006391,0.02,0,1,0
127,0.003811,0.944376,0.836362,0.809852,7.5e-05,0.001303,0.000286,-0.009686,0.02,0,1,0
128,0.000947,0.942253,0.836482,0.802764,0.000101,0.015362,0.000321,-0.011365,0.02,0,1,0
129,0.003868,0.941141,0.836542,0.799112,1.4e-05,0.019403,0.000269,0.011591,0.02,0,1,0
130,0.004569,0.945441,0.836298,0.807436,0.00017,0.00385,0.000289,0.00278,0.02,0,1,0
131,0.002027,0.943722,0.8364,0.811198,0.000274,0.005532,0.000113,-0.010087,0.02,0,1,0
132,0.004949,0.941417,0.836527,0.800883,0.000448,0.012514,4.4e-05,0.011598,0.02,0,1,0
133,0.006418,0.943949,0.836387,0.804553,0.000636,0.006058,9.4e-05,0.005829,0.02,0,1,0
134,0.007042,0.943932,0.836388,0.804852,0.000898,0.015048,1e-05,0.002475,0.02,0,1,0
135,0.005564,0.944664,0.836345,0.809591,0.001142,0.005199,1.6e-05,-0.005865,0.02,0,1,0
136,0.007311,0.943075,0.836437,0.806388,0.001424,0.005425,7.8e-05,0.006933,0.02,0,1,0
137,0.005096,0.943813,0.836395,0.811256,0.001672,8.6e-05,8.7e-05,-0.008791,0.02,0,1,0
138,0.006744,0.942225,0.836484,0.806781,0.001973,0.010149,7.7e-05,0.006541,0.02,0,1,0
139,0.004794,0.94357,0.836409,0.808599,0.002162,0.001446,0.000111,-0.007738,0.02,0,1,0
140,0.004429,0.945163,0.836315,0.80578,0.002347,0.011107,0.00014,-0.00145,0.02,0,1,0
141,0.00019,0.941749,0.836509,0.797853,0.002399,0.012836,0.000248,-0.01682,0.02,0,1,0
142,0.000815,0.945825,0.836275,0.808956,0.002397,0.009399,0.000195,0.00248,0.02,0,1,0
143,2.7e-05,0.946328,0.836244,0.810333,0.002416,0.003386,0.000127,-0.003124,0.02,0,1,0
144,0.001895,0.94386,0.836392,0.80478,0.002541,0.016196,0.000261,0.007412,0.02,0,1,0
145,0.003087,0.94453,0.836353,0.808949,0.002589,0.003189,0.000268,0.004731,0.02,0,1,0
146,0.00122,0.944754,0.83634,0.811411,0.002558,0.002959,0.000233,-0.007409,0.02,0,1,0
147,0.001082,0.945403,0.836301,0.813497,0.00262,0.001392,0.000273,-0.000549,0.02,0,1,0
148,0.00262,0.944865,0.836333,0.807833,0.002597,0.002119,0.000185,0.006104,0.02,0,1,0
149,0.000322,0.944649,0.836346,0.803415,0.002515,0.00674,0.000193,-0.009119,0.02,0,1,0
150,0.000578,0.946081,0.836259,0.811865,0.002409,0.002034,0.000212,0.001016,0.02,0,1,0
151,0.003067,0.943,0.836441,0.800275,0.002353,0.017148,0.000313,0.009877,0.02,0,1,0
152,0.004696,0.942703,0.836458,0.803822,0.00226,0.01343,0.000425,0.006463,0.02,0,1,0
153,0.003046,0.944791,0.836337,0.808233,0.00221,0.002198,0.000556,-0.006548,0.02,0,1,0
154,0.004227,0.94409,0.836379,0.809565,0.002164,0.006603,0.000678,0.004686,0.02,0,1,0
155,0.004576,0.9449,0.836331,0.810618,0.002106,0.003068,0.000704,0.001383,0.02,0,1,0
156,0.005486,0.944209,0.836372,0.810704,0.00206,0.001439,0.000627,0.003615,0.02,0,1,0
157,0.004694,0.94459,0.836349,0.811139,0.002119,0.005551,0.000478,-0.003145,0.02,0,1,0
158,0.004016,0.945182,0.836314,0.811895,0.00218,0.00198,0.000435,-0.00269,0.02,0,1,0
159,0.003161,0.945378,0.836302,0.808994,0.002279,0.006187,0.000336,-0.003392,0.02,0,1,0
160,0.006033,0.941719,0.836511,0.801225,0.002352,0.009977,0.000148,0.011397,0.02,0,1,0
161,0.005223,0.944609,0.836348,0.813577,0.002376,0.000988,6.2e-05,-0.003214,0.02,0,1,0
162,0.00541,0.944668,0.836345,0.811058,0.002523,0.007799,0.000118,0.00074,0.02,0,1,0
163,0.00588,0.943822,0.836394,0.812509,0.002697,0.006948,7.6e-05,0.001866,0.02,0,1,0
164,0.004632,0.944878,0.836332,0.811697,0.002829,0.00036,1.5e-05,-0.004952,0.02,0,1,0
165,0.003421,0.944798,0.836337,0.810779,0.002976,0.00207,4.1e-05,-0.004806,0.02,0,1,0
166,0.003193,0.944792,0.836337,0.8136,0.003047,0.006644,8.4e-05,-0.000906,0.02,0,1,0
167,0.004452,0.945244,0.83631,0.808741,0.003129,0.002735,0.000224,0.004998,0.02,0,1,0
168,0.004571,0.944841,0.836335,0.812256,0.003193,0.008563,0.00053,0.00047,0.02,0,1,0
169,0.003397,0.943887,0.836391,0.806745,0.003238,0.009974,0.000805,-0.004657,0.02,0,1,0
170,0.002024,0.945191,0.836314,0.812616,0.003166,0.00117,0.001012,-0.005449,0.02,0,1,0
171,0.000471,0.945099,0.836319,0.808311,0.003074,0.002998,0.001086,-0.006162,0.02,0,1,0
172,0.001814,0.944497,0.836355,0.810383,0.002987,0.004256,0.001107,0.005329,0.02,0,1,0
173,0.000109,0.944714,0.836342,0.808007,0.002853,0.004986,0.001076,-0.006766,0.02,0,1,0
174,0.000411,0.944657,0.836345,0.808996,0.002711,0.014335,0.001257,0.001195,0.02,0,1,0
175,-0.001224,0.944022,0.836383,0.803564,0.002538,0.014057,0.001467,-0.006488,0.02,0,1,0
176,-0.004411,0.942069,0.836492,0.798841,0.002242,0.014138,0.001571,-0.012648,0.02,0,1,0
177,-2.9e-05,0.942922,0.836445,0.802267,0.002097,0.007899,0.001677,0.017393,0.02,0,1,0
178,-0.00023,0.945871,0.836272,0.810939,0.001895,0.006414,0.001642,-0.0008,0.02,0,1,0
179,-0.002007,0.943916,0.836389,0.803418,0.001605,0.009831,0.001556,-0.00705,0.02,0,1,0
180,-0.001212,0.945105,0.836319,0.811213,0.001356,0.003443,0.001452,0.003154,0.02,0,1,0
181,-0.002206,0.944802,0.836337,0.806047,0.001104,0.008761,0.001362,-0.003944,0.02,0,1,0
182,-0.003423,0.944394,0.836361,0.808929,0.000827,0.008113,0.001345,-0.004833,0.02,0,1,0
183,0.000311,0.942694,0.836458,0.79981,0.000577,0.010808,0.001378,0.014821,0.02,0,1,0
184,0.002331,0.943853,0.836393,0.807701,0.0004,0.005449,0.001403,0.008018,0.02,0,1,0
185,0.001255,0.945759,0.836279,0.811699,0.000188,0.000524,0.001461,-0.00427,0.02,0,1,0
186,-0.000943,0.943416,0.836418,0.802989,1.9e-05,0.014622,0.001562,-0.008725,0.02,0,1,0
187,-0.001232,0.945999,0.836264,0.811348,0.000159,0.003724,0.001632,-0.001146,0.02,0,1,0
188,-0.001056,0.946815,0.836213,0.81281,0.000288,0.000115,0.001635,0.000698,0.02,0,1,0
189,-0.003264,0.942553,0.836466,0.804957,0.000411,0.009879,0.001585,-0.008765,0.02,0,1,0
190,-0.000625,0.943181,0.836431,0.804543,0.000478,0.010499,0.001486,0.010473,0.02,0,1,0
191,-0.00284,0.943219,0.836429,0.810201,0.000573,0.00358,0.001338,-0.008789,0.02,0,1,0
192,-0.002792,0.945625,0.836287,0.812457,0.000575,0.004499,0.001118,0.000191,0.02,0,1,0
193,-0.001609,0.945686,0.836283,0.811042,0.00068,0.004956,0.001074,0.004694,0.02,0,1,0
194,-0.000198,0.945802,0.836276,0.809661,0.000727,0.000772,0.001128,0.005599,0.02,0,1,0
195,-0.001639,0.945039,0.836323,0.810992,0.000754,0.000835,0.001036,-0.005716,0.02,0,1,0
196,-0.002847,0.945271,0.836309,0.802411,0.000796,0.009842,0.000928,-0.004793,0.02,0,1,0
197,0.00185,0.941371,0.83653,0.798274,0.000693,0.013744,0.000868,0.018637,0.02,0,1,0
198,0.003005,0.944172,0.836374,0.805167,0.000499,0.011139,0.000748,0.004585,0.02,0,1,0
199,0.003071,0.945748,0.83628,0.812268,0.0004,0.007113,0.000812,0.000262,0.02,0,1,0
200,0.002032,0.94463,0.836347,0.81258,0.000393,0.00288,0.000865,-0.004123,0.02,0,1,0
201,0.00314,0.945704,0.836282,0.806811,0.000297,0.001363,0.001012,0.004395,0.02,0,1,0
202,0.003252,0.946451,0.836236,0.808147,0.000127,0.006688,0.001049,0.000446,0.02,0,1,0
203,0.00177,0.944799,0.836337,0.807523,2.3e-05,0.007466,0.001095,-0.005883,0.02,0,1,0
204,0.004415,0.941087,0.836544,0.800092,0.000109,0.019408,0.001009,0.010499,0.02,0,1,0
205,0.003654,0.945342,0.836304,0.811765,0.00031,0.001841,0.000844,-0.003022,0.02,0,1,0
206,0.001816,0.94496,0.836327,0.808421,0.000444,0.000981,0.000596,-0.007294,0.02,0,1,0
207,-0.000679,0.944438,0.836358,0.807047,0.000583,0.001793,0.000271,-0.009901,0.02,0,1,0
208,0.000186,0.946567,0.836229,0.81202,0.000776,0.003279,2.8e-05,0.003431,0.02,0,1,0
209,-0.000541,0.945114,0.836318,0.81226,0.000902,0.002625,0.000261,-0.002882,0.02,0,1,0
210,-0.000221,0.946581,0.836228,0.808933,0.001014,0.009272,0.00056,0.001269,0.02,0,1,0
211,-0.001281,0.945509,0.836294,0.804273,0.001125,0.008775,0.000765,-0.004206,0.02,0,1,0
212,-0.000925,0.946412,0.836238,0.81009,0.001302,0.000804,0.001007,0.001414,0.02,0,1,0
213,0.000712,0.944003,0.836384,0.810538,0.001403,0.004463,0.001152,0.006497,0.02,0,1,0
214,0.002014,0.944173,0.836374,0.808418,0.001492,0.006786,0.001232,0.005167,0.02,0,1,0
215,0.006243,0.940489,0.836575,0.796052,0.001668,0.012503,0.001094,0.016784,0.02,0,1,0
216,0.004861,0.943662,0.836404,0.814192,0.001823,0.002065,0.000975,-0.005487,0.02,0,1,0
217,0.007295,0.942675,0.836459,0.807459,0.002002,0.001918,0.000717,0.009662,0.02,0,1,0
218,0.008869,0.943383,0.836419,0.807808,0.002205,0.003854,0.000437,0.006243,0.02,0,1,0
219,0.009135,0.944648,0.836346,0.807955,0.002481,0.006783,0.000224,0.001056,0.02,0,1,0
220,0.008181,0.94338,0.83642,0.812046,0.002683,0.008371,0.00019,-0.003787,0.02,0,1,0
