cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,previous_hash,hash
23,-0.00558,0.939025,0.773797,0.836648,0.781945,False,0.018029,False,8d42159c18c5f0e2f0549da39fc7a7d465e82a8fcc6c76f9afa722df152ff0a6,039cefcca03bda1a93a621f652084adfb540df8a5a2d1c43b545e3db3f198410
24,-0.00543,0.946038,0.80032,0.836262,0.779029,False,0.005599,False,039cefcca03bda1a93a621f652084adfb540df8a5a2d1c43b545e3db3f198410,748368a82f735ae14139ce217ed2dec79b7c6a18d12d35d25c278f140ad19c63
25,-0.001739,0.941528,0.789255,0.836521,0.780466,False,0.009459,False,748368a82f735ae14139ce217ed2dec79b7c6a18d12d35d25c278f140ad19c63,042cc104e30957f6e1677127d4b13126e144e5110bea2fd8bd9062816589b9ea
26,-0.002182,0.942957,0.809237,0.836443,0.776862,False,0.003021,False,042cc104e30957f6e1677127d4b13126e144e5110bea2fd8bd9062816589b9ea,e9a9ab8b19a0c8279e4c911b4b84e2e7733fbc8e467d4708efdfbe314a3868a9
27,-0.001917,0.941665,0.803535,0.836514,0.777621,False,0.002054,False,e9a9ab8b19a0c8279e4c911b4b84e2e7733fbc8e467d4708efdfbe314a3868a9,e827d76045312318633adae450b05811cb5a7b40ccc455890aa0bc1dc0d7477d
28,-0.001689,0.940493,0.816215,0.836575,0.774736,False,0.002958,False,e827d76045312318633adae450b05811cb5a7b40ccc455890aa0bc1dc0d7477d,0ad144d0be8a2e1a5c5527d863d0990506cfe2e8f55092320e3bf534c54198a9
29,-0.002128,0.940636,0.800317,0.836568,0.777876,False,0.003863,False,0ad144d0be8a2e1a5c5527d863d0990506cfe2e8f55092320e3bf534c54198a9,7306d5b81376e540057a52c38924c93b93010f80db7ec3077a90800121d6cb3c
30,-0.001911,0.942355,0.809321,0.836477,0.776697,False,0.003217,False,7306d5b81376e540057a52c38924c93b93010f80db7ec3077a90800121d6cb3c,604ccdb08fb57a226d6c3b9e73cca5f765c5b1bc3f28d7d5b30db0c052fef08e
31,-0.004981,0.941566,0.78822,0.836519,0.780038,False,0.009613,False,604ccdb08fb57a226d6c3b9e73cca5f765c5b1bc3f28d7d5b30db0c052fef08e,829a57f470839ca2702f4161b4f9db1bbdf327212185459d09d47e2cb357aeab
32,-0.008355,0.939108,0.774776,0.836644,0.781223,False,0.015829,False,829a57f470839ca2702f4161b4f9db1bbdf327212185459d09d47e2cb357aeab,78318803ba0694af8d37c6f60800a7f9069f72d12ea25e74e3e07493aee2a895
33,-0.016051,0.937006,0.765021,0.836741,0.780923,False,0.019157,False,78318803ba0694af8d37c6f60800a7f9069f72d12ea25e74e3e07493aee2a895,6666aaa83a6eb9fc2e176dee61ab2506b858f84a32ed9bbeca8a2d40d0d98f55
34,-0.00411,0.935837,0.754521,0.836791,0.785015,False,0.025957,False,6666aaa83a6eb9fc2e176dee61ab2506b858f84a32ed9bbeca8a2d40d0d98f55,a4e3652fa8e623899724d23d79f1b9a511e77d0f771e77ec767138bc7e0adcdd
35,-0.010742,0.921698,0.753843,0.83718,0.778972,False,0.052128,False,a4e3652fa8e623899724d23d79f1b9a511e77d0f771e77ec767138bc7e0adcdd,d7639de3e71f2b18451c9ea65e91367bfa2675c6aca6b69b914260e17842c99d
36,-0.00637,0.940529,0.788454,0.836573,0.779364,False,0.009853,False,d7639de3e71f2b18451c9ea65e91367bfa2675c6aca6b69b914260e17842c99d,732ca2ee564bb20bdc549822ec0096f0b3474649b8b5c4a6dab52070e0f80f98
37,-0.006475,0.940321,0.813166,0.836584,0.77433,False,0.003199,False,732ca2ee564bb20bdc549822ec0096f0b3474649b8b5c4a6dab52070e0f80f98,f0c5e76ba504a84416b33ee9ca005b3558b9cbf1c4abdcdeb206eb4d2aa39dff
38,-0.010263,0.934993,0.813441,0.836825,0.771713,False,0.007654,False,f0c5e76ba504a84416b33ee9ca005b3558b9cbf1c4abdcdeb206eb4d2aa39dff,1cf64eee2a6e296b10d391dca5f0474c2def5aaf64f75f7ed4d9255f1a593524
39,-0.00808,0.936363,0.819175,0.836769,0.771468,False,0.003857,False,1cf64eee2a6e296b10d391dca5f0474c2def5aaf64f75f7ed4d9255f1a593524,d2cd53aaae731c606b50f62ecacddecf6bf9ab4976513e56affa239fa80aaa76
40,-0.003512,0.936044,0.816392,0.836782,0.77283,False,0.008551,False,d2cd53aaae731c606b50f62ecacddecf6bf9ab4976513e56affa239fa80aaa76,c5a28a75d156db9f4a5cd557d0e0a70334d406f0908ce35cab89f35f0840809d
41,-0.004327,0.940343,0.80295,0.836583,0.77681,False,0.004977,False,c5a28a75d156db9f4a5cd557d0e0a70334d406f0908ce35cab89f35f0840809d,33e5ae946a81358ac979ea8b67ae40366b183fcae5b923afb11793d437b13c0b
42,-0.00965,0.936842,0.76833,0.836748,0.781486,False,0.016595,False,33e5ae946a81358ac979ea8b67ae40366b183fcae5b923afb11793d437b13c0b,d25ae94a1656b1ba77a88a2e435b50f09ecaa5f07ecebd52de17c6052174d109
43,-0.005718,0.925844,0.732905,0.837107,0.785598,False,0.05131,False,d25ae94a1656b1ba77a88a2e435b50f09ecaa5f07ecebd52de17c6052174d109,ba843f3196c071c9286e33bc7b713ebba669acb57744e0bfcddaa86e7c2bb37c
44,-0.017288,0.930928,0.729461,0.836971,0.785718,False,0.033358,False,ba843f3196c071c9286e33bc7b713ebba669acb57744e0bfcddaa86e7c2bb37c,90f7c552ce60f7726d5f31dccd2f1d85f3097feb0fdc616a3971acd0468b9091
45,-0.011279,0.923519,0.701761,0.837152,0.789912,False,0.056954,False,90f7c552ce60f7726d5f31dccd2f1d85f3097feb0fdc616a3971acd0468b9091,b08bfcdf8f6fbbdfcc80b34226947798685e83790ad9af7d3e761ba160cf728b
46,-0.01444,0.923133,0.740835,0.837159,0.781331,False,0.050271,False,b08bfcdf8f6fbbdfcc80b34226947798685e83790ad9af7d3e761ba160cf728b,dd00bb5db786d61033daf6f57fc1ac56b93c8aa9aff999438857b7b5e59fd7f1
47,-0.001584,0.929011,0.750281,0.837029,0.784038,False,0.030207,False,dd00bb5db786d61033daf6f57fc1ac56b93c8aa9aff999438857b7b5e59fd7f1,eb83ac77cf2725f012f49b1b3ee73eb0779924df193cce771cf803a6f40efb7a
48,0.001789,0.938619,0.787112,0.836667,0.779903,False,0.007811,False,eb83ac77cf2725f012f49b1b3ee73eb0779924df193cce771cf803a6f40efb7a,e1e602c32407bfc97547430b932fdaccf8a062d07d294f8b20811202a80cbf41
49,0.01312,0.908493,0.793579,0.837183,0.765929,False,0.05738,False,e1e602c32407bfc97547430b932fdaccf8a062d07d294f8b20811202a80cbf41,762f14b1b273dbac048f8d6f07a807c585846233e61ba779358f7c17b6dd8861
50,0.007605,0.931327,0.810326,0.836958,0.771618,False,0.011127,False,762f14b1b273dbac048f8d6f07a807c585846233e61ba779358f7c17b6dd8861,930953cd9bad6f1fb5f038c94daf204e65818a6ec12707b09fb6cc0112ce6a70
51,0.008849,0.936713,0.815066,0.836754,0.772255,False,0.002113,False,930953cd9bad6f1fb5f038c94daf204e65818a6ec12707b09fb6cc0112ce6a70,1f7bb1b7a2820e523173c3d6d4faef07e4e649ac064b611c6b8c0791ef96a554
52,0.003438,0.936523,0.789572,0.836762,0.778372,False,0.008726,False,1f7bb1b7a2820e523173c3d6d4faef07e4e649ac064b611c6b8c0791ef96a554,12cffae0eb6cc57c07fd181b85a72cb25c8f906ccb0bc90e7baf2c599e099cba
53,0.009046,0.92204,0.74819,0.837175,0.780561,False,0.048456,False,12cffae0eb6cc57c07fd181b85a72cb25c8f906ccb0bc90e7baf2c599e099cba,188c2cc57d38c20f98ebf9a500cd8d8c4a1e50b613257a0335f25f3276304b03
54,0.008441,0.927705,0.722222,0.837064,0.78783,False,0.048516,False,188c2cc57d38c20f98ebf9a500cd8d8c4a1e50b613257a0335f25f3276304b03,caefa9521294453a49758714dcdba3d1b46a543a712035fc59262ccc24f6eda2
55,-0.008184,0.929422,0.710036,0.837017,0.790908,False,0.043194,False,caefa9521294453a49758714dcdba3d1b46a543a712035fc59262ccc24f6eda2,a79fad14b6e34903bfe58e9b6bf518a5e033e557d30e88cef8478768f43ebe37
56,0.008233,0.928898,0.71024,0.837032,0.790678,False,0.043508,False,a79fad14b6e34903bfe58e9b6bf518a5e033e557d30e88cef8478768f43ebe37,27e8be00209d67377673ffdf2397e8b186a5fd8fac3ebcd21c5be413b8e0b458
57,0.006356,0.927147,0.718754,0.837077,0.788749,False,0.051912,False,27e8be00209d67377673ffdf2397e8b186a5fd8fac3ebcd21c5be413b8e0b458,2726eabaa58981e3cb2b9ab57303a86b91d677a7dfa376f2e577195418679156
58,0.000313,0.922607,0.752809,0.837167,0.78158,False,0.048733,False,2726eabaa58981e3cb2b9ab57303a86b91d677a7dfa376f2e577195418679156,29cb86ff2de1079117cbd29cde09bdf149a1559bc050ee838be800bef11afc57
59,-0.000259,0.938157,0.806802,0.836689,0.776115,False,0.006123,False,29cb86ff2de1079117cbd29cde09bdf149a1559bc050ee838be800bef11afc57,5a105d9c9706e1edf8e65e13a9959e3889703f32fd088389ec383c6a0a1dd064
60,-0.003813,0.93378,0.814187,0.836872,0.772441,False,0.006548,False,5a105d9c9706e1edf8e65e13a9959e3889703f32fd088389ec383c6a0a1dd064,010297bb538e1dde01e11492c8fb85b852ec2b2df727c0fbef91f084d83cc8fe
61,-0.003153,0.932727,0.797744,0.836911,0.775503,False,0.007413,False,010297bb538e1dde01e11492c8fb85b852ec2b2df727c0fbef91f084d83cc8fe,ca4aa44f7cababfff00c861ab5b7ab73c8f9562c4a5fac6b4ac44e1e5c544d70
62,-0.013593,0.907775,0.795121,0.837173,0.765272,False,0.05623,False,ca4aa44f7cababfff00c861ab5b7ab73c8f9562c4a5fac6b4ac44e1e5c544d70,93cfd65cd69b21c4b1e0a7a85f56ab9a943464f40f9b46a44c2cf815501e3e6c
63,-0.011765,0.935611,0.799682,0.8368,0.774374,False,0.006331,False,93cfd65cd69b21c4b1e0a7a85f56ab9a943464f40f9b46a44c2cf815501e3e6c,9af66a5b6bee1f943f554d12da459cd1a6e200a5e4b4d89889133b33c42ee489
64,-0.006591,0.920861,0.744249,0.837191,0.781431,False,0.048853,False,9af66a5b6bee1f943f554d12da459cd1a6e200a5e4b4d89889133b33c42ee489,c507f9385ca4b2b8e254e57d013b3ba6c28ac7649aef442763f8b93643974ed5
65,-0.007349,0.927794,0.712996,0.837061,0.789924,False,0.050331,False,c507f9385ca4b2b8e254e57d013b3ba6c28ac7649aef442763f8b93643974ed5,b2464dedb6f3677aa6af507d636626266987ad64f84c55846f88096fe90cdf28
66,-0.020521,0.930658,0.722437,0.83698,0.786384,False,0.035906,False,b2464dedb6f3677aa6af507d636626266987ad64f84c55846f88096fe90cdf28,2643c5979b99fbd0b773c0b41251ad88e03523f0ee0fc3b28f9f51e11e936241
67,-0.003517,0.931168,0.719166,0.836964,0.790613,False,0.040997,False,2643c5979b99fbd0b773c0b41251ad88e03523f0ee0fc3b28f9f51e11e936241,0c300a94fc285f274d882b8aa186b787117fbc1e90b96d0462b35b4a2fbfb796
68,-0.00644,0.927515,0.727301,0.837068,0.787149,False,0.051446,False,0c300a94fc285f274d882b8aa186b787117fbc1e90b96d0462b35b4a2fbfb796,6f3785072027256516fe1c422df84fe2da3f2f87600d655b0f5f80c59c272887
69,-0.006962,0.927073,0.735723,0.837079,0.785208,False,0.04294,False,6f3785072027256516fe1c422df84fe2da3f2f87600d655b0f5f80c59c272887,83a263eb88b70c17ef8f4c296d1955a1ed7320bf73103334c7cc5059daa76f99
70,-0.004805,0.934995,0.796465,0.836825,0.776201,False,0.009369,False,83a263eb88b70c17ef8f4c296d1955a1ed7320bf73103334c7cc5059daa76f99,21b8bea47507b4f7f9dd45d0ad2b3a57343a2f47bf5401fa209e820774039f40
71,0.001084,0.909387,0.791703,0.837193,0.769026,False,0.055982,False,21b8bea47507b4f7f9dd45d0ad2b3a57343a2f47bf5401fa209e820774039f40,db7a4369232170c2d97019553effefda9262287fb797fe1d6d261daa637a2a1c
72,0.001443,0.934281,0.829375,0.836853,0.770048,False,0.000774,False,db7a4369232170c2d97019553effefda9262287fb797fe1d6d261daa637a2a1c,4c9a0a7a56afbfc508d7fa3887da004a214e84e08095475ed17ff3f9fa87e7b2
73,-0.003926,0.907734,0.798335,0.837172,0.766548,False,0.054229,False,4c9a0a7a56afbfc508d7fa3887da004a214e84e08095475ed17ff3f9fa87e7b2,c80e9c34395bc3a70729cd2852f377e2a8491233b90b5901cb85c76fe0b19bda
74,-0.010753,0.929299,0.798686,0.837021,0.772622,False,0.013896,False,c80e9c34395bc3a70729cd2852f377e2a8491233b90b5901cb85c76fe0b19bda,71d023ff3c3b4d749077aa318ee0a831a815e41cb97fe9f6befe9844fe3ecfb4
75,-0.000538,0.919745,0.76987,0.837202,0.77713,False,0.050659,False,71d023ff3c3b4d749077aa318ee0a831a815e41cb97fe9f6befe9844fe3ecfb4,cc4c1ab00f8104849cbdd6641a65a8d85e0ed79b8e25c351f1b3554985869324
76,0.003575,0.927056,0.739728,0.83708,0.785079,False,0.049905,False,cc4c1ab00f8104849cbdd6641a65a8d85e0ed79b8e25c351f1b3554985869324,5a9251f3f109349e78994ef25a1a5977fa02846eb9b1827d3985b54f22742203
77,-0.002645,0.928953,0.704906,0.83703,0.792881,False,0.055091,False,5a9251f3f109349e78994ef25a1a5977fa02846eb9b1827d3985b54f22742203,d9f61dce3fb42f5826ef835cf45d4b49a681b2b01e0ffec8d3a32a7d4446d423
78,0.001574,0.930671,0.701283,0.836979,0.794408,False,0.052898,False,d9f61dce3fb42f5826ef835cf45d4b49a681b2b01e0ffec8d3a32a7d4446d423,0481321f0919bf449dc92478fbc4d0806d6b09384d2b40a8b6b8176f7e35ff5a
79,-0.004763,0.926492,0.746031,0.837093,0.783387,False,0.050809,False,0481321f0919bf449dc92478fbc4d0806d6b09384d2b40a8b6b8176f7e35ff5a,27b0a357c697d82cfc38f916b487dd4d52a23f57dc577481e21351bc3c0e5da4
80,0.000414,0.940575,0.781992,0.836571,0.781863,False,0.009704,False,27b0a357c697d82cfc38f916b487dd4d52a23f57dc577481e21351bc3c0e5da4,9ef3b1b6ba5c7631a0f825a3723a692656736d9367c65c5f0ba9eb5003fbd20e
81,0.000958,0.933682,0.81958,0.836876,0.7719,False,0.010553,False,9ef3b1b6ba5c7631a0f825a3723a692656736d9367c65c5f0ba9eb5003fbd20e,68bbf6db3ca208aa4f39d64dd9545cda06caed8867812073b2e0a8553648b2f6
82,0.003993,0.907741,0.784362,0.837172,0.769331,False,0.055551,False,68bbf6db3ca208aa4f39d64dd9545cda06caed8867812073b2e0a8553648b2f6,71867f9ded7bd23deb45ab21629fcaf27b54fb4acf503750b18a916a3bbd51f5
83,0.010781,0.925033,0.826665,0.837124,0.765553,False,0.0114,False,71867f9ded7bd23deb45ab21629fcaf27b54fb4acf503750b18a916a3bbd51f5,5d732d550802e998a6c7d9be476ee50eb1f3952185adc8050cb4ba33791e35bf
84,3.9e-05,0.905231,0.79261,0.83713,0.767584,False,0.058956,False,5d732d550802e998a6c7d9be476ee50eb1f3952185adc8050cb4ba33791e35bf,90e6e031b6e6f74e2f4552b63ad2bc33cd5cfb234381738d8d37552332149330
85,-0.00017,0.935341,0.817775,0.836811,0.772983,False,0.01059,False,90e6e031b6e6f74e2f4552b63ad2bc33cd5cfb234381738d8d37552332149330,2bbbafd1da77e093289f7b8ea76edda9ca9eca5143e204079d6213c83516b428
86,-0.006667,0.936798,0.774741,0.83675,0.780785,False,0.01266,False,2bbbafd1da77e093289f7b8ea76edda9ca9eca5143e204079d6213c83516b428,9fc100d37766415c51baafac3b431d6aee1da31e531f7b7d0e0ac4384d937d5e
87,-0.006037,0.931782,0.72925,0.836943,0.788302,False,0.043335,False,9fc100d37766415c51baafac3b431d6aee1da31e531f7b7d0e0ac4384d937d5e,d02567dc3d3ee789270e5ffaff7c5742472d324392f2609296fc2929e06ac639
88,-0.006344,0.935625,0.713264,0.8368,0.792747,False,0.045617,False,d02567dc3d3ee789270e5ffaff7c5742472d324392f2609296fc2929e06ac639,da8dc49abf22d6d76f0817fdc5ce0a605d4909bfdd51d840fc406dd0b8b0aa44
89,0.006476,0.937938,0.728361,0.836699,0.790486,False,0.03307,False,da8dc49abf22d6d76f0817fdc5ce0a605d4909bfdd51d840fc406dd0b8b0aa44,075d1c7823a3763edde5221208da866b75166ee0e2595981eb1b07fa7a9f3b0c
90,0.014954,0.938021,0.753393,0.836695,0.783812,False,0.022601,False,075d1c7823a3763edde5221208da866b75166ee0e2595981eb1b07fa7a9f3b0c,130469a52aa2111d56bf8354b9dad775fc4cb0becfc4901bc5566da432486b8b
91,0.01762,0.939047,0.802184,0.836647,0.773867,False,0.006275,False,130469a52aa2111d56bf8354b9dad775fc4cb0becfc4901bc5566da432486b8b,bd7c871c0c23f418357e6339333c152fc4e7039d9298539c337b1c4dd28af90c
92,0.013725,0.926829,0.806423,0.837085,0.769632,False,0.019335,False,bd7c871c0c23f418357e6339333c152fc4e7039d9298539c337b1c4dd28af90c,6a04660b5b1aadd64efb4af57a671994cee6f399a70c77bc8c62f9d7671d8dcd
93,0.022011,0.900368,0.787928,0.837011,0.762394,False,0.057606,False,6a04660b5b1aadd64efb4af57a671994cee6f399a70c77bc8c62f9d7671d8dcd,be61a390c34211563eddb5aad16a2414fec9c4719fbe532b2036af57650b601a
94,0.025264,0.921635,0.832379,0.837181,0.760339,False,0.007455,False,be61a390c34211563eddb5aad16a2414fec9c4719fbe532b2036af57650b601a,e3fa557dd64c72634df0822dd16ef4e4c2f71f2223141f9399a7d65b6abce278
95,0.014136,0.898426,0.792904,0.83695,0.762279,False,0.062793,False,e3fa557dd64c72634df0822dd16ef4e4c2f71f2223141f9399a7d65b6abce278,cb653d0c8464703cf30cb750aa7bda807bb4f004e368b6ffd859757e683f3366
96,0.012037,0.925833,0.803427,0.837108,0.770226,False,0.021755,False,cb653d0c8464703cf30cb750aa7bda807bb4f004e368b6ffd859757e683f3366,107192a8d847d9d8560c1b9121efaceca4f8ad91c341d14e68d0cac575747c12
97,0.00779,0.938111,0.795016,0.836691,0.77695,False,0.00907,False,107192a8d847d9d8560c1b9121efaceca4f8ad91c341d14e68d0cac575747c12,8e607734fabed12104b23060fa38a817c5a1b6e1a56862eef64779ce999bc89c
98,0.008512,0.934588,0.745887,0.836841,0.785436,False,0.038279,False,8e607734fabed12104b23060fa38a817c5a1b6e1a56862eef64779ce999bc89c,fd7876f3742aad9dfd1a7125287f390d2420757debebb01e7dddb5731e5d2137
99,0.007094,0.936619,0.721863,0.836758,0.791215,False,0.042514,False,fd7876f3742aad9dfd1a7125287f390d2420757debebb01e7dddb5731e5d2137,9d48dca2005c43f75f5019f9491e7398d12360e8367f8b23ae7001b781fc36a5
100,0.008386,0.934818,0.719632,0.836832,0.790791,False,0.044789,False,9d48dca2005c43f75f5019f9491e7398d12360e8367f8b23ae7001b781fc36a5,47baaa26765f7fc94cc555635e754f2f1b64e3869f68c0ccb6abbbcd3dd2d5bc
101,0.007455,0.930114,0.737428,0.836997,0.785813,False,0.04406,False,47baaa26765f7fc94cc555635e754f2f1b64e3869f68c0ccb6abbbcd3dd2d5bc,3d3fa29976e9e8a22c4b85b302847dbea0a5cfbed125d966330b86902ed97c46
102,0.011982,0.937855,0.79372,0.836703,0.776285,False,0.008239,False,3d3fa29976e9e8a22c4b85b302847dbea0a5cfbed125d966330b86902ed97c46,af310ada00230a5036680e22f123f9a2e3898294b1e01e806f2c3758600b7b2c
103,0.008033,0.922993,0.804839,0.837161,0.769763,False,0.02256,False,af310ada00230a5036680e22f123f9a2e3898294b1e01e806f2c3758600b7b2c,132226be2fcf9047c7dff71870066f8aba1a310e5965f829b448ea75a5eccdc2
104,0.019055,0.898044,0.780002,0.836937,0.763738,False,0.056785,False,132226be2fcf9047c7dff71870066f8aba1a310e5965f829b448ea75a5eccdc2,852df801477c6f24ae8b3ed9ac8b7abf743c006b684b1b003b072f645f6e66a2
105,0.018343,0.924527,0.835283,0.837134,0.762143,False,0.003004,False,852df801477c6f24ae8b3ed9ac8b7abf743c006b684b1b003b072f645f6e66a2,31325ef29850925414c85053b49db70114e91eb38845e7fc4560193a4075811a
106,0.005683,0.89995,0.774767,0.836998,0.768142,False,0.059005,False,31325ef29850925414c85053b49db70114e91eb38845e7fc4560193a4075811a,5c7ce498963f0494e2de468ecb11fdaa0cf7556f3ce27cc9b779df8a05c4523a
107,0.009057,0.923504,0.795435,0.837153,0.771616,False,0.023257,False,5c7ce498963f0494e2de468ecb11fdaa0cf7556f3ce27cc9b779df8a05c4523a,874096186eb19023d916e0e560bb4de2bcb61f547a4528c06d041526225a5ead
108,0.009288,0.940115,0.803144,0.836594,0.775702,False,0.004684,False,874096186eb19023d916e0e560bb4de2bcb61f547a4528c06d041526225a5ead,972b3360070b55f1a1aee9596a78a72c80d3e906239d7d54ff1535008b4d6962
109,0.012313,0.930261,0.752053,0.836992,0.781966,False,0.040224,False,972b3360070b55f1a1aee9596a78a72c80d3e906239d7d54ff1535008b4d6962,e2947933ca3018e428d1c572f8b94108b8d1b2afac6f92248c141de014b120d6
110,0.016828,0.936999,0.756791,0.836741,0.782411,False,0.038117,False,e2947933ca3018e428d1c572f8b94108b8d1b2afac6f92248c141de014b120d6,d291754c9e8223e5ea80f996d09577e8930190605e26944170864b1a1e8726b3
111,0.013789,0.936497,0.733221,0.836763,0.787563,False,0.042479,False,d291754c9e8223e5ea80f996d09577e8930190605e26944170864b1a1e8726b3,48b6424ed7f0ee53d41dfd2451e95a17a5d54fe0375195dd141bf6ab9c90b3f9
112,0.003215,0.928816,0.774065,0.837034,0.778888,False,0.044779,False,48b6424ed7f0ee53d41dfd2451e95a17a5d54fe0375195dd141bf6ab9c90b3f9,7184e34fcd9b3a861440ab0f990d717a84abfc708f6652c9ceb8f34ee61c33f6
113,0.004935,0.936791,0.809376,0.83675,0.774202,False,0.01196,False,7184e34fcd9b3a861440ab0f990d717a84abfc708f6652c9ceb8f34ee61c33f6,67e173616c7388a8bf3bc4a7ef910dbac339aa2eaae340610fad488c3e910e8d
