cycle,trust,deviation,alert
157,0.773043,0.009452,False
158,0.775442,0.008036,False
159,0.786973,0.002539,False
160,0.776063,0.014928,False
161,0.773256,0.013398,False
162,0.771731,0.002675,False
163,0.770163,0.006361,False
164,0.770959,0.014574,False
165,0.774765,0.016416,False
166,0.764329,0.013101,False
167,0.779872,0.006634,False
168,0.76322,0.007704,False
169,0.787647,0.000652,False
170,0.7731,0.008403,False
171,0.782956,0.023375,False
172,0.775177,0.018038,False
173,0.754064,0.045637,False
174,0.759069,0.021757,False
175,0.77487,0.018638,False
176,0.768006,0.026545,False
177,0.774584,0.009785,False
178,0.775537,0.002866,False
179,0.781258,0.016526,False
180,0.770619,0.021708,False
181,0.782849,0.018436,False
182,0.769548,0.020254,False
183,0.764739,0.008039,False
184,0.765651,0.030637,False
185,0.769696,0.003259,False
186,0.772622,0.005211,False
187,0.776187,0.010475,False
188,0.769465,0.023492,False
189,0.76296,0.029903,False
190,0.787099,0.033514,False
191,0.751437,0.066107,False
192,0.745288,0.079193,False
193,0.763336,0.047716,False
194,0.766189,0.035516,False
195,0.747775,0.063959,False
196,0.767678,0.040523,False
197,0.77317,0.008147,False
198,0.778623,0.020663,False
199,0.759304,0.040558,False
200,0.76229,0.036604,False
201,0.774579,0.011232,False
202,0.789113,0.009455,False
203,0.77724,0.021453,False
204,0.757864,0.017853,False
205,0.774844,0.007408,False
206,0.774427,0.029478,False
207,0.766015,0.072057,False
208,0.759775,0.068021,False
209,0.74769,0.066976,False
210,0.761917,0.062566,False
211,0.776864,0.057203,False
212,0.770721,0.055165,False
213,0.755992,0.056567,False
214,0.775636,0.024298,False
215,0.758561,0.001659,False
216,0.757394,0.015937,False
217,0.752952,0.024542,False
218,0.756096,0.055976,False
219,0.766939,0.034999,False
220,0.770936,0.026836,False
