cycle,trust,deviation,alert
198,0.792037,0.00532,False
199,0.791971,0.011218,False
200,0.780646,0.006318,False
201,0.773408,0.002337,False
202,0.756826,0.016873,False
203,0.760218,0.010394,False
204,0.754657,0.004994,False
205,0.760081,0.012043,False
206,0.757732,0.009013,False
207,0.774432,0.007077,False
208,0.78143,0.010358,False
209,0.790781,0.003165,False
210,0.792377,0.012446,False
211,0.779245,0.008532,False
212,0.774682,0.00626,False
213,0.754862,0.016843,False
214,0.761688,0.006362,False
215,0.755795,0.001326,False
216,0.760068,0.007283,False
217,0.754988,0.019646,False
218,0.76487,0.02375,False
219,0.777326,0.019603,False
220,0.791011,0.008933,False
