cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
34,-0.000539,0.945841,0.836274,0.81002,0.002777,0.011083,0.000817,0.000207,0.025,0,1.34,0
35,-0.002773,0.943063,0.836437,0.80926,0.002858,0.003962,0.000748,-0.009499,0.025,0,1.35,0
36,-0.004407,0.943212,0.836429,0.803676,0.002969,0.015822,0.000542,-0.006959,0.025,0,1.36,0
37,-0.007174,0.940505,0.836574,0.799887,0.00308,0.010887,0.00055,-0.011814,0.025,0,1.37,0
38,-0.008493,0.942926,0.836445,0.810608,0.003273,0.008263,0.000832,-0.005639,0.025,0,1.38,0
39,-0.006853,0.943361,0.836421,0.810141,0.00345,0.000127,0.000924,0.007027,0.025,0,1.39,0
40,-0.004761,0.943536,0.836411,0.805692,0.003509,0.007399,0.000988,0.008987,0.025,0,1.4,0
41,-0.002904,0.943036,0.836439,0.803827,0.00345,0.013924,0.001114,0.007993,0.025,0,1.41,0
42,-0.003212,0.946131,0.836256,0.807378,0.003319,0.004188,0.001233,-0.00133,0.025,0,1.42,0
43,-0.003642,0.946204,0.836251,0.809841,0.003189,0.000468,0.00137,-0.001858,0.025,0,1.43,0
44,-0.005568,0.941989,0.836497,0.796722,0.003096,0.020166,0.001383,-0.00834,0.025,0,1.44,0
45,-0.003102,0.942453,0.836471,0.799397,0.002962,0.016919,0.001445,0.010705,0.025,0,1.45,0
46,-0.005013,0.941745,0.83651,0.807825,0.002972,0.008602,0.001462,-0.008314,0.025,0,1.46,0
47,0.000104,0.939852,0.836607,0.795229,0.002865,0.015924,0.001348,0.022305,0.025,0,1.47,0
48,0.00168,0.943713,0.836401,0.800419,0.002803,0.016205,0.001307,0.006884,0.025,0,1.48,0
49,0.001496,0.945076,0.83632,0.806781,0.002686,0.014404,0.001067,-0.000807,0.025,0,1.49,0
50,-0.001621,0.94254,0.836467,0.800035,0.002655,0.016442,0.000794,-0.013673,0.025,0,1.5,0
51,-0.001273,0.945922,0.836269,0.808857,0.002604,0.001478,0.000483,0.001531,0.025,0,1.51,0
52,-0.002207,0.944784,0.836338,0.812654,0.00249,0.006617,0.000412,-0.004114,0.025,0,1.52,0
53,-0.001279,0.945994,0.836264,0.812754,0.002268,0.001062,0.000398,0.004096,0.025,0,1.53,0
54,-0.00217,0.945292,0.836307,0.807013,0.001977,0.00216,0.000515,-0.00394,0.025,0,1.54,0
55,-0.004376,0.943692,0.836402,0.79851,0.001725,0.012187,0.000657,-0.009783,0.025,0,1.55,0
56,-0.003057,0.945175,0.836314,0.811531,0.001474,0.00099,0.000742,0.005861,0.025,0,1.56,0
57,-0.002833,0.946301,0.836245,0.812212,0.001279,0.002613,0.00086,0.000997,0.025,0,1.57,0
58,-0.002898,0.94418,0.836374,0.807229,0.001086,0.012134,0.000847,-0.000289,0.025,0,1.58,0
59,-0.006229,0.938856,0.836656,0.794649,0.000981,0.023527,0.000792,-0.014891,0.025,0,1.59,0
60,-0.005751,0.944412,0.83636,0.810126,0.000898,0.005772,0.000724,0.00214,0.025,0,1.6,0
61,0.001224,0.936879,0.836746,0.782767,0.000696,0.029626,0.00059,0.031317,0.025,0,1.61,0
62,-7.6e-05,0.945763,0.836279,0.81134,0.000469,0.00709,0.000607,-0.005847,0.025,0,1.62,0
63,0.001775,0.943582,0.836408,0.806127,0.000313,0.01048,0.000666,0.008346,0.025,0,1.63,0
64,9.5e-05,0.943941,0.836387,0.811391,0.000205,0.003923,0.000877,-0.007591,0.025,0,1.64,0
65,8.7e-05,0.946014,0.836263,0.80888,0.000125,0.010441,0.001135,-3.7e-05,0.025,0,1.65,0
66,-0.00195,0.943288,0.836425,0.804124,1.6e-05,0.007727,0.001375,-0.009249,0.025,0,1.66,0
67,-0.001487,0.945752,0.836279,0.813321,0.000182,0.001285,0.001476,0.002105,0.025,0,1.67,0
68,-0.001685,0.946374,0.836241,0.807951,0.000328,0.006605,0.001562,-0.000902,0.025,0,1.68,0
69,-0.000255,0.945704,0.836282,0.807466,0.00051,0.007471,0.001517,0.006535,0.025,0,1.69,0
70,-0.001895,0.942369,0.836476,0.795419,0.000623,0.02645,0.001262,-0.007511,0.025,0,1.7,0
71,-0.000386,0.944083,0.836379,0.802616,0.000754,0.012253,0.001067,0.006927,0.025,0,1.71,0
72,0.000732,0.945519,0.836294,0.810597,0.000826,0.001271,0.000843,0.005143,0.025,0,1.72,0
73,0.002641,0.942262,0.836482,0.811654,0.000954,0.004796,0.000646,0.008799,0.025,0,1.73,0
74,0.00234,0.945473,0.836296,0.813628,0.001059,0.002268,0.000506,-0.00139,0.025,0,1.74,0
75,0.003641,0.944418,0.83636,0.809538,0.001264,0.001063,0.00023,0.006022,0.025,0,1.75,0
76,0.005214,0.943088,0.836436,0.814185,0.001556,0.004802,0.000112,0.007298,0.025,0,1.76,0
77,0.007765,0.94159,0.836518,0.802461,0.001753,0.008985,0.000461,0.011862,0.025,0,1.77,0
78,0.010879,0.937944,0.836699,0.786089,0.002016,0.036141,0.000554,0.014515,0.025,0,1.78,0
79,0.006209,0.939553,0.836622,0.799918,0.002061,0.014103,0.000637,-0.021818,0.025,0,1.79,0
80,0.006929,0.945069,0.836321,0.80958,0.002235,0.005866,0.000625,0.003372,0.025,0,1.8,0
81,0.006606,0.944277,0.836368,0.810019,0.00238,0.006475,0.000584,-0.001513,0.025,0,1.81,0
82,0.006831,0.943915,0.836389,0.808482,0.002539,0.009611,0.000474,0.001058,0.025,0,1.82,0
83,0.006859,0.94594,0.836268,0.806223,0.002715,0.005948,0.00042,0.000129,0.025,0,1.83,0
84,0.008084,0.943459,0.836415,0.805689,0.002931,0.004425,0.000507,0.00579,0.025,0,1.84,0
85,0.009782,0.943263,0.836426,0.801329,0.003068,0.008482,0.00067,0.008036,0.025,0,1.85,0
86,0.009428,0.943263,0.836426,0.807941,0.003264,0.011942,0.000678,-0.00168,0.025,0,1.86,0
87,0.007945,0.943433,0.836417,0.810497,0.003454,0.000809,0.000624,-0.00705,0.025,0,1.87,0
88,0.005983,0.941462,0.836525,0.804513,0.003545,0.017169,0.000781,-0.009356,0.025,0,1.88,0
89,0.007521,0.943056,0.836438,0.806412,0.003586,0.002975,0.001039,0.007352,0.025,0,1.89,0
90,0.007065,0.943237,0.836428,0.807138,0.00363,0.016865,0.00149,-0.002188,0.025,0,1.9,0
91,0.005859,0.944277,0.836368,0.811562,0.003629,0.003622,0.001702,-0.005788,0.025,0,1.91,0
92,0.006889,0.943508,0.836412,0.799562,0.003566,0.015889,0.001785,0.004959,0.025,0,1.92,0
93,0.00692,0.944026,0.836382,0.811713,0.003484,0.006405,0.001916,0.000148,0.025,0,1.93,0
94,0.005182,0.943207,0.836429,0.812064,0.003306,0.000323,0.001919,-0.008403,0.025,0,1.94,0
95,0.00689,0.941828,0.836505,0.800785,0.003338,0.015415,0.001864,0.008276,0.025,0,1.95,0
96,0.001734,0.940851,0.836557,0.790703,0.003175,0.014061,0.001598,-0.02504,0.025,0,1.96,0
97,0.002049,0.945222,0.836312,0.806655,0.003029,0.009548,0.001325,0.001532,0.025,0,1.97,0
98,0.001436,0.94692,0.836206,0.810492,0.00291,0.000208,0.001071,-0.002992,0.025,0,1.98,0
99,0.001589,0.944646,0.836346,0.812869,0.002835,0.009796,0.000667,0.000752,0.025,0,1.99,0
100,0.002467,0.943372,0.83642,0.809174,0.002727,0.006418,0.000386,0.004302,0.025,0,2.0,0
101,0.002384,0.944456,0.836357,0.814021,0.002585,0.007625,3.2e-05,-0.000406,0.025,0,2.01,0
102,0.003579,0.945139,0.836317,0.810291,0.002497,0.002678,0.000188,0.005884,0.025,0,2.02,0
103,0.002116,0.942937,0.836445,0.802789,0.002357,0.018834,0.000156,-0.007221,0.025,0,2.03,0
104,0.003264,0.943524,0.836411,0.804772,0.002348,0.012853,0.000188,0.00568,0.025,0,2.04,0
105,0.003873,0.945971,0.836266,0.810851,0.002331,0.003602,0.000238,0.003022,0.025,0,2.05,0
106,0.002259,0.944174,0.836374,0.802184,0.002285,0.014308,0.000161,-0.008024,0.025,0,2.06,0
107,-0.003788,0.936634,0.836757,0.774836,0.002095,0.045316,6.7e-05,-0.030138,0.025,0,2.07,0
108,-0.000223,0.942731,0.836456,0.804254,0.001975,0.002766,0.000405,0.01781,0.025,0,2.08,0
109,0.000333,0.944874,0.836333,0.811958,0.001875,0.005066,0.000684,0.002786,0.025,0,2.09,0
110,0.0002,0.946093,0.836258,0.811785,0.001827,0.003315,0.000743,-0.000668,0.025,0,2.1,0
111,-0.001217,0.94414,0.836376,0.807408,0.00169,0.004459,0.000685,-0.00713,0.025,0,2.11,0
112,0.000619,0.943209,0.836429,0.801045,0.001657,0.01511,0.000582,0.00926,0.025,0,2.12,0
113,-0.000574,0.943336,0.836422,0.804889,0.001573,0.015585,0.000621,-0.006036,0.025,0,2.13,0
114,-0.002125,0.943272,0.836426,0.805784,0.001429,0.010365,0.000652,-0.007862,0.025,0,2.14,0
115,-0.002128,0.945372,0.836303,0.81016,0.001236,0.008978,0.00078,-1.5e-05,0.025,0,2.15,0
116,-3.1e-05,0.944925,0.836329,0.800232,0.00109,0.006979,0.000994,0.010682,0.025,0,2.16,0
117,0.0004,0.946357,0.836242,0.806729,0.000928,0.007644,0.001087,0.002203,0.025,0,2.17,0
118,0.000337,0.946184,0.836253,0.81107,0.000677,0.00727,0.001254,-0.000322,0.025,0,2.18,0
119,-0.002216,0.942003,0.836496,0.79808,0.00049,0.010427,0.001165,-0.013106,0.025,0,2.19,0
120,-0.00147,0.945251,0.83631,0.811388,0.000285,2.9e-05,0.001164,0.003838,0.025,0,2.2,0
121,-0.001578,0.945583,0.83629,0.814713,2.5e-05,0.001047,0.001114,-0.000557,0.025,0,2.21,0
122,-0.001681,0.946395,0.836239,0.812941,0.000206,0.003148,0.000975,-0.00053,0.025,0,2.22,0
123,0.001648,0.940791,0.83656,0.793641,0.000126,0.027768,0.000673,0.017252,0.025,0,2.23,0
124,0.002772,0.944876,0.836332,0.805549,0.00012,0.007007,0.000469,0.005844,0.025,0,2.24,0
125,0.004516,0.943174,0.836431,0.80196,0.000129,0.011164,0.000354,0.009082,0.025,0,2.25,0
126,0.006242,0.943789,0.836396,0.806487,6.1e-05,0.000923,0.000449,0.009013,0.025,0,2.26,0
127,0.004171,0.944307,0.836366,0.808998,4.4e-05,0.001628,0.000382,-0.01084,0.025,0,2.27,0
128,0.00153,0.941296,0.836534,0.799963,8e-05,0.019203,0.000426,-0.013862,0.025,0,2.28,0
129,0.004204,0.940127,0.836594,0.795514,5.9e-05,0.024254,0.000358,0.01407,0.025,0,2.29,0
130,0.004963,0.945157,0.836316,0.80571,0.000249,0.004813,0.00038,0.004004,0.025,0,2.3,0
131,0.002676,0.943187,0.83643,0.810577,0.000374,0.006915,0.000158,-0.012094,0.025,0,2.31,0
132,0.005347,0.940503,0.836575,0.797709,0.000584,0.015642,6.9e-05,0.014161,0.025,0,2.32,0
133,0.006842,0.943419,0.836417,0.802087,0.000813,0.007573,0.00013,0.007943,0.025,0,2.33,0
134,0.007586,0.943294,0.836424,0.802462,0.001134,0.01881,1e-06,0.003963,0.025,0,2.34,0
135,0.006374,0.944509,0.836354,0.80861,0.001431,0.006499,9e-06,-0.006473,0.025,0,2.35,0
136,0.008044,0.942414,0.836473,0.804505,0.001775,0.006782,0.000106,0.008944,0.025,0,2.36,0
137,0.006145,0.943418,0.836417,0.810697,0.002076,0.000108,0.000116,-0.010196,0.025,0,2.37,0
138,0.00766,0.941346,0.836531,0.805039,0.002442,0.012686,9.9e-05,0.008152,0.025,0,2.38,0
139,0.00597,0.943004,0.836441,0.807342,0.002669,0.001808,0.000139,-0.00912,0.025,0,2.39,0
140,0.005605,0.944693,0.836343,0.80367,0.00289,0.013884,0.00018,-0.001973,0.025,0,2.4,0
141,0.001709,0.940474,0.836576,0.793797,0.002946,0.016045,0.000319,-0.021137,0.025,0,2.41,0
142,0.002034,0.945655,0.836285,0.807459,0.002936,0.011749,0.00026,0.001768,0.025,0,2.42,0
143,0.001171,0.945833,0.836274,0.809328,0.002955,0.004233,0.00018,-0.004703,0.025,0,2.43,0
144,0.002692,0.943372,0.83642,0.802619,0.003109,0.020245,0.000351,0.008317,0.025,0,2.44,0
145,0.003739,0.944085,0.836379,0.807685,0.003169,0.003986,0.000361,0.005735,0.025,0,2.45,0
146,0.002075,0.944277,0.836368,0.81082,0.003129,0.003699,0.000317,-0.009142,0.025,0,2.46,0
147,0.001866,0.944819,0.836336,0.813297,0.003207,0.00174,0.000366,-0.001155,0.025,0,2.47,0
148,0.003178,0.944579,0.83635,0.806339,0.003181,0.002648,0.000255,0.00725,0.025,0,2.48,0
149,0.001154,0.944161,0.836375,0.800832,0.003081,0.008425,0.000264,-0.011213,0.025,0,2.49,0
150,0.001276,0.945885,0.836271,0.811238,0.002952,0.002542,0.000287,0.000676,0.025,0,2.5,0
151,0.003423,0.942402,0.836474,0.796889,0.002887,0.021435,0.000411,0.011964,0.025,0,2.51,0
152,0.004947,0.941892,0.836502,0.801178,0.002776,0.016788,0.000548,0.008512,0.025,0,2.52,0
153,0.003627,0.944601,0.836349,0.806943,0.00272,0.002748,0.000707,-0.007393,0.025,0,2.53,0
154,0.004682,0.943592,0.836408,0.808482,0.002668,0.008254,0.000857,0.005923,0.025,0,2.54,0
155,0.005076,0.944449,0.836358,0.809695,0.002602,0.003836,0.000886,0.00222,0.025,0,2.55,0
156,0.005962,0.943692,0.836402,0.809828,0.00255,0.001799,0.000787,0.005001,0.025,0,2.56,0
157,0.005384,0.944306,0.836366,0.81054,0.002629,0.006938,0.000598,-0.003271,0.025,0,2.57,0
158,0.004842,0.944893,0.836331,0.811405,0.002709,0.002475,0.000543,-0.003076,0.025,0,2.58,0
159,0.004107,0.945042,0.836322,0.807743,0.002834,0.007734,0.000419,-0.004188,0.025,0,2.59,0
160,0.006561,0.940941,0.836552,0.798096,0.002927,0.012471,0.000184,0.01401,0.025,0,2.6,0
161,0.006005,0.944378,0.836362,0.813334,0.002956,0.001234,7.8e-05,-0.003187,0.025,0,2.61,0
162,0.006221,0.944159,0.836375,0.810316,0.003138,0.009749,0.000149,0.001241,0.025,0,2.62,0
163,0.006694,0.943136,0.836433,0.81211,0.003355,0.008684,9.6e-05,0.002724,0.025,0,2.63,0
164,0.005697,0.944591,0.836349,0.811189,0.003517,0.00045,1.9e-05,-0.005752,0.025,0,2.64,0
165,0.00465,0.94429,0.836367,0.809944,0.003697,0.002587,5.2e-05,-0.006061,0.025,0,2.65,0
166,0.004385,0.944101,0.836378,0.81345,0.003781,0.008305,0.000102,-0.001538,0.025,0,2.66,0
167,0.005391,0.945058,0.836322,0.807497,0.003881,0.003419,0.000274,0.005858,0.025,0,2.67,0
168,0.005511,0.944335,0.836364,0.811881,0.003956,0.010703,0.000658,0.000695,0.025,0,2.68,0
169,0.004534,0.943199,0.83643,0.804961,0.004009,0.012467,0.001002,-0.005715,0.025,0,2.69,0
170,0.003326,0.944663,0.836345,0.812239,0.003917,0.001462,0.001259,-0.007092,0.025,0,2.7,0
171,0.0019,0.944382,0.836362,0.806783,0.0038,0.003748,0.001349,-0.00839,0.025,0,2.71,0
172,0.002846,0.944122,0.836377,0.809655,0.00369,0.00532,0.001374,0.005581,0.025,0,2.72,0
173,0.001354,0.943998,0.836384,0.806511,0.003524,0.006232,0.001335,-0.00883,0.025,0,2.73,0
174,0.001442,0.944114,0.836377,0.807612,0.003349,0.017919,0.00156,0.000524,0.025,0,2.74,0
175,-2.3e-05,0.943651,0.836404,0.80091,0.003136,0.017571,0.001823,-0.008719,0.025,0,2.75,0
176,-0.002862,0.941511,0.836522,0.794907,0.002771,0.017672,0.001953,-0.016954,0.025,0,2.76,0
177,0.000417,0.942737,0.836456,0.799654,0.002595,0.009873,0.002083,0.019638,0.025,0,2.77,0
178,0.00025,0.945624,0.836287,0.81008,0.002352,0.008017,0.002042,-0.001007,0.025,0,2.78,0
179,-0.001258,0.943555,0.83641,0.800771,0.001998,0.012289,0.001938,-0.009081,0.025,0,2.79,0
180,-0.000753,0.945066,0.836321,0.810655,0.001697,0.004304,0.00181,0.003049,0.025,0,2.8,0
181,-0.001633,0.944524,0.836353,0.804059,0.001394,0.010951,0.001701,-0.005327,0.025,0,2.81,0
182,-0.002748,0.944054,0.836381,0.807584,0.001059,0.010142,0.001682,-0.006774,0.025,0,2.82,0
183,0.000116,0.942314,0.836479,0.796422,0.000757,0.01351,0.001725,0.017448,0.025,0,2.83,0
184,0.001848,0.943409,0.836418,0.805973,0.000549,0.006811,0.001762,0.010581,0.025,0,2.84,0
185,0.001151,0.945871,0.836272,0.810951,0.000294,0.000655,0.001841,-0.004268,0.025,0,2.85,0
186,-0.000558,0.942983,0.836442,0.800293,4.6e-05,0.018278,0.001973,-0.010509,0.025,0,2.86,0
187,-0.000872,0.945829,0.836275,0.810596,0.00012,0.004655,0.002062,-0.001931,0.025,0,2.87,0
188,-0.000806,0.946997,0.836201,0.812467,0.000272,0.000144,0.002067,0.000408,0.025,0,2.88,0
189,-0.002618,0.941958,0.836498,0.802676,0.000419,0.012349,0.002006,-0.01124,0.025,0,2.89,0
190,-0.000699,0.942793,0.836453,0.80237,0.000496,0.013124,0.001882,0.011938,0.025,0,2.9,0
191,-0.002423,0.942829,0.836451,0.809343,0.000608,0.004475,0.001699,-0.010755,0.025,0,2.91,0
192,-0.00252,0.945424,0.836299,0.812221,0.000606,0.005623,0.001424,-0.000607,0.025,0,2.92,0
193,-0.001679,0.945696,0.836283,0.810364,0.000732,0.006195,0.001369,0.005275,0.025,0,2.93,0
194,-0.000579,0.945624,0.836287,0.80856,0.000789,0.000966,0.001436,0.00693,0.025,0,2.94,0
195,-0.001642,0.944903,0.836331,0.810344,0.00082,0.001044,0.001323,-0.006712,0.025,0,2.95,0
196,-0.002627,0.945138,0.836317,0.799464,0.000871,0.012303,0.00119,-0.00624,0.025,0,2.96,0
197,0.000939,0.940963,0.836551,0.794455,0.000741,0.01718,0.001115,0.022654,0.025,0,2.97,0
198,0.002054,0.943697,0.836401,0.802682,0.0005,0.013924,0.000968,0.007103,0.025,0,2.98,0
199,0.00233,0.945482,0.836296,0.81209,0.000378,0.008891,0.001053,0.001765,0.025,0,2.99,0
200,0.00171,0.944587,0.83635,0.812374,0.000374,0.0036,0.001122,-0.003977,0.025,0,3.0,0
201,0.002647,0.945683,0.836284,0.804985,0.000259,0.001703,0.001305,0.00603,0.025,0,3.01,0
202,0.002887,0.946388,0.83624,0.806546,5.3e-05,0.00836,0.001352,0.001547,0.025,0,3.02,0
203,0.001884,0.944676,0.836344,0.806008,7.2e-05,0.009333,0.001408,-0.00649,0.025,0,3.03,0
204,0.003919,0.940253,0.836587,0.796675,0.000228,0.02426,0.001297,0.01321,0.025,0,3.04,0
205,0.003532,0.945488,0.836295,0.811424,0.000471,0.002302,0.001088,-0.002525,0.025,0,3.05,0
206,0.002235,0.94482,0.836336,0.807084,0.000629,0.001226,0.000775,-0.008467,0.025,0,3.06,0
207,0.000322,0.944195,0.836373,0.805237,0.000791,0.002241,0.000364,-0.012535,0.025,0,3.07,0
208,0.000802,0.946671,0.836222,0.811749,0.00102,0.004099,1.6e-05,0.003158,0.025,0,3.08,0
209,0.000183,0.944744,0.83634,0.811793,0.001167,0.003281,0.000313,-0.004082,0.025,0,3.09,0
210,0.000306,0.946664,0.836222,0.807813,0.001297,0.01159,0.000694,0.00081,0.025,0,3.1,0
211,-0.000554,0.945408,0.8363,0.801804,0.001426,0.010969,0.000953,-0.005707,0.025,0,3.11,0
212,-0.000406,0.946624,0.836225,0.808998,0.001639,0.001005,0.001261,0.000987,0.025,0,3.12,0
213,0.000733,0.94361,0.836406,0.809744,0.001758,0.005579,0.001445,0.007606,0.025,0,3.13,0
214,0.001733,0.943762,0.836398,0.806959,0.001862,0.008482,0.001546,0.006703,0.025,0,3.14,0
215,0.004945,0.939901,0.836605,0.791465,0.002077,0.015629,0.001371,0.021586,0.025,0,3.15,0
216,0.004291,0.943876,0.836391,0.814042,0.002266,0.002581,0.001216,-0.004408,0.025,0,3.16,0
217,0.006259,0.942284,0.836481,0.805714,0.002484,0.002398,0.00089,0.013308,0.025,0,3.17,0
218,0.00774,0.942955,0.836443,0.805943,0.002733,0.004818,0.000534,0.010049,0.025,0,3.18,0
219,0.008294,0.944273,0.836368,0.80612,0.003071,0.008478,0.000264,0.003777,0.025,0,3.19,0
220,0.007921,0.943529,0.836411,0.811313,0.003316,0.010463,0.000219,-0.002549,0.025,0,3.2,0
