cycle,self_state,stability,adaptive_score,rigidity,truth_load,bridge_load,shadow_load,correction,noise,contradiction,pressure,drift
38,-0.027333,0.934154,0.836858,0.803888,0.006797,0.023486,0.00153,-0.017439,0.0834,0,1,0
39,-0.021277,0.935228,0.836816,0.801092,0.007493,0.000434,0.002002,0.024032,0.0852,0,1,0
40,-0.013438,0.935669,0.836798,0.785689,0.007866,0.025747,0.002349,0.031108,0.087,0,1,0
41,-0.018945,0.917495,0.837219,0.760137,0.007857,0.215713,0.004803,-0.02186,0.0888,0,1,0
42,-0.023691,0.937973,0.836697,0.791839,0.008835,0.015178,0.006617,-0.018845,0.0906,0,1,0
43,-0.022761,0.942523,0.836468,0.800348,0.009683,0.00173,0.008044,0.003696,0.0924,0,1,0
44,-0.023437,0.936829,0.836748,0.785388,0.010478,0.039255,0.008696,-0.002686,0.0942,0,1,0
45,-0.024021,0.921242,0.837186,0.741353,0.011044,0.217011,0.010894,-0.002319,0.096,0,1,0
46,-0.029901,0.925715,0.83711,0.791298,0.011981,0.03365,0.01225,-0.023365,0.0978,0,1,0
47,-0.006488,0.914962,0.837225,0.73816,0.012387,0.06344,0.012575,0.093027,0.0996,0,1,0
48,0.001129,0.93335,0.836888,0.758835,0.012881,0.0651,0.012858,0.030267,0.1014,0,1,0
49,0.013904,0.910749,0.837207,0.766385,0.013115,0.228471,0.010085,0.050736,0.1032,0,1,0
50,-0.001617,0.927461,0.83707,0.753987,0.013659,0.069055,0.007578,-0.061622,0.105,0,1,0
51,0.011968,0.915145,0.837225,0.775164,0.014147,0.169535,0.00308,0.053903,0.1068,0,1,0
52,-0.007862,0.908838,0.837187,0.788265,0.014386,0.188817,0.002299,-0.078671,0.1086,0,1,0
53,-0.002635,0.941705,0.836512,0.809845,0.014103,0.00384,0.001683,0.020736,0.1104,0,1,0
54,-0.007186,0.939205,0.836639,0.783426,0.013504,0.009693,0.001843,-0.018056,0.1122,0,1,0
55,-0.02981,0.915026,0.837225,0.739772,0.01302,0.096514,0.003897,-0.089779,0.114,0,1,0
56,-0.021035,0.934672,0.836838,0.800955,0.012444,0.004586,0.005256,0.034831,0.1158,0,1,0
57,-0.018521,0.941592,0.836518,0.80832,0.012013,0.001915,0.006169,0.009978,0.1176,0,1,0
58,-0.018591,0.932275,0.836927,0.782815,0.010374,0.05795,0.006281,-0.000278,0.1194,0,1,0
59,-0.036171,0.905548,0.837136,0.721682,0.009261,0.114058,0.006089,-0.069794,0.1212,0,1,0
60,-0.036777,0.933473,0.836884,0.796772,0.009313,0.02771,0.005808,-0.002407,0.123,0,1,0
61,-0.042621,0.915785,0.837224,0.683291,0.009993,0.155911,0.005137,-0.023197,0.1248,0,1,0
62,-0.053599,0.91079,0.837207,0.775449,0.010456,0.197427,0.006945,-0.043588,0.1266,0,1,0
63,-0.034457,0.915734,0.837224,0.768223,0.01102,0.049315,0.008306,0.076016,0.1284,0,1,0
64,-0.03804,0.927316,0.837073,0.805254,0.011718,0.020431,0.010183,-0.014233,0.1302,0,1,0
65,-0.04512,0.908631,0.837184,0.765726,0.012461,0.226843,0.01404,-0.028139,0.132,0,1,0
66,-0.049567,0.922222,0.837173,0.766274,0.012912,0.055272,0.016662,-0.017676,0.1338,0,1,0
67,-0.029909,0.904098,0.837106,0.78733,0.013235,0.171234,0.016173,0.078143,0.1356,0,1,0
68,-0.039582,0.912893,0.837221,0.7624,0.012953,0.202146,0.017666,-0.038461,0.1374,0,1,0
69,-0.019019,0.909937,0.837199,0.768005,0.012786,0.182691,0.016548,0.081746,0.1392,0,1,0
70,-0.024368,0.9232,0.837158,0.734868,0.012923,0.123956,0.014348,-0.021259,0.141,0,1,0
71,-0.01886,0.932025,0.836935,0.779532,0.012981,0.038187,0.012559,0.021885,0.1428,0,1,0
72,-0.008839,0.933413,0.836886,0.793979,0.013219,0.007354,0.010675,0.039804,0.1446,0,1,0
73,-0.008874,0.913724,0.837223,0.781318,0.013072,0.206657,0.011237,-0.000139,0.1464,0,1,0
74,-0.018954,0.914832,0.837225,0.793177,0.013002,0.16006,0.012977,-0.040051,0.1482,0,1,0
75,-0.006112,0.929286,0.837021,0.784017,0.012414,0.006379,0.012965,0.051027,0.15,0,1,0
76,0.001806,0.930894,0.836972,0.814312,0.011541,0.029158,0.011765,0.031462,0.1518,0,1,0
77,0.003109,0.932254,0.836927,0.740151,0.009756,0.103902,0.009906,0.005172,0.1536,0,1,0
78,0.016343,0.916469,0.837223,0.733589,0.007752,0.124456,0.009348,0.052569,0.1554,0,1,0
79,-0.003352,0.92469,0.837131,0.799439,0.006868,0.015731,0.009384,-0.078236,0.1572,0,1,0
80,0.007924,0.935659,0.836798,0.783861,0.005229,0.03731,0.009596,0.044798,0.159,0,1,0
81,-0.004856,0.909953,0.8372,0.765469,0.003778,0.231279,0.012179,-0.050791,0.1608,0,1,0
82,0.003507,0.928864,0.837033,0.772947,0.002366,0.06251,0.014288,0.033246,0.1626,0,1,0
83,0.022817,0.92124,0.837186,0.751662,0.000115,0.106257,0.013888,0.076777,0.1644,0,1,0
84,0.031501,0.925875,0.837107,0.756467,0.001544,0.051274,0.012985,0.034521,0.1662,0,1,0
85,0.047678,0.92349,0.837153,0.728907,0.003202,0.046408,0.011138,0.064289,0.168,0,1,0
86,0.055927,0.921168,0.837187,0.777757,0.006562,0.041848,0.009351,0.032768,0.1698,0,1,0
87,0.043308,0.923884,0.837146,0.790355,0.009673,0.003383,0.008427,-0.050116,0.1716,0,1,0
88,0.030084,0.915659,0.837225,0.784437,0.011813,0.083922,0.006048,-0.052496,0.1734,0,1,0
89,0.041872,0.92166,0.837181,0.76325,0.013552,0.020851,0.002759,0.046772,0.1752,0,1,0
90,0.050237,0.903217,0.837086,0.751048,0.015191,0.268924,0.003253,0.033189,0.177,0,1,0
91,0.036951,0.925139,0.837122,0.799598,0.016408,0.025902,0.006789,-0.052738,0.1788,0,1,0
92,0.028586,0.915034,0.837225,0.723487,0.018362,0.244312,0.007222,-0.033204,0.1806,0,1,0
93,0.045223,0.896025,0.836865,0.780549,0.020024,0.227672,0.010375,0.066064,0.1824,0,1,0
94,0.029375,0.919648,0.837203,0.799028,0.020902,0.007417,0.012146,-0.062943,0.1842,0,1,0
95,0.045596,0.90871,0.837185,0.717174,0.022758,0.108518,0.013157,0.064426,0.186,0,1,0
96,0.017936,0.904349,0.837112,0.768527,0.024061,0.216553,0.011002,-0.109825,0.1878,0,1,0
97,0.018447,0.937893,0.836701,0.793379,0.025954,0.032545,0.009108,0.002029,0.1896,0,1,0
98,0.010147,0.943237,0.836428,0.787653,0.027798,0.001593,0.007397,-0.032932,0.1914,0,1,0
99,0.012918,0.926582,0.837091,0.806588,0.02895,0.075706,0.00428,0.01099,0.1932,0,1,0
100,0.008936,0.925664,0.837111,0.816609,0.029705,0.023995,0.002152,-0.01579,0.195,0,1,0
101,-0.003381,0.900235,0.837007,0.791627,0.030155,0.260157,0.003442,-0.04884,0.1968,0,1,0
102,0.015065,0.927001,0.837081,0.785404,0.029479,0.014653,0.006408,0.073176,0.1986,0,1,0
103,0.000281,0.917003,0.837221,0.729248,0.028452,0.126658,0.007359,-0.05866,0.2004,0,1,0
104,0.001788,0.914543,0.837225,0.719593,0.028447,0.283535,0.010563,0.005983,0.2022,0,1,0
105,0.015987,0.933924,0.836867,0.790236,0.028494,0.007104,0.012294,0.056376,0.204,0,1,0
106,0.003593,0.929032,0.837028,0.727998,0.028321,0.102565,0.012644,-0.04921,0.2058,0,1,0
107,-0.000722,0.943747,0.836399,0.793003,0.028641,0.006058,0.012423,-0.017134,0.2076,0,1,0
108,0.032281,0.896521,0.836884,0.731349,0.027931,0.116146,0.009159,0.130985,0.2094,0,1,0
109,0.02662,0.922199,0.837173,0.794582,0.026008,0.042797,0.006242,-0.022459,0.2112,0,1,0
110,0.021093,0.929928,0.837002,0.795236,0.023974,0.028247,0.005205,-0.021929,0.213,0,1,0
111,0.004832,0.920842,0.837191,0.75741,0.021545,0.038315,0.005137,-0.064517,0.2148,0,1,0
112,0.011433,0.910297,0.837203,0.750543,0.019029,0.239551,0.002661,0.026182,0.2166,0,1,0
113,0.01403,0.901454,0.837042,0.71382,0.015774,0.349276,0.00352,0.010307,0.2184,0,1,0
114,0.011805,0.93104,0.836968,0.764913,0.012322,0.053353,0.007991,-0.008835,0.2202,0,1,0
115,0.026752,0.90123,0.837035,0.787151,0.008783,0.236378,0.014898,0.059413,0.222,0,1,0
116,0.043373,0.924927,0.837126,0.724315,0.006973,0.039591,0.020613,0.066131,0.2238,0,1,0
117,0.024294,0.915523,0.837225,0.78118,0.005138,0.140726,0.02279,-0.075936,0.2256,0,1,0
118,0.0334,0.907233,0.837165,0.768514,0.002658,0.245661,0.027273,0.036269,0.2274,0,1,0
119,-0.00698,0.884262,0.83628,0.71875,0.000538,0.158793,0.025728,-0.160813,0.2292,0,1,0
120,0.004407,0.927234,0.837075,0.789264,0.000427,0.009903,0.024792,0.045343,0.231,0,1,0
121,-0.002559,0.928813,0.837034,0.824517,0.001986,0.009753,0.023337,-0.027731,0.2328,0,1,0
122,-0.006643,0.938419,0.836677,0.806285,0.003365,0.034029,0.021001,-0.016254,0.2346,0,1,0
123,-0.005152,0.919857,0.837201,0.788975,0.004513,0.230456,0.015354,0.005931,0.2364,0,1,0
124,0.005758,0.935359,0.83681,0.785113,0.004592,0.003159,0.011693,0.043354,0.2382,0,1,0
125,0.003183,0.932765,0.836909,0.726687,0.003178,0.105242,0.009416,-0.010229,0.24,0,1,0
126,0.018607,0.900538,0.837016,0.707266,0.000775,0.313097,0.010947,0.061297,0.2418,0,1,0
127,0.00568,0.935909,0.836788,0.773879,0.001455,0.015867,0.010665,-0.051369,0.2436,0,1,0
128,0.018127,0.909996,0.8372,0.751441,0.002961,0.130731,0.013069,0.049475,0.2454,0,1,0
129,-0.003027,0.902874,0.837078,0.726242,0.005505,0.146099,0.010615,-0.08405,0.2472,0,1,0
130,0.01863,0.914175,0.837224,0.756478,0.00824,0.141152,0.0108,0.086043,0.249,0,1,0
131,-0.007641,0.915338,0.837225,0.78832,0.01003,0.033956,0.00902,-0.104341,0.2508,0,1,0
132,-0.015292,0.912725,0.83722,0.761006,0.010423,0.107671,0.008396,-0.030383,0.2526,0,1,0
133,-0.011643,0.935578,0.836802,0.791251,0.010166,0.057044,0.008703,0.014493,0.2544,0,1,0
134,-0.008174,0.92221,0.837173,0.750257,0.010978,0.236178,0.005974,0.013772,0.2562,0,1,0
135,-0.020694,0.92603,0.837103,0.78708,0.011935,0.126447,0.002861,-0.049679,0.258,0,1,0
136,0.001183,0.917899,0.837217,0.79829,0.012314,0.023588,0.001743,0.08679,0.2598,0,1,0
137,-0.013481,0.925839,0.837108,0.790086,0.012454,0.014048,0.00026,-0.058162,0.2616,0,1,0
138,-0.004054,0.92157,0.837182,0.783512,0.013436,0.040318,0.001177,0.037394,0.2634,0,1,0
139,-0.013876,0.923099,0.837159,0.784348,0.01305,0.034547,0.004694,-0.038981,0.2652,0,1,0
140,0.008769,0.910537,0.837205,0.777855,0.011863,0.210397,0.004443,0.089872,0.267,0,1,0
141,-0.03114,0.889471,0.836573,0.707169,0.009831,0.089641,0.007138,-0.158465,0.2688,0,1,0
142,-0.007574,0.905673,0.837138,0.751968,0.006807,0.247866,0.006118,0.093572,0.2706,0,1,0
143,-0.019261,0.93321,0.836893,0.764477,0.00358,0.046122,0.004986,-0.046403,0.2724,0,1,0
144,0.005093,0.919979,0.8372,0.740653,0.002037,0.067387,0.004025,0.09669,0.2742,0,1,0
145,0.018398,0.919567,0.837204,0.748143,0.000207,0.045864,0.002087,0.052811,0.276,0,1,0
146,-0.004569,0.920954,0.83719,0.783204,0.002351,0.041099,0.000377,-0.091136,0.2778,0,1,0
147,-0.020995,0.893629,0.836768,0.787412,0.003121,0.219083,0.003059,-0.065202,0.2796,0,1,0
148,0.001735,0.906207,0.837148,0.785175,0.00374,0.226964,0.001747,0.090209,0.2814,0,1,0
149,-0.014619,0.932613,0.836915,0.739266,0.003941,0.023654,0.001885,-0.064903,0.2832,0,1,0
150,-0.023754,0.909493,0.837195,0.772375,0.004348,0.186082,0.005528,-0.036274,0.285,0,1,0
151,-0.007999,0.92984,0.837005,0.781871,0.004744,0.056656,0.009047,0.062587,0.2868,0,1,0
152,0.01769,0.901721,0.837049,0.76973,0.005671,0.097383,0.010174,0.102061,0.2886,0,1,0
153,0.002055,0.922311,0.837172,0.732313,0.006804,0.107578,0.00983,-0.06211,0.2904,0,1,0
154,0.015022,0.923568,0.837152,0.800253,0.008063,0.019774,0.009465,0.051508,0.2922,0,1,0
155,0.010715,0.929966,0.837001,0.802707,0.008413,0.032432,0.00871,-0.017104,0.294,0,1,0
156,0.024516,0.910727,0.837207,0.758058,0.007706,0.076942,0.007904,0.054807,0.2958,0,1,0
157,0.009452,0.920814,0.837191,0.783244,0.00703,0.068308,0.006256,-0.059814,0.2976,0,1,0
158,0.008036,0.938086,0.836692,0.80227,0.005422,0.015478,0.00563,-0.00562,0.2994,0,1,0
159,-0.002539,0.935362,0.83681,0.745494,0.0036,0.08642,0.004416,-0.041986,0.3012,0,1,0
160,0.014928,0.91329,0.837222,0.749543,0.002603,0.056054,0.002673,0.069335,0.303,0,1,0
161,0.013398,0.931594,0.83695,0.796799,0.00095,0.049634,0.001808,-0.006073,0.3048,0,1,0
162,0.002675,0.911683,0.837214,0.780634,0.001415,0.229079,0.004898,-0.042581,0.3066,0,1,0
163,0.006361,0.897945,0.836934,0.760394,0.00406,0.329958,0.011983,0.014649,0.3084,0,1,0
164,-0.014574,0.909627,0.837196,0.768973,0.00672,0.165105,0.019444,-0.08328,0.3102,0,1,0
165,-0.016416,0.935391,0.836809,0.792703,0.009224,0.035275,0.023934,-0.007331,0.312,0,1,0
166,-0.013101,0.917646,0.837218,0.817658,0.010458,0.099242,0.023841,0.013193,0.3138,0,1,0
167,-0.006634,0.945297,0.836307,0.793659,0.011944,0.009884,0.023429,0.025738,0.3156,0,1,0
168,0.007704,0.897418,0.836916,0.792825,0.012813,0.278304,0.017315,0.057003,0.3174,0,1,0
169,0.000652,0.903599,0.837095,0.688778,0.013076,0.327419,0.009145,-0.028005,0.3192,0,1,0
170,-0.008403,0.933758,0.836873,0.806264,0.01312,0.015883,0.003685,-0.035933,0.321,0,1,0
171,-0.023375,0.924159,0.837141,0.725551,0.013946,0.055799,0.000344,-0.059379,0.3228,0,1,0
172,-0.018038,0.927072,0.837079,0.774801,0.014781,0.042246,0.001543,0.02117,0.3246,0,1,0
173,-0.045637,0.892307,0.83671,0.791469,0.015234,0.157204,0.000985,-0.109468,0.3264,0,1,0
174,-0.021757,0.882724,0.836183,0.772894,0.015327,0.302738,0.005499,0.094776,0.3282,0,1,0
175,-0.018638,0.937242,0.83673,0.793097,0.01522,0.006663,0.009557,0.012385,0.33,0,1,0
176,-0.026545,0.926679,0.837089,0.801474,0.014972,0.063704,0.013857,-0.031419,0.3318,0,1,0
177,0.009785,0.885417,0.83635,0.71221,0.012943,0.384321,0.020499,0.144506,0.3336,0,1,0
178,-0.002866,0.90544,0.837134,0.750387,0.011173,0.262809,0.021623,-0.050332,0.3354,0,1,0
179,-0.016526,0.920362,0.837196,0.734311,0.008443,0.075847,0.021671,-0.054353,0.3372,0,1,0
180,-0.021708,0.902708,0.837074,0.751278,0.00589,0.268169,0.018194,-0.020609,0.339,0,1,0
181,-0.018436,0.91386,0.837224,0.713103,0.003276,0.27952,0.01782,0.013016,0.3408,0,1,0
182,-0.020254,0.923764,0.837148,0.79503,0.000363,0.15466,0.01886,-0.007234,0.3426,0,1,0
183,0.008039,0.898108,0.83694,0.786129,0.00194,0.192925,0.021273,0.1126,0.3444,0,1,0
184,0.030637,0.909718,0.837197,0.779612,0.003387,0.031901,0.022859,0.089949,0.3462,0,1,0
185,0.003259,0.895237,0.836834,0.760966,0.003824,0.226195,0.021176,-0.108949,0.348,0,1,0
186,-0.005211,0.927137,0.837078,0.800515,0.005065,0.053624,0.020517,-0.033703,0.3498,0,1,0
187,-0.010475,0.931611,0.836949,0.785097,0.007298,0.026563,0.020034,-0.020939,0.3516,0,1,0
188,-0.023492,0.928825,0.837034,0.80092,0.010348,0.009805,0.018844,-0.051771,0.3534,0,1,0
189,-0.029903,0.912817,0.83722,0.799251,0.012309,0.048701,0.017157,-0.025487,0.3552,0,1,0
190,-0.033514,0.905385,0.837133,0.661831,0.013415,0.226339,0.016901,-0.014358,0.357,0,1,0
191,-0.066107,0.871341,0.835319,0.745704,0.013169,0.170304,0.011932,-0.129483,0.3588,0,1,0
192,-0.079193,0.889041,0.836551,0.795876,0.013162,0.223093,0.004246,-0.051933,0.3606,0,1,0
193,-0.047716,0.906792,0.837158,0.768935,0.012278,0.081774,0.000871,0.124863,0.3624,0,1,0
194,-0.035516,0.925313,0.837119,0.799236,0.012324,0.021224,0.000861,0.048393,0.3642,0,1,0
195,-0.063959,0.882841,0.836191,0.787375,0.011963,0.188231,0.005343,-0.112899,0.366,0,1,0
196,-0.040523,0.921372,0.837184,0.77997,0.01158,0.048067,0.007302,0.093051,0.3678,0,1,0
197,0.008147,0.891314,0.836664,0.731632,0.011936,0.106771,0.006213,0.193213,0.3696,0,1,0
198,0.020663,0.916475,0.837223,0.73658,0.010946,0.091541,0.005509,0.049682,0.3714,0,1,0
199,0.040558,0.899358,0.83698,0.783022,0.010603,0.231498,0.000895,0.078923,0.3732,0,1,0
200,0.036604,0.899505,0.836985,0.772313,0.011025,0.238193,0.00495,-0.015695,0.375,0,1,0
201,0.011232,0.916159,0.837224,0.765679,0.011633,0.062451,0.009344,-0.100765,0.3768,0,1,0
202,0.009455,0.95195,0.83586,0.755719,0.011589,0.064936,0.011862,-0.007062,0.3786,0,1,0
203,0.021453,0.922071,0.837175,0.752438,0.011631,0.105423,0.015176,0.04769,0.3804,0,1,0
204,0.017853,0.891456,0.836671,0.798713,0.010117,0.288652,0.012833,-0.014304,0.3822,0,1,0
205,0.007408,0.929198,0.837023,0.790745,0.008995,0.023639,0.010543,-0.041495,0.384,0,1,0
206,-0.029478,0.898131,0.83694,0.716292,0.008935,0.105246,0.005674,-0.146437,0.3858,0,1,0
207,-0.072057,0.883246,0.836217,0.688819,0.010341,0.075,0.001308,-0.168923,0.3876,0,1,0
208,-0.068021,0.92272,0.837165,0.794322,0.011735,0.057157,0.007936,0.016026,0.3894,0,1,0
209,-0.066976,0.906881,0.837159,0.828065,0.013599,0.017133,0.011455,0.004149,0.3912,0,1,0
210,-0.062566,0.92436,0.837137,0.791902,0.015343,0.075184,0.014658,0.017528,0.393,0,1,0
211,-0.057203,0.909192,0.837191,0.696051,0.017569,0.273077,0.014631,0.021309,0.3948,0,1,0
212,-0.055165,0.92226,0.837172,0.751649,0.020223,0.033295,0.015759,0.008099,0.3966,0,1,0
213,-0.056567,0.896357,0.836877,0.778192,0.020577,0.180868,0.019973,-0.005576,0.3984,0,1,0
214,-0.024298,0.886339,0.836404,0.694118,0.020759,0.152784,0.023256,0.128366,0.4002,0,1,0
215,-0.001659,0.882474,0.836167,0.795075,0.021189,0.306283,0.018369,0.089989,0.402,0,1,0
216,-0.015937,0.880348,0.836024,0.782733,0.020072,0.315675,0.019811,-0.056767,0.4038,0,1,0
217,0.024542,0.881961,0.836133,0.799298,0.017498,0.146058,0.016667,0.160893,0.4056,0,1,0
218,0.055976,0.901346,0.837039,0.787199,0.015303,0.042206,0.012219,0.124873,0.4074,0,1,0
219,0.034999,0.911886,0.837215,0.772625,0.012799,0.162808,0.010521,-0.083322,0.4092,0,1,0
220,0.026836,0.924905,0.837127,0.783478,0.011227,0.001203,0.010546,-0.032426,0.411,0,1,0
